Date,USD,EUR,GBP,CHF,JPY
2013-06-26,2.55,1.81,2.61214537224056,1.112,0.864
2013-06-27,2.49,1.8,2.5899783268713006,1.089,0.836
2013-06-28,2.52,1.76,2.617065189837736,1.06,0.845
2013-07-01,2.5,1.81,2.596250574158307,1.075,0.879
2013-07-02,2.48,1.75,2.561848330903551,1.078,0.889
2013-07-03,2.52,1.69,2.570075750929509,1.04,0.88
2013-07-05,2.73,1.72,2.678545092229377,1.038,0.855
2013-07-08,2.65,1.77,2.6767438777216688,1.111,0.879
2013-07-09,2.65,1.75,2.625637375989894,1.109,0.867
2013-07-10,2.7,1.69,2.6050588247508673,1.093,0.851
2013-07-11,2.6,1.67,2.57054422152617,1.1,0.818
2013-07-12,2.61,1.63,2.5085970915627263,1.065,0.818
2013-07-15,2.57,1.62,2.5302291596811175,1.066,0.818
2013-07-16,2.55,1.61,2.465208107823123,1.072,0.824
2013-07-17,2.52,1.63,2.4919624537802187,1.08,0.818
2013-07-18,2.56,1.58,2.4612753091349515,1.059,0.805
2013-07-19,2.5,1.58,2.4926966436576494,1.03,0.804
2013-07-22,2.5,1.59,2.467524986177386,1.033,0.792
2013-07-23,2.53,1.61,2.505960917926612,1.034,0.78
2013-07-24,2.61,1.66,2.5950676979301166,1.071,0.777
2013-07-25,2.61,1.71,2.5939639305243896,1.106,0.801
2013-07-26,2.58,1.74,2.5344065321200975,1.094,0.792
2013-07-29,2.61,1.75,2.5307575732110115,1.09,0.797
2013-07-30,2.63,1.74,2.5170343973902076,1.081,0.797
2013-07-31,2.6,1.76,2.5581274578303304,1.097,0.797
2013-08-01,2.74,1.69,2.6105707822117785,1.097,0.797
2013-08-02,2.63,1.79,2.633709184736357,1.104,0.811
2013-08-05,2.67,1.72,2.6829419983932055,1.078,0.778
2013-08-06,2.67,1.78,2.687071697194546,1.116,0.788
2013-08-07,2.61,1.76,2.690137641273447,1.082,0.76
2013-08-08,2.58,1.76,2.695076645762314,1.053,0.76
2013-08-09,2.57,1.77,2.6763233001597864,1.051,0.759
2013-08-12,2.61,1.8,2.679960728522572,1.052,0.754
2013-08-13,2.71,1.85,2.815763819860756,1.042,0.74
2013-08-14,2.71,1.89,2.858106443902606,1.096,0.761
2013-08-15,2.77,1.9,2.9047652362858942,1.084,0.752
2013-08-16,2.84,1.97,2.926808604678701,1.113,0.767
2013-08-19,2.88,1.98,2.9697429615309034,1.127,0.773
2013-08-20,2.82,1.96,2.9050112586571064,1.116,0.754
2013-08-21,2.87,1.96,2.9364270788968905,1.112,0.744
2013-08-22,2.9,2.04,2.9420130094826438,1.155,0.759
2013-08-23,2.82,2.05,2.9318401719715026,1.181,0.774
2013-08-26,2.79,2.02,2.9318401719715026,1.212,0.775
2013-08-27,2.72,1.97,2.816272170105653,1.175,0.756
2013-08-28,2.78,1.93,2.854246694767008,1.163,0.731
2013-08-29,2.75,1.97,2.826259832920231,1.182,0.72
2013-08-30,2.78,1.94,2.829326622642405,1.142,0.735
2013-09-03,2.86,2.01,2.92500422670125,1.135,0.764
2013-09-04,2.9,2.02,2.9243716247551266,1.184,0.768
2013-09-05,2.98,2.07,3.052498637401322,1.201,0.768
2013-09-06,2.94,2.11,2.985195335776317,1.216,0.784
2013-09-09,2.9,2.05,3.004448823951747,1.198,0.75
2013-09-10,2.96,2.09,3.0691676970811725,1.238,0.731
2013-09-11,2.93,2.12,3.0549683698638637,1.256,0.736
2013-09-12,2.92,2.08,2.997962325430451,1.233,0.724
2013-09-13,2.9,2.08,2.9699349234046735,1.231,0.722
2013-09-16,2.88,1.99,2.9398120900907267,1.199,0.722
2013-09-17,2.86,2.0,2.987473041515815,1.194,0.712
2013-09-18,2.69,2.03,3.0517451324067055,1.192,0.708
2013-09-19,2.76,1.95,2.9506116390026027,1.144,0.674
2013-09-20,2.75,1.98,2.9744872873970065,1.174,0.694
2013-09-23,2.72,2.01,2.9608458068088437,1.18,0.694
2013-09-24,2.67,1.93,2.8466780981804067,1.169,0.675
2013-09-25,2.63,1.89,2.8020194661119815,1.14,0.675
2013-09-26,2.66,1.87,2.7965319780549316,1.149,0.695
2013-09-27,2.64,1.86,2.758192857434508,1.148,0.685
2013-09-30,2.64,1.82,2.759122689963556,1.11,0.685
2013-10-01,2.66,1.86,2.7558285200542736,1.112,0.662
2013-10-02,2.63,1.86,2.7494181968340885,1.106,0.647
2013-10-03,2.62,1.92,2.7402209723260236,1.129,0.642
2013-10-04,2.66,1.9,2.7857111493627675,1.133,0.657
2013-10-07,2.65,1.9,2.7587450473779818,1.129,0.648
2013-10-08,2.66,1.9,2.764577387670843,1.125,0.657
2013-10-09,2.68,1.87,2.7460951209013067,1.105,0.657
2013-10-10,2.71,1.93,2.806678601212936,1.12,0.657
2013-10-11,2.7,1.95,2.792346719172407,1.127,0.658
2013-10-15,2.75,1.98,2.8730613142598544,1.174,0.668
2013-10-16,2.69,2.0,2.9152155157561657,1.183,0.644
2013-10-17,2.61,1.98,2.826191513631561,1.172,0.635
2013-10-18,2.6,1.92,2.792901083837339,1.155,0.625
2013-10-21,2.63,1.93,2.818890568064143,1.144,0.63
2013-10-22,2.54,1.93,2.7200357686141468,1.122,0.626
2013-10-23,2.51,1.86,2.683536774290664,1.105,0.611
2013-10-24,2.53,1.85,2.714520284601674,1.096,0.616
2013-10-25,2.53,1.85,2.6919251992101123,1.102,0.621
2013-10-28,2.54,1.84,2.6944670174814767,1.097,0.622
2013-10-29,2.53,1.83,2.6817229577983315,1.096,0.616
2013-10-30,2.55,1.8,2.629607099243608,1.086,0.597
2013-10-31,2.57,1.75,2.704520217689466,1.07,0.603
2013-11-01,2.65,1.77,2.7422302812161132,1.057,0.603
2013-11-04,2.63,1.78,2.7314001817696907,1.064,0.603
2013-11-05,2.69,1.8,2.814290870355783,1.076,0.614
2013-11-06,2.67,1.83,2.815580520858309,1.093,0.619
2013-11-07,2.63,1.84,2.776943866917408,1.096,0.599
2013-11-08,2.77,1.8,2.8704225360460294,1.057,0.594
2013-11-12,2.8,1.9,2.8958797970272814,1.128,0.604
2013-11-13,2.75,1.89,2.8962550008883605,1.125,0.609
2013-11-14,2.69,1.83,2.855969900280217,1.101,0.605
2013-11-15,2.71,1.81,2.8432828007428994,1.088,0.639
2013-11-18,2.67,1.82,2.823090702524549,1.089,0.64
2013-11-19,2.71,1.82,2.826355287685712,1.077,0.627
2013-11-20,2.8,1.86,2.835020748241839,1.088,0.622
2013-11-21,2.79,1.88,2.935244342070836,1.084,0.636
2013-11-22,2.75,1.89,2.907883998986782,1.085,0.636
2013-11-25,2.74,1.84,2.8795060919166735,1.056,0.646
2013-11-26,2.71,1.84,2.8438994041962946,1.035,0.626
2013-11-27,2.74,1.82,2.864101034159532,1.007,0.611
2013-11-29,2.75,1.82,2.877573930581127,1.031,0.611
2013-12-02,2.81,1.86,2.963213016737354,1.043,0.622
2013-12-03,2.79,1.88,2.9310452619933467,1.08,0.643
2013-12-04,2.84,1.88,3.0166606298638223,1.078,0.642
2013-12-05,2.88,1.93,3.033489105576853,1.103,0.643
2013-12-06,2.88,1.98,3.0111864219715776,1.126,0.667
2013-12-09,2.86,1.98,3.031855231140347,1.136,0.653
2013-12-10,2.81,1.96,3.000764571018567,1.135,0.663
2013-12-11,2.86,1.96,2.994121184715085,1.134,0.653
2013-12-12,2.89,1.96,3.028908962042746,1.131,0.653
2013-12-13,2.88,1.97,3.0255175413228526,1.149,0.682
2013-12-16,2.89,1.97,3.007315834293906,1.137,0.682
2013-12-17,2.85,1.97,3.006271737869514,1.177,0.66
2013-12-18,2.89,1.96,3.045809914650363,1.168,0.653
2013-12-19,2.94,1.98,3.0854801412891546,1.195,0.673
2013-12-20,2.89,2.02,3.0648922988742795,1.217,0.678
2013-12-23,2.94,2.03,3.089045180639987,1.22,0.678
2013-12-24,2.99,2.03,3.1051491224712358,1.22,0.674
2013-12-26,3.0,2.03,3.1051491224712358,1.22,0.707
2013-12-27,3.02,2.08,3.204658843970639,1.245,0.708
2013-12-30,2.99,2.11,3.1601778312983777,1.253,0.736
2013-12-31,3.04,2.11,3.1570881993940176,1.253,0.736
2014-01-02,3.0,2.11,3.1625144748459073,1.253,0.736
2014-01-03,3.01,2.09,3.1579498626264573,1.229,0.736
2014-01-06,2.98,2.07,3.105341218454865,1.18,0.725
2014-01-07,2.96,2.05,3.0830896473396114,1.172,0.696
2014-01-08,3.01,2.04,3.1140496076687274,1.178,0.701
2014-01-09,2.97,2.08,3.107586112366379,1.208,0.696
2014-01-10,2.88,2.06,3.0123713843058395,1.207,0.696
2014-01-13,2.84,2.0,2.9638284087647175,1.187,0.696
2014-01-14,2.88,1.97,2.959250361833024,1.166,0.653
2014-01-15,2.9,1.97,2.9967778323346494,1.166,0.662
2014-01-16,2.86,1.98,2.9422009610775577,1.135,0.673
2014-01-17,2.84,1.93,2.963413178159653,1.122,0.674
2014-01-21,2.85,1.91,2.956800054388419,1.111,0.689
2014-01-22,2.87,1.91,2.995007161483053,1.061,0.679
2014-01-23,2.79,1.91,2.929117737282035,1.073,0.661
2014-01-24,2.75,1.82,2.8905706565859672,1.022,0.636
2014-01-27,2.78,1.82,2.901093100222503,1.022,0.637
2014-01-28,2.77,1.84,2.931868072603117,1.04,0.631
2014-01-29,2.69,1.84,2.8858127126511777,1.039,0.641
2014-01-30,2.72,1.77,2.871648650639285,0.994,0.622
2014-01-31,2.67,1.73,2.8346645496760607,0.983,0.627
2014-02-03,2.61,1.73,2.822005557390795,0.964,0.622
2014-02-04,2.64,1.71,2.8262415701932957,0.954,0.607
2014-02-05,2.7,1.69,2.8178165014590673,0.958,0.603
2014-02-06,2.73,1.72,2.876467636327531,0.981,0.613
2014-02-07,2.71,1.73,2.843045345422966,0.993,0.622
2014-02-10,2.7,1.73,2.8553598791574064,0.999,0.609
2014-02-11,2.75,1.75,2.865477103700303,1.021,0.609
2014-02-12,2.8,1.75,2.9466881757975183,1.036,0.615
2014-02-13,2.73,1.74,2.9124580822281527,1.028,0.605
2014-02-14,2.75,1.74,2.920167869028303,1.019,0.595
2014-02-18,2.71,1.73,2.883717665755219,1.007,0.611
2014-02-19,2.73,1.71,2.8666068804287708,1.001,0.612
2014-02-20,2.76,1.72,2.9421457105572992,0.974,0.598
2014-02-21,2.73,1.74,2.9199762979543653,0.997,0.608
2014-02-24,2.75,1.74,2.9076068985195547,0.997,0.603
2014-02-25,2.7,1.77,2.880666895799099,0.993,0.598
2014-02-26,2.67,1.72,2.8590253142371607,0.996,0.598
2014-02-27,2.65,1.63,2.8089138609168485,0.955,0.599
2014-02-28,2.66,1.67,2.8560954938506318,0.951,0.594
2014-03-03,2.6,1.64,2.791181702208104,0.955,0.589
2014-03-04,2.7,1.66,2.831392461027641,0.919,0.593
2014-03-05,2.7,1.69,2.858109448777218,0.963,0.607
2014-03-06,2.74,1.69,2.909262811697413,0.976,0.607
2014-03-07,2.8,1.71,2.921747402798588,1.006,0.617
2014-03-10,2.79,1.71,2.929460269406457,1.002,0.618
2014-03-11,2.77,1.69,2.9174182293067257,0.995,0.623
2014-03-12,2.73,1.68,2.883106161780451,0.987,0.623
2014-03-13,2.66,1.67,2.8268161575730213,0.953,0.637
2014-03-14,2.65,1.61,2.7990005398467064,0.942,0.619
2014-03-17,2.7,1.63,2.8114078810041736,0.961,0.619
2014-03-18,2.68,1.63,2.8102788653500466,0.964,0.615
2014-03-19,2.78,1.65,2.8267060359245297,0.959,0.605
2014-03-20,2.79,1.74,2.9001169071275634,1.004,0.595
2014-03-21,2.75,1.72,2.8815191803006357,1.0,0.595
2014-03-24,2.74,1.72,2.829865423211842,1.004,0.605
2014-03-25,2.75,1.65,2.8449171533082773,0.956,0.605
2014-03-26,2.71,1.64,2.832789936568488,0.936,0.626
2014-03-27,2.69,1.62,2.8053682692532522,0.943,0.626
2014-03-28,2.73,1.61,2.8570160251029053,0.923,0.626
2014-03-31,2.73,1.65,2.8686988186393085,0.955,0.641
2014-04-01,2.77,1.66,2.8761885599577406,0.948,0.617
2014-04-02,2.82,1.68,2.9066635096161826,0.95,0.627
2014-04-03,2.8,1.71,2.8869857161837653,0.968,0.642
2014-04-04,2.74,1.71,2.822634804310993,0.942,0.642
2014-04-07,2.71,1.66,2.8003165876210456,0.914,0.614
2014-04-08,2.69,1.64,2.8298357914092174,0.902,0.619
2014-04-09,2.71,1.66,2.8307086023340786,0.908,0.614
2014-04-10,2.65,1.62,2.7497892357214857,0.906,0.609
2014-04-11,2.63,1.61,2.7479878118497196,0.896,0.605
2014-04-14,2.65,1.59,2.770940532266882,0.871,0.605
2014-04-15,2.64,1.6,2.736970902286382,0.876,0.606
2014-04-16,2.65,1.58,2.7681695433590043,0.861,0.611
2014-04-17,2.73,1.58,2.793759401706046,0.862,0.606
2014-04-18,2.73,1.58,2.793759401706046,0.862,0.602
2014-04-21,2.73,1.58,2.793759401706046,0.862,0.607
2014-04-22,2.73,1.62,2.85176422366649,0.891,0.607
2014-04-23,2.7,1.62,2.8088269460253743,0.897,0.618
2014-04-24,2.7,1.63,2.827618392946257,0.882,0.618
2014-04-25,2.68,1.59,2.7714447983460864,0.868,0.628
2014-04-28,2.7,1.57,2.8041277512174245,0.859,0.619
2014-04-29,2.71,1.62,2.8274308585301378,0.886,0.619
2014-04-30,2.67,1.61,2.80775166637114,0.86,0.623
2014-05-01,2.63,1.61,2.778810209814589,0.86,0.624
2014-05-02,2.6,1.56,2.7778033624827403,0.851,0.614
2014-05-05,2.63,1.54,2.7778033624827403,0.853,0.614
2014-05-06,2.61,1.57,2.7918777840659468,0.858,0.614
2014-05-07,2.62,1.55,2.799954117633235,0.857,0.606
2014-05-08,2.61,1.58,2.7859130316909,0.857,0.611
2014-05-09,2.62,1.54,2.821286812064513,0.831,0.611
2014-05-12,2.66,1.57,2.87198738134446,0.832,0.616
2014-05-13,2.61,1.56,2.822260924763531,0.821,0.617
2014-05-14,2.54,1.48,2.733054700410585,0.764,0.611
2014-05-15,2.5,1.46,2.6618908464230038,0.729,0.602
2014-05-16,2.52,1.42,2.7022735658337402,0.733,0.593
2014-05-19,2.54,1.42,2.7226609044622476,0.759,0.598
2014-05-20,2.52,1.44,2.7550992050064407,0.797,0.599
2014-05-21,2.54,1.46,2.7852422736323774,0.817,0.603
2014-05-22,2.56,1.46,2.795448477471276,0.834,0.609
2014-05-23,2.54,1.46,2.774483090603083,0.825,0.6
2014-05-27,2.52,1.46,2.778637529936605,0.807,0.606
2014-05-28,2.44,1.41,2.686963568656333,0.768,0.598
2014-05-29,2.45,1.38,2.670056342068451,0.768,0.584
2014-05-30,2.48,1.42,2.702867136747965,0.77,0.589
2014-06-02,2.54,1.4,2.7510788101161783,0.754,0.598
2014-06-03,2.6,1.43,2.795224985489276,0.756,0.601
2014-06-04,2.61,1.46,2.8411485295750802,0.785,0.606
2014-06-05,2.59,1.49,2.825896617424834,0.803,0.612
2014-06-06,2.6,1.43,2.806395870060967,0.767,0.592
2014-06-09,2.62,1.41,2.8410398141878614,0.767,0.593
2014-06-10,2.64,1.43,2.8712827898376956,0.789,0.589
2014-06-11,2.65,1.47,2.8594883793704193,0.834,0.598
2014-06-12,2.58,1.46,2.8598708290443646,0.812,0.594
2014-06-13,2.6,1.43,2.888196455418102,0.806,0.599
2014-06-16,2.61,1.42,2.8900859269445283,0.802,0.595
2014-06-17,2.66,1.43,2.913955000169227,0.792,0.585
2014-06-18,2.61,1.46,2.873907697621007,0.82,0.59
2014-06-19,2.64,1.4,2.869258254463648,0.793,0.585
2014-06-20,2.63,1.4,2.903306557474955,0.779,0.576
2014-06-23,2.63,1.4,2.8720068919046366,0.77,0.582
2014-06-24,2.59,1.38,2.8781828848589113,0.778,0.577
2014-06-25,2.57,1.38,2.789014445506297,0.763,0.572
2014-06-26,2.53,1.32,2.77633096316363,0.721,0.567
2014-06-27,2.54,1.31,2.775523770795354,0.725,0.558
2014-06-30,2.53,1.31,2.812023006995248,0.714,0.564
2014-07-01,2.58,1.32,2.8414970834386932,0.72,0.554
2014-07-02,2.64,1.31,2.88783526376979,0.707,0.562
2014-07-03,2.65,1.37,2.8951114789138535,0.745,0.565
2014-07-07,2.63,1.33,2.8763908425136107,0.72,0.565
2014-07-08,2.58,1.31,2.8016603923214047,0.697,0.555
2014-07-09,2.57,1.29,2.8070350284779386,0.693,0.546
2014-07-10,2.55,1.25,2.7710787395398935,0.686,0.547
2014-07-11,2.53,1.27,2.747850152360485,0.684,0.536
2014-07-14,2.55,1.27,2.753945301042818,0.688,0.542
2014-07-15,2.56,1.25,2.7959828648889604,0.692,0.542
2014-07-16,2.55,1.26,2.79843437451238,0.692,0.548
2014-07-17,2.47,1.24,2.737299699385568,0.694,0.537
2014-07-18,2.5,1.22,2.717475233355775,0.663,0.543
2014-07-21,2.49,1.21,2.7032672468718832,0.635,0.543
2014-07-22,2.48,1.22,2.7282263812387906,0.622,0.544
2014-07-23,2.48,1.22,2.6960943884634836,0.61,0.54
2014-07-24,2.52,1.24,2.7459662146352164,0.609,0.53
2014-07-25,2.48,1.24,2.7073694442289824,0.619,0.536
2014-07-28,2.5,1.22,2.7160463114681193,0.6,0.531
2014-07-29,2.47,1.18,2.677202657029325,0.57,0.531
2014-07-30,2.57,1.18,2.7296420965410975,0.58,0.537
2014-07-31,2.58,1.21,2.7598195713532556,0.616,0.542
2014-08-01,2.52,1.24,2.6986349133249,0.616,0.543
2014-08-04,2.51,1.19,2.679339892283008,0.597,0.538
2014-08-05,2.49,1.21,2.723851021433813,0.6,0.529
2014-08-06,2.49,1.18,2.654421775042099,0.596,0.529
2014-08-07,2.43,1.15,2.633214873228867,0.573,0.538
2014-08-08,2.44,1.09,2.5934294977437933,0.531,0.519
2014-08-11,2.44,1.11,2.633641523998423,0.534,0.525
2014-08-12,2.46,1.12,2.623235409930653,0.519,0.52
2014-08-13,2.43,1.14,2.58906413228819,0.525,0.52
2014-08-14,2.4,1.07,2.578595426973256,0.51,0.516
2014-08-15,2.34,1.07,2.505182941068972,0.546,0.516
2014-08-18,2.39,1.06,2.5746317623048975,0.554,0.511
2014-08-19,2.4,1.06,2.5381029520090346,0.567,0.511
2014-08-20,2.43,1.06,2.5593766389731405,0.559,0.526
2014-08-21,2.41,1.06,2.547037649910542,0.554,0.541
2014-08-22,2.4,1.03,2.5525471414056207,0.552,0.522
2014-08-25,2.39,0.99,2.5525471414056207,0.551,0.522
2014-08-26,2.39,0.99,2.4760599210032503,0.55,0.512
2014-08-27,2.37,0.97,2.3913257369016643,0.557,0.508
2014-08-28,2.34,0.96,2.389568520159884,0.533,0.503
2014-08-29,2.35,0.95,2.391601435211399,0.529,0.508
2014-09-02,2.42,0.98,2.4605017665943025,0.534,0.52
2014-09-03,2.41,1.01,2.4983478298675728,0.571,0.52
2014-09-04,2.45,1.0,2.5199425989059443,0.579,0.521
2014-09-05,2.46,1.02,2.497009482270631,0.589,0.531
2014-09-08,2.48,0.98,2.497465303944465,0.564,0.521
2014-09-09,2.5,1.05,2.505814905656494,0.616,0.522
2014-09-10,2.54,1.08,2.531613432245554,0.646,0.537
2014-09-11,2.54,1.04,2.5310512837019337,0.598,0.561
2014-09-12,2.62,1.08,2.5728328357120125,0.618,0.567
2014-09-15,2.6,1.1,2.576148815493023,0.627,0.567
2014-09-16,2.6,1.06,2.567967779566401,0.596,0.572
2014-09-17,2.62,1.08,2.556574475301574,0.612,0.548
2014-09-18,2.63,1.09,2.6254566547069125,0.611,0.563
2014-09-19,2.59,1.13,2.580594118233889,0.627,0.554
2014-09-22,2.57,1.06,2.5449902227630865,0.588,0.535
2014-09-23,2.54,1.02,2.52367750671286,0.542,0.535
2014-09-24,2.57,1.02,2.5183209754278275,0.572,0.526
2014-09-25,2.52,1.02,2.4981870326800264,0.572,0.521
2014-09-26,2.54,0.98,2.5002044550764717,0.56,0.517
2014-09-29,2.5,1.0,2.4826504658203743,0.576,0.522
2014-09-30,2.52,0.99,2.468205085640821,0.589,0.522
2014-10-01,2.42,0.96,2.4116026847044636,0.579,0.527
2014-10-02,2.44,0.93,2.385349185369221,0.559,0.522
2014-10-03,2.45,0.93,2.436464127307338,0.568,0.519
2014-10-06,2.43,0.94,2.402707799993518,0.559,0.519
2014-10-07,2.36,0.94,2.3360212354205956,0.554,0.514
2014-10-08,2.35,0.92,2.2963339638454645,0.532,0.504
2014-10-09,2.34,0.91,2.3095147059770684,0.538,0.49
2014-10-10,2.31,0.92,2.2673744484682183,0.549,0.502
2014-10-14,2.21,0.88,2.1822983432772123,0.541,0.496
2014-10-15,2.15,0.85,2.036629456448026,0.52,0.49
2014-10-16,2.17,0.77,2.124072353580089,0.479,0.491
2014-10-17,2.22,0.9,2.2388114198995517,0.545,0.472
2014-10-20,2.2,0.88,2.200083890185804,0.542,0.492
2014-10-21,2.23,0.9,2.212821361298972,0.515,0.483
2014-10-22,2.25,0.9,2.243099942187953,0.542,0.489
2014-10-23,2.29,0.93,2.2812975732905305,0.547,0.484
2014-10-24,2.29,0.93,2.281666280747895,0.543,0.473
2014-10-27,2.27,0.93,2.259390037862855,0.573,0.474
2014-10-28,2.3,0.92,2.2811871511189787,0.566,0.465
2014-10-29,2.34,0.92,2.3055428614297226,0.57,0.471
2014-10-30,2.32,0.92,2.279852475109596,0.576,0.475
2014-10-31,2.35,0.89,2.305359427571763,0.558,0.466
2014-11-03,2.36,0.89,2.331458200153997,0.539,0.466
2014-11-04,2.35,0.88,2.2820306117808498,0.557,0.449
2014-11-05,2.36,0.88,2.3087160212077844,0.552,0.475
2014-11-06,2.39,0.88,2.301145269630692,0.544,0.476
2014-11-07,2.32,0.9,2.265478889647772,0.541,0.482
2014-11-10,2.38,0.86,2.2470144741629015,0.524,0.467
2014-11-12,2.37,0.86,2.2446941881544937,0.49,0.531
2014-11-13,2.35,0.86,2.2377819809708126,0.485,0.507
2014-11-14,2.32,0.83,2.1990316110645582,0.459,0.486
2014-11-17,2.34,0.83,2.1756981548236474,0.464,0.481
2014-11-18,2.32,0.85,2.1797275865437755,0.471,0.512
2014-11-19,2.36,0.87,2.193725102988018,0.475,0.484
2014-11-20,2.34,0.87,2.1573780903453477,0.474,0.48
2014-11-21,2.31,0.83,2.1117939929502962,0.473,0.471
2014-11-24,2.3,0.84,2.1079348011535037,0.468,0.471
2014-11-25,2.27,0.82,2.0634215840848507,0.457,0.461
2014-11-26,2.24,0.79,2.0290128864151016,0.44,0.447
2014-11-28,2.18,0.75,1.9853039061572484,0.413,0.431
2014-12-01,2.22,0.74,1.9481717185070468,0.395,0.436
2014-12-02,2.28,0.79,2.0279539639842468,0.406,0.445
2014-12-03,2.29,0.79,2.0652861464150933,0.383,0.426
2014-12-04,2.25,0.81,2.0437568492051397,0.385,0.427
2014-12-05,2.31,0.81,2.070437845252777,0.391,0.417
2014-12-08,2.26,0.79,2.0287936548105776,0.404,0.433
2014-12-09,2.22,0.76,1.9529610765913135,0.372,0.414
2014-12-10,2.18,0.73,1.9749992413671684,0.365,0.405
2014-12-11,2.19,0.72,1.9647325367515862,0.358,0.405
2014-12-12,2.1,0.69,1.8612449106738367,0.335,0.395
2014-12-15,2.12,0.69,1.8775576435664694,0.345,0.376
2014-12-16,2.07,0.65,1.8316209411550273,0.344,0.356
2014-12-17,2.14,0.63,1.8208738682585934,0.337,0.357
2014-12-18,2.22,0.63,1.930915886683184,0.317,0.348
2014-12-19,2.17,0.66,1.9195228050463684,0.347,0.353
2014-12-22,2.17,0.64,1.8886435103172636,0.336,0.338
2014-12-23,2.26,0.64,1.9166069577323774,0.388,0.338
2014-12-24,2.27,0.64,1.9455687102215236,0.388,0.334
2014-12-29,2.22,0.62,1.8746179128987372,0.377,0.324
2014-12-30,2.2,0.6,1.8605352761090734,0.375,0.325
2014-12-31,2.17,0.6,1.8196322846327235,0.375,0.325
2015-01-02,2.12,0.58,1.787991869663005,0.375,0.325
2015-01-05,2.04,0.54,1.7322354504412112,0.312,0.326
2015-01-06,1.97,0.5,1.6551106387913292,0.259,0.289
2015-01-07,1.96,0.46,1.6657948558379392,0.195,0.299
2015-01-08,2.03,0.51,1.7030224444315454,0.205,0.284
2015-01-09,1.98,0.54,1.6485724929609353,0.209,0.279
2015-01-12,1.92,0.52,1.634504476561587,0.224,0.279
2015-01-13,1.91,0.49,1.6459570416755973,0.206,0.265
2015-01-14,1.86,0.49,1.569066876654205,0.196,0.256
2015-01-15,1.77,0.47,1.5716520495533994,0.169,0.25
2015-01-16,1.83,0.43,1.596077526601952,-0.024,0.241
2015-01-20,1.82,0.43,1.579958020479038,-0.101,0.221
2015-01-21,1.87,0.48,1.5325927111774886,-0.197,0.251
2015-01-22,1.9,0.54,1.5659445117986208,-0.197,0.321
2015-01-23,1.81,0.39,1.5211573656384894,-0.3,0.244
2015-01-26,1.83,0.36,1.5555132717703488,-0.259,0.229
2015-01-27,1.83,0.39,1.5238472639856098,-0.084,0.269
2015-01-28,1.73,0.39,1.5062475670151807,-0.046,0.293
2015-01-29,1.77,0.35,1.4673118332145185,-0.052,0.293
2015-01-30,1.68,0.35,1.3866909714612488,-0.067,0.288
2015-02-02,1.68,0.3,1.4292403601399064,-0.096,0.293
2015-02-03,1.79,0.32,1.5090935296765027,-0.12,0.363
2015-02-04,1.81,0.34,1.574983879913342,-0.106,0.382
2015-02-05,1.83,0.34,1.59404116415796,-0.123,0.362
2015-02-06,1.95,0.34,1.68914856407219,-0.096,0.343
2015-02-09,1.96,0.33,1.6569264726002249,-0.083,0.362
2015-02-10,2.01,0.36,1.7122073035865841,-0.045,0.397
2015-02-11,2.0,0.36,1.7311837304389617,0.01,0.397
2015-02-12,1.99,0.36,1.726363906626986,0.035,0.398
2015-02-13,2.02,0.35,1.733677957737368,0.036,0.423
2015-02-17,2.14,0.36,1.8203868772129443,0.078,0.399
2015-02-18,2.07,0.38,1.9069872403022683,0.053,0.417
2015-02-19,2.11,0.38,1.886317518888286,0.039,0.398
2015-02-20,2.13,0.39,1.8349146042215794,0.051,0.393
2015-02-23,2.06,0.41,1.8679681559450798,0.063,0.389
2015-02-24,1.99,0.4,1.8272285500362373,0.07,0.381
2015-02-25,1.96,0.34,1.7726361311875904,0.048,0.347
2015-02-26,2.03,0.29,1.7983680479390007,0.027,0.348
2015-02-27,2.0,0.33,1.8567165516704165,0.015,0.349
2015-03-02,2.08,0.33,1.8719371036000756,0.004,0.354
2015-03-03,2.12,0.34,1.9324346046237644,-0.021,0.395
2015-03-04,2.12,0.36,1.975409083990277,-0.013,0.4
2015-03-05,2.11,0.39,1.9562890274498308,0.025,0.395
2015-03-06,2.24,0.34,2.048468802518628,0.012,0.376
2015-03-09,2.2,0.33,2.029271012290807,-0.017,0.422
2015-03-10,2.14,0.27,1.9012518677613006,-0.034,0.462
2015-03-11,2.11,0.21,1.9069691370896085,-0.067,0.413
2015-03-12,2.1,0.18,1.8352640143531462,-0.096,0.374
2015-03-13,2.13,0.26,1.7952683371679086,-0.047,0.408
2015-03-16,2.1,0.28,1.7758233943379031,-0.038,0.414
2015-03-17,2.06,0.27,1.7693038427776457,-0.058,0.41
2015-03-18,1.93,0.27,1.6932533074481888,-0.053,0.361
2015-03-19,1.98,0.19,1.6193109343097678,-0.07,0.322
2015-03-20,1.93,0.2,1.6147139666919261,-0.054,0.322
2015-03-23,1.92,0.19,1.6077994562544773,-0.08,0.307
2015-03-24,1.88,0.22,1.6068464509948641,-0.074,0.307
2015-03-25,1.93,0.22,1.5752293879173194,-0.076,0.328
2015-03-26,2.01,0.22,1.6693151171445102,-0.065,0.328
2015-03-27,1.95,0.25,1.6300015524424007,-0.04,0.373
2015-03-30,1.96,0.2,1.6600453828022708,0.0,0.368
2015-03-31,1.94,0.22,1.6605374730267954,-0.001,0.398
2015-04-01,1.87,0.19,1.6396071423441014,-0.045,0.378
