date,USD,GBP,CHF
1993-11-02,4.16,5.542636004734377,4.086
1993-11-03,4.13,5.474863943972559,4.086
1993-11-04,4.13,5.453595534327949,4.086
1993-11-05,4.2,5.4554229471997955,4.086
1993-11-08,4.13,5.434463341441656,4.127
1993-11-09,4.12,5.434706028006261,4.127
1993-11-10,4.17,5.445765597660748,4.127
1993-11-12,4.11,5.442585875552044,4.127
1993-11-15,4.11,5.462618049792969,4.0655
1993-11-16,4.1,5.474922044738731,4.0655
1993-11-17,4.09,5.418519733690517,4.0655
1993-11-18,4.15,5.418024241685563,4.0655
1993-11-19,4.22,5.392126367070803,4.0655
1993-11-22,4.26,5.430874571382209,4.0815
1993-11-23,4.19,5.391862334757351,4.0815
1993-11-24,4.18,5.3793220004729445,4.0815
1993-11-26,4.16,5.338496648215769,4.0815
1993-11-29,4.17,5.344833033196421,4.0729999999999995
1993-11-30,4.22,5.3323171879659,4.0675
1993-12-01,4.2,5.273463849533599,4.0675
1993-12-02,4.22,5.204830684471686,4.0675
1993-12-03,4.24,5.1296785986923465,4.0675
1993-12-06,4.19,5.070190508933614,4.0325
1993-12-07,4.17,5.089200220747248,4.0325
1993-12-08,4.18,5.044221747770925,4.0325
1993-12-09,4.18,4.996111883871325,4.0325
1993-12-10,4.21,5.016932489194536,4.0325
1993-12-13,4.23,5.0020736476626295,4.0065
1993-12-14,4.25,5.0061281042078205,4.0065
1993-12-15,4.22,5.047623770523951,4.0065
1993-12-16,4.23,5.067367861464871,4.0065
1993-12-17,4.2,5.088049845811064,4.0065
1993-12-20,4.22,5.1101169321369495,3.9539999999999997
1993-12-21,4.26,5.136772119725973,3.9539999999999997
1993-12-22,4.19,5.15439564552209,3.9539999999999997
1993-12-23,4.18,5.128391684877518,3.9539999999999997
1993-12-24,4.18,5.097404831966584,3.9539999999999997
1993-12-27,4.2,5.097404831966584,3.88
1993-12-28,4.2,5.097404831966584,3.88
1993-12-29,4.2,5.097420414174869,3.88
1993-12-30,4.25,5.095411430493479,3.88
1993-12-31,4.25,5.080304012385795,3.889
1994-01-03,4.3,5.080304012385795,3.894
1994-01-04,4.29,5.165838887475495,3.894
1994-01-05,4.31,5.207008132456207,3.894
1994-01-06,4.24,5.199348318246337,3.894
1994-01-07,4.09,5.169164726200553,3.894
1994-01-10,4.08,5.182686854041471,3.8235
1994-01-11,4.08,5.266123601325711,3.8235
1994-01-12,4.05,5.271374565607347,3.8235
1994-01-13,4.13,5.293315424446652,3.8235
1994-01-14,4.17,5.308291045510002,3.8235
1994-01-18,4.14,5.222572798869568,3.8235
1994-01-19,4.12,5.124032631708167,3.8235
1994-01-20,4.07,5.156186069419686,3.8235
1994-01-21,4.09,5.180240777602068,3.8235
1994-01-24,4.09,5.157642695887285,3.9459999999999997
1994-01-25,4.11,5.161570713090405,3.9459999999999997
1994-01-26,4.13,5.188360120003596,3.9459999999999997
1994-01-27,4.11,5.202687752966426,3.9459999999999997
1994-01-28,4.08,5.180412778781112,3.9459999999999997
1994-01-31,4.12,5.184981320415023,3.967
1994-02-01,4.2,5.168184818225623,3.967
1994-02-02,4.2,5.190074930461048,3.967
1994-02-03,4.28,5.2330104031432105,3.967
1994-02-04,4.42,5.236353182467982,3.967
1994-02-07,4.41,5.368188401805777,4.0025
1994-02-08,4.44,5.256360880784103,4.0025
1994-02-09,4.43,5.264292203491639,4.0025
1994-02-10,4.45,5.301631697695532,4.0025
1994-02-11,4.44,5.291649002610026,4.0025
1994-02-14,4.44,5.319015287585722,4.031499999999999
1994-02-15,4.44,5.318186001708751,4.031499999999999
1994-02-16,4.44,5.291072449509415,4.031499999999999
1994-02-17,4.5,5.2541692576369865,4.031499999999999
1994-02-18,4.57,5.262980618734562,4.031499999999999
1994-02-22,4.57,5.412501142560195,4.031499999999999
1994-02-23,4.67,5.409785707767941,4.031499999999999
1994-02-24,4.72,5.58981059413978,4.031499999999999
1994-02-25,4.72,5.557241318163135,4.031499999999999
1994-02-28,4.67,5.472732541430415,4.17
1994-03-01,4.81,5.5633857762944245,4.17
1994-03-02,4.79,5.574206518023968,4.17
1994-03-03,4.83,5.5848522082258025,4.17
1994-03-04,4.88,5.546563215309971,4.17
1994-03-07,4.87,5.4998534347643195,4.2115
1994-03-08,4.92,5.505077523610762,4.2115
1994-03-09,4.96,5.569876938751419,4.2115
1994-03-10,4.96,5.532547524534221,4.2115
1994-03-11,4.95,5.644201544035895,4.2115
1994-03-14,4.99,5.613405497052613,4.203
1994-03-15,4.99,5.570828106969415,4.203
1994-03-16,4.96,5.695908314725697,4.203
1994-03-17,4.94,5.669815565636889,4.203
1994-03-18,5.03,5.702977666629414,4.203
1994-03-21,5.09,5.70758290368699,4.413
1994-03-22,5.03,5.654331974587146,4.413
1994-03-23,5.0,5.74121576787926,4.413
1994-03-24,5.08,5.989803589647097,4.413
1994-03-25,5.1,6.162243300124221,4.413
1994-03-28,5.12,6.169733593454707,4.445
1994-03-29,5.19,6.315827373440021,4.445
1994-03-30,5.19,6.337681808164813,4.445
1994-03-31,5.21,6.23111326308137,4.4185
1994-04-01,5.21,6.23111326308137,4.4185
1994-04-04,5.57,6.23111326308137,4.4185
1994-04-05,5.45,6.313355320178052,4.4105
1994-04-06,5.4,6.212775349780919,4.4105
1994-04-07,5.37,6.211581776258857,4.4105
1994-04-08,5.43,6.222781072230419,4.4105
1994-04-11,5.43,6.192246007360677,4.3260000000000005
1994-04-12,5.4,6.203089877915994,4.3260000000000005
1994-04-13,5.43,6.209561990362864,4.3260000000000005
1994-04-14,5.49,6.207283121083069,4.3260000000000005
1994-04-15,5.51,6.174729157226845,4.3260000000000005
1994-04-18,5.7,6.263391534552515,4.3385
1994-04-19,5.7,6.278037554770334,4.3385
1994-04-20,5.67,6.41237377940784,4.3385
1994-04-21,5.59,6.4917296355770535,4.3385
1994-04-22,5.62,6.432760156716559,4.3385
1994-04-25,5.61,6.522954152232333,4.698
1994-04-26,5.59,6.47787602355171,4.698
1994-04-27,5.59,6.472183485352733,4.698
1994-04-28,5.75,6.497188510286272,4.698
1994-04-29,5.73,6.458096116715533,4.698
1994-05-02,5.81,6.458096116715533,4.6295
1994-05-03,5.86,6.581095987307234,4.6295
1994-05-04,5.89,6.701798324193087,4.6295
1994-05-05,5.88,6.659697459341833,4.6295
1994-05-06,6.12,6.673509999486874,4.6295
1994-05-09,6.26,6.764270230223682,4.665
1994-05-10,6.13,6.725630000125597,4.665
1994-05-11,6.2,6.655859164233354,4.665
1994-05-12,6.13,6.59609711472027,4.665
1994-05-13,6.05,6.511782734205705,4.665
1994-05-16,6.03,6.50597569693596,4.561
1994-05-17,5.88,6.4965691282158,4.561
1994-05-18,5.83,6.519765445665454,4.561
1994-05-19,5.73,6.414609806765674,4.561
1994-05-20,5.8,6.404163814694695,4.561
1994-05-23,5.94,6.444017807529775,4.561
1994-05-24,5.94,6.523402084017844,4.5885
1994-05-25,5.95,6.583643617980774,4.5885
1994-05-26,5.92,6.634356916137989,4.5885
1994-05-27,5.97,6.6997282563574085,4.5885
1994-05-31,6.01,6.796586834929447,4.5885
1994-06-01,5.98,7.082766158960043,4.5885
1994-06-02,5.93,7.004945902787883,4.5885
1994-06-03,5.84,6.792148059888572,4.5885
1994-06-06,5.78,6.7894519375056515,5.069
1994-06-07,5.8,6.87277516134369,5.069
1994-06-08,5.78,6.802382649995716,5.069
1994-06-09,5.8,6.84204524360347,5.069
1994-06-10,5.85,6.82648418475172,5.069
1994-06-13,5.91,6.957044176314932,4.951499999999999
1994-06-14,5.81,6.966274607657105,4.951499999999999
1994-06-15,5.88,6.80333134185806,4.951499999999999
1994-06-16,5.83,6.943176562547307,4.951499999999999
1994-06-17,5.88,6.979184248232614,4.951499999999999
1994-06-20,5.92,7.0629408358607995,5.341
1994-06-21,6.04,7.08778830421875,5.341
1994-06-22,5.97,7.00369377625681,5.341
1994-06-23,5.94,6.937305441132318,5.341
1994-06-24,6.06,7.0301214535262275,5.341
1994-06-27,6.05,7.014191587736003,5.2095
1994-06-28,6.13,6.995231840999949,5.2095
1994-06-29,6.12,6.959780369170178,5.2095
1994-06-30,6.19,7.041137868223268,4.954000000000001
1994-07-01,6.19,7.036617487470114,4.954000000000001
1994-07-05,6.14,7.025191797655321,4.954000000000001
1994-07-06,6.11,7.003219912942465,4.954000000000001
1994-07-07,6.11,7.04712284746095,4.954000000000001
1994-07-08,6.25,7.042218905563641,4.954000000000001
1994-07-11,6.29,7.0150830133348,5.0315
1994-07-12,6.24,6.920454340026103,5.0315
1994-07-13,6.22,6.80440903317526,5.0315
1994-07-14,6.05,6.731024843336085,5.0315
1994-07-15,6.04,6.712876465767005,5.0315
1994-07-18,5.99,6.715525692289025,5.0435
1994-07-19,5.94,6.720897937398868,5.0435
1994-07-20,6.06,6.766182036766886,5.0435
1994-07-21,6.11,6.782914498920473,5.0435
1994-07-22,6.15,6.819083249568571,5.0435
1994-07-25,6.13,6.84716274486233,4.917999999999999
1994-07-26,6.16,6.862885343375863,4.917999999999999
1994-07-27,6.22,7.085331348002335,4.917999999999999
1994-07-28,6.21,7.174287862498901,4.917999999999999
1994-07-29,5.99,7.357561038610973,4.986
1994-08-01,6.03,7.338425471729448,4.986
1994-08-02,5.98,7.219827810001061,4.9825
1994-08-03,5.96,7.175525086897368,4.9825
1994-08-04,5.98,7.247230368817076,4.9825
1994-08-05,6.18,7.282996778967277,4.9825
1994-08-08,6.22,7.256746369446844,5.011
1994-08-09,6.26,7.259805728407242,5.011
1994-08-10,6.21,7.222981901149607,5.011
1994-08-11,6.26,7.385969125686261,5.011
1994-08-12,6.22,7.443681308632367,5.011
1994-08-15,6.26,7.4835463375138636,5.226
1994-08-16,6.21,7.462142721611735,5.226
1994-08-17,6.14,7.417389211586159,5.226
1994-08-18,6.23,7.500519043160514,5.226
1994-08-19,6.23,7.504147386181279,5.226
1994-08-22,6.27,7.501044282805054,5.3245000000000005
1994-08-23,6.26,7.521171855224304,5.3245000000000005
1994-08-24,6.18,7.532099732473263,5.3245000000000005
1994-08-25,6.24,7.492836351351989,5.3245000000000005
1994-08-26,6.21,7.491928787021311,5.3245000000000005
1994-08-29,6.2,7.491928787021311,5.3885000000000005
1994-08-30,6.18,7.49100150347646,5.3885000000000005
1994-08-31,6.17,7.46075674895014,5.2445
1994-09-01,6.15,7.390682323682171,5.2445
1994-09-02,6.17,7.452577071229028,5.2445
1994-09-06,6.22,7.540411543444295,5.2445
1994-09-07,6.22,7.522202686285118,5.2445
1994-09-08,6.22,7.385359679517825,5.2445
1994-09-09,6.35,7.493014105362053,5.2445
1994-09-12,6.37,7.6235510934002955,5.4095
1994-09-13,6.35,7.633548617140515,5.4095
1994-09-14,6.33,7.771011118295236,5.4095
1994-09-15,6.28,7.680711832147321,5.4095
1994-09-16,6.42,7.846707370493544,5.4095
1994-09-19,6.39,7.925953825773514,5.286
1994-09-20,6.44,8.01343017226072,5.286
1994-09-21,6.52,8.012775449741573,5.286
1994-09-22,6.5,7.9413777233606835,5.286
1994-09-23,6.52,7.921704529596169,5.286
1994-09-26,6.54,7.941268758201245,5.3165
1994-09-27,6.52,7.908790527866142,5.3165
1994-09-28,6.51,7.859055608261453,5.3165
1994-09-29,6.6,7.860234735639963,5.3165
1994-09-30,6.62,7.875377666106995,5.332
1994-10-03,6.69,7.953950742668983,5.2585
1994-10-04,6.68,7.9372987370558326,5.2585
1994-10-05,6.73,7.958065723627464,5.2585
1994-10-06,6.71,7.850575767656122,5.2585
1994-10-07,6.65,7.820108175750104,5.2585
1994-10-11,6.63,7.709389083325691,5.2585
1994-10-12,6.67,7.59578147312576,5.2585
1994-10-13,6.63,7.558173944578855,5.2585
1994-10-14,6.57,7.611868348675897,5.2585
1994-10-17,6.61,7.55032845727944,5.2620000000000005
1994-10-18,6.61,7.60058931388646,5.2620000000000005
1994-10-19,6.66,7.635810345646868,5.2620000000000005
1994-10-20,6.77,7.659620898818028,5.2620000000000005
1994-10-21,6.8,7.695427297434788,5.2620000000000005
1994-10-24,6.84,7.739633986799744,5.343999999999999
1994-10-25,6.87,7.850689943765117,5.343999999999999
1994-10-26,6.9,7.888939115911704,5.343999999999999
1994-10-27,6.89,7.820365576833745,5.343999999999999
1994-10-28,6.82,7.7168514689429815,5.343999999999999
1994-10-31,6.84,7.783013887568627,5.3149999999999995
1994-11-01,6.93,7.7393596795346244,5.3149999999999995
1994-11-02,6.96,7.731370996753715,5.3149999999999995
1994-11-03,6.98,7.695655275238108,5.3149999999999995
1994-11-04,7.05,7.624852809775136,5.3149999999999995
1994-11-07,7.06,7.690276933401632,5.3855
1994-11-08,7.02,7.701140618182348,5.3855
1994-11-09,7.01,7.655496011466467,5.3855
1994-11-10,7.06,7.626710075043676,5.3855
1994-11-14,7.06,7.686512325457602,5.295
1994-11-15,7.1,7.6207544308779855,5.295
1994-11-16,7.15,7.570678297117925,5.295
1994-11-17,7.21,7.558565394589323,5.295
1994-11-18,7.23,7.5357662489908535,5.295
1994-11-21,7.3,7.5632784255972805,5.306
1994-11-22,7.29,7.563862713205456,5.306
1994-11-23,7.18,7.485516213816755,5.306
1994-11-25,7.19,7.545078976903423,5.306
1994-11-28,7.35,7.52550314551409,5.0875
1994-11-29,7.44,7.607658369315712,5.0875
1994-11-30,7.4,7.629185636549493,5.103
1994-12-01,7.42,7.673661876960869,5.103
1994-12-02,7.44,7.661723606148883,5.103
1994-12-05,7.58,7.729714573038233,5.229
1994-12-06,7.44,7.823669083734838,5.229
1994-12-07,7.48,7.783727870130797,5.229
1994-12-08,7.51,7.753610190732228,5.229
1994-12-09,7.53,7.711445563991985,5.229
1994-12-12,7.62,7.789896197063391,5.1690000000000005
1994-12-13,7.71,7.834140191978801,5.1690000000000005
1994-12-14,7.59,7.805682011564996,5.1690000000000005
1994-12-15,7.54,7.777901226388606,5.1690000000000005
1994-12-16,7.59,7.784301612418912,5.1690000000000005
1994-12-19,7.59,7.772126107170858,5.16
1994-12-20,7.56,7.779348622985638,5.16
1994-12-21,7.58,7.760712177324088,5.16
1994-12-22,7.7,7.771703447503089,5.16
1994-12-23,7.74,7.780069016357359,5.16
1994-12-27,7.67,7.780069016357359,5.18
1994-12-28,7.71,7.811965085383099,5.18
1994-12-29,7.69,7.998037929807941,5.18
1994-12-30,7.69,7.992560342613906,5.084
1995-01-03,7.73,8.030953249703487,5.0835
1995-01-04,7.62,8.017573488091497,5.0835
1995-01-05,7.66,8.026243799553717,5.0835
1995-01-06,7.64,7.997903019946473,5.0835
1995-01-09,7.68,8.009046342656543,5.170999999999999
1995-01-10,7.63,8.015046906191385,5.170999999999999
1995-01-11,7.58,7.942432000854714,5.170999999999999
1995-01-12,7.56,7.922296517581177,5.170999999999999
1995-01-13,7.39,7.916230227655656,5.170999999999999
1995-01-17,7.44,7.892343958057105,5.170999999999999
1995-01-18,7.48,7.961349798816986,5.170999999999999
1995-01-19,7.49,7.966402864620224,5.170999999999999
1995-01-20,7.5,7.964286483197284,5.170999999999999
1995-01-23,7.5,7.9889643794567515,5.196999999999999
1995-01-24,7.57,7.989664118253996,5.196999999999999
1995-01-25,7.5,7.997177713031355,5.196999999999999
1995-01-26,7.39,7.966694230254398,5.196999999999999
1995-01-27,7.29,7.907416423790653,5.196999999999999
1995-01-30,7.23,7.893401527497184,5.2195
1995-01-31,7.26,7.858866547064365,5.0615
1995-02-01,7.33,7.844750684989155,5.0615
1995-02-02,7.4,7.872022409102218,5.0615
1995-02-03,7.14,7.853470983643455,5.0615
1995-02-06,7.18,7.881942137903797,5.036
1995-02-07,7.19,7.7998577571102246,5.036
1995-02-08,7.18,7.816654585969338,5.036
1995-02-09,7.23,7.823938104012315,5.036
1995-02-10,7.33,7.859331047400564,5.036
1995-02-13,7.32,8.034085869269937,5.157
1995-02-14,7.21,8.060486008491036,5.157
1995-02-15,7.12,7.90564700681786,5.157
1995-02-16,7.02,7.913033540731516,5.157
1995-02-17,7.07,7.9290796248915125,5.157
1995-02-21,7.09,7.9754444527972135,5.157
1995-02-22,6.92,7.932794175166786,5.157
1995-02-23,6.92,7.813815192503788,5.157
1995-02-24,6.89,7.898372877493602,5.157
1995-02-27,6.79,7.893546907171355,5.1615
1995-02-28,6.79,7.888548341156534,5.047
1995-03-01,6.81,7.8694458370381355,5.047
1995-03-02,6.88,7.813813043351714,5.047
1995-03-03,6.89,7.820727125465527,5.047
1995-03-06,6.96,7.8554253859464875,5.125
1995-03-07,7.0,8.035267080278526,5.125
1995-03-08,6.93,7.98667014295812,5.125
1995-03-09,6.83,7.963922492381699,5.125
1995-03-10,6.83,7.948912241623569,5.125
1995-03-13,6.76,7.954934636029259,5.0585
1995-03-14,6.69,7.826311952424541,5.0585
1995-03-15,6.71,7.791825065492157,5.0585
1995-03-16,6.68,7.722140194897532,5.0585
1995-03-17,6.69,7.775375033708784,5.0585
1995-03-20,6.69,7.7558524734133645,4.946
1995-03-21,6.71,7.707807314321697,4.946
1995-03-22,6.75,7.704266398694087,4.946
1995-03-23,6.75,7.696866845246804,4.946
1995-03-24,6.64,7.663387831064767,4.946
1995-03-27,6.62,7.668393437097036,4.879
1995-03-28,6.73,7.703281342677641,4.879
1995-03-29,6.73,7.754954504433755,4.879
1995-03-30,6.76,7.643119438605385,4.879
1995-03-31,6.8,7.7344036206983615,4.7965
1995-04-03,6.75,7.69965189392849,4.818
1995-04-04,6.71,7.674194160468757,4.818
1995-04-05,6.7,7.649915785521366,4.818
1995-04-06,6.66,7.681459200710283,4.818
1995-04-07,6.65,7.5756591479018045,4.818
1995-04-10,6.66,7.618501548303419,4.5665
1995-04-11,6.65,7.616454181077574,4.5665
1995-04-12,6.61,7.560372449239801,4.5665
1995-04-13,6.51,7.545793527088943,4.5665
1995-04-14,6.51,7.545793527088943,4.5665
1995-04-17,6.48,7.545793527088943,4.5665
1995-04-18,6.44,7.543595827561216,4.5705
1995-04-19,6.51,7.656421393251099,4.5705
1995-04-20,6.43,7.642872173828098,4.5705
1995-04-21,6.44,7.5785494501112645,4.5705
1995-04-24,6.46,7.6254453710249885,4.5195
1995-04-25,6.48,7.717938958717554,4.5195
1995-04-26,6.5,7.686399594561068,4.5195
1995-04-27,6.55,7.73332150665989,4.5195
1995-04-28,6.6,7.767000084254026,4.6345
1995-05-01,6.62,7.788834669329008,4.6345
1995-05-02,6.55,7.773224119264954,4.638
1995-05-03,6.47,7.7197133414199355,4.638
1995-05-04,6.35,7.672460411148037,4.638
1995-05-05,6.16,7.553876192528863,4.638
1995-05-08,6.18,7.553876192528863,4.5905000000000005
1995-05-09,6.08,7.565005989051457,4.5905000000000005
1995-05-10,6.11,7.46519022392121,4.5905000000000005
1995-05-11,6.2,7.56898001615179,4.5905000000000005
1995-05-12,6.2,7.573454195208853,4.5905000000000005
1995-05-15,6.16,7.567835294906676,4.6195
1995-05-16,6.11,7.501220569113717,4.6195
1995-05-17,6.11,7.4921922107048395,4.6195
1995-05-18,6.18,7.368888439730917,4.6195
1995-05-19,6.19,7.357568991064636,4.6195
1995-05-22,6.19,7.344684089978018,4.645
1995-05-23,6.15,7.321155461047795,4.645
1995-05-24,6.01,7.119881041068989,4.645
1995-05-25,5.99,7.0997022997537265,4.645
1995-05-26,5.97,7.208520021022066,4.645
1995-05-30,5.89,7.159522196102469,4.645
1995-05-31,5.89,7.14039840241317,4.4885
1995-06-01,5.71,7.008889241934366,4.4885
1995-06-02,5.54,6.863830670175629,4.4885
1995-06-05,5.54,6.795807155452568,4.4885
1995-06-06,5.57,6.819790039499319,4.4544999999999995
1995-06-07,5.74,6.921925221943239,4.4544999999999995
1995-06-08,5.82,7.015413865057292,4.4544999999999995
1995-06-09,6.01,7.23170135520976,4.4544999999999995
1995-06-12,5.96,7.247202485892365,4.644
1995-06-13,5.63,7.069723805666997,4.644
1995-06-14,5.67,7.128767449582099,4.644
1995-06-15,5.73,7.19941969378986,4.644
1995-06-16,5.77,7.283637133990495,4.644
1995-06-19,5.65,7.20726454011831,4.5440000000000005
1995-06-20,5.72,7.199717630914107,4.5440000000000005
1995-06-21,5.68,7.1883913513375255,4.5440000000000005
1995-06-22,5.61,7.092594542384164,4.5440000000000005
1995-06-23,5.64,7.189250562169292,4.5440000000000005
1995-06-26,5.71,7.3838244803826365,4.41
1995-06-27,5.7,7.510373771202436,4.41
1995-06-28,5.67,7.522406230095774,4.41
1995-06-29,5.89,7.531107495449302,4.41
1995-06-30,5.79,7.522624626927694,4.4855
1995-07-03,5.79,7.492355059966744,4.503
1995-07-05,5.78,7.341452549977559,4.503
1995-07-06,5.56,7.362725834871624,4.503
1995-07-07,5.54,7.176009973240827,4.503
1995-07-10,5.56,7.158539726193276,4.3614999999999995
1995-07-11,5.59,7.158803678149972,4.3614999999999995
1995-07-12,5.59,7.15069068960309,4.3614999999999995
1995-07-13,5.61,7.171526517428825,4.3614999999999995
1995-07-14,5.7,7.248488065044584,4.3614999999999995
1995-07-17,5.77,7.221614106042354,4.338
1995-07-18,5.77,7.24210216518098,4.338
1995-07-19,5.89,7.240115507477266,4.338
1995-07-20,5.91,7.256425604192635,4.338
1995-07-21,5.95,7.23646400177016,4.338
1995-07-24,5.97,7.19532215091197,4.3345
1995-07-25,5.94,7.147881420287298,4.3345
1995-07-26,5.97,7.093981367365321,4.3345
1995-07-27,5.91,7.117989601816473,4.3345
1995-07-28,5.92,7.191469275559986,4.3345
1995-07-31,5.88,7.197032923852653,4.2935
1995-08-01,5.94,7.19993000057865,4.2935
1995-08-02,5.86,7.128968896780613,4.2935
1995-08-03,5.94,7.137979903225343,4.2935
1995-08-04,5.91,7.116563573963415,4.2935
1995-08-07,5.9,7.099015605937675,4.1015
1995-08-08,5.9,7.056253406195403,4.1015
1995-08-09,5.93,7.056221337608291,4.1015
1995-08-10,5.95,7.008690859635161,4.1015
1995-08-11,6.05,7.076954924515623,4.1015
1995-08-14,6.05,7.211548775793881,4.2845
1995-08-15,6.11,7.266305629314802,4.2845
1995-08-16,6.07,7.171420109456014,4.2845
1995-08-17,6.12,7.118869753164795,4.2845
1995-08-18,6.13,7.066852364801138,4.2845
1995-08-21,6.08,7.013064564148497,4.1445
1995-08-22,6.1,7.011659589815528,4.1445
1995-08-23,6.11,7.023002136241596,4.1445
1995-08-24,6.0,6.992673255632545,4.1445
1995-08-25,5.9,6.965259227013429,4.1445
1995-08-28,5.85,6.965259227013429,4.232
1995-08-29,5.93,6.912296661934306,4.232
1995-08-30,5.88,6.888824317229979,4.232
1995-08-31,5.85,6.9093958798841255,4.298
1995-09-01,5.78,6.803965020396147,4.298
1995-09-05,5.77,6.792084780773405,4.298
1995-09-06,5.76,6.770745364112426,4.298
1995-09-07,5.8,6.759779070412128,4.298
1995-09-08,5.85,6.728994337774568,4.298
1995-09-11,5.83,6.731667281908067,4.1895
1995-09-12,5.77,6.65736478801902,4.1895
1995-09-13,5.8,6.615442772555628,4.1895
1995-09-14,5.68,6.566925481893991,4.1895
1995-09-15,5.71,6.622205285837913,4.1895
1995-09-18,5.77,6.707367016293385,4.0169999999999995
1995-09-19,5.75,6.705401649993753,4.0169999999999995
1995-09-20,5.73,6.701096778844122,4.0169999999999995
1995-09-21,5.83,6.727470854034465,4.0169999999999995
1995-09-22,5.85,6.859700084886848,4.0169999999999995
1995-09-25,5.89,6.8884197040643125,3.9734999999999996
1995-09-26,5.88,6.853928382535428,3.9734999999999996
1995-09-27,5.92,6.948590683596874,3.9734999999999996
1995-09-28,5.92,6.907877263861368,3.9734999999999996
1995-09-29,5.83,6.816587258380522,4.037
1995-10-02,5.82,6.732323086063008,4.048
1995-10-03,5.8,6.689971946364446,4.048
1995-10-04,5.75,6.686021990453553,4.048
1995-10-05,5.72,6.696385699648848,4.048
1995-10-06,5.73,6.718449403443016,4.048
1995-10-10,5.74,6.842004863515521,4.048
1995-10-11,5.75,6.897969768782952,4.048
1995-10-12,5.72,6.961345727761405,4.048
1995-10-13,5.67,6.91295620371256,4.048
1995-10-16,5.67,6.916829867313684,3.926
1995-10-17,5.65,6.9300130011253485,3.926
1995-10-18,5.67,6.815853956690695,3.926
1995-10-19,5.67,6.810402267095473,3.926
1995-10-20,5.72,6.868527266305639,3.926
1995-10-23,5.76,6.914027696713382,3.8369999999999997
1995-10-24,5.68,6.907698010126004,3.8369999999999997
1995-10-25,5.64,6.799552262416575,3.8369999999999997
1995-10-26,5.61,6.784541728490429,3.8369999999999997
1995-10-27,5.64,6.7926427437465104,3.8369999999999997
1995-10-30,5.62,6.77664056432234,3.8625
1995-10-31,5.61,6.731279378802292,3.8625
1995-11-01,5.52,6.715262819534167,3.8625
1995-11-02,5.46,6.69071762870274,3.8625
1995-11-03,5.49,6.68127666110383,3.8625
1995-11-06,5.51,6.628731399410201,3.75
1995-11-07,5.54,6.629574268739104,3.75
1995-11-08,5.47,6.556982178395806,3.75
1995-11-09,5.49,6.565842816171343,3.75
1995-11-10,5.52,6.648377491457366,3.75
1995-11-13,5.49,6.589162668610493,3.4835
1995-11-14,5.47,6.58525496796283,3.4835
1995-11-15,5.53,6.564439924947521,3.4835
1995-11-16,5.46,6.4522690512149925,3.4835
1995-11-17,5.46,6.48901943804333,3.4835
1995-11-20,5.46,6.51659653281628,3.4939999999999998
1995-11-21,5.49,6.512741155654518,3.4939999999999998
1995-11-22,5.51,6.451382099928201,3.4939999999999998
1995-11-24,5.49,6.3968188127416,3.4939999999999998
1995-11-27,5.46,6.32773990559494,3.3935000000000004
1995-11-28,5.45,6.3888565765099825,3.3935000000000004
1995-11-29,5.42,6.2848226905212785,3.3935000000000004
1995-11-30,5.36,6.264347341328196,3.357
1995-12-01,5.32,6.213850410793385,3.357
1995-12-04,5.27,6.226823781093278,3.3649999999999998
1995-12-05,5.29,6.2179562122838865,3.3649999999999998
1995-12-06,5.32,6.180339791517101,3.3649999999999998
1995-12-07,5.39,6.211053765077708,3.3649999999999998
1995-12-08,5.39,6.252083379653113,3.3649999999999998
1995-12-11,5.38,6.247081001920477,3.5039999999999996
1995-12-12,5.39,6.246773452297236,3.5039999999999996
1995-12-13,5.39,6.204208849173477,3.5039999999999996
1995-12-14,5.38,6.156046651460407,3.5039999999999996
1995-12-15,5.36,6.130438371424992,3.5039999999999996
1995-12-18,5.43,6.176742216610199,3.4295
1995-12-19,5.36,6.224063076960997,3.4295
1995-12-20,5.33,6.201389443315745,3.4295
1995-12-21,5.33,6.236754297261742,3.4295
1995-12-22,5.28,6.2260827056946155,3.4295
1995-12-26,5.27,6.2260827056946155,3.4295
1995-12-27,5.23,6.190103935294576,3.493
1995-12-28,5.2,6.203078169958435,3.493
1995-12-29,5.18,6.1798703926530845,3.354
1996-01-02,5.18,6.297652661258307,3.354
1996-01-03,5.17,6.357504285829858,3.3535
1996-01-04,5.17,6.293347516369387,3.3535
1996-01-05,5.2,6.3312373999269225,3.3535
1996-01-08,5.2,6.368638279832179,3.2720000000000002
1996-01-09,5.18,6.358751253163583,3.2720000000000002
1996-01-10,5.22,6.355741283007207,3.2720000000000002
1996-01-11,5.22,6.320640618808781,3.2720000000000002
1996-01-12,5.17,6.263634338735693,3.2720000000000002
1996-01-16,5.08,6.154309189673131,3.2720000000000002
1996-01-17,5.05,6.157761006653799,3.2720000000000002
1996-01-18,5.01,5.981036200668372,3.2720000000000002
1996-01-19,5.03,6.008971639113238,3.2720000000000002
1996-01-22,5.08,6.055587449652595,3.4145
1996-01-23,5.09,6.098083407863647,3.4145
1996-01-24,5.07,6.067318496006664,3.4145
1996-01-25,5.11,6.102543462623351,3.4145
1996-01-26,5.08,6.124695855758609,3.4145
1996-01-29,5.1,6.160145234284001,3.6529999999999996
1996-01-30,5.02,6.13091978919121,3.6529999999999996
1996-01-31,4.93,6.152217516866772,3.66
1996-02-01,4.93,6.1411845876527416,3.66
1996-02-02,4.9,6.183647514929298,3.66
