budget,structure,draw,median_year_pct,total_return_pct
team2,NO_CUT_SLICE_BALANCED,5,-3.1981500737164406,-14.387059640839686
team2,NO_CUT,6,-2.160407086502091,-13.859839908413932
team2,NO_CUT_SLICE_BALANCED,6,-3.8762958514695782,-16.27364445969825
team2,NO_CUT,7,-5.807295822189528,-18.189437336477177
team2,NO_CUT_SLICE_BALANCED,7,-2.7994751387898744,-17.207604174483606
team2,NO_CUT,8,-4.002275089309268,-16.191777557575357
team2,NO_CUT_SLICE_BALANCED,8,-1.3685533532272434,-14.494861305934297
team2,NO_CUT,9,-3.7697684957172677,-17.966400613692674
team2,NO_CUT_SLICE_BALANCED,9,-5.331961721863195,-25.19778486785259
team2,NO_CUT,10,-4.90839008220162,-12.762718181147958
team2,NO_CUT_SLICE_BALANCED,10,-1.3554107247210467,-12.413257447852045
team2,NO_CUT,11,-2.9461171707685714,-16.460108027429413
team2,NO_CUT_SLICE_BALANCED,11,-3.0401299678985554,-21.176244714094658
team2,NO_CUT,12,-2.873509981058441,-17.070394054275344
team2,NO_CUT_SLICE_BALANCED,12,-2.1639547383750672,-16.09252804044242
team2,NO_CUT,13,-4.523043664746767,-12.933375337599076
team2,NO_CUT_SLICE_BALANCED,13,-2.3924584388545367,-14.686787864386957
team2,NO_CUT,14,-3.0996278087884104,-14.044556852982026
team2,NO_CUT_SLICE_BALANCED,14,-1.1088039310872708,-15.637830059908064
team2,NO_CUT,15,-2.654656179920842,-15.077306533590697
team2,NO_CUT_SLICE_BALANCED,15,-1.4925649523516904,-13.53255389076877
team2,NO_CUT,16,1.5602492733841784,-1.7352265499997799
team2,NO_CUT_SLICE_BALANCED,16,-3.016947465957654,-11.896525142689196
team2,NO_CUT,17,-4.969695298989794,-11.453213112550108
team2,NO_CUT_SLICE_BALANCED,17,-2.848998127905171,-9.989937256949645
team2,NO_CUT,18,-1.0480949892892963,-9.01723299418698
team2,NO_CUT_SLICE_BALANCED,18,-1.550290014513325,-14.635009066035197
team2,NO_CUT,19,-3.796125425461782,-12.215573853640155
team2,NO_CUT_SLICE_BALANCED,19,0.290661068898944,-8.29002342003066
team2,NO_CUT,20,-3.0376885309403834,-13.170535039347165
team2,NO_CUT_SLICE_BALANCED,20,-2.583960653303966,-17.496397475179513
team2,NO_CUT,21,-3.0517784658027165,-11.897332293294218
team2,NO_CUT_SLICE_BALANCED,21,-0.3288496810310997,-14.674329174875954
team2,NO_CUT,22,-4.219443439227497,-13.703436328585575
team2,NO_CUT_SLICE_BALANCED,22,-2.9055306963708314,-14.877507574440628
team2,NO_CUT,23,-5.6575088060572,-16.095531563355724
team2,NO_CUT_SLICE_BALANCED,23,-3.0851289158944444,-16.60647635876647
team2,NO_CUT,24,-3.431153198729767,-11.104986885930021
team2,NO_CUT_SLICE_BALANCED,24,-3.0380597094403345,-15.536669862936181
