# FIELD CONTAMINATED -- gate 2 selected the 3,485 with sight of 2016-2020; structure comparisons valid, levels not.
# l2tune.crosses_label() applies its bars to the STITCHED W2+W3 blind book and requires n_w3 >= MIN_TRADES_BLIND, so membership of this field depends on
# performance in the very years this walk-forward trades. Every structure and every null draw is drawn from the same field, so relative
# statements hold; no absolute level here is an out-of-sample number. See FIXES.md, fourth contamination.
# HEADERED 2026-09-11 by audit: this run used the CONTAMINATED field (3,485; A-trend 1,804 / A-chop 678 / B-chop 1,003), NOT the clean field gate2_cleanfield.csv (4,807; 2,960 / 930 / 917).
# The clean-field results carry the _cleanfield suffix. DO NOT QUOTE LEVELS FROM THIS FILE.
budget,N,draw,total_return_pct,median_year_pct
team1,105,17,6.673285365325279,0.9476118748562983
team1,105,18,7.268049483947468,0.9659758547991744
team1,105,19,6.317366243571589,1.1563077428477293
team1,105,20,6.74397311663664,1.7453658977365283
team1,105,21,10.789883028438531,1.7541583084219043
team1,105,22,5.039518890640306,0.43980839896473695
team1,105,23,5.206109866784162,1.0365212402919641
team1,105,24,4.9515944078971135,0.5752892922572627
team1,106,0,8.938536372030125,1.4294319827869484
team1,106,1,7.27308547809016,2.3153001516149363
team1,106,2,5.315228543995696,0.651221233869186
team1,106,3,7.466679500018268,0.9451023765824834
team1,106,4,5.738586358563485,0.6288242683809728
team1,106,5,7.076500473088604,1.3955048758404405
team1,106,6,6.925132799612644,1.158579525223397
team1,106,7,3.6376969296377437,0.874736599443388
team1,106,8,11.159357115369954,1.6351426254503671
team1,106,9,6.432388327389562,1.2577186251450065
team1,106,10,3.9141512784961394,0.7510888735550125
team1,106,11,8.871570849786115,2.408680233830075
team1,106,12,3.804433268596117,0.7914302232176043
team1,106,13,1.6297585000774546,0.6803844724795549
team1,106,14,8.676006813633677,1.8752017887982193
team1,106,15,4.986705397091896,0.3765416930451886
team1,106,16,10.473796094601846,1.653802318825366
team1,106,17,7.5443684737539485,1.4136990649151802
team1,106,18,6.171403918626728,0.7465996316182143
team1,106,19,5.0380917150940645,1.6800193767742442
team1,106,20,6.227700183069806,2.174908688407905
team1,106,21,1.501860394497597,0.2681224086194633
team1,106,22,2.736895399116892,0.1626142456450179
team1,106,23,5.433622597793803,0.9775541743110491
team1,106,24,8.031013208252467,1.6736410155806851
team1,107,0,3.3028455918403132,0.4391681094667525
team1,107,1,7.469515925385275,1.1170991007411029
team1,107,2,4.271553127570348,0.7946702195152677
team1,107,3,3.001833455272683,0.6581664322735933
team1,107,4,7.553865461814086,0.8704778682580998
team1,107,5,6.245970878396839,1.0938114098651202
team1,107,6,10.304738809147171,2.007399559148521
team1,107,7,7.4831871078412995,1.3809695583511434
team1,107,8,-0.04304397368603685,-0.5202470975841371
team1,107,9,7.244576502809656,1.1980372530334853
team1,107,10,9.415321223909551,2.277412846473953
team1,107,11,7.141459289177876,1.2141116858314913
team1,107,12,6.1394031505871345,1.2465132054862078
team1,107,13,6.25977459629195,0.6335298019811157
team1,107,14,7.427308561563318,0.7595880308688985
team1,107,15,1.3638945731739294,0.3554454561536389
team1,107,16,-3.687139599400611,-0.8199017370255202
team1,107,17,4.885458020241683,0.7993557828632163
team1,107,18,8.54678437243458,0.25927804786230985
team1,107,19,6.5628082328341275,1.6393505095408605
team1,107,20,12.654520428906967,3.179576213355294
team1,107,21,9.127418127456462,1.040109670242608
team1,107,22,8.48218753434385,1.7531889950757158
team1,107,23,8.123982383325831,2.373319916363979
team1,107,24,11.74493939145116,2.711714922665089
team1,108,0,8.740483426336745,1.6229467838735416
team1,108,1,6.6323161017007095,1.2138220802492996
team1,108,2,4.984330921667507,0.6784425000306945
team1,108,3,7.9747917955238945,1.0906470038216085
team1,108,4,4.469351770017457,0.7505964787242034
team1,108,5,5.381835477978924,0.26060062566506237
team1,108,6,7.371479121836353,1.7223898746236914
team1,108,7,6.3305278584960085,0.5270263555713243
team1,108,8,4.071364416616515,0.4580909187868952
team1,108,9,4.184614679375647,0.6002334652324668
team1,108,10,-0.18370055350501296,0.1046049420068664
team1,108,11,9.266008108976337,1.3436097218239063
team1,108,12,7.688529167421214,1.4879382160606593
team1,108,13,5.965235349183472,1.0786793745735155
team1,108,14,6.86511912687057,0.9376738728598861
team1,108,15,11.130960108523754,1.0616763919961807
team1,108,16,3.459241250546259,0.4195592958291515
team1,108,17,8.52456907045769,1.2143089632511381
team1,108,18,5.511178231992202,1.0105466196998707
team1,108,19,7.003799005658771,0.9181658321549377
team1,108,20,6.627928360347471,1.237048554609235
team1,108,21,2.8220672296837277,0.4735115056451756
team1,108,22,5.4514517279259325,1.1707449357258917
team1,108,23,3.225686424010884,0.7978076292081203
team1,108,24,7.7795030118443655,1.0539279939199486
team1,109,0,9.362589556614003,1.7163897086963542
team1,109,1,5.108881561402775,0.9213636777881102
team1,109,2,4.489773579898388,1.2477044610555756
team1,109,3,6.069608827551422,0.3825660890524377
team1,109,4,4.846932000639343,0.37445702263786057
team1,109,5,4.969297953052959,0.9555521429410097
team1,109,6,5.384092767139184,0.09089563826733707
team1,109,7,5.457056485949014,0.631919866346514
team1,109,8,7.849791281108907,1.4401225983475991
team1,109,9,11.336127500905647,1.8593717303407788
team1,109,10,7.60508111336147,0.8987620438399847
team1,109,11,5.048794000548208,0.66897841947656
team1,109,12,4.852572211989208,0.7455425617848934
team1,109,13,2.7586364885193393,0.6607579066319258
team1,109,14,10.044600309806734,1.7245254796486638
team1,109,15,3.972524426214218,0.9046540925547135
team1,109,16,6.495304050140454,0.6640426369329302
team1,109,17,14.278454323593145,3.2340746113296026
team1,109,18,5.492795037723438,0.8918801649201915
team1,109,19,6.9041156572501095,1.3295907648515288
team1,109,20,3.7136866403814954,0.027510098931785264
team1,109,21,7.21316107668137,1.345415606390386
team1,109,22,6.31623522523058,0.48102783769077817
team1,109,23,3.4831018100453934,0.343557789874678
team1,109,24,8.652591534347586,1.4321621201263908
team1,110,0,5.17676589413481,1.2842654122560784
team1,110,1,5.602605436919822,0.7761348895045836
team1,110,2,5.460057977391076,1.0423810066910713
team1,110,3,3.474195281344158,0.6853238412951518
team1,110,4,7.043141750645696,0.6409770500311557
team1,110,5,4.285878984834509,0.822821120963455
team1,110,6,3.523405318953645,0.8922879807452165
team1,110,7,4.346341743221115,0.5141861305300529
team1,110,8,8.619392126427012,0.5143104433287865
team1,110,9,6.67912303369524,0.4725906269277679
team1,110,10,3.3203159714517834,-0.008921633739021481
team1,110,11,8.490153656071165,1.5582976805037079
team1,110,12,9.741361043301524,1.9349815832299695
team1,110,13,6.726052133322899,1.3342470799724482
team1,110,14,5.185242444110504,0.6389249476475192
team1,110,15,8.867400532969176,1.8466887969480146
team1,110,16,4.5596856692845575,0.4640105765189568
team1,110,17,9.349050361280504,1.886262861096504
team1,110,18,9.792373421215611,1.9293873889064448
team1,110,19,11.500447150572427,2.972043347335115
team1,110,20,6.808122735363305,1.2220084194419516
team1,110,21,5.271800684175897,0.9293326283684095
team1,110,22,8.902417396311762,1.2491175580741871
team1,110,23,5.92030050652264,1.6790646212881566
team1,110,24,11.898728758594968,1.7571260072243717
team1,111,0,8.6934919686204,1.7340168629029897
team1,111,1,5.721774068603418,0.888984778959493
team1,111,2,6.477076929114475,1.4498309675850258
team1,111,3,2.998437510929337,0.4174122290758782
team1,111,4,8.411517037486881,1.2820157452344574
team1,111,5,9.35963746861546,2.037991694220933
team1,111,6,2.933635640511436,0.2355166512565102
team1,111,7,3.795952186003528,0.5089857012044094
team1,111,8,4.676028272431948,1.1198517121559168
team1,111,9,5.905856686547047,1.1466165140312565
team1,111,10,4.450977869134635,1.0701896792895982
team1,111,11,9.554248478459249,1.7997018622653584
team1,111,12,4.297587774107779,0.48239518572779727
team1,111,13,6.769686445662081,1.7333739773573957
team1,111,14,8.463827395376729,0.9355528538461428
