family,fast,slow,state,lead,is_lift,is_surr,is_excess,is_z
vol,4,5,nine-box,3,0.9950978112909281,1.0011231797195317,-0.0060253684286035725,-0.7202876907275811
vol,4,6,product M=5,1,0.7800159609726511,0.7775954368810686,0.0024205240915825543,0.08561106298824128
vol,4,6,structural M=5,1,0.7529121423812645,0.7260188570256877,0.02689328535557678,0.8852969237036385
vol,4,6,nine-box,1,0.9996616338672419,0.9985716253839136,0.0010900084833282975,0.0546649511448454
vol,4,6,product M=5,3,0.8398871736264937,0.8429141777374177,-0.0030270041109240475,-0.18375150071313257
vol,4,6,structural M=5,3,0.8130589775901789,0.820252052813989,-0.007193075223810186,-0.38960121130471165
vol,4,6,nine-box,3,1.0081939006388916,1.0076429943333227,0.0005509063055688657,0.05441184120923339
vol,4,8,product M=5,1,0.80614704379063,0.7894364933892802,0.016710550401349722,0.4193174289686781
vol,4,8,structural M=5,1,0.8105319253223835,0.7685674528306643,0.041964472491719196,1.1080631582023555
vol,4,8,nine-box,1,0.9802926724870044,0.9999409173735032,-0.019648244886498856,-0.8296975113379689
vol,4,8,product M=5,3,0.849232401270701,0.8382275392329422,0.011004862037758745,0.4402242834064901
vol,4,8,structural M=5,3,0.8459369389635555,0.8416616596843127,0.004275279279242761,0.17587231097379252
vol,4,8,nine-box,3,0.9892510923745751,1.004057817069628,-0.014806724695052842,-1.0437307217213256
vol,4,10,product M=5,1,0.7715253680293861,0.7821865551369671,-0.010661187107581016,-0.29069817629352307
vol,4,10,structural M=5,1,0.7993272427627828,0.7843296825661017,0.014997560196681081,0.3534530865813065
vol,4,10,nine-box,1,1.0044669901982337,1.0033561152173256,0.0011108749809081164,0.03666493145055517
vol,4,10,product M=5,3,0.8711774855740182,0.825224516540872,0.04595296903314616,2.0058915082160476
vol,4,10,structural M=5,3,0.8968323931564303,0.832627805403306,0.06420458775312421,2.6433020772234714
vol,4,10,nine-box,3,0.98501128338358,1.0098120026896698,-0.024800719306089736,-1.7337237841856759
vol,4,13,product M=5,1,0.7989218681112842,0.7756350606914661,0.023286807419818034,0.5868494216443745
vol,4,13,structural M=5,1,0.8147341086062012,0.7717093471717954,0.04302476143440581,1.0081112869723643
vol,4,13,nine-box,1,1.0420482969583726,1.0209219565887373,0.021126340369635344,0.6298036376054478
vol,4,13,product M=5,3,0.8345662964258234,0.8118947867850741,0.022671509640749266,1.121773539598902
vol,4,13,structural M=5,3,0.8432224145582218,0.816023884657092,0.02719852990112981,1.2711903454543343
vol,4,13,nine-box,3,0.9983035494110079,1.019653205053216,-0.021349655642208254,-1.415345024255442
vol,4,16,product M=5,1,0.8340421928507846,0.8135862499677444,0.0204559428830402,0.5362793658349337
vol,4,16,structural M=5,1,0.8894140441165461,0.8052371301345748,0.08417691398197136,1.9244795255284293
vol,4,16,nine-box,1,1.0416563656299287,1.0253532927552884,0.01630307287464028,0.5623133521548269
vol,4,16,product M=5,3,0.8724288313452305,0.8271347889341116,0.045294042411118896,2.163425700401935
vol,4,16,structural M=5,3,0.8739581775758226,0.8171508133036088,0.05680736427221378,2.104346194870045
vol,4,16,nine-box,3,1.0018139084694992,1.025060230193693,-0.02324632172419383,-1.637966182365217
vol,4,21,product M=5,1,0.8067272557690044,0.7902480277261379,0.0164792280428665,0.3268460600008341
vol,4,21,structural M=5,1,0.8249609082441758,0.7761670305970207,0.04879387764715504,0.8827466204749967
vol,4,21,nine-box,1,1.0282418675357345,1.0444076460170166,-0.01616577848128209,-0.5663573469215151
vol,4,21,product M=5,3,0.8316441326152354,0.7995303061403986,0.03211382647483685,1.5613694848711823
vol,4,21,structural M=5,3,0.8351106116956676,0.7773432457366581,0.05776736595900944,2.283766480704998
vol,4,21,nine-box,3,0.9793344000808385,1.0334930451215112,-0.05415864504067269,-3.4444692522294122
vol,4,27,product M=5,1,0.8004750846092005,0.7695741468871709,0.03090093772202962,0.6419190443856453
vol,4,27,structural M=5,1,0.7895836644713892,0.7385152360965697,0.05106842837481951,1.059951747513997
vol,4,27,nine-box,1,1.1533690679919235,1.11629823498786,0.03707083300406344,0.9577141384517963
vol,4,27,product M=5,3,0.7756430028051184,0.7653445734836535,0.010298429321464964,0.46223692819625095
vol,4,27,structural M=5,3,0.7765101212329383,0.7321993083557446,0.04431081287719363,1.7882881875730463
vol,4,27,nine-box,3,0.983516881047865,1.014142655337111,-0.030625774289245844,-1.9635589689172717
vol,4,34,product M=5,1,0.7633322996668004,0.7163527376505359,0.04697956201626452,0.8555158257429591
vol,4,34,structural M=5,1,0.7677017915994109,0.6848060483992345,0.08289574320017634,1.758846022093985
vol,4,34,nine-box,1,1.0296864068074476,1.0030053188246837,0.026681087982763918,0.8998002479358476
vol,4,34,product M=5,3,0.7398356198631209,0.7133759955949988,0.026459624268122095,1.1073421723740986
vol,4,34,structural M=5,3,0.7285241052418051,0.6700646506214518,0.05845945462035329,2.3129652565405534
vol,4,34,nine-box,3,0.9603865050247917,0.9885809018906407,-0.028194396865849014,-1.5312627200470372
vol,4,44,product M=5,1,0.7680202230873754,0.6995549233259003,0.06846529976147508,1.2886768175088827
vol,4,44,structural M=5,1,0.7378153944657926,0.655543719416759,0.08227167504903354,1.6143603723713704
vol,4,44,nine-box,1,1.0324593873363743,1.011478109003338,0.020981278333036313,0.6195822026550876
vol,4,44,product M=5,3,0.7170207676715648,0.6964172400768577,0.020603527594707072,0.9636278880265827
vol,4,44,structural M=5,3,0.6728812367678393,0.6345808271585662,0.038300409609273056,1.5878827151271702
vol,4,44,nine-box,3,0.9674391054637905,0.9977278022776119,-0.030288696813821403,-1.6333782712393186
vol,4,56,product M=5,1,0.7677504359701212,0.7058462010456752,0.06190423492444597,1.4025143438689325
vol,4,56,structural M=5,1,0.7597014255558217,0.652475523828193,0.10722590172762869,2.2517642462887766
vol,4,56,nine-box,1,1.0144063290851295,1.0251007379306754,-0.010694408845545844,-0.3235558843655058
vol,4,56,product M=5,3,0.7254267181679388,0.6925413012213049,0.03288541694663394,1.445366035144435
vol,4,56,structural M=5,3,0.6913271893655791,0.6251870550948604,0.06614013427071874,2.6804054973833598
vol,4,56,nine-box,3,0.9679535407609579,0.9995735167856639,-0.03161997602470601,-2.3715552467576706
vol,4,72,product M=5,1,0.7110669435611277,0.6748177284740946,0.03624921508703305,0.8187910418128965
vol,4,72,structural M=5,1,0.6606664456552623,0.6035191741839753,0.057147271471287064,1.2787237351929317
vol,4,72,nine-box,1,0.9857260725398739,0.9983562160153328,-0.012630143475458877,-0.43610038911189086
vol,4,72,product M=5,3,0.6751781391650462,0.6585175269790164,0.016660612186029766,0.6886937132559218
vol,4,72,structural M=5,3,0.6163756775361341,0.5786870672957498,0.03768861024038428,1.3723596002780771
vol,4,72,nine-box,3,0.9288499377836662,0.973373449834944,-0.0445235120512778,-3.48130576029891
vol,4,92,product M=5,1,0.699179018461974,0.6695776687579145,0.029601349704059476,0.6458554705393098
vol,4,92,structural M=5,1,0.6409569071177526,0.6004902908335448,0.04046661628420778,0.8445635634104535
vol,4,92,nine-box,1,0.9524340182352045,0.9885943865030716,-0.03616036826786717,-1.320693185502194
vol,4,92,product M=5,3,0.6679545967780304,0.6521503321044546,0.015804264673575763,0.703043051744711
vol,4,92,structural M=5,3,0.5984482387146284,0.5731544823958493,0.02529375631877906,1.0382666848804016
vol,4,92,nine-box,3,0.91129237501618,0.9703578378203133,-0.05906546280413327,-4.298985922708467
vol,4,118,product M=5,1,0.6933840211918387,0.6651811115779492,0.028202909613889493,0.5938376735428202
vol,4,118,structural M=5,1,0.6679908765493227,0.5982909184854182,0.0696999580639045,1.445179441961761
vol,4,118,nine-box,1,0.959811602376455,0.9828270150816497,-0.023015412705194693,-0.7438428685750932
vol,4,118,product M=5,3,0.6648722213290403,0.6511940053123195,0.013678216016720812,0.5589150386697045
vol,4,118,structural M=5,3,0.6176097826386356,0.5716290143111822,0.04598076832745346,1.8737432991970882
vol,4,118,nine-box,3,0.9200425013900809,0.9659201902045979,-0.045877688814516926,-2.8559943111715835
vol,4,152,product M=5,1,0.7291701625560773,0.6770308716174508,0.05213929093862646,1.0677298097170123
vol,4,152,structural M=5,1,0.69218260026187,0.6122283907778827,0.07995420948398724,1.5258022716454092
vol,4,152,nine-box,1,0.9646221505296426,0.9767272230266301,-0.012105072496987446,-0.3793428828298182
vol,4,152,product M=5,3,0.6681716765949879,0.6478302760999242,0.02034140049506372,0.8871504561268326
vol,4,152,structural M=5,3,0.6048115390188241,0.574762949501579,0.030048589517245095,1.1427369928939044
vol,4,152,nine-box,3,0.9301328796866823,0.9665507460892439,-0.036417866402561505,-2.243822340780031
vol,4,200,product M=5,1,0.7455379424121648,0.6721948524382085,0.07334308997395622,1.6740936847172951
vol,4,200,structural M=5,1,0.7352969534848898,0.612159875290963,0.12313707819392672,2.2014245045383225
vol,4,200,nine-box,1,0.9789609620675447,0.9834732757240253,-0.004512313656480638,-0.16042333473276651
vol,4,200,product M=5,3,0.677538875160657,0.6441190201694107,0.033419854991246334,1.394673231711548
vol,4,200,structural M=5,3,0.6367386352669462,0.5729884883703005,0.06375014689664571,2.2802071807148923
vol,4,200,nine-box,3,0.9304469538681686,0.9699546815076927,-0.03950772763952415,-2.5240120477440744
vol,5,6,product M=5,1,0.7444426787768831,0.7517445226643744,-0.007301843887491333,-0.24524947798954375
vol,5,6,structural M=5,1,0.7211776612253269,0.7075847260954139,0.013592935129912997,0.4647914256422407
vol,5,6,nine-box,1,0.9982825773646525,1.0029072015596643,-0.004624624195011751,-0.27453707523592896
vol,5,6,product M=5,3,0.9204630820271964,0.9120368763594341,0.00842620566776231,0.48014687429917935
vol,5,6,structural M=5,3,0.9239662054662481,0.9035784848341001,0.020387720632148,1.0997512248597614
vol,5,6,nine-box,3,1.0052439609140211,1.0069357616652734,-0.0016918007512523037,-0.14537627700962374
vol,5,8,product M=5,1,0.8018352313804318,0.7584297595580621,0.043405471822369646,1.5179212977138445
vol,5,8,structural M=5,1,0.7799829648385179,0.7487860880818452,0.03119687675667271,0.7361476601662512
vol,5,8,nine-box,1,0.9795865440130626,1.0128426837187754,-0.03325613970571284,-1.6878797127765528
vol,5,8,product M=5,3,0.9024783353967396,0.9033174685632407,-0.0008391331665010826,-0.03659829915928087
vol,5,8,structural M=5,3,0.9104889966979176,0.9159028988474155,-0.0054139021494978845,-0.1863874707779916
vol,5,8,nine-box,3,1.0095985730079828,1.0094953061620249,0.0001032668459579611,0.011130367793492461
vol,5,10,product M=5,1,0.742282031392015,0.7242835686873772,0.017998462704637785,0.4786579562527642
vol,5,10,structural M=5,1,0.7750497226871996,0.7310452951784425,0.044004427508757105,0.9533379805027047
vol,5,10,nine-box,1,0.9770925747438708,1.009374298861814,-0.03228172411794317,-1.177540744337036
vol,5,10,product M=5,3,0.9270634534915424,0.8739374879405538,0.053125965550988585,2.357645401091588
vol,5,10,structural M=5,3,0.9437246327850289,0.8901164155257126,0.053608217259316304,2.155465722962829
vol,5,10,nine-box,3,0.9843251441311986,1.0167721488416497,-0.03244700471045103,-2.1615186057267564
vol,5,13,product M=5,1,0.7793389889551202,0.7144428640831919,0.0648961248719283,1.5732164901708348
vol,5,13,structural M=5,1,0.8030767167417993,0.7217028599882472,0.08137385675355202,1.852487258822543
vol,5,13,nine-box,1,1.0011006966553146,1.038894602489028,-0.03779390583371334,-1.1343460570879529
vol,5,13,product M=5,3,0.9463097454292699,0.8887448468479044,0.05756489858136549,2.026241858760389
vol,5,13,structural M=5,3,0.9816498440646678,0.9084177973550791,0.07323204670958872,3.0532095584797228
vol,5,13,nine-box,3,1.0050124294404081,1.0300518126445535,-0.025039383204145338,-1.9305896014205426
vol,5,16,product M=5,1,0.686309928537008,0.7240385349039551,-0.03772860636694708,-0.9699059112301632
vol,5,16,structural M=5,1,0.6870242903186156,0.7129723933472107,-0.025948103028595182,-0.5975429863089252
vol,5,16,nine-box,1,1.0483592424134285,1.0474726156943917,0.0008866267190368315,0.030345750215676183
vol,5,16,product M=5,3,0.8782741341157777,0.8750537863522604,0.0032203477635173172,0.13033564070731965
vol,5,16,structural M=5,3,0.8884614654139604,0.8742060569550409,0.014255408458919483,0.5567065698646598
vol,5,16,nine-box,3,0.9958921188719787,1.031827065361433,-0.03593494648945428,-2.6851558188427274
vol,5,21,product M=5,1,0.7068609561600814,0.708057326091571,-0.001196369931489638,-0.02393579545519388
vol,5,21,structural M=5,1,0.7123925987783377,0.687642307657279,0.024750291121058754,0.4907369257945786
vol,5,21,nine-box,1,1.045949224343262,1.0557866009185901,-0.009837376575328127,-0.3112517398969333
vol,5,21,product M=5,3,0.8604471037350766,0.8425318869637628,0.017915216771313802,0.8553796751971776
vol,5,21,structural M=5,3,0.8787611519295352,0.8293316689480396,0.04942948298149563,1.8379953547104693
vol,5,21,nine-box,3,1.017360602659345,1.0459076900576805,-0.028547087398335558,-1.808623625833709
vol,5,27,product M=5,1,0.6943575765368623,0.6961300917598386,-0.0017725152229763896,-0.04274900842004014
vol,5,27,structural M=5,1,0.7178002872183249,0.6629892731301193,0.054811014088205545,1.2052700434611134
vol,5,27,nine-box,1,1.1272212272164188,1.1560662311914887,-0.02884500397506984,-0.8556601573740181
vol,5,27,product M=5,3,0.8152961676604118,0.8180611692090011,-0.0027650015485892743,-0.11057395224341895
vol,5,27,structural M=5,3,0.8382148401695134,0.7993402588640521,0.03887458130546129,1.4008287123513659
vol,5,27,nine-box,3,0.9836744198076119,1.033284237623348,-0.049609817815736035,-2.752495990649474
vol,5,34,product M=5,1,0.582482068110847,0.6407820899284078,-0.058300021817560777,-1.315453105536313
vol,5,34,structural M=5,1,0.6261423736046096,0.5931188319336951,0.03302354167091448,0.6670422824626888
vol,5,34,nine-box,1,0.9392491306119501,1.0143578614648077,-0.07510873085285752,-1.9690542676214249
vol,5,34,product M=5,3,0.760723528111476,0.7545633298571338,0.00616019825434222,0.259679070129565
vol,5,34,structural M=5,3,0.7613824858983888,0.7166243630051431,0.044758122893245655,1.265498612908066
vol,5,34,nine-box,3,0.9290662405121075,1.001735582541237,-0.07266934202912956,-4.089987334200239
vol,5,44,product M=5,1,0.6065094534204194,0.6229786270877892,-0.016469173667369774,-0.36084449783278544
vol,5,44,structural M=5,1,0.5983275838277907,0.5521021070504855,0.04622547677730526,0.8774671612435255
vol,5,44,nine-box,1,1.0380030202599602,1.023594674584669,0.014408345675291256,0.3888400106288599
vol,5,44,product M=5,3,0.7130176219684404,0.724185645037083,-0.011168023068642619,-0.46458988872479373
vol,5,44,structural M=5,3,0.6726415384076343,0.6676589324523224,0.0049826059553118585,0.14950760950302416
vol,5,44,nine-box,3,0.9599568570446805,1.007875954829504,-0.047919097784823506,-2.733408379929236
vol,5,56,product M=5,1,0.607111207764586,0.6235674418241621,-0.01645623405957608,-0.32447620396704824
vol,5,56,structural M=5,1,0.6063804015720723,0.5468470016721452,0.05953339989992712,1.0822083063513608
vol,5,56,nine-box,1,0.9942744036115758,1.030463400603634,-0.03618899699205813,-1.0043481336011013
vol,5,56,product M=5,3,0.7173796996690127,0.7187689519354835,-0.0013892522664707974,-0.05332276911031463
vol,5,56,structural M=5,3,0.6613889839189628,0.6510266969702949,0.01036228694866792,0.31669096236816785
vol,5,56,nine-box,3,0.9534071113774815,1.009185148329756,-0.05577803695227457,-3.3509018144994323
vol,5,72,product M=5,1,0.5636288283541572,0.599462592585682,-0.035833764231524845,-0.7770818483381419
vol,5,72,structural M=5,1,0.5421061115846841,0.5196033329147356,0.022502778669948542,0.41554522033330143
vol,5,72,nine-box,1,0.9822314701954353,0.9939395394404169,-0.011708069244981578,-0.2922018236675914
vol,5,72,product M=5,3,0.6784992121501534,0.6892723501196826,-0.010773137969529167,-0.4842672225682048
vol,5,72,structural M=5,3,0.6378177645048317,0.6138087383355829,0.024009026169248826,0.7796404317074398
vol,5,72,nine-box,3,0.924519635043416,0.9811998653130157,-0.056680230269599674,-3.5272661610648526
vol,5,92,product M=5,1,0.5973926810519286,0.5907666802882986,0.006626000763629958,0.13349429173103458
vol,5,92,structural M=5,1,0.5979959883079584,0.514296642770223,0.08369934553773539,1.5567871133449545
vol,5,92,nine-box,1,0.943375797363924,0.9766851239641291,-0.033309326600205136,-0.8153456283954327
vol,5,92,product M=5,3,0.6631734480853034,0.6799696029361246,-0.0167961548508212,-0.6074802448379734
vol,5,92,structural M=5,3,0.626389370403342,0.6073752953825918,0.019014075020750143,0.6208516442455514
vol,5,92,nine-box,3,0.9344637374580073,0.9767371678158712,-0.042273430357863906,-2.487407793328277
vol,5,118,product M=5,1,0.5751218869492797,0.5809874099153584,-0.005865522966078673,-0.14683393359174418
vol,5,118,structural M=5,1,0.5903153314452806,0.5161432593458828,0.0741720720993978,1.4115514508918288
vol,5,118,nine-box,1,0.946621129513789,0.9781293479734803,-0.03150821845969132,-0.8345667391287817
vol,5,118,product M=5,3,0.6763770479954773,0.674418324696068,0.0019587232994092707,0.07997222654241969
vol,5,118,structural M=5,3,0.6352536688418102,0.605072769905066,0.03018089893674425,1.1628451673847173
vol,5,118,nine-box,3,0.9327688473251249,0.9752637455648528,-0.04249489823972796,-2.2963030929839503
vol,5,152,product M=5,1,0.6097865644409309,0.5792952687248504,0.030491295716080558,0.6677851366154978
vol,5,152,structural M=5,1,0.5969300095989678,0.5170724756450532,0.0798575339539146,1.2904976814494806
vol,5,152,nine-box,1,0.9287731880149491,0.9824164622604453,-0.0536432742454962,-1.5333318478169757
vol,5,152,product M=5,3,0.6821902695492578,0.6715893937838922,0.010600875765365614,0.38360278902367206
vol,5,152,structural M=5,3,0.6225496593294726,0.5996261539441771,0.02292350538529553,0.7140267984332563
vol,5,152,nine-box,3,0.9029698857717806,0.9721714281585129,-0.06920154238673226,-4.2274347574372735
vol,5,200,product M=5,1,0.6438721468413475,0.5816983178174123,0.0621738290239352,1.3967780034228499
vol,5,200,structural M=5,1,0.6348303276687436,0.5201956817414619,0.11463464592728168,1.9141422725171866
vol,5,200,nine-box,1,1.0115058309286709,0.9808231255102658,0.03068270541840501,0.7403446763118517
vol,5,200,product M=5,3,0.672632805560561,0.6693584038963609,0.0032744016642001217,0.12599421092814006
vol,5,200,structural M=5,3,0.6325554031419593,0.5991594508141482,0.03339595232781112,1.063691764505574
vol,5,200,nine-box,3,0.9323718110206972,0.9711513807529084,-0.038779569732211194,-2.461412114998839
vol,6,8,product M=5,1,0.9694444179349732,0.9443787545412325,0.02506566339374061,0.6387598936571828
vol,6,8,structural M=5,1,1.011516310599477,0.9549653806095184,0.0565509299899587,1.521987262424229
vol,6,8,nine-box,1,1.0006992075669217,1.0241768498614543,-0.02347764229453264,-1.0409806520210116
vol,6,8,product M=5,3,0.9209371035920844,0.9547274953195407,-0.03379039172745635,-1.5113391059582129
vol,6,8,structural M=5,3,0.9417353808640073,0.9646546549648211,-0.022919274100813736,-0.9644825666492696
vol,6,8,nine-box,3,1.0060616883528637,1.00624004701683,-0.00017835866396631594,-0.016421626538396704
vol,6,10,product M=5,1,0.937920445317182,0.9250381150311245,0.012882330286057453,0.3230202781693516
vol,6,10,structural M=5,1,0.9651790487231161,0.9588494863206825,0.006329562402433653,0.13317565672591622
vol,6,10,nine-box,1,1.0462218646153156,1.0112901979937559,0.034931666621559776,1.254583048815826
vol,6,10,product M=5,3,0.9648357825533803,0.9393060534008232,0.025529729152557135,1.2132507625167988
vol,6,10,structural M=5,3,0.9901965795934196,0.9542650200151188,0.03593155957830074,1.530433197348457
vol,6,10,nine-box,3,1.0100490911167601,1.0105210731718741,-0.00047198205511400637,-0.03672355906491451
vol,6,13,product M=5,1,0.9509819692097302,0.9173785178823106,0.0336034513274196,0.713953371760797
vol,6,13,structural M=5,1,1.0744234195040672,0.951825417077654,0.12259800242641317,2.9533924469110233
vol,6,13,nine-box,1,1.0519811548325195,1.0569971727279204,-0.005016017895400848,-0.23094193902986865
vol,6,13,product M=5,3,0.973978035066871,0.9475700517490342,0.02640798331783678,0.9655836258460301
vol,6,13,structural M=5,3,1.0145356447340765,0.9675680153822374,0.04696762935183918,1.7507107964872644
vol,6,13,nine-box,3,1.0127183891948581,1.0294000937660535,-0.016681704571195333,-1.3238196050648416
vol,6,16,product M=5,1,0.8881312548627495,0.910208622925327,-0.02207736806257754,-0.4569321596144259
vol,6,16,structural M=5,1,0.9582500836434915,0.9407807554240897,0.017469328219401836,0.3379148219679235
vol,6,16,nine-box,1,1.01083845654494,1.0561477364175231,-0.04530927987258315,-1.4247915545927796
vol,6,16,product M=5,3,0.9165178275878794,0.9274716404652148,-0.010953812877335434,-0.46067958848579255
vol,6,16,structural M=5,3,0.9543469601470094,0.9309873338000692,0.02335962634694022,0.942026375345837
vol,6,16,nine-box,3,0.993696790631361,1.0378521409278858,-0.04415535029652484,-2.817277024287085
vol,6,21,product M=5,1,0.8846039394585207,0.8793209215263085,0.005283017932212197,0.09403817013985197
vol,6,21,structural M=5,1,0.9266573209061026,0.8752899528850626,0.05136736802104003,1.2604668267699295
vol,6,21,nine-box,1,1.0885464440303683,1.0671935484664115,0.02135289556395681,0.6270369616745517
vol,6,21,product M=5,3,0.8625722029624467,0.8888311144994313,-0.026258911536984564,-1.051183924932482
vol,6,21,structural M=5,3,0.8642653066497635,0.8688989413509972,-0.00463363470123368,-0.16485454647749279
vol,6,21,nine-box,3,0.9986658848985561,1.0410016889306886,-0.04233580403213244,-2.4808295107798926
vol,6,27,product M=5,1,0.9022042393135575,0.8727441037660816,0.029460135547475952,0.5883105862866296
vol,6,27,structural M=5,1,0.9245515510343446,0.8683427854914804,0.05620876554286425,0.982927725816124
vol,6,27,nine-box,1,1.2257256086580433,1.197688179078107,0.028037429579936157,0.7241399146063059
vol,6,27,product M=5,3,0.8546233920638749,0.8711652104698195,-0.016541818405944597,-0.5998748657639608
vol,6,27,structural M=5,3,0.856906814301263,0.8470443923928205,0.009862421908442554,0.3422762068283781
vol,6,27,nine-box,3,0.9952902772804909,1.0390066596084568,-0.04371638232796593,-2.8689225099610156
vol,6,34,product M=5,1,0.7511892414024547,0.8207163558038044,-0.06952711440134973,-1.3199904711737498
vol,6,34,structural M=5,1,0.7709143665912551,0.8059435703678902,-0.0350292037766351,-0.6070555630180541
vol,6,34,nine-box,1,1.0219757775362672,1.027570882106154,-0.005595104569886766,-0.18088500243908542
vol,6,34,product M=5,3,0.7907554803395299,0.8098214052249517,-0.019065924885421803,-0.7967767751848687
vol,6,34,structural M=5,3,0.7617963932024922,0.7760535125388804,-0.014257119336388291,-0.45562498199822155
vol,6,34,nine-box,3,0.971785179783978,1.000186639222193,-0.028401459438214927,-1.5829103403782736
vol,6,44,product M=5,1,0.7511954816041626,0.7726768194368655,-0.021481337832702896,-0.3569688383286197
vol,6,44,structural M=5,1,0.7793532521801776,0.7289553878567091,0.05039786432346849,0.8475936483784762
vol,6,44,nine-box,1,1.0206935649710827,1.0416062621397988,-0.020912697168716132,-0.5399858328697787
vol,6,44,product M=5,3,0.7604519814742782,0.7662670268180827,-0.0058150453438045036,-0.21968693772048267
vol,6,44,structural M=5,3,0.7206443795881219,0.7066359537841501,0.014008425803971769,0.46876269789638264
vol,6,44,nine-box,3,0.9627460049614127,1.0129188838374206,-0.050172878876007854,-2.3904079104179807
vol,6,56,product M=5,1,0.7677539451409743,0.7746394955387309,-0.0068855503977566235,-0.1030740736842165
vol,6,56,structural M=5,1,0.8174937710073915,0.7201907425627805,0.09730302844461103,1.4788382609057202
vol,6,56,nine-box,1,1.0721073824475564,1.0575415078182135,0.01456587462934289,0.4207920077965533
vol,6,56,product M=5,3,0.7620763203751295,0.7576986624079831,0.004377657967146398,0.16571811409861584
vol,6,56,structural M=5,3,0.7199982214985292,0.6878046221746523,0.03219359932387689,1.0009585551884113
vol,6,56,nine-box,3,0.9576655997796771,1.017116801099991,-0.059451201320313785,-2.7864231772703367
vol,6,72,product M=5,1,0.7194097259848189,0.7438116603885359,-0.024401934403716963,-0.36958251295222
vol,6,72,structural M=5,1,0.6900413875972122,0.6809860477235291,0.009055339873683121,0.12167965888063834
vol,6,72,nine-box,1,1.0075188661287027,1.0335142810224303,-0.025995414893727586,-0.5619491155356587
vol,6,72,product M=5,3,0.680160118100771,0.731614402878922,-0.05145428477815095,-1.9695358123674607
vol,6,72,structural M=5,3,0.6266436165412709,0.6562629574690858,-0.02961934092781493,-0.9666147838388798
vol,6,72,nine-box,3,0.9231322673389027,0.9871566956993908,-0.06402442836048805,-3.5819472642418027
vol,6,92,product M=5,1,0.6609150752790525,0.7377931141270248,-0.07687803884797229,-1.2079715756221983
vol,6,92,structural M=5,1,0.6658415790991422,0.679633323550562,-0.01379174445141984,-0.2041453064417488
vol,6,92,nine-box,1,0.9745654746942289,1.0197634779647577,-0.04519800327052881,-1.1967206223404088
vol,6,92,product M=5,3,0.6444754122737355,0.720868871213914,-0.07639345894017846,-3.464203970994907
vol,6,92,structural M=5,3,0.6089064535353468,0.646064336387274,-0.037157882851927226,-1.3996845018090132
vol,6,92,nine-box,3,0.9068461454822648,0.982876188914654,-0.07603004343238917,-4.1525002911418625
vol,6,118,product M=5,1,0.6484280937205062,0.7322588999929553,-0.0838308062724491,-1.5613559434686455
vol,6,118,structural M=5,1,0.6623776143179908,0.6812054509985003,-0.01882783668050947,-0.2758151504122733
vol,6,118,nine-box,1,0.9679250921192191,1.0165295484406793,-0.048604456321460265,-1.2470830490570821
vol,6,118,product M=5,3,0.6309284260839079,0.718173435603139,-0.08724500951923109,-3.0510603043511852
vol,6,118,structural M=5,3,0.5848652074978843,0.6477555618303554,-0.06289035433247114,-2.1381867927172347
vol,6,118,nine-box,3,0.9124694527077314,0.9878535696498186,-0.07538411694208724,-3.922103316230877
vol,6,152,product M=5,1,0.6860074237179772,0.7265712331733022,-0.040563809455325006,-0.8586655077329731
vol,6,152,structural M=5,1,0.7655244591908039,0.6797957810694212,0.08572867812138274,1.4520074830586085
vol,6,152,nine-box,1,0.9739207747966774,1.0166506264556596,-0.04272985165898224,-1.2732453028501516
vol,6,152,product M=5,3,0.669210786254792,0.7113306763675282,-0.0421198901127362,-1.6779781863953738
vol,6,152,structural M=5,3,0.6249290409126081,0.6427537597455204,-0.017824718832912256,-0.5516675297584478
vol,6,152,nine-box,3,0.8963734013473087,0.9774466071075067,-0.08107320576019805,-4.703496477315376
vol,6,200,product M=5,1,0.6850818771763655,0.7241075280977071,-0.03902565092134158,-0.8169659507477124
vol,6,200,structural M=5,1,0.7096076154787284,0.68375197238549,0.0258556430932384,0.38726009939407285
vol,6,200,nine-box,1,1.047394813227983,1.0321690726460009,0.015225740581982006,0.38755251189412665
vol,6,200,product M=5,3,0.6612537255482033,0.7069148911386469,-0.04566116559044364,-1.5722001858871344
vol,6,200,structural M=5,3,0.5991741368631798,0.636307904814885,-0.0371337679517052,-1.1532540851369328
vol,6,200,nine-box,3,0.9243784406505315,0.9797322664987519,-0.05535382584822035,-3.4336525077924436
vol,8,10,product M=5,1,0.9107529112225249,0.9504048057306125,-0.03965189450808759,-1.174048324646665
vol,8,10,structural M=5,1,0.9084576534250585,0.9626925719817556,-0.054234918556697154,-1.4644231501501832
vol,8,10,nine-box,1,1.024684298033663,0.9944132134911433,0.0302710845425197,1.8154000957895242
vol,8,10,product M=5,3,0.9617408711792663,0.9620148864152291,-0.0002740152359628212,-0.013813309623363237
vol,8,10,structural M=5,3,0.9610041880769116,0.9578687063314701,0.0031354817454414263,0.1516771234020009
vol,8,10,nine-box,3,1.035071112976485,1.0163848173297052,0.018686295646779705,1.7442559355632894
vol,8,13,product M=5,1,0.9307760747041417,0.9302643937945962,0.0005116809095454533,0.011249683243880532
vol,8,13,structural M=5,1,0.9069335787396106,0.9204472713269144,-0.013513692587303838,-0.2826448925787018
vol,8,13,nine-box,1,1.018526944122383,1.0259251950570742,-0.007398250934691264,-0.28687477469575795
