si,ti,mi,ai,cti,so,to,mo,ao,cto,dec,held,signal,batch,H
-0.005575407592621595,-2.6855781928801243,-0.750170716378937,0.5714285714285714,28,-0.013606500588965453,-5.293085198667355,-0.9308427884834483,0.5714285714285714,28,1.9709294678889364,True,rc_cx3_m30,trend-duration,10
-0.009871923193142784,-5.675764987062749,-0.7315558101175761,0.7142857142857143,28,-0.02298247962248115,-10.865561178268502,-0.9877945747027842,0.7142857142857143,28,1.9143782737719575,True,rc_cx3_m30,trend-duration,15
-0.01687217635839855,-11.01734065679164,-0.9031294563236387,0.7142857142857143,28,-0.0335484428550718,-18.133771635498007,-0.9863458708269176,1.0,28,1.6459300116420965,True,rc_cx3_m30,trend-duration,20
-0.00027249872789408824,-0.09912715940123162,0.4037728326324694,0.4642857142857143,28,-0.009874622144571632,-2.888579781935641,-0.5201726045500811,0.6428571428571429,28,29.140144834007536,True,rc_cx3_s30,trend-duration,5
-0.008496316933177928,-4.076051201720659,-0.6106999971524759,0.5714285714285714,28,-0.015320744800464137,-6.017616737645755,-0.8322187430526814,0.6785714285714286,28,1.4763349231495144,True,rc_cx3_s30,trend-duration,10
-0.016136918693359537,-9.262523774664505,-0.6268065906030783,0.75,28,-0.026085534361646345,-12.454663437232501,-0.9225527130739911,0.8214285714285714,28,1.3446295783120532,True,rc_cx3_s30,trend-duration,15
-0.023211958702726493,-15.266433711971564,-0.7830695555896182,0.8214285714285714,28,-0.035586790556257936,-19.564777728875153,-0.9889156615926666,0.8928571428571429,28,1.281555214400396,True,rc_cx3_s30,trend-duration,20
0.0028296117507469187,1.0284176064934771,0.44156177945915415,0.6428571428571429,28,-0.015968136246801545,-4.638053603604606,-0.9412591157220465,0.7857142857142857,28,4.509893232398704,False,rc_cx3_x40,trend-duration,5
-0.010974494829763204,-5.2158716577079245,-0.6190207342558753,0.7142857142857143,28,-0.020954559869300005,-8.006687193029723,-0.8949580781434553,0.7142857142857143,28,1.5350621561398237,True,rc_cx3_x40,trend-duration,10
-0.016840424893029726,-9.579552536626457,-0.8680461748956562,0.8214285714285714,28,-0.031056739593824795,-14.370678934963818,-0.9487521279585279,0.8571428571428571,28,1.5001409387358096,True,rc_cx3_x40,trend-duration,15
-0.022593791055272677,-14.74383072694786,-0.8790802732245286,0.9642857142857143,28,-0.034613302081096586,-18.705416777207258,-0.905345672941318,0.8928571428571429,28,1.2686944881304598,True,rc_cx3_x40,trend-duration,20
-0.00619374545985335,-2.2322621373085165,-0.016278051390166835,0.6428571428571429,28,-0.013655514259227564,-3.9674394342045525,-0.5149147733110504,0.75,28,1.77731789107357,True,rc_cx3_s75,trend-duration,5
-0.009097408827577536,-4.254504665661567,-0.40438359897948983,0.7142857142857143,28,-0.01690334495289003,-6.452312337680153,-0.8408444969751987,0.6785714285714286,28,1.5165836788844682,True,rc_cx3_s75,trend-duration,10
-0.006518762621447627,-3.6360251245311273,-0.5156267456356256,0.6071428571428571,28,-0.02223678383564076,-10.4477432714525,-0.9119530315513832,0.75,28,2.873396886331955,True,rc_cx3_s75,trend-duration,15
-0.007636507635516987,-4.852310333239557,-0.5951400970896942,0.6785714285714286,28,-0.026566805210154476,-14.663388402648252,-0.9484497241036008,0.9285714285714286,28,3.0219395289292033,True,rc_cx3_s75,trend-duration,20
0.007869768410136257,2.7279568511644428,-0.16640387907032686,0.6428571428571429,28,-0.02262278040403859,-6.541801495821007,-0.7476303381143812,0.8571428571428571,28,2.398059006332378,False,rc_cx3_m375,trend-duration,5
-0.008653428216010672,-3.973044327398805,-0.5973184938712814,0.6428571428571429,28,-0.026308220563785067,-10.094999516366777,-0.9137348239038632,0.8928571428571429,28,2.5408726116519524,True,rc_cx3_m375,trend-duration,10
-0.00822628780125828,-4.494346490073283,-0.6452241657018616,0.5714285714285714,28,-0.02839377301897908,-13.275551700920394,-0.9599585929730913,0.9285714285714286,28,2.95383360634127,True,rc_cx3_m375,trend-duration,15
-0.007253001283816507,-4.550730394574615,-0.6303205719063271,0.6428571428571429,28,-0.029491987457393065,-15.714915173193315,-0.9655890450714951,0.8928571428571429,28,3.4532731694957475,True,rc_cx3_m375,trend-duration,20
-0.000839456658624449,-0.2917902357322546,-0.3546041849009336,0.5714285714285714,28,-0.018056088864130848,-5.206648466772643,-0.6126714890320851,0.75,28,17.84380636900489,True,rc_cx3_s375,trend-duration,5
-0.014960848030548923,-6.833149534596177,-0.7231488112817029,0.7857142857142857,28,-0.023564407004705246,-8.985979936398035,-0.8297483753124172,0.8928571428571429,28,1.3150568256851538,True,rc_cx3_s375,trend-duration,10
-0.014425641076945772,-7.803226026220881,-0.7716791666855096,0.7857142857142857,28,-0.030271900170923627,-14.071938757535806,-0.9631475513607294,0.9285714285714286,28,1.8033488598498122,True,rc_cx3_s375,trend-duration,15
-0.011235570625832025,-7.02251669545689,-0.7585490649352116,0.7857142857142857,28,-0.030979157574913707,-16.47980744647653,-0.9718358071130146,0.9285714285714286,28,2.3467096143947783,True,rc_cx3_s375,trend-duration,20
-0.011668631292421239,-4.1154427418055395,-0.5865822487659833,0.7142857142857143,28,-0.03081333045058343,-9.019673826506725,-0.8797470868066175,0.8571428571428571,28,2.1916654883526787,True,rd_cx1.5_x375,trend-duration,5
-0.013223946873215764,-6.106458838340797,-0.5466684607220477,0.6785714285714286,28,-0.03910457557753577,-15.0106929031409,-0.9537919196949269,0.9285714285714286,28,2.4581665578244523,True,rd_cx1.5_x375,trend-duration,10
-0.013301322270684979,-7.347142015947996,-0.6892419693012328,0.6428571428571429,28,-0.038078424497657665,-17.59210436864657,-0.9730717272073806,0.9285714285714286,28,2.3944146350322963,True,rd_cx1.5_x375,trend-duration,15
-0.010733744600692985,-6.760515707894339,-0.728945791277131,0.75,28,-0.03251822405584506,-17.535565761396366,-0.9781595748816264,0.8928571428571429,28,2.5938207259721127,True,rd_cx1.5_x375,trend-duration,20
-0.004582437624541913,-1.651848178088128,-0.31503976986195814,0.6071428571428571,28,-0.017092812060418572,-4.998345502526787,-0.9569067623919593,0.7142857142857143,28,3.0259109576958467,True,rd_cx2_x150,trend-duration,5
-0.010447473010810282,-4.931805664857346,-0.5091796599819625,0.6428571428571429,28,-0.0344457304422075,-13.269603379387654,-0.96071353894017,0.9285714285714286,28,2.690617652261341,True,rd_cx2_x150,trend-duration,10
-0.00891827728974548,-5.100814517674363,-0.27517181984670774,0.6071428571428571,28,-0.04184573494147728,-19.66275420160599,-0.956253323346447,0.9285714285714286,28,3.8548263485124563,True,rd_cx2_x150,trend-duration,15
-0.012002564439723085,-7.9223923618765175,-0.25728262154179615,0.6785714285714286,28,-0.03606885084593203,-19.771586912273946,-0.9559142233689019,0.8928571428571429,28,2.495658635567855,True,rd_cx2_x150,trend-duration,20
-0.0016103806178631164,-0.5633749937564447,-0.46083681380867164,0.4642857142857143,28,-0.02521536351581244,-7.308591418976102,-0.8190819148768268,0.8571428571428571,28,12.972871533122595,True,rd_cx2_m375,trend-duration,5
-0.022257397352471286,-10.227112392065766,-0.9850575560093787,0.8928571428571429,28,-0.023968785140086213,-9.155752796721755,-0.8779205093138366,0.8571428571428571,28,0.8952431972708957,True,rd_cx2_m375,trend-duration,10
-0.02084266405514723,-11.325752058487582,-0.9283943798429237,0.8571428571428571,28,-0.02476646244781741,-11.47336202589596,-0.8967802277883216,0.9285714285714286,28,1.0130331272171686,True,rd_cx2_m375,trend-duration,15
-0.020230720555982185,-12.447573541328557,-0.8371745533517765,0.8571428571428571,28,-0.02236242175664921,-12.023829379869289,-0.9861154688580684,0.8571428571428571,28,0.9659576896611738,True,rd_cx2_m375,trend-duration,20
-0.010023767781294046,-3.543405067854543,-0.5303703872572347,0.6428571428571429,28,-0.01724516350241162,-5.042862728320517,-0.7486762667741242,0.6785714285714286,28,1.4231685714029485,True,rd_cx2_x375,trend-duration,5
-0.01871921561042922,-8.675211503762037,-0.7841748729560122,0.7857142857142857,28,-0.03282257116121079,-12.543218228416379,-0.8798496563181157,0.9285714285714286,28,1.4458688670560904,True,rd_cx2_x375,trend-duration,10
-0.021203927764286812,-11.779388315767363,-0.930336883627373,0.8214285714285714,28,-0.038442793471380854,-17.65997002998624,-0.933381832127387,0.9285714285714286,28,1.4992264077369275,True,rd_cx2_x375,trend-duration,15
-0.019375204743978164,-12.285133724529999,-0.8971902553584408,0.8214285714285714,28,-0.03443442722402851,-18.454913651879945,-0.958429886402674,0.9285714285714286,28,1.5022151216010462,True,rd_cx2_x375,trend-duration,20
-0.0011811612075603994,-0.41340974233304423,-0.36472239049163446,0.42857142857142855,28,-0.025968921504285536,-7.512640600953977,-0.7252055940247368,0.9285714285714286,28,18.172384033711932,True,rd_cx2_s375,trend-duration,5
-0.018425765039806585,-8.424610602869594,-0.9280701159366354,0.9642857142857143,28,-0.026549142663977843,-10.1581416869108,-0.8541632696085425,0.9285714285714286,28,1.2057698765864302,True,rd_cx2_s375,trend-duration,10
-0.014526540898437412,-7.908625009591599,-0.8600625823453933,0.7857142857142857,28,-0.027433005199769045,-12.598055549908672,-0.8761217459787102,0.9285714285714286,28,1.592951433988806,True,rd_cx2_s375,trend-duration,15
-0.013412218755056965,-8.348842023549368,-0.8371676850167943,0.7857142857142857,28,-0.025398427967889686,-13.52657920057557,-0.9602046033845664,0.9642857142857143,28,1.6201742903293044,True,rd_cx2_s375,trend-duration,20
0.002505373472224126,0.9149132703124768,0.060236685831545136,0.6071428571428571,28,-0.0007262794359930158,-0.21223737602925288,-0.32335465276410097,0.5357142857142857,28,0.23197540457224536,False,rd_cx2.5_x60,trend-duration,5
-0.0012446299455134424,-0.5916392203170484,-0.5387867220790746,0.5357142857142857,28,-0.003588789177658258,-1.383350635102491,-0.3452965177753477,0.6428571428571429,28,2.3381658747389653,True,rd_cx2.5_x60,trend-duration,10
-0.0011772917995530041,-0.6706648134616859,-0.4985347666760893,0.5,28,-0.020853488949078597,-9.739796469100845,-0.8305319906050762,0.8214285714285714,28,14.522599476820869,True,rd_cx2.5_x60,trend-duration,15
-0.0009961452596920772,-0.6529742599166727,-0.5146117644100278,0.5357142857142857,28,-0.025498743490095094,-13.996042102560631,-0.9524969613576765,0.8928571428571429,28,21.43429375661254,True,rd_cx2.5_x60,trend-duration,20
-0.0032312240476091714,-1.1297300637049172,-0.48597244175392595,0.5357142857142857,28,-0.020672103883612236,-5.981104196728902,-0.6594970105962223,0.8928571428571429,28,5.294277269309841,True,rd_cx2.5_m375,trend-duration,5
-0.017044825418833953,-7.82826993617373,-0.9385699223667495,0.8214285714285714,28,-0.024798846481223324,-9.524381307043257,-0.9360695300670291,0.9285714285714286,28,1.2166649061284855,True,rd_cx2.5_m375,trend-duration,10
-0.01937179652932547,-10.575542476779537,-0.9266846724455791,0.8571428571428571,28,-0.0244131322991768,-11.38632378524416,-0.9892196142708871,0.8571428571428571,28,1.0766656944780693,True,rd_cx2.5_m375,trend-duration,15
-0.018353117153500742,-11.435753057472295,-0.9144447643968093,0.7857142857142857,28,-0.026134591217648828,-14.026268001822029,-0.9689986640236822,0.9285714285714286,28,1.226527709310499,True,rd_cx2.5_m375,trend-duration,20
0.008652734364283654,3.1128047403787806,0.4003780465894956,0.6071428571428571,28,-0.01105630688071807,-3.2230374773388744,-0.32834098963801267,0.6428571428571429,28,1.0354126731851097,False,rd_cx3_x150,trend-duration,5
0.0017411863763688862,0.8283978437460668,0.37381715710793534,0.4642857142857143,28,-0.021031591012801276,-8.109051643357434,-0.8361375781801722,0.75,28,9.788837217016157,False,rd_cx3_x150,trend-duration,10
-0.007002129167862026,-4.062008865262357,-0.0344357058716048,0.7857142857142857,28,-0.031498279961908376,-14.764560384131043,-0.9769588526651695,0.9285714285714286,28,3.634792752520846,True,rd_cx3_x150,trend-duration,15
-0.008429459310940829,-5.654033797287366,0.017100047373736705,0.7857142857142857,28,-0.030508426713977688,-16.706582471343484,-0.9823572314466048,0.9285714285714286,28,2.9548076771947835,True,rd_cx3_x150,trend-duration,20
-0.00839223794160926,-2.967266082028873,-0.45961010624210513,0.6428571428571429,28,-0.02237494038274751,-6.56346111099841,-0.9132162125713182,0.8571428571428571,28,2.2119556957664654,True,rd_cx3_x375,trend-duration,5
-0.009728506611833498,-4.4977704368429485,-0.42986607499903834,0.7142857142857143,28,-0.03257602178362906,-12.533147378915356,-0.9562800105708714,0.8571428571428571,28,2.7865244691573356,True,rd_cx3_x375,trend-duration,10
-0.013243183635118672,-7.285920571528409,-0.6738053376652836,0.75,28,-0.03411945260664073,-15.91501486457743,-0.9930639103899817,0.9285714285714286,28,2.184351957770361,True,rd_cx3_x375,trend-duration,15
-0.008424690937073459,-5.298855488992262,-0.6423379644583938,0.6428571428571429,28,-0.03061054923997461,-16.661717014786024,-0.9769541248811798,0.9285714285714286,28,3.1443992102443152,True,rd_cx3_x375,trend-duration,20
-0.005070838063804595,-1.8357970923840399,-0.5771257668595624,0.5714285714285714,28,-0.02186083986772336,-6.37712708154084,-0.9523558157766642,0.8928571428571429,28,3.4737646703967955,True,rd_ptf_90,trend-duration,5
0.0012148314472561483,0.5780542282664405,0.45643104701699283,0.5357142857142857,28,-0.03839064186564656,-14.83859321645797,-0.9518465529535481,0.9642857142857143,28,25.66989823940613,False,rd_ptf_90,trend-duration,10
-0.0020873429798018983,-1.1888221661414966,0.15862673099987973,0.5,28,-0.03129697137963253,-14.516222426971316,-0.9943607056240961,0.9285714285714286,28,12.210591996350411,True,rd_ptf_90,trend-duration,15
-0.005158366987892377,-3.3526057688668307,-0.09857550459359642,0.4642857142857143,28,-0.029547384252826464,-15.841319071078978,-0.9898845613086555,0.8928571428571429,28,4.725076601068216,True,rd_ptf_90,trend-duration,20
-0.0012683897927900367,-0.4201575550167569,0.11810407541914256,0.5357142857142857,28,-0.02960514242635276,-8.622712145656633,-0.8918571009568165,0.8928571428571429,28,20.522568362034427,True,rd_ptf_750,trend-duration,5
-0.0006053749686675824,-0.2623365808076212,0.3751172341970681,0.5714285714285714,28,-0.030227335911838127,-11.60800057069174,-0.9601440774720001,0.8928571428571429,28,44.24850142879698,True,rd_ptf_750,trend-duration,10
-0.0027760088322108523,-1.443903817479968,-0.13105557415033992,0.5,28,-0.02726454918354787,-12.710620920866084,-0.9628159067236055,0.8928571428571429,28,8.802955409488295,True,rd_ptf_750,trend-duration,15
-0.004757249635877064,-2.8195983120762524,-0.9634687141046785,0.75,28,-0.02521832694980164,-13.68224341977845,-0.9927732049307384,0.8928571428571429,28,4.852550578278411,True,rd_ptf_750,trend-duration,20
-0.01580962438125022,-5.44571694308012,-0.8749851970447605,0.8214285714285714,28,-0.018236351218415936,-5.160862274693428,-0.6507303518869751,0.8214285714285714,28,0.9476919804381942,True,rd_cx3_m150_pl,trend-duration,5
-0.02730348220766765,-12.33722757975463,-0.8759569402793969,0.8928571428571429,28,-0.017582380107769024,-6.532934075475504,-0.907129170122895,0.8214285714285714,28,0.5295301584770988,True,rd_cx3_m150_pl,trend-duration,10
-0.02830260961800704,-15.296022432751634,-0.8506654160050986,0.8928571428571429,28,-0.018565289284430436,-8.35942452955764,-0.9312436077749435,0.7857142857142857,28,0.546509693373524,True,rd_cx3_m150_pl,trend-duration,15
-0.02228679119464058,-14.002561484957878,-0.7277464212196917,0.9285714285714286,28,-0.019169430593432374,-9.919230731925467,-0.9542136769114866,0.7857142857142857,28,0.7083868721148704,True,rd_cx3_m150_pl,trend-duration,20
-0.01483264449990973,-5.1322394318661235,-0.9332466102843114,0.7142857142857143,28,-0.008593431321914036,-2.4223939998434014,-0.6417708041941944,0.6071428571428571,28,0.4719955161878719,True,rd_cx4_x150_pl,trend-duration,5
-0.005286602945929364,-2.385722351409423,-0.3704200450316789,0.6071428571428571,28,-0.012956165492356675,-4.829750611458843,-0.8183270469396353,0.75,28,2.024439519798082,True,rd_cx4_x150_pl,trend-duration,10
-0.0082514029755138,-4.412393534611711,-0.6327433664744045,0.6785714285714286,28,-0.024310265544274956,-10.989182743724454,-0.9240173510646761,0.8928571428571429,28,2.4905264359407364,True,rd_cx4_x150_pl,trend-duration,15
-0.0032083735036080863,-1.9799760022965358,-0.2990980209642244,0.5714285714285714,28,-0.028050244356803672,-14.549697864730454,-0.9565055908333421,0.9642857142857143,28,7.348421318164736,True,rd_cx4_x150_pl,trend-duration,20
-0.005840479697905021,-1.9942544655430976,-0.6121428993993001,0.5357142857142857,28,-0.003940895235419184,-1.0974159166200526,-0.5043244358732516,0.5,28,0.55028880996949,True,ats_10_120_ph,trend-duration,5
-0.015297955882274616,-6.797044518870607,-0.9283799933071017,0.7142857142857143,28,-0.01587117262598403,-5.853519098534481,-0.8589077123446771,0.75,28,0.8611859290142032,True,ats_10_120_ph,trend-duration,10
-0.020224691774340275,-10.748972137759171,-0.889805868731138,0.75,28,-0.02299541705313085,-10.293260565213485,-0.9750656079210105,0.8214285714285714,28,0.9576041721287141,True,ats_10_120_ph,trend-duration,15
-0.020605737248290096,-12.482353828553265,-0.8226802083319377,0.7857142857142857,28,-0.02522315827931429,-13.00713059544806,-0.9756518867740431,0.8571428571428571,28,1.0420414910603137,True,ats_10_120_ph,trend-duration,20
-0.006095747622525682,-2.052262461721046,-0.48086990288297343,0.6071428571428571,28,-0.0372416629324705,-10.352965674885283,-0.8930163898381849,0.8571428571428571,28,5.044659670967811,True,dts_20_250_ph,trend-duration,5
-0.013503965377256621,-5.970411455361011,-0.5014201500226194,0.6428571428571429,28,-0.04311352682412012,-16.00628282355001,-0.9488260017902458,0.9285714285714286,28,2.6809346295852845,True,dts_20_250_ph,trend-duration,10
-0.013630820351749118,-7.184533301596038,-0.38581904154102586,0.5714285714285714,28,-0.04146684139949028,-18.656872837657982,-0.961036223695247,0.8928571428571429,28,2.5968106840723215,True,dts_20_250_ph,trend-duration,15
-0.013358471132512734,-8.009604372432767,-0.4446302495519448,0.6071428571428571,28,-0.03688570090247015,-19.114494909444517,-0.9946462916817728,0.8928571428571429,28,2.3864468231704743,True,dts_20_250_ph,trend-duration,20
-0.009270365400544378,-3.148069690257223,-0.5356645805062858,0.5714285714285714,28,-0.021171365153711597,-5.906900025333919,-0.7996991112494213,0.8214285714285714,28,1.876356182207414,True,dts_40_120_ph,trend-duration,5
-0.00640180848746158,-2.8160127740330236,-0.5878107935666859,0.6428571428571429,28,-0.028660445033706905,-10.638787330481218,-0.9861087776833507,0.9285714285714286,28,3.777961317712565,True,dts_40_120_ph,trend-duration,10
-0.00857505278007209,-4.514600578652221,-0.8210996123042154,0.6071428571428571,28,-0.030005583829795568,-13.45385363914759,-0.9822895015817952,0.9285714285714286,28,2.980076178336927,True,dts_40_120_ph,trend-duration,15
-0.00981588182940299,-5.948545159002571,-0.7812134807580202,0.6428571428571429,28,-0.02866130972750075,-14.856360495986923,-0.9897705932214238,0.8928571428571429,28,2.4974779713159276,True,dts_40_120_ph,trend-duration,20
-0.024354405027960435,-8.20597256925327,-0.6530313960752089,0.7857142857142857,28,-0.036481515632897865,-10.100887333103586,-0.9927495413921112,0.8928571428571429,28,1.230918973693663,True,dts_40_250_ph,trend-duration,5
-0.026641183530168977,-11.72240434670466,-0.5374654868532459,0.7857142857142857,28,-0.04361989198599486,-16.139778362642144,-0.9658970876460934,0.8928571428571429,28,1.3768317390603637,True,dts_40_250_ph,trend-duration,10
-0.023709164896468515,-12.464461891266868,-0.3884584629536229,0.8214285714285714,28,-0.042892631949900284,-19.195056500941995,-0.9063308667072886,0.9285714285714286,28,1.5399827660743917,True,dts_40_250_ph,trend-duration,15
-0.022194517416328136,-13.318763252437972,-0.3898581550775411,0.75,28,-0.03738768551366317,-19.31404187611806,-0.859795718472844,0.8928571428571429,28,1.4501377875744332,True,dts_40_250_ph,trend-duration,20
-0.024375071735303955,-8.205179776395799,-0.5423414955629615,0.8214285714285714,28,-0.03917245700859123,-10.886983347039799,-0.9626433283864033,0.9285714285714286,28,1.326842755884382,True,ats_40_250_ph,trend-duration,5
-0.02275072796057276,-10.004410420942678,-0.5374681589728072,0.7142857142857143,28,-0.047072979561063044,-17.355979747930977,-0.9493470224050202,0.9285714285714286,28,1.7348328404839262,True,ats_40_250_ph,trend-duration,10
-0.016932265283092718,-8.886659614442745,-0.6776298459392688,0.6785714285714286,28,-0.044700911673746596,-19.944060341743356,-0.9222282563669932,0.9642857142857143,28,2.24426963640308,True,ats_40_250_ph,trend-duration,15
-0.017895346584093502,-10.751946073049913,-0.7344828723037627,0.7142857142857143,28,-0.03644187981632746,-18.777456424096997,-0.9666194176860134,0.9285714285714286,28,1.7464239772521994,True,ats_40_250_ph,trend-duration,20
-0.00907962421712516,-3.1240537366735714,-0.254890882784483,0.6785714285714286,28,-0.029957060551090875,-8.290640351489241,-0.9975279699019121,0.8928571428571429,28,2.6538084970065032,True,cx1.5_x15_ph,trend-duration,5
-0.01597576991416394,-7.215042255397494,-0.5237440756965857,0.8214285714285714,28,-0.035559925801406156,-13.104441001923204,-0.903657929687652,0.9285714285714286,28,1.8162667019891554,True,cx1.5_x15_ph,trend-duration,10
-0.01938983651500542,-10.421042173857543,-0.6045788595602394,0.8214285714285714,28,-0.03273440572301861,-14.612855383716644,-0.9324107352190552,0.8928571428571429,28,1.40224510561667,True,cx1.5_x15_ph,trend-duration,15
-0.018956626446582886,-11.511218559421758,-0.6552400864647194,0.75,28,-0.03235017720483199,-16.609249257060824,-0.9525548631045995,0.8928571428571429,28,1.442874980726207,True,cx1.5_x15_ph,trend-duration,20
-0.017120241179947315,-5.899395595148012,-0.8468798366935215,0.8214285714285714,28,-0.019722163735868325,-5.512486162887546,-0.748993312846056,0.6785714285714286,28,0.9344154115417042,True,cx2_m8_ph,trend-duration,5
-0.020539656380801408,-9.297482435151954,-0.8829535901930653,0.8571428571428571,28,-0.025420718198289893,-9.52178913976404,-0.8148635798587429,0.8928571428571429,28,1.0241255314195623,True,cx2_m8_ph,trend-duration,10
-0.01893157206951529,-10.179149328418218,-0.9693193574232342,0.75,28,-0.027416142080867956,-12.393611737377396,-0.9111248760685565,0.8214285714285714,28,1.2175488675440518,True,cx2_m8_ph,trend-duration,15
-0.01730023731619837,-10.544692094362354,-0.9356258516922203,0.6785714285714286,28,-0.027093235667058124,-14.123542170862612,-0.9711507499576763,0.8571428571428571,28,1.3393982531186155,True,cx2_m8_ph,trend-duration,20
-0.01864060630951747,-6.428424848719599,-0.8685881256357497,0.8214285714285714,28,-0.025775051664691018,-7.149925643992752,-0.9713284302269909,0.8214285714285714,28,1.1122360161707203,True,cx2_m10_ph,trend-duration,5
-0.02198652566791348,-9.916570440941513,-0.9009730388334808,0.8214285714285714,28,-0.03110012572456189,-11.495021814110551,-0.8172945129192533,0.8928571428571429,28,1.1591731115681134,True,cx2_m10_ph,trend-duration,10
-0.020174508844283456,-10.807177916122866,-0.9722209001878356,0.7857142857142857,28,-0.03108990418098051,-13.935782409937364,-0.8950633330539703,0.8571428571428571,28,1.2894931977706259,True,cx2_m10_ph,trend-duration,15
-0.017333496692752803,-10.526071828962632,-0.9775047102659755,0.7142857142857143,28,-0.030836172549290164,-15.98044703869457,-0.9774301424960091,0.8928571428571429,28,1.518177654338644,True,cx2_m10_ph,trend-duration,20
-0.012237769838558843,-4.202565283461174,-0.7009552203795478,0.7857142857142857,28,-0.01067506889143377,-2.967175753880412,-0.7561925902687854,0.7142857142857143,28,0.7060391817249029,True,cx2_x10_ph,trend-duration,5
-0.01952099621739395,-8.795738485673974,-0.8721542723600669,0.7857142857142857,28,-0.02667128289375259,-9.884494528597605,-0.9483746830206353,0.8571428571428571,28,1.1237822207534862,True,cx2_x10_ph,trend-duration,10
-0.024403551347237096,-13.158278354121443,-0.7381925043414572,0.9285714285714286,28,-0.03161243812837297,-14.31319773462452,-0.9304936745779169,0.8928571428571429,28,1.0877713139531915,True,cx2_x10_ph,trend-duration,15
-0.023756823869361732,-14.593408669233506,-0.6692954187048377,0.8571428571428571,28,-0.027754631488733666,-14.543193286920843,-0.9815449298949638,0.8571428571428571,28,0.9965590367918271,True,cx2_x10_ph,trend-duration,20
-0.02187758770322401,-7.504626282204647,-0.6469766191917233,0.7857142857142857,28,-0.012185618280373067,-3.3925942513225995,-0.6965383164794544,0.6785714285714286,28,0.45206704821095384,True,cx2_s10_ph,trend-duration,5
-0.02343181962019275,-10.50464402612603,-0.770654382610553,0.7857142857142857,28,-0.018314626287931735,-6.80169902467991,-0.8801925363587222,0.7857142857142857,28,0.6474944803235073,True,cx2_s10_ph,trend-duration,10
-0.026180284625554773,-14.00097278963922,-0.6262516942231191,0.8928571428571429,28,-0.025870725928121813,-11.61658477584534,-0.9408033510676659,0.7857142857142857,28,0.8296984038453143,True,cx2_s10_ph,trend-duration,15
-0.024864201820801846,-15.041446495982365,-0.5926111958744456,0.8214285714285714,28,-0.026551312297338953,-13.764545767784728,-0.9577478398769774,0.7857142857142857,28,0.9151078502630248,True,cx2_s10_ph,trend-duration,20
-0.019724215640732068,-6.797401718240309,-0.6970554801362487,0.8214285714285714,28,-0.023715966475361894,-6.580401162388648,-0.9670721615946642,0.7142857142857143,28,0.9680759553655102,True,cx2_m15_ph,trend-duration,5
-0.02498508359827506,-11.203143852393156,-0.730585460269592,0.8571428571428571,28,-0.02901690608283647,-10.750574529290617,-0.9452845470230302,0.8571428571428571,28,0.959603364103384,True,cx2_m15_ph,trend-duration,10
-0.02270853698712455,-12.07988736723178,-0.8364081869064368,0.75,28,-0.03152490588530901,-14.17323016997759,-0.9541882991558381,0.8571428571428571,28,1.1732915828689152,True,cx2_m15_ph,trend-duration,15
-0.01982803155670021,-11.988148505851015,-0.8738273243842238,0.75,28,-0.03093374551233191,-16.0506065045839,-0.9833494176462276,0.8928571428571429,28,1.3388728456900691,True,cx2_m15_ph,trend-duration,20
-0.014336714157678732,-4.938705797967977,-0.50852915676427,0.7857142857142857,28,-0.020220375081962783,-5.598545194006708,-0.7693520309605004,0.7142857142857143,28,1.1336057305357654,True,cx2_x15_ph,trend-duration,5
-0.023526122269361904,-10.594525960093172,-0.6529656144341722,0.8571428571428571,28,-0.029609708513635646,-10.933162752599204,-0.9568950498006275,0.8571428571428571,28,1.0319633737065337,True,cx2_x15_ph,trend-duration,10
-0.02640183966613352,-14.168345902736904,-0.6951368321681245,0.8928571428571429,28,-0.029289434157641958,-13.188721774259855,-0.9813866944626761,0.8214285714285714,28,0.9308582571881017,True,cx2_x15_ph,trend-duration,15
-0.028978617243245103,-17.72559086524466,-0.6222015123464527,0.9285714285714286,28,-0.02913891876180566,-15.185225187279874,-0.9656109041418617,0.7857142857142857,28,0.8566837237033497,True,cx2_x15_ph,trend-duration,20
-0.014930439016497044,-5.122703190444229,-0.5751394636833729,0.6785714285714286,28,-0.03005443637659,-8.372425882421703,-0.8720817055793391,0.9285714285714286,28,1.6343765334754181,True,cx2_s25_ph,trend-duration,5
-0.02404075155341212,-10.762910302822553,-0.6148802282961344,0.8214285714285714,28,-0.03381283892040582,-12.455283411703968,-0.9851265256948598,0.8214285714285714,28,1.1572412164800439,True,cx2_s25_ph,trend-duration,10
-0.026170370448205083,-13.979317323800506,-0.5622983419560914,0.8571428571428571,28,-0.03502554214859677,-15.498459890536916,-0.9698609234015381,0.8571428571428571,28,1.108670726298629,True,cx2_s25_ph,trend-duration,15
-0.02546111375967386,-15.542672160002924,-0.5278666480177875,0.9285714285714286,28,-0.0328489363426665,-16.701617208682084,-0.9595644533500387,0.8571428571428571,28,1.0745653666723767,True,cx2_s25_ph,trend-duration,20
-0.01446123114836212,-4.9620958074836095,-0.6350401921845368,0.6428571428571429,28,-0.015787820399251307,-4.356606979393631,-0.831464707490404,0.7142857142857143,28,0.8779771992356925,True,cx2.5_x20_ph,trend-duration,5
