ticker,config,detector,logic,oos_sharpe,base_sharpe,n_obs,delta
EURUSD,c0,markov_naive,switch_backwards,-0.20533063156075174,0.18138433635339024,2753,-0.38671496791414195
EURUSD,c0,markov_naive,gate,0.4754395945992726,0.18138433635339024,2753,0.29405525824588236
EURUSD,c0,hmm_2state,switch,0.12629676088850988,0.18138433635339024,2753,-0.055087575464880356
EURUSD,c0,hmm_2state,switch_backwards,0.18138433635339024,0.18138433635339024,2753,0.0
EURUSD,c0,hmm_2state,gate,0.364160417918524,0.18138433635339024,2753,0.18277608156513375
EURUSD,c1,trend_sma200,switch,-0.11491458082648816,0.0695235018173906,2753,-0.18443808264387876
EURUSD,c1,trend_sma200,switch_backwards,0.0695235018173906,0.0695235018173906,2753,0.0
EURUSD,c1,trend_sma200,gate,0.2449399767886442,0.0695235018173906,2753,0.17541647497125362
EURUSD,c1,vol_regime,switch,-0.11491458082648816,0.0695235018173906,2753,-0.18443808264387876
EURUSD,c1,vol_regime,switch_backwards,0.0695235018173906,0.0695235018173906,2753,0.0
EURUSD,c1,vol_regime,gate,0.3883399643077535,0.0695235018173906,2753,0.31881646249036294
EURUSD,c1,markov_naive,switch,-0.11491458082648816,0.0695235018173906,2753,-0.18443808264387876
EURUSD,c1,markov_naive,switch_backwards,0.0695235018173906,0.0695235018173906,2753,0.0
EURUSD,c1,markov_naive,gate,0.17452320631426274,0.0695235018173906,2753,0.10499970449687214
EURUSD,c1,hmm_2state,switch,-0.11491458082648816,0.0695235018173906,2753,-0.18443808264387876
EURUSD,c1,hmm_2state,switch_backwards,0.0695235018173906,0.0695235018173906,2753,0.0
EURUSD,c1,hmm_2state,gate,-0.05936020676892687,0.0695235018173906,2753,-0.12888370858631748
EURUSD,c2,trend_sma200,switch,0.1675037932303406,0.097779542790535,2753,0.0697242504398056
EURUSD,c2,trend_sma200,switch_backwards,0.097779542790535,0.097779542790535,2753,0.0
EURUSD,c2,trend_sma200,gate,-0.08593175813080958,0.097779542790535,2753,-0.18371130092134458
EURUSD,c2,vol_regime,switch,0.1675037932303406,0.097779542790535,2753,0.0697242504398056
EURUSD,c2,vol_regime,switch_backwards,0.097779542790535,0.097779542790535,2753,0.0
EURUSD,c2,vol_regime,gate,-0.10230121452448805,0.097779542790535,2753,-0.20008075731502306
EURUSD,c2,markov_naive,switch,0.1675037932303406,0.097779542790535,2753,0.0697242504398056
EURUSD,c2,markov_naive,switch_backwards,0.097779542790535,0.097779542790535,2753,0.0
EURUSD,c2,markov_naive,gate,0.1853840143052142,0.097779542790535,2753,0.0876044715146792
EURUSD,c2,hmm_2state,switch,0.1675037932303406,0.097779542790535,2753,0.0697242504398056
EURUSD,c2,hmm_2state,switch_backwards,0.097779542790535,0.097779542790535,2753,0.0
EURUSD,c2,hmm_2state,gate,0.03392057932968892,0.097779542790535,2753,-0.06385896346084607
EURUSD,c3,trend_sma200,switch,-0.08048309462513084,0.21288009156594498,2753,-0.2933631861910758
EURUSD,c3,trend_sma200,switch_backwards,0.18449445797848454,0.21288009156594498,2753,-0.028385633587460435
EURUSD,c3,trend_sma200,gate,-0.2013709015305799,0.21288009156594498,2753,-0.4142509930965249
EURUSD,c3,vol_regime,switch,-0.08088657411147152,0.21288009156594498,2753,-0.2937666656774165
EURUSD,c3,vol_regime,switch_backwards,0.21288009156594498,0.21288009156594498,2753,0.0
EURUSD,c3,vol_regime,gate,0.1876339382536289,0.21288009156594498,2753,-0.025246153312316083
EURUSD,c3,markov_naive,switch,-0.08088657411147152,0.21288009156594498,2753,-0.2937666656774165
EURUSD,c3,markov_naive,switch_backwards,0.21288009156594498,0.21288009156594498,2753,0.0
EURUSD,c3,markov_naive,gate,0.27126373620991134,0.21288009156594498,2753,0.058383644643966365
EURUSD,c3,hmm_2state,switch,-0.08088657411147152,0.21288009156594498,2753,-0.2937666656774165
EURUSD,c3,hmm_2state,switch_backwards,0.21288009156594498,0.21288009156594498,2753,0.0
EURUSD,c3,hmm_2state,gate,-0.05875719447218394,0.21288009156594498,2753,-0.2716372860381289
EURUSD,c4,trend_sma200,switch,0.02909299297759417,-0.046385098919805655,2753,0.07547809189739982
EURUSD,c4,trend_sma200,switch_backwards,0.14907874270978824,-0.046385098919805655,2753,0.1954638416295939
EURUSD,c4,trend_sma200,gate,-0.10645576573242456,-0.046385098919805655,2753,-0.060070666812618904
EURUSD,c4,vol_regime,switch,0.20701212238810182,-0.046385098919805655,2753,0.2533972213079075
EURUSD,c4,vol_regime,switch_backwards,-0.046385098919805655,-0.046385098919805655,2753,0.0
EURUSD,c4,vol_regime,gate,0.22360211881126324,-0.046385098919805655,2753,0.2699872177310689
