c1,c2,vol,base,exit_ind,n_pick,n_w2,n_w3,n_blind,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,calmar
laguerre_filter_signals,lemantrend_signals,damiani_volatmeter_volume_signals,kama_baseline,j_tpo_exit,420,376,424,800,0.0558405946735998,44.6724757388799,1.2483048505775307,0.335,2.2579008801561984,10.629487848564352,19.398569168638325,2.302874781666986
laguerre_filter_signals,parabolic_sar_signals,waddah_attar_explosion_volume_signals,tma_baseline,coppock_curve_exit,428,384,354,738,0.0410844756701248,30.32034304455217,1.1614866986565575,0.3170731707317073,1.4727050623468811,7.865322719817157,20.229190736093862,1.4988411271664568
laguerre_filter_signals,polychromatic_momentum_signals,mass_index_volume_signals,sma_baseline,polychromatic_momentum_exit,168,116,136,252,0.05035739727874,12.690064114242505,1.3117210140111877,0.3849206349206349,1.5018922585370396,5.1588985439128585,7.060578293449047,1.797312286164522
laguerre_filter_signals,schaff_trend_cycle_signals,waddah_attar_explosion_volume_signals,sma_baseline,bears_bulls_impulse_exit,502,452,434,886,0.0690714895875913,61.19733977460581,1.3099238205715384,0.3295711060948081,2.7892145328926405,12.882806118839763,13.759896423257096,4.447514566401062
laguerre_filter_signals,waddah_attar_explosion_signals,chaikin_volatility_volume_signals,fantail_vma,coppock_curve_exit,416,408,338,746,0.0821284664143267,61.26783594508768,1.3912653267263748,0.3605898123324397,3.1774321521024675,13.46259507345718,14.40740662457103,4.252523548589155
lemantrend_signals,chandelier_exit_signals,vertical_horizontal_filter_volume_signals,mcginley_dynamic_index,relative_vigor_index_exit,272,254,230,484,0.0513155959648824,24.836748447003053,1.2401670849712845,0.3677685950413223,1.7611503646137068,6.980857883364297,14.718883135675153,1.6874071366736072
lemantrend_signals,coppock_curve_signals,efficiency_ratio_volume_signals,kama_baseline,fx_sniper_ergodic_cci_exit,328,238,282,520,0.0582683603925011,30.299547404100576,1.2978981671400591,0.3884615384615384,2.3093898575758733,7.767101669149943,12.320158058894275,2.4593472956482456
lemantrend_signals,coral_signals,williams_vix_fix_volume_signals,vidya,aroon_exit,254,188,204,392,0.0685448872878538,26.869595816838697,1.3098435137857762,0.3852040816326531,2.192990011574875,9.43880583492208,9.643130283721078,2.7863976765094884
lemantrend_signals,kase_peak_oscillator_signals,variance_volume_signals,wma_baseline,laguerre_filter_exit,158,136,222,358,0.0522193924081896,18.694542482131915,1.2516522217475263,0.3156424581005586,1.4125239928713005,5.95416871897655,11.527051290446618,1.6217974580910874
lemantrend_signals,kuskus_starlight_signals,damiani_volatmeter_volume_signals,tma_baseline,coppock_curve_exit,500,518,462,980,0.0665931061254171,65.26124400290888,1.2833248210878492,0.360204081632653,2.9800514083521215,14.571665787546952,27.60125671453479,2.3644301662736384
lemantrend_signals,kuskus_starlight_signals,volatility_ratio_volume_signals,sma_baseline,polychromatic_momentum_exit,702,638,618,1256,0.0404824685164568,50.84598045666993,1.1701489995570526,0.3335987261146497,2.0309345575681235,9.624685924523051,24.150799926855917,2.105353885199004
lemantrend_signals,linreg_slope_signals,chaikin_volatility_volume_signals,wma_baseline,vortex_exit,290,246,236,482,0.0997096510248083,48.06005179395764,1.4829896039291512,0.3506224066390041,3.035764327626534,14.453020351790087,8.655884659074921,5.552298082388491
lemantrend_signals,linreg_slope_signals,variance_volume_signals,tma_baseline,kase_peak_oscillator_exit,110,68,96,164,0.0537173853618675,8.809651199346284,1.236911025256872,0.2804878048780488,0.8298936592380256,4.551231993796259,9.16812125686281,0.9609003799717208
lemantrend_signals,mama_fama_signals,ttm_squeeze_volume_signals,ema_baseline,glitch_index_exit,354,280,278,558,0.0732947557117122,40.89847368713547,1.3730895450514915,0.3064516129032258,2.2716888941473288,10.379233646925227,8.065481002182633,5.070804044553297
lemantrend_signals,mama_fama_signals,volatility_ratio_volume_signals,mcginley_dynamic_index,mama_fama_exit,528,450,440,890,0.0718605026407729,63.95584735028794,1.3065006983797025,0.3348314606741573,2.7864891192767076,15.07518208285786,12.461149588206034,5.132419516961703
lemantrend_signals,parabolic_sar_signals,williams_vix_fix_volume_signals,fantail_vma,relative_vigor_index_exit,230,144,114,258,0.0951384669081832,24.545724462311288,1.442823692885575,0.4573643410852713,2.416119494501925,12.492412347615357,9.347649841020456,2.625871195409658
lemantrend_signals,polychromatic_momentum_signals,damiani_volatmeter_volume_signals,sma_baseline,bears_bulls_impulse_exit,314,310,302,612,0.053158018070128,32.53270705891839,1.258417078390485,0.326797385620915,1.9909517242559327,8.05483181751616,14.23161734548404,2.2859458815650093
lemantrend_signals,price_momentum_oscillator_signals,chaikin_volatility_volume_signals,tma_baseline,trend_direction_force_index_exit,144,164,130,294,0.1148085773294557,33.75372173485999,1.5496364465161725,0.4421768707482993,2.9793023971412653,12.925804369817156,9.006646819756183,3.747645756556237
lemantrend_signals,relative_vigor_index_signals,williams_vix_fix_volume_signals,alma_baseline,price_momentum_oscillator_exit,176,70,134,204,0.0841354207175147,17.16362582637299,1.540248843970138,0.446078431372549,2.3982827923528305,7.346097548213021,4.796906972153076,3.5780610143183895
lemantrend_signals,schaff_trend_cycle_signals,fractal_dimension_volume_signals,fantail_vma,coppock_curve_exit,1422,1086,1070,2156,0.0478428463071457,103.1491766382062,1.2013412258257985,0.3436920222634508,3.3573573491370543,15.31071350089596,17.938341713145036,5.750206919217039
lemantrend_signals,supertrend_signals,chaikin_volatility_volume_signals,sma_baseline,schaff_trend_cycle_exit,572,520,418,938,0.0488285382045456,45.80116883586383,1.209865445649889,0.3464818763326226,2.224295184422398,9.99264386381643,24.424155074891605,1.875240666275826
linreg_slope_signals,center_of_gravity_signals,variance_volume_signals,frama_baseline,ehlers_reverse_ema_exit,1632,1278,1326,2604,0.0473986642916643,123.42612181549435,1.198050623111824,0.3533026113671275,1.627356420242278,15.876847622222318,25.148530479234367,4.907886045962396
linreg_slope_signals,didi_index_signals,variance_volume_signals,ema_baseline,dpo_exit,1782,1424,1516,2940,0.0491692099332597,144.5574772037838,1.2025147495090007,0.3340136054421769,1.869283452453496,17.705232520634713,25.10451313123757,5.75822667613939
linreg_slope_signals,hieken_ashi_smoothed_signals,choppiness_index_volume_signals,sma_baseline,polychromatic_momentum_exit,1212,938,1092,2030,0.0486178280980677,98.69419103907754,1.1979861627246633,0.3433497536945812,3.106497196223406,15.896094342598843,25.715893539475772,3.837867460742702
linreg_slope_signals,kalman_filter_signals,waddah_attar_explosion_volume_signals,ema_baseline,glitch_index_exit,732,586,592,1178,0.0765042419443246,90.12199701041447,1.3449703718758013,0.3463497453310696,3.521181416603552,15.889925764568092,13.94955693591298,6.4605634017232765
linreg_slope_signals,schaff_trend_cycle_signals,variance_volume_signals,wma_baseline,bears_bulls_impulse_exit,1958,1486,1676,3162,0.0585407252505638,185.10577324228265,1.2380462093316973,0.3345983554712207,2.3398132864780035,21.865063149741463,20.799897907125015,8.899359702091354
linreg_slope_signals,volatility_quality_signals,variance_volume_signals,tma_baseline,adx_dmi_exit,950,782,834,1616,0.0755329778707644,122.0612922391554,1.3061656392560506,0.3459158415841584,1.6543173305094003,20.996886071997057,19.04304068121006,6.409758519268111
mama_fama_signals,bears_bulls_impulse_signals,volatility_ratio_volume_signals,kama_baseline,center_of_gravity_exit,830,652,596,1248,0.0504084559729653,62.90975305426096,1.2496051198338938,0.4254807692307692,3.046201832312817,10.570889242567576,18.090321246148143,3.4775365344966405
mama_fama_signals,center_of_gravity_signals,chaikin_volatility_volume_signals,t3_baseline,glitch_index_exit,1560,1292,1280,2572,0.0416304201203148,107.07344054944984,1.1806908492022028,0.3207620528771384,1.4483324205050605,13.079706869297327,22.522613971000418,4.754041457502005
mama_fama_signals,dpo_signals,chaikin_volatility_volume_signals,rma_baseline,ehlers_reverse_ema_exit,1318,1028,1120,2148,0.0476204746919584,102.28877963832682,1.1921615674324275,0.3268156424581006,1.3975991392974942,15.030159305592049,25.25582018197214,4.050107218903213
mama_fama_signals,polychromatic_momentum_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend_direction_force_index_exit,630,522,536,1058,0.0417071225724569,44.12613568165946,1.21665184739316,0.3497164461247637,2.1972639637921616,8.08938817659626,18.732954949259785,2.3555352479723477
parabolic_sar_signals,aroon_signals,williams_vix_fix_volume_signals,lsma_baseline,supertrend_exit,162,186,216,402,0.1414997569493372,56.882902293633485,1.922922709092948,0.4975124378109453,4.692290947610178,16.964359657881158,6.5664976707208425,8.662593843178676
parabolic_sar_signals,didi_index_signals,variance_volume_signals,tma_baseline,kase_peak_oscillator_exit,726,556,686,1242,0.0612886828452156,76.12054409375799,1.2560883682082555,0.3365539452495974,2.951680681748434,14.65790131302538,24.040206500071893,3.1663847851527542
parabolic_sar_signals,glitch_index_signals,damiani_volatmeter_volume_signals,mcginley_dynamic_index,adx_dmi_exit,110,72,88,160,0.1456261395795421,23.30018233272675,1.6219074840960606,0.40625,1.9947267714904853,15.588930951084125,5.628681970187817,4.139545004698369
parabolic_sar_signals,ichimoku_signals,chaikin_volatility_volume_signals,sma_baseline,schaff_trend_cycle_exit,750,512,520,1032,0.091169397581619,94.08681830423076,1.3610568888480468,0.3100775193798449,1.3390641615488328,19.65656572325269,18.94418968364306,4.96652640600764
parabolic_sar_signals,ichimoku_signals,variance_volume_signals,mcginley_dynamic_index,halftrend_exit,326,244,330,574,0.0725019403811494,41.6161137787798,1.292443271425736,0.3414634146341463,2.2184540190732376,12.016540138803784,11.49696926558534,3.619746458168949
parabolic_sar_signals,kase_peak_oscillator_signals,volatility_ratio_volume_signals,ema_baseline,kalman_filter_exit,1680,1410,1548,2958,0.049587521045207,146.67988725172265,1.1998793203710307,0.3343475321162948,3.645981515202147,19.155342948377463,25.45710473296218,5.761844828402646
parabolic_sar_signals,kuskus_starlight_signals,variance_volume_signals,kama_baseline,fx_sniper_ergodic_cci_exit,1768,1418,1524,2942,0.0458508819861645,134.893294803296,1.2066273078952792,0.3793337865397688,4.019807954402396,15.668247327373608,22.40474747701197,6.020746046868017
parabolic_sar_signals,kuskus_starlight_signals,waddah_attar_explosion_volume_signals,t3_baseline,linreg_slope_exit,976,942,936,1878,0.0452201052762325,84.92335770876475,1.2024909764573068,0.3338658146964856,2.917360490416744,12.174559942804091,28.446286318638492,2.9853934801015316
parabolic_sar_signals,linreg_slope_signals,vertical_horizontal_filter_volume_signals,wma_baseline,ichimoku_exit,246,222,232,454,0.0655678458507309,29.767802016231855,1.3097615526772808,0.3524229074889868,2.1489138218600523,8.792760033011257,9.397453408473377,3.167645608052838
parabolic_sar_signals,qqe_mod_signals,variance_volume_signals,ema_baseline,dpo_exit,1332,1000,1216,2216,0.0723402621051335,160.3060208249762,1.3325292774360418,0.3560469314079422,4.938160579356069,21.65461751104859,16.134659325339044,9.93550700963484
parabolic_sar_signals,supertrend_signals,vertical_horizontal_filter_volume_signals,sma_baseline,fisher_transform_exit,354,320,272,592,0.051225051015779,30.325230201341174,1.2660520452901924,0.4206081081081081,2.267576829009916,7.411175921443452,12.000067459915662,2.5270883103480744
polychromatic_momentum_signals,center_of_gravity_signals,choppiness_index_volume_signals,mcginley_dynamic_index,mama_fama_exit,1880,1484,1694,3178,0.0441290144271223,140.24200784939404,1.1903525945713165,0.3096286972938955,1.8996566004378892,15.65084627293233,41.29553591767302,3.396057339683911
polychromatic_momentum_signals,fx_sniper_ergodic_cci_signals,williams_vix_fix_volume_signals,lsma_baseline,glitch_index_exit,208,182,184,366,0.1148992284302923,42.053117605486975,1.653913231654215,0.4644808743169399,3.761494192942847,13.379929147488484,6.710144805208955,6.2670953945497505
polychromatic_momentum_signals,halftrend_signals,variance_volume_signals,wma_baseline,bears_bulls_impulse_exit,1316,1022,1068,2090,0.0551921315828838,115.3515550082274,1.2440336454316143,0.3119617224880383,1.42215538826425,15.679767586487117,26.4383298052811,4.363042440948208
polychromatic_momentum_signals,lemantrend_signals,chaikin_volatility_volume_signals,tma_baseline,halftrend_exit,526,444,446,890,0.093363910312138,83.09388017780294,1.4374178115329197,0.3640449438202247,3.8854896253045657,17.437723973922374,11.86995768290857,7.000351846026289
polychromatic_momentum_signals,rex_oscillator_signals,chaikin_volatility_volume_signals,rma_baseline,ehlers_reverse_ema_exit,1122,946,994,1940,0.0483028160774447,93.70746319024266,1.199213174858816,0.3108247422680412,1.4307989119629183,14.108788290011494,27.371155392908634,3.4235844941540376
polychromatic_momentum_signals,rex_oscillator_signals,efficiency_ratio_volume_signals,wma_baseline,laguerre_filter_exit,510,508,464,972,0.1012171511597951,98.3830709273208,1.4050988564426707,0.3271604938271605,1.2520685597805532,20.80966027211561,15.284992540459823,6.436579583987228
polychromatic_momentum_signals,ssl_channel_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,dspo_exit,1048,934,952,1886,0.0485192114275021,91.50723275226916,1.1952453462820487,0.3366914103923648,2.845869336720214,15.511215110895897,26.60210860759252,3.439848851912139
polychromatic_momentum_signals,vortex_signals,efficiency_ratio_volume_signals,t3_baseline,kalman_filter_exit,852,754,710,1464,0.067821366591868,99.2904806904947,1.3063256971029962,0.3189890710382513,1.249220189018826,15.68197493074982,22.693841353379327,4.37521700907235
price_momentum_oscillator_signals,adx_dmi_signals,variance_volume_signals,ema_baseline,qqe_mod_exit,244,214,218,432,0.0579466455587481,25.03295088137916,1.2723909149325332,0.3217592592592592,1.7093225430385974,7.370290214739735,15.362592221969678,1.6294744089854922
price_momentum_oscillator_signals,dspo_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend_direction_force_index_exit,404,386,400,786,0.0494468383023667,38.8652149056602,1.258613664680965,0.3676844783715012,2.3324408428823435,8.419485666663013,12.615607773930195,3.0807247341641433
price_momentum_oscillator_signals,fx_sniper_ergodic_cci_signals,fractal_dimension_volume_signals,wma_baseline,ichimoku_exit,366,456,506,962,0.0479827255633139,46.159381991908134,1.192433000972655,0.2983367983367983,0.6686717914735141,9.855726900539052,26.033637649569272,1.773066930301684
price_momentum_oscillator_signals,parabolic_sar_signals,damiani_volatmeter_volume_signals,tma_baseline,coppock_curve_exit,980,828,814,1642,0.0591348268562575,97.0993856979748,1.2389637691038458,0.3556638246041413,3.161956714652238,18.072875983789334,23.294088614510457,4.168413167171058
price_momentum_oscillator_signals,qqe_mod_signals,variance_volume_signals,tma_baseline,kase_peak_oscillator_exit,716,648,686,1334,0.0460206230568269,61.39151115780712,1.1998521205264294,0.3253373313343328,2.459703000383848,10.660412669579063,13.131783912235504,4.6750320876515294
price_momentum_oscillator_signals,ssl_channel_signals,chaikin_volatility_volume_signals,tma_baseline,trend_direction_force_index_exit,1258,1068,1076,2144,0.0477937608302484,102.46982322005285,1.2077932515399907,0.355410447761194,1.417251150755377,14.011046446077358,29.89488711470998,3.427670518602891
price_momentum_oscillator_signals,trend_direction_force_index_signals,variance_volume_signals,sma_baseline,ichimoku_exit,180,126,138,264,0.1100804145225516,29.06122943395363,1.4189746239907604,0.4015151515151515,2.1468918382314244,22.694243807628723,10.250360116041918,2.835142288169223
qqe_mod_signals,chandelier_exit_signals,efficiency_ratio_volume_signals,wma_baseline,bears_bulls_impulse_exit,656,692,660,1352,0.0404273831956433,54.65782208050979,1.154603338402889,0.3091715976331361,0.7943514869132818,9.893700746356856,36.08528798006341,1.514684380812131
qqe_mod_signals,chandelier_exit_signals,variance_volume_signals,kama_baseline,fx_sniper_ergodic_cci_exit,1442,1294,1274,2568,0.0489908098324707,125.8083996497848,1.218332608706946,0.3430685358255452,1.7662423353857373,15.228136738236582,24.144869405751493,5.210564511059906
qqe_mod_signals,coppock_curve_signals,mass_index_volume_signals,sma_baseline,didi_index_exit,142,116,138,254,0.0498034954370601,12.650087841013292,1.242511449331816,0.405511811023622,1.3210838408260004,4.932798028370253,15.01316534982211,0.8425996481257153
qqe_mod_signals,donchian_breakout_signals,efficiency_ratio_volume_signals,tma_baseline,adx_dmi_exit,380,410,360,770,0.0424773971985734,32.70759584290155,1.1562056586412734,0.3064935064935065,0.490353321772317,8.160193994187152,25.76653404796444,1.2693828274309733
qqe_mod_signals,donchian_breakout_signals,variance_volume_signals,frama_baseline,ehlers_reverse_ema_exit,2174,1910,1974,3884,0.0410522527313532,159.44694960857586,1.1825015453091436,0.3076725025746653,2.109662892837176,15.568688363731344,26.30938540225779,6.060458926375857
qqe_mod_signals,dspo_signals,waddah_attar_explosion_volume_signals,rma_baseline,kuskus_starlight_exit,458,498,510,1008,0.0423623685025077,42.70126745052774,1.1874223306632126,0.2946428571428571,1.9963226803027556,8.531487203220184,15.590948998261204,2.738849793895807
qqe_mod_signals,fisher_transform_signals,chaikin_volatility_volume_signals,frama_baseline,parabolic_sar_exit,2368,1850,1842,3692,0.0423767846417321,156.45508889727495,1.174835432592444,0.3548212351029252,2.0746923400219854,17.266832837364706,33.43344009673825,4.679598881975014
qqe_mod_signals,fisher_transform_signals,variance_volume_signals,ema_baseline,dpo_exit,1834,1446,1572,3018,0.0515404903225525,155.54919979346295,1.2094351414283344,0.3412856196156395,2.087887860959218,20.625191564713585,40.257972575092566,3.8638110625993263
qqe_mod_signals,kuskus_starlight_signals,williams_vix_fix_volume_signals,vidya,kuskus_starlight_exit,276,264,270,534,0.0527407260747546,28.16354772391901,1.2631903693604505,0.4232209737827715,2.180997537510126,7.557493492948845,7.196220093742298,3.913658470286298
qqe_mod_signals,price_momentum_oscillator_signals,efficiency_ratio_volume_signals,ema_baseline,qqe_mod_exit,534,516,454,970,0.0635280386535503,61.62219749394391,1.2510708532356334,0.3154639175257732,0.9106251015332032,13.455728589788675,47.46563175075517,1.2982487585444074
qqe_mod_signals,trend_direction_force_index_signals,williams_vix_fix_volume_signals,lsma_baseline,glitch_index_exit,154,152,168,320,0.1281533173083949,41.00906153868635,1.7667229006596814,0.48125,3.633841135800585,14.339610768832836,6.985196507536816,5.870852952302603
relative_vigor_index_signals,bears_bulls_impulse_signals,chaikin_volatility_volume_signals,wma_baseline,ichimoku_exit,398,336,382,718,0.0664395264754304,47.70358000935909,1.2848415766327224,0.3607242339832869,2.485188728255385,12.077561704948188,16.043737444052443,2.973345841373341
relative_vigor_index_signals,bears_bulls_impulse_signals,variance_volume_signals,tma_baseline,adx_dmi_exit,308,294,270,564,0.0663143093551047,37.401270476279045,1.2730689071665764,0.3687943262411347,2.2911767250726296,11.540465220957431,16.713902108112286,2.2377342067909987
relative_vigor_index_signals,coral_signals,chaikin_volatility_volume_signals,tma_baseline,halftrend_exit,1362,972,1036,2008,0.0531044194850827,106.63367432604632,1.2220890365187889,0.300796812749004,1.462958470380128,15.79975049349777,40.641586233748285,2.623757687821225
relative_vigor_index_signals,donchian_breakout_signals,variance_volume_signals,rma_baseline,volatility_quality_exit,1468,1188,1314,2502,0.0476848266997639,119.3074364028094,1.205414769440364,0.2973621103117506,1.833940250389142,15.352867324855884,23.251124021576075,5.131254570406878
relative_vigor_index_signals,fisher_transform_signals,chaikin_volatility_volume_signals,sma_baseline,fisher_transform_exit,1386,1020,1058,2078,0.0714849326663241,148.54569008062168,1.3709105593615791,0.3859480269489894,2.0988932756669376,19.66522952927431,16.443629010838578,9.03363180856914
relative_vigor_index_signals,glitch_index_signals,efficiency_ratio_volume_signals,wma_baseline,laguerre_filter_exit,268,242,206,448,0.0547670725989237,24.53564852431782,1.2267250250500554,0.3214285714285714,1.5596140695649012,7.308485894369179,17.958748714584672,1.3662226090613936
relative_vigor_index_signals,halftrend_signals,mass_index_volume_signals,sma_baseline,polychromatic_momentum_exit,120,102,108,210,0.1035938975982333,21.754718495629017,1.653229225535542,0.4047619047619047,2.451460962945409,9.459645391246648,4.492946645736733,4.841971252044942
relative_vigor_index_signals,ssl_channel_signals,choppiness_index_volume_signals,sma_baseline,didi_index_exit,2404,2030,2062,4092,0.0503755477893977,206.1367415542151,1.2094977615080948,0.3225806451612903,2.5988256769770404,22.05164174220397,33.921868891598876,6.076809689140303
rex_oscillator_signals,coral_signals,williams_vix_fix_volume_signals,lsma_baseline,supertrend_exit,360,258,370,628,0.0841696434813371,52.85853610627978,1.4295390455559287,0.4251592356687898,3.4853918516931297,12.708969658187376,11.824256961195374,4.470347378253867
rex_oscillator_signals,fisher_transform_signals,variance_volume_signals,tma_baseline,kase_peak_oscillator_exit,1908,1606,1780,3386,0.0425727619940394,144.15137211181766,1.1646201498309594,0.3233904311872416,1.6658398297205683,18.93851346731945,45.70414753927059,3.154010738039864
rex_oscillator_signals,hieken_ashi_smoothed_signals,chaikin_volatility_volume_signals,tma_baseline,trend_direction_force_index_exit,1124,904,1118,2022,0.0473556770413117,95.75317897753202,1.2310306870567265,0.3536102868447082,3.415047362551311,13.155034671423596,19.43335786421352,4.927258564710593
rex_oscillator_signals,j_tpo_signals,variance_volume_signals,sma_baseline,ichimoku_exit,1388,1196,1322,2518,0.0639894676594049,161.1254795663814,1.2693696795318758,0.3244638602065131,1.926353347087078,20.827503875169228,20.160350725029215,7.992196255114897
rex_oscillator_signals,kase_peak_oscillator_signals,variance_volume_signals,rma_baseline,hieken_ashi_smoothed_exit,1454,1244,1376,2620,0.0520774291799073,136.44286445135714,1.2047084082492383,0.3194656488549618,1.8526040615665416,18.854706607604314,34.58359346776238,3.9453061631245583
rex_oscillator_signals,mama_fama_signals,volatility_ratio_volume_signals,ema_baseline,kalman_filter_exit,1526,1340,1396,2736,0.0468458619514171,128.17027829907713,1.1925063555091957,0.3241959064327485,3.3176094113807215,16.34905675994777,31.839816930464927,4.025471584179915
rex_oscillator_signals,supertrend_signals,efficiency_ratio_volume_signals,sma_baseline,vortex_exit,642,606,638,1244,0.0599952177512001,74.63405088249307,1.2249083337416085,0.3368167202572347,0.9419780847753396,17.282438728386268,20.314135137963056,3.6739959823845494
rex_oscillator_signals,supertrend_signals,variance_volume_signals,ema_baseline,dpo_exit,1634,1434,1482,2916,0.0604139554474306,176.1670940847079,1.2541635835902796,0.3155006858710562,2.080126316317526,21.000097030802667,24.499061301364375,7.190769144893604
schaff_trend_cycle_signals,donchian_breakout_signals,choppiness_index_volume_signals,mcginley_dynamic_index,mama_fama_exit,940,872,876,1748,0.0618755645620119,108.15848685439666,1.258587111919736,0.3060640732265446,1.506291988279347,17.11413480204888,27.589342715231055,3.920299514590696
schaff_trend_cycle_signals,ehlers_reverse_ema_signals,efficiency_ratio_volume_signals,ema_baseline,qqe_mod_exit,654,628,586,1214,0.0921853397386643,111.91300244273842,1.3756568389392037,0.3113673805601318,1.5812836849083318,21.34186349180895,40.479127562255,2.7647088557089443
schaff_trend_cycle_signals,kase_peak_oscillator_signals,choppiness_index_volume_signals,ema_baseline,kalman_filter_exit,1560,1430,1400,2830,0.045966195732272,130.08433392232965,1.196974513685659,0.2848056537102473,1.7143746970952038,15.425728908267503,33.09913394042704,3.9301431317345017
schaff_trend_cycle_signals,kase_peak_oscillator_signals,variance_volume_signals,wma_baseline,bears_bulls_impulse_exit,894,692,796,1488,0.0728153904989847,108.34930106248932,1.3203917166675152,0.314516129032258,1.5313885806481973,17.046979612886098,12.34288302139356,8.778281449697824
schaff_trend_cycle_signals,mama_fama_signals,volatility_ratio_volume_signals,mcginley_dynamic_index,coppock_curve_exit,906,810,804,1614,0.0644753093482215,104.0631492880296,1.26506241930597,0.3320941759603469,3.3702259320350865,18.140401083267715,20.79682521595018,5.003799772679634
schaff_trend_cycle_signals,parabolic_sar_signals,williams_vix_fix_volume_signals,fantail_vma,dspo_exit,284,206,212,418,0.0584008346703886,24.411548892222463,1.2420179363682693,0.3755980861244019,1.8217950103705625,8.57588130914594,15.216025777056814,1.6043314627549423
schaff_trend_cycle_signals,price_momentum_oscillator_signals,chaikin_volatility_volume_signals,tma_baseline,halftrend_exit,452,408,390,798,0.1081674836769776,86.31765197422824,1.44814756050735,0.3383458646616541,1.264143830541813,19.962682779111013,16.146277320188815,5.3459785350211515
schaff_trend_cycle_signals,price_momentum_oscillator_signals,variance_volume_signals,sma_baseline,vortex_exit,578,482,506,988,0.0625259452404051,61.7756338975203,1.2492824459417848,0.3259109311740891,0.8977864022472919,13.846272446170332,32.62517541710557,1.893495838956654
schaff_trend_cycle_signals,schaff_trend_cycle_signals,variance_volume_signals,mcginley_dynamic_index,trend_direction_force_index_exit,1968,1526,1784,3310,0.049994608530619,165.48215423634932,1.2371475656629314,0.3407854984894259,2.2142892530718963,17.835130174404643,27.9343068198246,5.923975679930202
schaff_trend_cycle_signals,supertrend_signals,chaikin_volatility_volume_signals,sma_baseline,fisher_transform_exit,772,640,594,1234,0.0474139577872376,58.50882390945141,1.2259556842620971,0.3622366288492706,0.8547940872986828,10.070353523428947,29.082592441611084,2.0118159695329485
schaff_trend_cycle_signals,volatility_quality_signals,efficiency_ratio_volume_signals,wma_baseline,laguerre_filter_exit,640,574,500,1074,0.0507429683226268,54.49794797850124,1.1943003633447602,0.2998137802607076,0.7862432847659367,11.501050417676478,28.827895717200505,1.8904587595682327
schaff_trend_cycle_signals,volatility_quality_signals,variance_volume_signals,kama_baseline,ssl_channel_exit,1440,1086,1160,2246,0.0707965990048928,159.00916136498896,1.3087137277887595,0.3241317898486198,2.1706239927982307,21.213747115839997,29.29665480424029,5.427553501499924
ssl_channel_signals,bears_bulls_impulse_signals,damiani_volatmeter_volume_signals,ema_baseline,glitch_index_exit,464,400,434,834,0.054417738634952,45.38439402155016,1.2332398218329874,0.3357314148681055,2.221844141230904,10.070174261610749,14.357417819752598,3.1610415320721095
ssl_channel_signals,center_of_gravity_signals,chaikin_volatility_volume_signals,kama_baseline,donchian_breakout_exit,3526,2800,2770,5570,0.0409210254888504,227.9301119728972,1.1757547482522182,0.3265709156193896,2.7663082875160923,20.09720550411023,32.734522652304136,6.962988719704258
ssl_channel_signals,coppock_curve_signals,variance_volume_signals,ema_baseline,qqe_mod_exit,1136,876,1042,1918,0.0655377124101432,125.70133240265504,1.2846062294402527,0.3482794577685089,3.998765986553112,19.066902342227497,26.763564098509335,4.696733661480322
ssl_channel_signals,ehlers_reverse_ema_signals,chaikin_volatility_volume_signals,ema_baseline,chandelier_exit_exit,1472,1136,1174,2310,0.0465911021575609,107.62544598396596,1.186078939846438,0.3316017316017316,2.9580009408351255,16.089790909870953,31.99408483594846,3.3639170032780035
ssl_channel_signals,hieken_ashi_smoothed_signals,choppiness_index_volume_signals,sma_baseline,didi_index_exit,1152,902,1060,1962,0.0494925688905324,97.10442016322487,1.2050956464955955,0.3450560652395514,3.1172050358857275,15.56071774741966,25.59984902699169,3.7931637823660984
ssl_channel_signals,parabolic_sar_signals,williams_vix_fix_volume_signals,mcginley_dynamic_index,trend_direction_force_index_exit,702,520,522,1042,0.0476241434961544,49.62435752299297,1.2397637525224154,0.3656429942418426,2.6628370868612263,9.195256963014891,10.195050235007042,4.8674951451044715
ssl_channel_signals,price_momentum_oscillator_signals,williams_vix_fix_volume_signals,lsma_baseline,supertrend_exit,126,142,176,318,0.0784554725355762,24.948840266313265,1.4507372858644818,0.4150943396226415,2.3881718550787197,8.170535612293428,7.833937860839345,3.1847125557414353
ssl_channel_signals,relative_vigor_index_signals,fractal_dimension_volume_signals,rma_baseline,ehlers_reverse_ema_exit,230,218,270,488,0.1080355141574846,52.721330908852536,1.4315303937339574,0.2704918032786885,0.777947189545272,15.72600980380886,26.655110872484507,1.9779070198231896
ssl_channel_signals,relative_vigor_index_signals,variance_volume_signals,wma_baseline,laguerre_filter_exit,1142,890,1066,1956,0.0502935358404115,98.37415610384498,1.2239026356704588,0.341002044989775,3.3281281789309265,14.190037692375064,40.40370223472906,2.434780741931301
ssl_channel_signals,supertrend_signals,chaikin_volatility_volume_signals,wma_baseline,vortex_exit,1874,1516,1484,3000,0.0634334412433332,190.30032372999997,1.2741391438754996,0.3363333333333333,2.472482226314534,22.34959256075967,31.3639922839195,6.067477698863229
