event,ccy,sev,pair,pre_ret,crisis_ret,aligned,shape2,abs_crisis
2016-06-23,GBP,3,GBPJPY,-0.05176320940543011,-0.1754669199113642,1,trending,0.1754669199113642
2016-06-23,GBP,3,GBPNZD,-0.05841749451920342,-0.13585902396709515,1,trending,0.13585902396709515
2016-06-23,GBP,3,GBPUSD,0.0007825152080129794,-0.12948039815306445,0,ranging,0.12948039815306445
2016-10-07,GBP,2,EURGBP,0.043566554109896405,-0.012034282161730081,0,trend-in-range,0.012034282161730081
2016-10-07,GBP,2,GBPAUD,-0.043786723699794194,-0.019115547474648942,1,trend-in-range,0.019115547474648942
2016-10-07,GBP,2,GBPCAD,-0.0304973403482256,-0.013462841107025336,1,trending,0.013462841107025336
2016-10-07,GBP,2,GBPCHF,-0.04308484721932204,-0.00037841706496422045,1,trend-in-range,0.00037841706496422045
2016-10-07,GBP,2,GBPJPY,-0.03740348198819765,-0.007634721180295068,1,ranging,0.007634721180295068
2016-10-07,GBP,2,GBPNZD,-0.020029273124933855,-0.0150623947593016,1,trend-in-range,0.0150623947593016
2016-10-07,GBP,2,GBPUSD,-0.051075673236046226,-0.016453029255190987,1,trend-in-range,0.016453029255190987
2016-11-08,USD,2,AUDUSD,0.015815005192790776,-0.0483393027390554,0,ranging,0.0483393027390554
2016-11-08,USD,2,EURUSD,-0.008887372748981104,-0.04296364823683052,1,ranging,0.04296364823683052
2016-11-08,USD,2,GBPUSD,0.0028555249959554274,0.004870837977996478,1,trending,0.004870837977996478
2016-11-08,USD,2,NZDUSD,0.029199125707560336,-0.05145286646627123,0,trending,0.05145286646627123
2016-11-08,USD,2,USDCAD,0.014361185329123227,0.014884266923516742,1,ranging,0.014884266923516742
2016-11-08,USD,2,USDCHF,-0.008305428045069063,0.039563563481675335,0,ranging,0.039563563481675335
2016-11-08,USD,2,USDJPY,0.008329070676459605,0.06988286301057278,1,neither,0.06988286301057278
2018-02-05,global,2,AUDCAD,0.008699127013402252,0.009292626634813894,1,neither,0.009292626634813894
2018-02-05,global,2,AUDCHF,-0.03714091893443261,0.005778141182883667,0,ranging,0.005778141182883667
2018-02-05,global,2,AUDJPY,-0.018368953880764982,-0.015703517587939753,1,ranging,0.015703517587939753
2018-02-05,global,2,AUDNZD,-0.010875708789906513,-0.010412151506487999,1,ranging,0.010412151506487999
2018-02-05,global,2,AUDUSD,0.007516406369232342,0.0007997156566554864,1,neither,0.0007997156566554864
2018-02-05,global,2,CADCHF,-0.0453503768588307,-0.0036478664692422003,1,ranging,0.0036478664692422003
2018-02-05,global,2,CADJPY,-0.026704146170063225,-0.024707531775035152,1,ranging,0.024707531775035152
2018-02-05,global,2,CHFJPY,0.019742230268545935,-0.02104840706679989,0,trend-in-range,0.02104840706679989
2018-02-05,global,2,EURAUD,0.027837147133603857,-0.003038777863426989,0,trending,0.003038777863426989
2018-02-05,global,2,EURCAD,0.0366226043633735,0.006229525111564049,1,ranging,0.006229525111564049
2018-02-05,global,2,EURCHF,-0.01041417897717567,0.002586536124709271,0,trending,0.002586536124709271
2018-02-05,global,2,EURGBP,-0.005075111652456443,-0.004910704206272265,1,ranging,0.004910704206272265
2018-02-05,global,2,EURJPY,0.009035900980053357,-0.01866042182335592,0,trending,0.01866042182335592
2018-02-05,global,2,EURNZD,0.01665197083075154,-0.013418402716580236,0,trending,0.013418402716580236
2018-02-05,global,2,EURUSD,0.03548716925609119,-0.002417705039985174,0,neither,0.002417705039985174
2018-02-05,global,2,GBPAUD,0.032792490004056374,0.001822603671163936,1,trend-in-range,0.001822603671163936
2018-02-05,global,2,GBPCAD,0.041617193065780045,0.01112697778031646,1,trend-in-range,0.01112697778031646
2018-02-05,global,2,GBPCHF,-0.0057086688594003565,0.007249106353538037,0,trend-in-range,0.007249106353538037
2018-02-05,global,2,GBPJPY,0.013990390570502997,-0.013928819923069935,0,trend-in-range,0.013928819923069935
2018-02-05,global,2,GBPNZD,0.02161085666893814,-0.008622663502768413,0,trend-in-range,0.008622663502768413
2018-02-05,global,2,GBPUSD,0.04086868061391469,0.0026290151580272703,1,trend-in-range,0.0026290151580272703
2018-02-05,global,2,NZDCAD,0.019714067347030628,0.01988935721812446,1,neither,0.01988935721812446
2018-02-05,global,2,NZDCHF,-0.027733676607308855,0.016330210149853697,0,neither,0.016330210149853697
2018-02-05,global,2,NZDJPY,-0.007479357713241819,-0.00531056057318724,1,neither,0.00531056057318724
2018-02-05,global,2,NZDUSD,0.01734619889564404,0.01131576773767251,1,neither,0.01131576773767251
2018-02-05,global,2,USDCAD,0.0010796090848297357,0.008629214916897832,1,neither,0.008629214916897832
2018-02-05,global,2,USDCHF,-0.04432294925581359,0.004970531084606211,0,neither,0.004970531084606211
2018-02-05,global,2,USDJPY,-0.02557117206364934,-0.016449026345933593,1,ranging,0.016449026345933593
2018-08-10,global,2,AUDCAD,-0.012428288467656645,-0.005356398499374748,1,trend-in-range,0.005356398499374748
2018-08-10,global,2,AUDCHF,-0.013360989144196367,-0.007777976624771199,1,neither,0.007777976624771199
2018-08-10,global,2,AUDJPY,-0.017298879531658762,0.0070914100045711415,0,ranging,0.0070914100045711415
2018-08-10,global,2,AUDNZD,0.020057463902055206,-0.012371709963146182,0,neither,0.012371709963146182
2018-08-10,global,2,AUDUSD,-0.004684251734658029,0.0037946245102606913,0,ranging,0.0037946245102606913
2018-08-10,global,2,CADCHF,-0.0007481689549260206,-0.0029448274040621003,1,ranging,0.0029448274040621003
2018-08-10,global,2,CADJPY,-0.0049794277164765255,0.012746632517548928,0,ranging,0.012746632517548928
2018-08-10,global,2,CHFJPY,-0.004346432006840262,0.015859473925264655,0,neither,0.015859473925264655
2018-08-10,global,2,EURAUD,-0.007743868379627261,0.014513240373544845,0,neither,0.014513240373544845
2018-08-10,global,2,EURCAD,-0.020167541722578952,0.009502914227029535,0,ranging,0.009502914227029535
2018-08-10,global,2,EURCHF,-0.020816057857527492,0.006340148993501327,0,neither,0.006340148993501327
2018-08-10,global,2,EURGBP,0.017086860091431788,0.012288477034649414,1,neither,0.012288477034649414
2018-08-10,global,2,EURJPY,-0.024937940697196348,0.02199070414519233,0,neither,0.02199070414519233
2018-08-10,global,2,EURNZD,0.01202153422652752,0.002369545289447883,1,ranging,0.002369545289447883
2018-08-10,global,2,EURUSD,-0.012474404338625122,0.018410606472191393,0,trend-in-range,0.018410606472191393
2018-08-10,global,2,GBPAUD,-0.024401462965871645,0.003117617110855564,0,neither,0.003117617110855564
2018-08-10,global,2,GBPCAD,-0.036578626200290065,-0.0021226991670194595,1,neither,0.0021226991670194595
2018-08-10,global,2,GBPCHF,-0.03728214309997058,-0.006034143655101798,1,neither,0.006034143655101798
2018-08-10,global,2,GBPJPY,-0.04134394745873349,0.009207023886013577,0,ranging,0.009207023886013577
2018-08-10,global,2,GBPNZD,-0.0049065396577739895,-0.009963012188462628,1,ranging,0.009963012188462628
2018-08-10,global,2,GBPUSD,-0.02883239043010022,0.006264879087833686,0,trending,0.006264879087833686
2018-08-10,global,2,NZDCAD,-0.03187313550007853,0.007081120483182435,0,trend-in-range,0.007081120483182435
2018-08-10,global,2,NZDCHF,-0.03296444549093469,0.0037106034693377143,0,trend-in-range,0.0037106034693377143
2018-08-10,global,2,NZDJPY,-0.03655578428415951,0.0192336692028241,0,ranging,0.0192336692028241
2018-08-10,global,2,NZDUSD,-0.024469748370158362,0.015423187965354801,0,trend-in-range,0.015423187965354801
2018-08-10,global,2,USDCAD,-0.007951107529987622,-0.008530163754793874,1,ranging,0.008530163754793874
2018-08-10,global,2,USDCHF,-0.008690359786881485,-0.011536297129994377,1,trend-in-range,0.011536297129994377
2018-08-10,global,2,USDJPY,-0.012823589005305336,0.003481931840733088,0,ranging,0.003481931840733088
2020-03-09,global,3,AUDCAD,0.003310922666306171,-0.04517201263087911,0,ranging,0.04517201263087911
2020-03-09,global,3,AUDCHF,-0.04540159411404043,-0.040650939991469626,1,trend-in-range,0.040650939991469626
2020-03-09,global,3,AUDJPY,-0.0449580864484066,-0.017393496344844772,1,ranging,0.017393496344844772
2020-03-09,global,3,AUDNZD,0.0022352049577420985,-0.017099606651343024,0,ranging,0.017099606651343024
2020-03-09,global,3,AUDUSD,-0.0046901925526334765,-0.09564504622110237,1,neither,0.09564504622110237
2020-03-09,global,3,CADCHF,-0.04929836261926468,0.005064865825484377,0,ranging,0.005064865825484377
2020-03-09,global,3,CADJPY,-0.04843950820864762,0.029287358783530504,0,ranging,0.029287358783530504
2020-03-09,global,3,CHFJPY,0.000694766095414634,0.024319461898002936,1,trend-in-range,0.024319461898002936
2020-03-09,global,3,EURAUD,0.03637627432808155,0.04299353887615598,1,trend-in-range,0.04299353887615598
2020-03-09,global,3,EURCAD,0.03993298728406258,-0.0054562606766783706,0,ranging,0.0054562606766783706
2020-03-09,global,3,EURCHF,-0.010823340280958105,0.00035897823458297395,0,trending,0.00035897823458297395
2020-03-09,global,3,EURGBP,0.018343439100488412,0.051625918411792204,1,trending,0.051625918411792204
2020-03-09,global,3,EURJPY,-0.010081081531059022,0.024453134338553006,0,neither,0.024453134338553006
2020-03-09,global,3,EURNZD,0.038419017647712606,0.024513222417781977,1,neither,0.024513222417781977
2020-03-09,global,3,EURUSD,0.03084147154746364,-0.056940559440559424,0,neither,0.056940559440559424
2020-03-09,global,3,GBPAUD,0.018200181276705862,-0.008229749691007648,0,trend-in-range,0.008229749691007648
2020-03-09,global,3,GBPCAD,0.021514218396435636,-0.05432818225798375,0,ranging,0.05432818225798375
2020-03-09,global,3,GBPCHF,-0.028736088399193505,-0.04895715733698125,1,ranging,0.04895715733698125
2020-03-09,global,3,GBPJPY,-0.027935686407602245,-0.026497953107554872,1,ranging,0.026497953107554872
2020-03-09,global,3,GBPNZD,0.020099179138592493,-0.026021425433408796,0,trend-in-range,0.026021425433408796
2020-03-09,global,3,GBPUSD,0.012579446069796107,-0.10361805751392883,0,ranging,0.10361805751392883
2020-03-09,global,3,NZDCAD,0.0012911101199557518,-0.02906963351991343,0,trending,0.02906963351991343
2020-03-09,global,3,NZDCHF,-0.04780010863661066,-0.0241839205921478,1,trending,0.0241839205921478
2020-03-09,global,3,NZDJPY,-0.04734729891273404,-0.0005550245135826914,1,neither,0.0005550245135826914
2020-03-09,global,3,NZDUSD,-0.007246829512088437,-0.0800902692295552,1,neither,0.0800902692295552
2020-03-09,global,3,USDCAD,0.008838118142191487,0.055492308141401825,1,ranging,0.055492308141401825
2020-03-09,global,3,USDCHF,-0.040834697217675964,0.060790437799224106,0,ranging,0.060790437799224106
2020-03-09,global,3,USDJPY,-0.03997302936701019,0.08647149039259938,0,ranging,0.08647149039259938
2020-03-11,global,3,AUDCAD,0.0008968609865471766,-0.04827478112894923,0,ranging,0.04827478112894923
2020-03-11,global,3,AUDCHF,-0.06652317931339768,-0.040168299257116624,1,trend-in-range,0.040168299257116624
2020-03-11,global,3,AUDJPY,-0.06754409769335157,-0.019578046621422263,1,ranging,0.019578046621422263
2020-03-11,global,3,AUDNZD,-0.01042560903489198,-0.016745625060427316,1,ranging,0.016745625060427316
2020-03-11,global,3,AUDUSD,-0.030939506338353295,-0.06492705345300886,1,neither,0.06492705345300886
2020-03-11,global,3,CADCHF,-0.06756167964707804,0.008869179600887067,0,trend-in-range,0.008869179600887067
2020-03-11,global,3,CADJPY,-0.06855697550585738,0.030336575208876893,0,ranging,0.030336575208876893
2020-03-11,global,3,CHFJPY,-0.001173302045278879,0.022162579440594632,0,trend-in-range,0.022162579440594632
2020-03-11,global,3,EURAUD,0.0664399316104749,0.046700957378256414,1,trend-in-range,0.046700957378256414
2020-03-11,global,3,EURCAD,0.06762552229132468,-0.0037229074747996416,0,trend-in-range,0.0037229074747996416
2020-03-11,global,3,EURCHF,-0.004355866808107178,0.00474614730074685,0,trending,0.00474614730074685
2020-03-11,global,3,EURGBP,0.036927166148515544,0.028117109124411455,1,trending,0.028117109124411455
2020-03-11,global,3,EURJPY,-0.005598945295550828,0.02657045840407468,0,neither,0.02657045840407468
2020-03-11,global,3,EURNZD,0.05550536751334545,0.02941929024363099,1,neither,0.02941929024363099
2020-03-11,global,3,EURUSD,0.033485108059329693,-0.021047587779621457,0,neither,0.021047587779621457
2020-03-11,global,3,GBPAUD,0.028548622845117944,0.017987121706449782,1,trend-in-range,0.017987121706449782
2020-03-11,global,3,GBPCAD,0.0295949793712591,-0.03126539347854396,0,ranging,0.03126539347854396
2020-03-11,global,3,GBPCHF,-0.040015189633075265,-0.022459670713454116,1,ranging,0.022459670713454116
2020-03-11,global,3,GBPJPY,-0.04100620261888366,-0.0016719412432076863,1,ranging,0.0016719412432076863
2020-03-11,global,3,GBPNZD,0.018035834355100366,0.0010023861680488189,1,trending,0.0010023861680488189
2020-03-11,global,3,GBPUSD,-0.003335546736260131,-0.04797122818514432,1,ranging,0.04797122818514432
2020-03-11,global,3,NZDCAD,0.011447376153258526,-0.032281221777088254,0,trending,0.032281221777088254
2020-03-11,global,3,NZDCHF,-0.05672635335157539,-0.024019582844612142,1,trending,0.024019582844612142
2020-03-11,global,3,NZDJPY,-0.05786299499317249,-0.0028995238676597923,1,neither,0.0028995238676597923
2020-03-11,global,3,NZDUSD,-0.020738334686738802,-0.0491928794742551,1,neither,0.0491928794742551
2020-03-11,global,3,USDCAD,0.033069917964928086,0.017476122739280786,1,ranging,0.017476122739280786
2020-03-11,global,3,USDCHF,-0.03672582694593596,0.026471998721159462,0,ranging,0.026471998721159462
2020-03-11,global,3,USDJPY,-0.0378088879578099,0.04873102273923058,0,neither,0.04873102273923058
2020-03-15,USD,3,AUDUSD,-0.0784491875065163,0.008597299859435692,0,neither,0.008597299859435692
2020-03-15,USD,3,EURUSD,0.025334687471147754,-0.012188469689788706,0,neither,0.012188469689788706
2020-03-15,USD,3,GBPUSD,-0.0589587932303165,0.012354029320446713,0,ranging,0.012354029320446713
2020-03-15,USD,3,NZDUSD,-0.05538633679368432,-0.004714796188459491,1,neither,0.004714796188459491
2020-03-15,USD,3,USDCAD,0.041745272340361295,0.01057393190444933,1,ranging,0.01057393190444933
2020-03-15,USD,3,USDCHF,-0.03105210645272949,0.012251019158059151,0,trending,0.012251019158059151
2020-03-15,USD,3,USDJPY,-0.017252530037073832,0.01820483509839299,0,neither,0.01820483509839299
2022-02-24,global,3,AUDCAD,0.021966805715807114,0.012907793693153868,1,ranging,0.012907793693153868
2022-02-24,global,3,AUDCHF,0.00992914271812162,0.028533920811202318,1,ranging,0.028533920811202318
2022-02-24,global,3,AUDJPY,0.01964749718095815,0.033623398598018106,1,ranging,0.033623398598018106
2022-02-24,global,3,AUDNZD,-0.0018226854231900846,0.001027998953309961,0,trending,0.001027998953309961
2022-02-24,global,3,AUDUSD,0.01634276239056809,0.018109972353318904,1,trend-in-range,0.018109972353318904
2022-02-24,global,3,CADCHF,-0.011786796047311698,0.01541786144703483,0,ranging,0.01541786144703483
2022-02-24,global,3,CADJPY,-0.0025513303365325424,0.020459790520149124,0,ranging,0.020459790520149124
2022-02-24,global,3,CHFJPY,0.009388422825552745,0.004845504493104169,1,trend-in-range,0.004845504493104169
2022-02-24,global,3,EURAUD,-0.010540376288268094,-0.04247069662691294,1,ranging,0.04247069662691294
2022-02-24,global,3,EURCAD,0.011209439528023557,-0.03010028783095342,0,neither,0.03010028783095342
2022-02-24,global,3,EURCHF,-0.000702700101073428,-0.014955057590005483,1,trending,0.014955057590005483
2022-02-24,global,3,EURGBP,-0.0003833253473886078,-0.00011945718654438053,1,ranging,0.00011945718654438053
2022-02-24,global,3,EURJPY,0.008657202699557942,-0.010083279849678717,0,ranging,0.010083279849678717
2022-02-24,global,3,EURNZD,-0.01230798362091401,-0.04149675320792634,1,neither,0.04149675320792634
2022-02-24,global,3,EURUSD,0.005657859621030159,-0.02517465025281862,0,trend-in-range,0.02517465025281862
2022-02-24,global,3,GBPAUD,-0.010215244124781253,-0.04247399933592533,1,ranging,0.04247399933592533
2022-02-24,global,3,GBPCAD,0.011550187617260788,-0.030100802688071693,0,neither,0.030100802688071693
2022-02-24,global,3,GBPCHF,-0.00036962635596615723,-0.014854445827339302,1,ranging,0.014854445827339302
2022-02-24,global,3,GBPJPY,0.008988298375242065,-0.010265372168284825,0,ranging,0.010265372168284825
2022-02-24,global,3,GBPNZD,-0.011983679276039494,-0.04146605139087689,1,trending,0.04146605139087689
2022-02-24,global,3,GBPUSD,0.006007856999636019,-0.02510338226386588,0,trend-in-range,0.02510338226386588
2022-02-24,global,3,NZDCAD,0.023797937116473378,0.011830250474958337,1,trend-in-range,0.011830250474958337
2022-02-24,global,3,NZDCHF,0.01174518479958353,0.027447687935933995,1,trend-in-range,0.027447687935933995
2022-02-24,global,3,NZDJPY,0.021184552056841666,0.032523794744465206,1,ranging,0.032523794744465206
2022-02-24,global,3,NZDUSD,0.01819111191292322,0.017032211797047614,1,trend-in-range,0.017032211797047614
2022-02-24,global,3,USDCAD,0.0055265193980829075,-0.005117563540480208,0,ranging,0.005117563540480208
2022-02-24,global,3,USDCHF,-0.006330072714681445,0.010233744340101714,0,ranging,0.010233744340101714
2022-02-24,global,3,USDJPY,0.0029560258456065025,0.015233874597514241,1,trend-in-range,0.015233874597514241
2022-03-16,USD,2,AUDUSD,0.006012472384574474,0.026303879753692527,1,ranging,0.026303879753692527
2022-03-16,USD,2,EURUSD,-0.035779057278185644,0.0028725737173098675,0,trending,0.0028725737173098675
2022-03-16,USD,2,GBPUSD,-0.03701488569909628,-0.00030422878004254805,1,trend-in-range,0.00030422878004254805
2022-03-16,USD,2,NZDUSD,0.020096414582705613,0.01406720673822126,1,trend-in-range,0.01406720673822126
2022-03-16,USD,2,USDCAD,0.0036644438852542205,-0.013347848724381106,0,ranging,0.013347848724381106
2022-03-16,USD,2,USDCHF,0.017421000302598078,-0.018881765700252018,0,ranging,0.018881765700252018
2022-03-16,USD,2,USDJPY,0.023253399771618444,0.02472171233222742,1,trend-in-range,0.02472171233222742
2022-09-22,JPY,2,AUDJPY,0.008434319976354354,-0.021829675673390003,0,ranging,0.021829675673390003
2022-09-22,JPY,2,CADJPY,0.011833144154369979,0.002728151109258725,1,trending,0.002728151109258725
2022-09-22,JPY,2,CHFJPY,0.050983571881830336,0.0029921216613135737,1,trend-in-range,0.0029921216613135737
2022-09-22,JPY,2,EURJPY,0.03685334737827706,0.011431794813206997,1,ranging,0.011431794813206997
2022-09-22,JPY,2,GBPJPY,0.003536365210079939,0.006513479283517309,1,ranging,0.006513479283517309
2022-09-22,JPY,2,NZDJPY,-0.00673956075030635,-0.020534448369499914,1,ranging,0.020534448369499914
2022-09-22,JPY,2,USDJPY,0.05035656472852956,0.02103422362996632,1,trending,0.02103422362996632
2022-09-23,GBP,3,EURGBP,0.03667710854810391,-0.01713754813289159,0,trend-in-range,0.01713754813289159
2022-09-23,GBP,3,GBPAUD,-0.0007489620683148734,0.04991478111091685,0,trend-in-range,0.04991478111091685
2022-09-23,GBP,3,GBPCAD,-0.00738101464435148,0.03365505266656266,0,trending,0.03365505266656266
2022-09-23,GBP,3,GBPCHF,-0.03507710120519969,0.03668251075581952,0,trending,0.03668251075581952
2022-09-23,GBP,3,GBPJPY,-0.007732214050466979,0.03727922123848293,0,ranging,0.03727922123848293
2022-09-23,GBP,3,GBPNZD,0.012901359560312464,0.047835894394611556,1,ranging,0.047835894394611556
2022-09-23,GBP,3,GBPUSD,-0.04887920035825033,0.022786770399321643,0,trending,0.022786770399321643
2022-10-21,JPY,2,AUDJPY,-0.0026956742356971652,0.006875404513575933,0,ranging,0.006875404513575933
2022-10-21,JPY,2,CADJPY,0.0332872326317184,0.005202125202125263,1,neither,0.005202125202125263
2022-10-21,JPY,2,CHFJPY,0.0274026187927201,-0.0034396540072981763,0,trend-in-range,0.0034396540072981763
2022-10-21,JPY,2,EURJPY,0.04955443847823604,0.0030221440738502636,1,ranging,0.0030221440738502636
2022-10-21,JPY,2,GBPJPY,0.05228876424823592,-7.792970740394534e-05,0,ranging,7.792970740394534e-05
2022-10-21,JPY,2,NZDJPY,0.02455963280705542,0.022411400888930677,1,ranging,0.022411400888930677
2022-10-21,JPY,2,USDJPY,0.054590657855000835,-0.00673932037848568,0,trending,0.00673932037848568
2023-03-10,USD,2,AUDUSD,-0.05002739252040034,0.00932691285260745,0,neither,0.00932691285260745
2023-03-10,USD,2,EURUSD,-0.01460098705652313,0.011392476453668587,0,neither,0.011392476453668587
2023-03-10,USD,2,GBPUSD,-0.01620675996831278,0.016438128480013248,0,trend-in-range,0.016438128480013248
2023-03-10,USD,2,NZDUSD,-0.035830567409514846,0.010839445802770964,0,ranging,0.010839445802770964
2023-03-10,USD,2,USDCAD,0.027706760211665404,-0.005403919469301854,0,ranging,0.005403919469301854
2023-03-10,USD,2,USDCHF,0.011298699890482933,-0.00150877040639108,0,ranging,0.00150877040639108
2023-03-10,USD,2,USDJPY,0.03499768101396716,-0.03250684627340705,0,ranging,0.03250684627340705
2023-03-19,CHF,2,AUDCHF,-0.023502391140196477,-0.00794438927507446,1,neither,0.00794438927507446
2023-03-19,CHF,2,CADCHF,-0.016620983262378375,-0.0012645943005028526,1,trend-in-range,0.0012645943005028526
2023-03-19,CHF,2,CHFJPY,-0.019617027138724485,0.026520619286179103,0,ranging,0.026520619286179103
2023-03-19,CHF,2,EURCHF,-0.0002023717974664052,-0.001404945407835645,1,neither,0.001404945407835645
2023-03-19,CHF,2,GBPCHF,0.01386530080424131,-0.006800574893960132,0,ranging,0.006800574893960132
2023-03-19,CHF,2,NZDCHF,0.006361367260625528,-0.009735336687573093,0,ranging,0.009735336687573093
2023-03-19,CHF,2,USDCHF,0.0024022334278355206,-0.017756828307612937,0,ranging,0.017756828307612937
2023-07-28,JPY,2,AUDJPY,-0.023432770390163338,0.003580524504214644,0,ranging,0.003580524504214644
2023-07-28,JPY,2,CADJPY,-0.03431605932979309,0.011938281337988466,0,trending,0.011938281337988466
2023-07-28,JPY,2,CHFJPY,-0.0030009319664490164,0.019936730326893137,0,trending,0.019936730326893137
2023-07-28,JPY,2,EURJPY,-0.0266995537360305,0.02065257240620788,0,trending,0.02065257240620788
2023-07-28,JPY,2,GBPJPY,-0.022715075844696453,0.01453749593424214,0,trending,0.01453749593424214
2023-07-28,JPY,2,NZDJPY,-0.018954218622007746,-0.001829247247500665,1,neither,0.001829247247500665
2023-07-28,JPY,2,USDJPY,-0.036693255982595985,0.026924793335741937,0,trending,0.026924793335741937
2024-03-19,JPY,2,AUDJPY,-0.003594887723407436,0.010757489648453467,0,ranging,0.010757489648453467
2024-03-19,JPY,2,CADJPY,-0.009748778033352612,0.008633559364713772,0,ranging,0.008633559364713772
2024-03-19,JPY,2,CHFJPY,-0.012594103162336445,-0.010931502978643204,1,ranging,0.010931502978643204
2024-03-19,JPY,2,EURJPY,0.002039000519018286,0.00284291954415683,1,neither,0.00284291954415683
2024-03-19,JPY,2,GBPJPY,0.003918167926014959,0.00018238380848645264,1,ranging,0.00018238380848645264
2024-03-19,JPY,2,NZDJPY,-0.017037085174595012,-0.0019388123952549519,1,ranging,0.0019388123952549519
2024-03-19,JPY,2,USDJPY,-0.006580481014513029,0.005654698769622213,0,neither,0.005654698769622213
2024-04-29,JPY,2,AUDJPY,0.048607451250658684,0.00972046362131107,1,trend-in-range,0.00972046362131107
2024-04-29,JPY,2,CADJPY,0.03650582035199479,0.0012231026619955454,1,neither,0.0012231026619955454
2024-04-29,JPY,2,CHFJPY,0.03138495261580965,0.0050671543560054655,1,ranging,0.0050671543560054655
2024-04-29,JPY,2,EURJPY,0.036721572469536445,0.009910796861481552,1,trend-in-range,0.009910796861481552
2024-04-29,JPY,2,GBPJPY,0.035691476552929924,0.0028409090909089496,1,trend-in-range,0.0028409090909089496
2024-04-29,JPY,2,NZDJPY,0.03933919001049779,0.011127993323204022,1,trend-in-range,0.011127993323204022
2024-04-29,JPY,2,USDJPY,0.046272680419182866,0.0004540803274495353,1,trend-in-range,0.0004540803274495353
2024-07-31,JPY,3,AUDJPY,-0.07232564188310486,0.005932237941859819,0,neither,0.005932237941859819
2024-07-31,JPY,3,CADJPY,-0.06574221529495483,0.0011692891274523998,0,neither,0.0011692891274523998
2024-07-31,JPY,3,CHFJPY,-0.03131612830991437,0.0020087847730598796,0,neither,0.0020087847730598796
2024-07-31,JPY,3,EURJPY,-0.04782378164046297,0.00877030905485121,0,trending,0.00877030905485121
2024-07-31,JPY,3,GBPJPY,-0.0426988234145389,-0.0047561253915894275,1,trending,0.0047561253915894275
2024-07-31,JPY,3,NZDJPY,-0.08125815128790359,0.0012217128638518648,0,neither,0.0012217128638518648
2024-07-31,JPY,3,USDJPY,-0.05391127708724264,-0.004667102262877809,1,trending,0.004667102262877809
2024-08-05,JPY,3,AUDJPY,-0.1210080162167142,0.04641255605381178,0,neither,0.04641255605381178
2024-08-05,JPY,3,CADJPY,-0.10390579931453392,0.022637276239968696,0,neither,0.022637276239968696
2024-08-05,JPY,3,CHFJPY,-0.04854217498356672,0.005580977380488017,0,neither,0.005580977380488017
2024-08-05,JPY,3,EURJPY,-0.08266971129572676,0.02393859560239142,0,trending,0.02393859560239142
2024-08-05,JPY,3,GBPJPY,-0.08951066596789536,0.027781698168513946,0,trending,0.027781698168513946
2024-08-05,JPY,3,NZDJPY,-0.11665654725764008,0.04382707399103136,0,neither,0.04382707399103136
2024-08-05,JPY,3,USDJPY,-0.0886612811950026,0.0074342223886600944,0,trending,0.0074342223886600944
2024-11-05,USD,2,AUDUSD,-0.025440660657994107,-0.019944865402286793,1,neither,0.019944865402286793
2024-11-05,USD,2,EURUSD,-0.008920435907715851,-0.03532576374465912,1,ranging,0.03532576374465912
2024-11-05,USD,2,GBPUSD,-0.009630965848289486,-0.029773497523347903,1,trending,0.029773497523347903
2024-11-05,USD,2,NZDUSD,-0.024881632653061314,-0.021642138909236164,1,ranging,0.021642138909236164
2024-11-05,USD,2,USDCAD,0.020688035003744165,0.01095180914627969,1,neither,0.01095180914627969
2024-11-05,USD,2,USDCHF,0.011411383293734811,0.024256886685355417,1,trend-in-range,0.024256886685355417
2024-11-05,USD,2,USDJPY,0.02666297753453506,0.02512861100118724,1,neither,0.02512861100118724
2025-04-02,USD,3,AUDUSD,0.0010683590324176429,0.015087507543753764,1,trending,0.015087507543753764
2025-04-02,USD,3,EURUSD,0.015697641589339284,0.04680145534932989,1,trending,0.04680145534932989
2025-04-02,USD,3,GBPUSD,0.009972489683631514,0.020043978349120417,1,neither,0.020043978349120417
2025-04-02,USD,3,NZDUSD,0.006337717362520978,0.039456966321469,1,neither,0.039456966321469
2025-04-02,USD,3,USDCAD,-0.00634234784964538,-0.02944498621410585,1,trending,0.02944498621410585
2025-04-02,USD,3,USDCHF,-0.006587822645921393,-0.0708195383010567,1,ranging,0.0708195383010567
2025-04-02,USD,3,USDJPY,-0.0012749737996220478,-0.045799174837914514,1,ranging,0.045799174837914514
2026-07-31,JPY,3,AUDJPY,0.005558892883720468,0.020219092897557855,1,trend-in-range,0.020219092897557855
2026-07-31,JPY,3,CADJPY,0.002270567113739519,0.022182264869772705,1,ranging,0.022182264869772705
2026-07-31,JPY,3,CHFJPY,-0.011718711041519114,0.003946936766997533,0,ranging,0.003946936766997533
2026-07-31,JPY,3,EURJPY,-0.0015959179242210908,0.015389615039300253,0,ranging,0.015389615039300253
2026-07-31,JPY,3,GBPJPY,-0.0010741687979540782,0.015858507811469247,0,trend-in-range,0.015858507811469247
2026-07-31,JPY,3,NZDJPY,0.021852327937427862,0.012329033093152697,1,ranging,0.012329033093152697
2026-07-31,JPY,3,USDJPY,-0.009769055554521233,0.01198597507526955,0,trending,0.01198597507526955
