budget,N,draw,total_return_pct,median_year_pct
team1,108,23,-2.5881171729520096,-0.2743727241449148
team1,108,24,2.774766942572572,-0.1377679896031201
team1,109,0,0.7703266543538514,0.14098350588144104
team1,109,1,3.102381140928947,0.04248143946267491
team1,109,2,2.93292094855409,0.2286613898410242
team1,109,3,3.657079826836668,0.6628262491743412
team1,109,4,4.107994032969765,1.2978633410082245
team1,109,5,9.161884415314045,1.4187103455978272
team1,109,6,0.6678209381662217,0.7417885279284154
team1,109,7,3.8970981476828968,0.22544680190107907
team1,109,8,1.8890392918131598,1.1648819812262259
team1,109,9,1.2385587523557753,0.07517855508293285
team1,109,10,4.194710354743391,0.4983983286646153
team1,109,11,-0.001569127311884022,0.2318181891217082
team1,109,12,-3.8911790182057286,-0.49288495495382995
team1,109,13,4.752565453841854,0.2547145811447047
team1,109,14,5.946968013942408,1.1851617578878726
team1,109,15,-2.3611849899616733,-0.6035787898952131
team1,109,16,1.5115174666986058,0.02544431926210893
team1,109,17,8.623898302354275,0.8103141169049559
team1,109,18,6.501741022876809,1.3916021196748625
team1,109,19,-2.028017245597584,-0.3723570282974756
team1,109,20,1.802836316564956,0.248586049737899
team1,109,21,1.3203004143544272,-0.1966100860954492
team1,109,22,5.892372674723278,-0.07252327497934848
team1,109,23,2.360509476698236,0.4610754517711605
team1,109,24,1.4203379606996605,0.36898444357037385
team1,110,0,0.6966908969694147,0.30307847284221967
team1,110,1,0.9203691427937295,-0.06113031135640952
team1,110,2,0.7449050280251934,-0.026146972553139934
team1,110,3,-2.1645414158897456,-0.8418964984319555
team1,110,4,-0.12176593965134147,-0.03318118199070473
team1,110,5,4.670224306910557,0.4515226543436651
team1,110,6,3.2554120419295263,0.44198785842963506
team1,110,7,1.1837453832914175,-0.5303355543885766
team1,110,8,8.987124095599798,1.5755707402312895
team1,110,9,7.523257050622874,1.334304119957024
team1,110,10,2.4015303751898553,1.2236219386205223
team1,110,11,0.2390891009084477,0.37069437520764026
team1,110,12,2.7524643727460054,0.4399224385882323
team1,110,13,0.9146798369556746,0.5605220364302202
team1,110,14,1.3486416955921168,-0.4384412322755841
team1,110,15,-0.42389562819323334,-0.5740277399798958
team1,110,16,0.15267934634356028,0.058145588606404244
team1,110,17,7.433126262047365,1.4557639280796857
team1,110,18,4.406001289066807,1.555536565118927
team1,110,19,0.8417617525136872,-0.31055025255031743
team1,110,20,5.533743601727865,0.9906703542636526
team1,110,21,3.5022459406908064,0.21865325907629468
team1,110,22,7.246408892046998,1.092833402530024
team1,110,23,6.400612601367792,1.2595746020033063
team1,110,24,0.34748807082174826,-0.24072895497961092
team1,111,0,4.781295177532274,0.9141712532079631
team1,111,1,7.490488763713394,1.2691735639027282
team1,111,2,2.701489452165153,0.8661096533208931
team1,111,3,-1.443713391169809,-0.5935294562159781
team1,111,4,1.4784123069066355,0.41754697917980677
team1,111,5,2.9160323987658794,1.2927522331854913
team1,111,6,3.8542928112248394,0.6643128736332607
team1,111,7,0.7694859793117426,-0.10848604135886017
team1,111,8,-1.8484873656892784,-0.46642909172416175
team1,111,9,-2.250954126326593,-0.4792484877854365
team1,111,10,5.897509195258699,0.1974094682238731
team1,111,11,0.9600679600366433,0.1465672667252358
team1,111,12,2.7219479470903956,0.4584361379213756
team1,111,13,1.2598699554642543,0.2588091028388667
team1,111,14,4.109449462591232,0.46545239819644046
team1,111,15,-1.3805342935689875,0.0684234566716726
team1,111,16,7.789331898825336,0.27569140562123856
team1,111,17,1.9697818638983402,0.5961958164449774
team1,111,18,-1.3769810564898337,-0.04972673590851356
team1,111,19,5.5877029409682395,0.7951087278372398
team1,111,20,1.8001493728378253,0.1141217396507048
team1,111,21,-0.07648278650526008,0.30212659504482864
team1,111,22,10.67976258316481,1.8167010606437242
team1,111,23,3.7610457872790497,0.4351296992896112
team1,111,24,8.642185937759633,1.3292880305905306
team1,112,0,8.943420135470792,1.6116509047659735
team1,112,1,0.7233914191974269,-0.5044489032732253
team1,112,2,-0.03149719304207799,0.5194690688412129
team1,112,3,3.9492169400971053,0.24984361310792602
team1,112,4,2.5395429986892624,0.658379079328886
team1,112,5,1.1338761860847713,0.08517633210781063
team1,112,6,-0.6541588491350199,-0.10293501940248716
team1,112,7,-1.9935726119192105,-0.47067824076255765
team1,112,8,0.23500812622607503,0.07551638761960407
team1,112,9,-1.02600338138179,-0.14982372205415684
team1,112,10,2.7777404646092836,0.49729795351731465
team1,112,11,0.7690186234300952,-0.09573302778407974
team1,112,12,1.3482099034346633,0.357082211628972
team1,112,13,1.1729500728896698,0.5306261810837108
team1,112,14,4.917886119163335,1.0870481098928406
team1,112,15,-1.0425913996330505,-0.3725662092329035
