pair,group,era,hour_ny,n,spread_pips_median,spread_pips_mean,spread_bp_median,spread_bp_p90
USDJPY,major,2016-2020,21,1038,1.3999999999995794,1.473506743737929,1.274285378347429,1.6749033386431194
USDJPY,major,2016-2020,22,1038,1.3999999999995794,1.4522157996145981,1.261818288444006,1.6441696649202902
USDJPY,major,2016-2020,23,1038,1.3999999999995794,1.442003853564523,1.2512568890130635,1.5706886150784978
USDJPY,major,2021-2026,17,1474,2.5999999999982037,3.7232021709633925,1.8086157931009248,6.74592044213273
USDJPY,major,2021-2026,18,1181,4.4999999999987494,5.040728196443695,3.288288003441378,6.00222280119175
USDJPY,major,2021-2026,19,1181,1.8000000000000682,1.8112616426757027,1.2860672980640822,1.5551416024041227
USDJPY,major,2021-2026,20,1181,1.6999999999995907,1.6966130397967998,1.2206534564837506,1.4574184516850792
USDJPY,major,2021-2026,21,1180,1.6999999999995907,1.6666101694915072,1.199995407963496,1.4292712749742673
USDJPY,major,2021-2026,22,1180,1.6999999999995907,1.6545762711864094,1.1869285691518268,1.40440901734797
USDJPY,major,2021-2026,23,1180,1.6000000000019554,1.639830508474623,1.180920762120525,1.3884792086682438
CADCHF,cross,2004-2015,17,2959,7.399999999999629,8.410544102737406,7.801701926827523,15.456846833901224
CADCHF,cross,2004-2015,18,2510,6.800000000000139,7.387410358565738,7.3325512060834575,11.388211645042482
CADCHF,cross,2004-2015,19,2317,5.199999999999649,5.567069486404812,5.353208836912074,8.03942273909966
CADCHF,cross,2004-2015,20,2303,4.60000000000127,5.028310898827603,4.708047551280225,7.039099858636741
CADCHF,cross,2004-2015,21,2306,4.6000000000001595,4.996530789245425,4.6388679060809705,6.9472917881947645
CADCHF,cross,2004-2015,22,2299,4.6000000000001595,4.9205741626794355,4.614111037225114,6.818521186836308
CADCHF,cross,2004-2015,23,2306,4.6000000000001595,4.935255854293153,4.602812923370456,6.766733197047402
CADCHF,cross,2016-2020,17,1295,5.800000000000249,7.428571428571405,7.795210569776772,18.482988228237694
CADCHF,cross,2016-2020,18,1039,7.800000000000029,8.116458132819993,10.516664868946215,15.22012087356497
CADCHF,cross,2016-2020,19,1038,3.00000000000078,3.205780346820806,4.05635634667636,5.451421118764202
CADCHF,cross,2016-2020,20,1038,2.60000000000038,2.806840077071279,3.5761984257038346,4.649772741982546
CADCHF,cross,2016-2020,21,1038,2.500000000000835,2.6957610789980446,3.436289879272974,4.397054712338229
CADCHF,cross,2016-2020,22,1038,2.500000000000835,2.678612716762987,3.3846455154676622,4.407004337503323
CADCHF,cross,2016-2020,23,1038,2.4999999999997247,2.637379576107893,3.3480950003367096,4.358766136832956
CADCHF,cross,2021-2026,17,1474,4.500000000000615,5.409158751696078,6.47776906983937,17.62282507802413
CADCHF,cross,2021-2026,18,1181,10.899999999999244,10.410838272650295,16.577316451846475,22.535493402107694
CADCHF,cross,2021-2026,19,1181,1.9000000000002348,2.0928027095681414,3.053820262760686,4.098850613973972
CADCHF,cross,2021-2026,20,1179,1.7000000000000348,1.8217133163698094,2.7196301303023347,3.659235708602106
CADCHF,cross,2021-2026,21,1180,1.60000000000049,1.764322033898319,2.6296832626449027,3.4744878905613366
CADCHF,cross,2021-2026,22,1180,1.60000000000049,1.7615254237288336,2.6350638428959225,3.477711559584286
CADCHF,cross,2021-2026,23,1180,1.60000000000049,1.7471186440678228,2.6223844867246204,3.4755738679064807
CADJPY,cross,2004-2015,17,2959,4.999999999999716,6.03592429874958,4.878566125782849,11.921056408600709
CADJPY,cross,2004-2015,18,2502,4.5000000000001705,5.0755795363709195,4.75186364180034,9.513987479559091
CADJPY,cross,2004-2015,19,2315,3.499999999999659,3.9191360691144657,3.6425133342013525,5.872022502906541
CADJPY,cross,2004-2015,20,2303,2.899999999999636,3.503734259661309,3.201741747510334,5.635905961970011
CADJPY,cross,2004-2015,21,2308,2.80000000000058,3.475519930675891,3.1939263461086425,5.6065953051648485
CADJPY,cross,2004-2015,22,2301,2.80000000000058,3.4507605388961253,3.168553464812905,5.442078148242415
CADJPY,cross,2004-2015,23,2307,2.80000000000058,3.4471174685738815,3.161983919053867,5.3863682184597135
CADJPY,cross,2016-2020,17,1295,5.19999999999925,7.420154440154408,6.296760602885361,21.494159262011852
CADJPY,cross,2016-2020,18,1040,4.999999999999716,5.5809615384614855,5.989324128143304,10.264209605366416
CADJPY,cross,2016-2020,19,1038,2.400000000000091,2.4953757225432924,2.851758675468606,3.9885805877602953
CADJPY,cross,2016-2020,20,1038,2.1000000000000796,2.19104046242773,2.4849250637324825,3.4063604703126606
CADJPY,cross,2016-2020,21,1038,1.999999999999602,2.096339113680094,2.403522226305222,3.1805843360647392
CADJPY,cross,2016-2020,22,1038,1.999999999999602,2.091136801541392,2.3989341327779505,3.14131340854105
CADJPY,cross,2016-2020,23,1038,1.999999999999602,2.051541425818815,2.3419644278309883,3.066351905482686
CADJPY,cross,2021-2026,17,1474,3.699999999999193,5.239145183174962,3.5038214775199954,9.971713924020385
CADJPY,cross,2021-2026,18,1181,8.400000000000318,9.45029635901772,8.293295147315309,13.89026689155723
CADJPY,cross,2021-2026,19,1181,2.400000000000091,2.4651143099067934,2.2504341870302715,2.920491961581956
CADJPY,cross,2021-2026,20,1180,2.200000000000557,2.2710169491524845,2.0981677661980864,2.672347492382718
CADJPY,cross,2021-2026,21,1180,2.200000000000557,2.2405084745762247,2.089100401577456,2.6082068865442007
CADJPY,cross,2021-2026,22,1180,2.200000000000557,2.2422881355931747,2.084346576377071,2.6235896254786364
CADJPY,cross,2021-2026,23,1180,2.1999999999998465,2.2347457627118006,2.0664198976549133,2.618166593212474
CHFJPY,cross,2004-2015,17,2957,4.000000000000625,7.220798106188692,4.544731519986167,16.920882951421486
CHFJPY,cross,2004-2015,18,2497,3.999999999999204,5.692711253504175,4.247547041584796,11.532062418010216
CHFJPY,cross,2004-2015,19,2314,3.0000000000001137,3.9939930855660957,3.343183805695328,6.179479900156851
CHFJPY,cross,2004-2015,20,2299,3.0000000000001137,3.4987820791648123,3.134403209629005,5.152350428810048
CHFJPY,cross,2004-2015,21,2306,3.0000000000001137,3.477146574154349,3.1149413436664104,5.119521474650785
CHFJPY,cross,2004-2015,22,2299,3.0000000000001137,3.4183993040452103,3.0951766830024385,5.03855091785018
CHFJPY,cross,2004-2015,23,2306,3.0000000000001137,3.427363399826532,3.09071240921044,5.001926698782094
CHFJPY,cross,2016-2020,17,1295,8.70000000000033,10.681698841698827,7.705589406241818,17.779611766735
CHFJPY,cross,2016-2020,18,1041,10.600000000000875,11.619980787704092,9.560977305716547,17.130843304696057
CHFJPY,cross,2016-2020,19,1038,3.6000000000001364,3.9206165703275175,3.2213031550837585,4.974318920388415
CHFJPY,cross,2016-2020,20,1038,3.0000000000001137,3.115414258188791,2.6368842826424865,3.606610093132582
CHFJPY,cross,2016-2020,21,1038,2.7999999999991587,2.9043352601155594,2.4533863503117725,3.3100754237781276
CHFJPY,cross,2016-2020,22,1038,2.7000000000001023,2.8687861271675894,2.4143897724474868,3.304239541444756
CHFJPY,cross,2016-2020,23,1038,2.600000000001046,2.800481695568342,2.3489821188244284,3.1590242010842635
CHFJPY,cross,2021-2026,17,1473,5.60000000000116,7.761575016972155,3.698272562688418,8.768704799839023
CHFJPY,cross,2021-2026,18,1181,19.10000000000025,18.91685012701096,12.012404646431259,16.69546634611395
CHFJPY,cross,2021-2026,19,1181,3.699999999999193,3.9108382726503006,2.3535275224271666,3.2812966093269615
CHFJPY,cross,2021-2026,20,1179,3.3999999999991815,3.3841391009330035,2.101955074555158,2.9418075143932896
CHFJPY,cross,2021-2026,21,1180,3.3999999999991815,3.301186440677975,2.031205161940664,2.8970256367150338
CHFJPY,cross,2021-2026,22,1180,3.3999999999991815,3.289576271186506,2.0134904722354983,2.8969955138400527
CHFJPY,cross,2021-2026,23,1180,3.3999999999991815,3.283474576271228,2.028499197662484,2.8661896771211
