budget,structure,draw,median_year_pct,total_return_pct
team2,NO_CUT,15,-0.22668038107167143,-6.102968675146727
team2,NO_CUT_SLICE_BALANCED,15,-0.22668038107167143,-6.102968675146727
team2,NO_CUT,16,-0.251942942034648,-6.041248448607012
team2,NO_CUT_SLICE_BALANCED,16,-0.251942942034648,-6.041248448607012
team2,NO_CUT,17,-0.07538755020364482,-3.218716052501428
team2,NO_CUT_SLICE_BALANCED,17,-0.07538755020364482,-3.218716052501428
team2,NO_CUT,18,-0.9069439918333753,-1.0002968457150494
team2,NO_CUT_SLICE_BALANCED,18,-0.9069439918333753,-1.0002968457150494
team2,NO_CUT,19,-0.2123869294224215,-4.059367628355147
team2,NO_CUT_SLICE_BALANCED,19,-0.2123869294224215,-4.059367628355147
team2,NO_CUT,20,-0.4699227836472885,-5.962351194986533
team2,NO_CUT_SLICE_BALANCED,20,-0.4699227836472885,-5.962351194986533
team2,NO_CUT,21,-0.6614345182083246,-7.039213510129192
team2,NO_CUT_SLICE_BALANCED,21,-0.6614345182083246,-7.039213510129192
team2,NO_CUT,22,-0.8667878906089923,-2.7983162359679206
team2,NO_CUT_SLICE_BALANCED,22,-0.8667878906089923,-2.7983162359679206
team2,NO_CUT,23,-1.6003237622502828,-8.181260120572787
team2,NO_CUT_SLICE_BALANCED,23,-1.6003237622502828,-8.181260120572787
team2,NO_CUT,24,-0.39636757223870095,-4.307138734127962
team2,NO_CUT_SLICE_BALANCED,24,-0.39636757223870095,-4.307138734127962
