Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2006-04-21,range,broken,range,drifting,range,range,broken,drifting,range,broken,broken,range,trending,broken,broken,range,broken,range,broken,broken,range,broken,broken,trending,broken,range,broken,trending
2006-04-24,range,broken,drifting,drifting,range,range,drifting,range,drifting,broken,broken,range,trending,broken,broken,drifting,broken,drifting,broken,broken,drifting,broken,trending,trending,broken,range,broken,broken
2006-04-25,range,broken,range,drifting,drifting,range,drifting,range,range,broken,broken,range,broken,broken,broken,range,broken,drifting,broken,broken,range,broken,broken,trending,broken,range,broken,broken
2006-04-26,range,broken,range,trending,range,range,drifting,range,range,broken,range,range,broken,broken,broken,range,broken,drifting,broken,range,drifting,broken,broken,trending,broken,range,broken,broken
2006-04-27,range,broken,range,trending,drifting,drifting,drifting,drifting,range,broken,range,range,broken,range,broken,drifting,broken,range,broken,range,range,broken,broken,trending,broken,drifting,broken,broken
2006-04-28,range,range,range,trending,range,drifting,range,drifting,range,broken,range,range,broken,range,broken,drifting,drifting,range,broken,range,range,broken,trending,trending,broken,drifting,broken,broken
2006-05-01,range,range,range,trending,drifting,range,range,range,drifting,broken,drifting,drifting,broken,range,broken,drifting,range,range,broken,range,drifting,broken,trending,trending,broken,drifting,broken,broken
2006-05-02,drifting,range,range,trending,range,drifting,range,range,drifting,broken,drifting,drifting,broken,range,broken,range,drifting,range,broken,range,drifting,broken,trending,trending,broken,drifting,broken,broken
2006-05-03,drifting,range,range,trending,range,drifting,range,range,drifting,broken,drifting,range,broken,range,broken,range,drifting,range,broken,range,broken,broken,trending,trending,broken,drifting,broken,broken
2006-05-04,drifting,drifting,range,trending,range,broken,range,range,drifting,broken,drifting,drifting,broken,drifting,broken,drifting,range,range,broken,range,broken,broken,trending,trending,broken,range,broken,broken
2006-05-05,trending,drifting,range,trending,range,broken,drifting,range,drifting,broken,drifting,drifting,broken,drifting,broken,drifting,range,range,trending,range,broken,broken,trending,trending,broken,range,broken,range
2006-05-08,trending,drifting,range,trending,range,broken,range,range,drifting,broken,drifting,drifting,range,drifting,broken,trending,range,range,trending,range,broken,range,trending,trending,broken,drifting,broken,range
2006-05-09,trending,range,drifting,trending,range,broken,drifting,drifting,drifting,broken,broken,drifting,range,broken,broken,trending,range,drifting,broken,drifting,broken,drifting,trending,trending,broken,drifting,broken,range
2006-05-10,trending,range,drifting,trending,range,broken,drifting,range,broken,broken,broken,drifting,range,broken,broken,broken,range,drifting,broken,drifting,broken,drifting,trending,trending,trending,range,broken,range
2006-05-11,trending,range,broken,trending,range,broken,drifting,range,broken,broken,broken,drifting,range,broken,broken,broken,range,drifting,broken,broken,trending,broken,trending,trending,trending,drifting,drifting,range
2006-05-12,trending,range,broken,trending,range,trending,drifting,drifting,broken,broken,broken,range,range,broken,broken,broken,drifting,drifting,broken,broken,trending,broken,trending,trending,trending,drifting,drifting,range
2006-05-15,trending,drifting,broken,trending,drifting,trending,drifting,drifting,broken,broken,broken,range,range,broken,broken,broken,drifting,drifting,broken,broken,trending,broken,broken,trending,trending,drifting,drifting,range
2006-05-16,trending,drifting,broken,trending,drifting,trending,drifting,drifting,broken,broken,broken,range,range,broken,broken,broken,drifting,drifting,broken,broken,trending,broken,broken,trending,trending,trending,trending,range
2006-05-17,trending,broken,broken,trending,broken,trending,drifting,trending,broken,broken,broken,range,range,broken,broken,broken,trending,broken,broken,broken,trending,broken,broken,trending,trending,trending,trending,range
2006-05-18,trending,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,drifting,range,broken,broken,broken,trending,broken,broken,broken,trending,broken,broken,broken,trending,broken,trending,range
2006-05-19,trending,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,broken,range
2006-05-22,trending,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range
2006-05-23,broken,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,range,drifting,broken,drifting,drifting,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,drifting
2006-05-24,broken,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,range,drifting,broken,broken,drifting,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,drifting
2006-05-25,broken,trending,broken,broken,broken,broken,broken,trending,broken,broken,broken,range,drifting,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,drifting
2006-05-26,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,range
2006-05-30,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,broken,broken,broken,range,drifting,broken,broken,broken,broken,broken,broken,broken,range
2006-05-31,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,broken,broken,broken,range,range,broken,broken,broken,broken,broken,broken,broken,range
2006-06-01,broken,broken,broken,range,broken,range,broken,broken,broken,range,broken,range,drifting,broken,broken,broken,broken,broken,range,range,broken,broken,broken,range,broken,drifting,broken,range
2006-06-02,broken,broken,range,range,broken,drifting,broken,broken,broken,range,broken,range,broken,broken,broken,broken,range,broken,range,range,range,broken,broken,range,broken,drifting,range,range
2006-06-05,broken,broken,range,drifting,broken,range,broken,broken,broken,range,broken,range,broken,broken,broken,broken,range,broken,range,range,range,broken,broken,range,range,drifting,range,range
2006-06-06,drifting,broken,range,drifting,broken,range,broken,broken,broken,range,broken,drifting,broken,broken,broken,broken,range,broken,range,range,range,range,broken,drifting,range,range,range,drifting
2006-06-07,drifting,broken,range,range,broken,range,broken,broken,broken,range,range,drifting,broken,broken,broken,broken,drifting,broken,range,range,range,range,broken,range,drifting,range,range,drifting
2006-06-08,broken,broken,range,range,broken,range,broken,broken,broken,range,range,drifting,broken,broken,broken,broken,range,broken,range,range,range,range,range,range,drifting,range,range,drifting
2006-06-09,broken,range,range,drifting,range,range,broken,range,range,drifting,range,range,broken,broken,trending,broken,range,range,range,range,range,range,drifting,drifting,drifting,range,range,drifting
2006-06-12,broken,range,drifting,drifting,drifting,drifting,broken,range,drifting,drifting,drifting,range,broken,broken,broken,broken,range,range,range,range,drifting,drifting,range,drifting,drifting,drifting,drifting,range
2006-06-13,broken,range,drifting,broken,drifting,drifting,broken,range,drifting,broken,drifting,range,broken,broken,broken,broken,range,range,range,drifting,drifting,drifting,drifting,drifting,broken,drifting,drifting,range
2006-06-14,broken,range,range,broken,trending,drifting,broken,range,range,broken,broken,range,broken,broken,broken,broken,range,range,drifting,drifting,range,drifting,range,drifting,broken,drifting,broken,range
2006-06-15,broken,range,range,broken,broken,broken,broken,range,range,broken,broken,range,broken,broken,broken,broken,range,range,drifting,range,range,range,range,drifting,broken,range,broken,drifting
2006-06-16,broken,range,range,broken,broken,broken,range,range,range,broken,broken,range,drifting,broken,broken,broken,range,range,drifting,range,range,range,range,drifting,broken,range,broken,drifting
2006-06-19,broken,range,range,broken,broken,broken,drifting,range,drifting,broken,broken,drifting,broken,range,broken,broken,range,range,drifting,range,drifting,range,range,range,broken,range,broken,drifting
2006-06-20,broken,range,range,broken,broken,broken,range,range,range,broken,broken,drifting,broken,range,broken,range,range,range,drifting,range,range,range,range,drifting,broken,range,broken,range
2006-06-21,broken,range,range,broken,broken,broken,range,range,range,broken,broken,drifting,broken,range,broken,range,range,range,broken,range,range,range,range,drifting,broken,range,broken,range
2006-06-22,range,drifting,range,broken,broken,broken,drifting,range,range,broken,broken,range,broken,range,broken,drifting,range,range,broken,drifting,range,range,range,range,broken,range,broken,range
2006-06-23,range,drifting,drifting,broken,broken,broken,drifting,range,drifting,broken,broken,range,broken,drifting,broken,range,range,range,broken,drifting,drifting,drifting,range,drifting,broken,range,broken,range
2006-06-26,range,drifting,drifting,broken,broken,broken,drifting,range,drifting,broken,broken,range,broken,drifting,broken,range,range,range,broken,trending,drifting,drifting,drifting,drifting,broken,range,broken,range
2006-06-27,drifting,drifting,drifting,broken,broken,broken,drifting,range,drifting,broken,broken,drifting,broken,drifting,broken,range,range,range,trending,trending,drifting,drifting,drifting,drifting,broken,range,broken,range
2006-06-28,drifting,drifting,broken,broken,range,broken,drifting,range,drifting,trending,range,drifting,broken,broken,broken,range,range,range,trending,trending,drifting,broken,range,drifting,broken,range,broken,range
2006-06-29,drifting,drifting,broken,broken,range,broken,drifting,range,drifting,trending,range,drifting,broken,broken,broken,range,range,range,trending,trending,trending,broken,range,drifting,broken,range,range,range
2006-06-30,drifting,drifting,broken,range,drifting,drifting,drifting,range,drifting,trending,drifting,drifting,broken,broken,broken,range,range,range,trending,trending,trending,broken,range,drifting,broken,drifting,drifting,range
2006-07-03,drifting,drifting,broken,drifting,drifting,drifting,range,range,trending,broken,range,drifting,broken,broken,broken,range,range,range,trending,trending,trending,broken,range,drifting,broken,drifting,range,range
2006-07-05,drifting,drifting,broken,drifting,drifting,drifting,drifting,range,broken,broken,range,drifting,drifting,broken,broken,range,range,drifting,trending,trending,broken,broken,range,drifting,broken,drifting,range,drifting
2006-07-06,drifting,drifting,broken,drifting,range,drifting,drifting,range,broken,broken,range,drifting,range,broken,broken,range,range,drifting,broken,broken,broken,broken,range,range,broken,range,range,drifting
2006-07-07,trending,drifting,broken,drifting,range,broken,drifting,drifting,broken,broken,range,broken,range,broken,broken,range,drifting,drifting,broken,broken,broken,broken,range,range,broken,range,range,drifting
2006-07-10,broken,drifting,broken,drifting,drifting,broken,range,drifting,broken,broken,range,broken,range,broken,broken,drifting,drifting,drifting,broken,broken,broken,broken,range,drifting,broken,drifting,drifting,range
2006-07-11,broken,drifting,broken,broken,drifting,broken,drifting,drifting,broken,broken,drifting,broken,drifting,broken,broken,drifting,drifting,range,broken,broken,broken,broken,drifting,range,broken,drifting,drifting,drifting
2006-07-12,broken,drifting,broken,broken,drifting,broken,drifting,drifting,broken,broken,drifting,broken,drifting,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,drifting,range,broken,drifting,drifting,drifting
2006-07-13,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,drifting,broken,range,broken,broken,broken,broken,drifting,broken,broken,broken,broken,drifting,range,broken,drifting,broken,range
2006-07-14,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,range
2006-07-17,broken,broken,broken,broken,broken,broken,range,broken,broken,range,broken,broken,drifting,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,drifting
2006-07-18,broken,broken,broken,broken,broken,broken,range,broken,broken,range,broken,broken,drifting,broken,range,broken,broken,broken,broken,broken,drifting,broken,broken,range,drifting,broken,broken,drifting
2006-07-19,broken,broken,broken,broken,broken,broken,range,broken,broken,range,broken,broken,drifting,range,range,broken,broken,broken,broken,broken,drifting,broken,broken,drifting,drifting,broken,broken,range
2006-07-20,broken,broken,broken,broken,broken,broken,range,broken,broken,range,broken,broken,drifting,range,range,broken,broken,broken,broken,broken,broken,broken,broken,drifting,drifting,broken,broken,range
2006-07-21,range,broken,broken,broken,broken,broken,drifting,broken,broken,range,broken,drifting,broken,range,range,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,range
2006-07-24,drifting,broken,broken,broken,broken,drifting,drifting,broken,broken,drifting,broken,broken,broken,range,range,broken,broken,broken,broken,broken,broken,broken,broken,range,range,broken,broken,range
2006-07-25,range,broken,range,broken,broken,drifting,drifting,broken,broken,range,broken,broken,broken,range,range,broken,broken,broken,broken,broken,broken,broken,broken,range,range,broken,broken,range
2006-07-26,range,broken,range,range,broken,drifting,range,broken,broken,range,broken,broken,broken,range,range,broken,broken,broken,broken,broken,broken,broken,broken,drifting,range,broken,broken,range
2006-07-27,range,broken,range,range,broken,broken,range,broken,broken,range,broken,broken,broken,range,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range,range,broken,broken,range
2006-07-28,range,broken,drifting,drifting,drifting,broken,range,broken,broken,drifting,range,broken,broken,range,drifting,broken,broken,broken,broken,broken,broken,broken,range,drifting,drifting,range,range,range
2006-07-31,range,broken,drifting,drifting,range,broken,range,broken,broken,drifting,range,broken,broken,drifting,trending,trending,broken,broken,broken,broken,broken,broken,range,drifting,drifting,range,range,range
2006-08-01,range,broken,broken,drifting,drifting,broken,range,broken,broken,drifting,range,broken,broken,drifting,trending,trending,broken,broken,broken,broken,broken,broken,range,drifting,broken,range,range,range
2006-08-02,range,broken,broken,drifting,drifting,broken,range,broken,broken,drifting,drifting,broken,broken,range,trending,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,range,range,range
2006-08-03,drifting,range,broken,broken,range,broken,range,range,broken,drifting,drifting,broken,broken,range,trending,broken,broken,broken,broken,broken,broken,broken,drifting,drifting,broken,range,range,range
2006-08-04,drifting,range,broken,broken,range,broken,range,drifting,broken,trending,drifting,broken,broken,range,broken,broken,broken,broken,range,broken,broken,range,drifting,drifting,broken,range,range,range
2006-08-07,drifting,range,broken,broken,drifting,broken,range,drifting,broken,trending,drifting,broken,broken,range,broken,broken,broken,broken,range,broken,broken,range,drifting,drifting,broken,drifting,range,range
2006-08-08,trending,drifting,broken,broken,range,broken,drifting,drifting,broken,trending,drifting,trending,trending,range,broken,broken,broken,broken,range,broken,broken,range,drifting,drifting,broken,range,range,range
2006-08-09,trending,drifting,broken,broken,range,broken,range,broken,broken,trending,trending,trending,trending,range,broken,broken,broken,broken,range,broken,broken,range,drifting,broken,broken,range,range,range
2006-08-10,trending,range,broken,broken,range,broken,drifting,broken,broken,trending,broken,trending,trending,range,broken,broken,broken,broken,drifting,broken,broken,range,broken,broken,broken,range,range,drifting
2006-08-11,trending,range,broken,broken,range,broken,range,broken,broken,broken,broken,trending,trending,range,broken,broken,broken,broken,drifting,drifting,broken,range,broken,broken,broken,drifting,range,range
2006-08-14,broken,drifting,broken,broken,range,drifting,drifting,broken,broken,broken,broken,trending,trending,range,broken,broken,drifting,drifting,trending,range,broken,drifting,broken,broken,broken,drifting,drifting,range
2006-08-15,broken,range,broken,broken,range,broken,drifting,broken,broken,broken,broken,trending,trending,range,broken,range,range,range,trending,range,broken,drifting,broken,broken,broken,drifting,drifting,range
2006-08-16,broken,range,broken,broken,range,broken,drifting,broken,broken,broken,broken,trending,trending,range,broken,range,range,range,trending,range,broken,drifting,broken,broken,broken,broken,range,range
2006-08-17,broken,range,drifting,broken,range,broken,trending,broken,broken,broken,broken,broken,trending,range,drifting,range,range,range,trending,drifting,drifting,drifting,broken,broken,broken,broken,drifting,drifting
2006-08-18,broken,range,drifting,broken,range,broken,trending,broken,broken,broken,broken,broken,broken,drifting,range,range,range,range,trending,drifting,drifting,drifting,broken,broken,broken,broken,range,range
2006-08-21,broken,drifting,drifting,broken,range,broken,trending,broken,broken,broken,broken,broken,broken,drifting,drifting,drifting,range,range,trending,drifting,drifting,broken,broken,broken,broken,broken,range,range
2006-08-22,broken,drifting,range,broken,range,broken,trending,broken,broken,broken,broken,broken,broken,drifting,range,range,range,range,broken,drifting,range,broken,broken,broken,broken,broken,range,drifting
2006-08-23,broken,range,range,range,drifting,broken,trending,broken,broken,broken,range,broken,broken,range,range,drifting,range,range,broken,range,range,broken,broken,range,broken,broken,drifting,drifting
2006-08-24,broken,range,drifting,range,drifting,broken,trending,range,broken,range,range,broken,broken,range,range,drifting,range,range,broken,range,drifting,broken,drifting,range,broken,broken,drifting,drifting
2006-08-25,broken,range,range,range,drifting,broken,broken,range,broken,range,range,broken,broken,range,range,drifting,range,range,broken,range,range,broken,drifting,range,broken,broken,trending,range
2006-08-28,broken,range,range,range,broken,broken,broken,drifting,broken,range,range,broken,broken,range,drifting,drifting,range,range,broken,range,range,broken,drifting,range,broken,trending,trending,drifting
2006-08-29,broken,range,range,range,broken,broken,broken,drifting,broken,range,range,broken,broken,range,range,drifting,range,range,broken,range,range,broken,drifting,range,broken,broken,trending,drifting
2006-08-30,broken,range,drifting,range,broken,drifting,broken,drifting,broken,range,range,range,broken,range,range,broken,range,drifting,broken,range,drifting,broken,drifting,range,drifting,broken,trending,range
2006-08-31,broken,range,drifting,range,broken,drifting,broken,drifting,broken,drifting,range,range,drifting,drifting,range,broken,range,drifting,broken,drifting,drifting,broken,range,range,range,broken,broken,drifting
2006-09-01,broken,range,drifting,range,broken,drifting,broken,range,broken,drifting,range,range,drifting,drifting,range,broken,range,drifting,broken,drifting,drifting,trending,drifting,range,drifting,broken,broken,drifting
2006-09-05,broken,range,trending,range,broken,range,broken,range,broken,drifting,range,range,broken,trending,range,broken,range,broken,trending,drifting,trending,trending,drifting,range,range,broken,broken,trending
2006-09-06,broken,drifting,trending,range,broken,drifting,broken,drifting,broken,range,range,drifting,broken,broken,drifting,broken,drifting,broken,broken,drifting,trending,broken,range,range,range,broken,broken,broken
2006-09-07,range,drifting,broken,range,broken,drifting,broken,drifting,drifting,range,drifting,drifting,broken,broken,range,broken,drifting,broken,broken,range,broken,broken,drifting,range,range,broken,broken,broken
2006-09-08,range,range,broken,drifting,broken,drifting,drifting,drifting,drifting,drifting,drifting,drifting,broken,broken,range,broken,range,broken,broken,range,broken,broken,range,drifting,range,broken,broken,broken
2006-09-11,range,range,broken,drifting,broken,drifting,drifting,drifting,drifting,drifting,drifting,broken,broken,broken,drifting,broken,range,broken,broken,range,broken,broken,drifting,drifting,range,broken,broken,broken
2006-09-12,drifting,drifting,broken,drifting,drifting,range,range,range,drifting,drifting,range,broken,broken,broken,drifting,broken,drifting,broken,broken,range,broken,broken,drifting,drifting,drifting,range,broken,broken
2006-09-13,range,range,broken,drifting,range,drifting,range,range,range,drifting,range,broken,broken,broken,drifting,broken,range,broken,broken,range,broken,broken,broken,broken,drifting,range,broken,broken
2006-09-14,range,range,broken,range,range,drifting,range,range,range,drifting,range,broken,broken,broken,drifting,range,range,broken,broken,range,broken,broken,broken,broken,drifting,range,range,broken
2006-09-15,range,range,broken,range,range,drifting,range,drifting,drifting,range,range,broken,broken,broken,range,range,range,broken,broken,drifting,broken,broken,broken,broken,drifting,drifting,range,broken
2006-09-18,range,range,broken,drifting,range,trending,range,range,drifting,range,range,broken,broken,broken,range,range,range,broken,broken,drifting,broken,broken,broken,broken,range,drifting,range,broken
2006-09-19,range,range,trending,drifting,range,trending,range,range,trending,range,range,broken,range,trending,range,range,range,broken,trending,trending,trending,trending,broken,broken,drifting,drifting,drifting,range
2006-09-20,range,range,trending,range,range,broken,range,range,trending,range,drifting,broken,range,trending,range,range,range,broken,trending,trending,trending,trending,broken,broken,range,range,range,range
2006-09-21,drifting,range,trending,range,drifting,broken,range,drifting,trending,drifting,drifting,broken,range,trending,range,range,range,range,trending,trending,trending,trending,broken,broken,drifting,drifting,drifting,range
2006-09-22,drifting,range,broken,range,drifting,broken,drifting,drifting,broken,drifting,drifting,broken,range,broken,drifting,range,drifting,range,broken,trending,broken,broken,broken,broken,drifting,range,drifting,drifting
2006-09-25,range,drifting,broken,drifting,drifting,broken,range,drifting,broken,drifting,drifting,broken,range,broken,drifting,drifting,drifting,drifting,broken,trending,broken,broken,broken,broken,drifting,drifting,drifting,drifting
2006-09-26,drifting,drifting,broken,drifting,range,broken,drifting,drifting,broken,drifting,range,broken,range,broken,range,drifting,drifting,drifting,broken,trending,broken,broken,broken,broken,broken,drifting,range,range
2006-09-27,drifting,range,broken,range,range,broken,drifting,broken,broken,drifting,range,broken,drifting,broken,drifting,drifting,drifting,drifting,broken,trending,broken,broken,broken,broken,broken,range,range,drifting
2006-09-28,range,range,broken,range,range,broken,range,broken,broken,range,range,broken,drifting,broken,drifting,drifting,range,range,broken,trending,broken,broken,drifting,broken,broken,range,range,drifting
2006-09-29,range,range,broken,range,drifting,broken,drifting,broken,broken,range,drifting,broken,range,broken,drifting,drifting,range,range,broken,broken,broken,broken,drifting,broken,broken,range,drifting,drifting
2006-10-02,range,range,broken,range,drifting,broken,drifting,broken,broken,range,drifting,broken,range,broken,drifting,broken,range,range,broken,broken,broken,broken,drifting,broken,broken,range,drifting,drifting
2006-10-03,range,range,broken,range,range,range,drifting,broken,broken,range,range,broken,range,broken,drifting,broken,range,range,broken,broken,broken,broken,drifting,broken,broken,range,range,drifting
2006-10-04,range,drifting,broken,range,range,range,drifting,broken,broken,range,range,range,drifting,broken,drifting,broken,drifting,range,broken,broken,broken,broken,range,range,broken,range,range,drifting
2006-10-05,range,drifting,range,range,drifting,range,drifting,broken,range,range,range,range,drifting,drifting,drifting,broken,range,range,range,broken,range,drifting,drifting,range,broken,range,range,drifting
2006-10-06,range,drifting,range,range,range,range,range,broken,drifting,range,range,range,range,drifting,broken,broken,range,range,range,broken,drifting,drifting,range,range,broken,range,range,range
2006-10-10,range,range,range,drifting,range,range,range,broken,drifting,drifting,range,range,drifting,range,broken,broken,range,drifting,range,broken,drifting,drifting,range,drifting,broken,range,range,range
2006-10-11,range,range,drifting,drifting,range,range,drifting,broken,drifting,drifting,range,range,range,range,broken,broken,range,drifting,range,broken,drifting,drifting,drifting,drifting,drifting,range,range,range
2006-10-12,range,range,drifting,broken,range,range,range,drifting,drifting,drifting,range,range,range,range,broken,broken,range,drifting,range,broken,drifting,drifting,drifting,drifting,broken,range,range,range
2006-10-13,range,drifting,drifting,broken,range,range,range,drifting,broken,broken,range,range,range,range,broken,broken,drifting,broken,range,drifting,broken,broken,broken,trending,broken,range,range,range
2006-10-16,range,drifting,drifting,broken,range,drifting,range,drifting,broken,broken,range,drifting,range,range,broken,broken,drifting,broken,range,drifting,broken,broken,broken,trending,broken,range,range,range
2006-10-17,drifting,broken,range,broken,range,range,drifting,broken,broken,broken,range,drifting,range,drifting,broken,broken,broken,broken,range,range,broken,broken,broken,trending,broken,range,range,drifting
2006-10-18,drifting,broken,drifting,broken,range,range,drifting,broken,broken,broken,drifting,drifting,range,range,broken,drifting,broken,broken,drifting,drifting,broken,broken,broken,trending,broken,range,drifting,drifting
2006-10-19,drifting,broken,drifting,broken,range,range,drifting,broken,broken,broken,range,drifting,range,range,broken,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,range,range,drifting
2006-10-20,broken,broken,drifting,broken,range,range,drifting,broken,broken,broken,range,broken,range,range,broken,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,range,range,drifting
2006-10-23,broken,broken,drifting,broken,range,range,range,broken,broken,broken,range,broken,drifting,range,broken,broken,trending,broken,drifting,range,broken,broken,broken,broken,broken,range,range,range
2006-10-24,broken,broken,range,broken,drifting,range,range,broken,broken,broken,range,broken,drifting,range,broken,broken,trending,broken,range,range,broken,broken,broken,broken,broken,drifting,drifting,range
2006-10-25,broken,broken,range,broken,drifting,range,range,broken,broken,broken,range,broken,drifting,range,broken,broken,trending,broken,range,range,broken,broken,broken,broken,broken,drifting,drifting,range
2006-10-26,broken,broken,drifting,broken,drifting,range,range,broken,broken,broken,range,broken,drifting,drifting,drifting,broken,trending,trending,range,range,broken,broken,broken,broken,broken,drifting,drifting,range
2006-10-27,broken,broken,drifting,broken,range,range,drifting,broken,broken,drifting,range,broken,trending,drifting,drifting,broken,trending,trending,drifting,range,broken,broken,broken,broken,broken,range,range,drifting
2006-10-30,broken,broken,drifting,broken,range,range,range,broken,drifting,drifting,range,broken,broken,drifting,drifting,broken,trending,trending,range,range,drifting,drifting,broken,broken,broken,range,range,range
2006-10-31,broken,broken,drifting,broken,range,range,range,broken,broken,drifting,drifting,broken,broken,trending,broken,broken,broken,broken,range,range,broken,drifting,broken,broken,broken,range,range,range
2006-11-01,broken,broken,range,broken,drifting,drifting,range,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,drifting,range,broken,range,broken,broken,broken,drifting,drifting,range
2006-11-02,broken,broken,range,broken,drifting,range,range,drifting,broken,broken,drifting,broken,broken,broken,broken,trending,broken,broken,drifting,drifting,broken,range,range,broken,broken,drifting,drifting,range
2006-11-03,broken,broken,range,broken,drifting,range,range,drifting,broken,broken,trending,broken,broken,broken,broken,trending,broken,broken,drifting,drifting,broken,range,range,broken,broken,drifting,drifting,range
2006-11-06,broken,broken,range,broken,drifting,drifting,range,range,broken,broken,trending,drifting,broken,broken,broken,trending,broken,broken,drifting,range,broken,range,range,broken,broken,range,range,range
2006-11-07,broken,broken,range,broken,drifting,drifting,drifting,drifting,broken,broken,broken,drifting,broken,broken,broken,trending,broken,broken,drifting,range,broken,range,range,broken,broken,range,range,range
2006-11-08,range,broken,range,broken,range,drifting,drifting,drifting,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,range,range,broken,range,range,broken,broken,range,range,range
2006-11-09,range,range,range,broken,range,broken,drifting,range,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,range,range,broken,range,range,broken,broken,range,range,range
2006-11-10,drifting,drifting,range,broken,range,broken,drifting,drifting,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,range,range,broken,range,range,broken,broken,range,range,drifting
2006-11-13,drifting,drifting,range,broken,drifting,broken,drifting,drifting,broken,broken,broken,drifting,drifting,broken,broken,broken,drifting,drifting,range,range,broken,range,range,broken,broken,range,range,drifting
2006-11-14,drifting,broken,drifting,broken,drifting,broken,trending,drifting,drifting,broken,broken,drifting,drifting,range,broken,broken,drifting,drifting,range,range,drifting,range,drifting,broken,broken,drifting,range,trending
2006-11-15,drifting,broken,drifting,broken,drifting,broken,broken,range,range,broken,broken,drifting,range,range,broken,broken,broken,drifting,range,range,drifting,drifting,drifting,broken,broken,drifting,range,broken
2006-11-16,broken,broken,drifting,broken,drifting,broken,broken,range,range,broken,broken,drifting,drifting,range,broken,broken,broken,drifting,range,range,drifting,range,drifting,broken,broken,drifting,range,broken
2006-11-17,broken,broken,range,broken,broken,broken,broken,drifting,range,broken,broken,broken,range,range,broken,broken,broken,range,range,range,range,range,drifting,range,range,drifting,range,broken
2006-11-20,broken,broken,range,broken,broken,broken,broken,range,range,drifting,drifting,broken,drifting,range,broken,broken,broken,range,range,range,range,range,drifting,range,range,drifting,drifting,broken
2006-11-21,broken,broken,range,broken,broken,broken,broken,range,range,range,drifting,broken,range,drifting,broken,drifting,broken,range,range,drifting,range,range,drifting,range,drifting,drifting,drifting,broken
2006-11-22,broken,broken,range,broken,broken,broken,broken,range,range,range,drifting,broken,range,drifting,broken,drifting,broken,range,range,drifting,range,range,broken,range,range,trending,drifting,broken
2006-11-24,broken,broken,range,broken,broken,drifting,broken,range,range,drifting,broken,broken,range,range,broken,drifting,broken,range,range,drifting,range,range,broken,drifting,drifting,trending,drifting,broken
2006-11-27,broken,broken,drifting,broken,broken,drifting,broken,range,range,drifting,broken,broken,range,range,broken,drifting,broken,range,range,range,drifting,range,broken,drifting,drifting,trending,drifting,broken
2006-11-28,broken,broken,drifting,broken,broken,broken,broken,range,drifting,drifting,broken,broken,drifting,drifting,broken,drifting,broken,range,range,range,drifting,range,broken,trending,drifting,trending,trending,broken
2006-11-29,broken,broken,drifting,broken,broken,broken,drifting,range,range,broken,broken,broken,drifting,range,broken,range,trending,drifting,drifting,range,drifting,range,broken,trending,broken,trending,broken,trending
2006-11-30,broken,broken,range,broken,broken,broken,broken,range,range,broken,broken,broken,drifting,range,broken,drifting,broken,drifting,drifting,drifting,range,drifting,broken,trending,broken,trending,broken,trending
