n,R,peg_n,peg_R,lv_n,lv_R,sup_n,sup_R,cap_n,cap_R,cln_n,cln_R,c1,c2,vol,base,slice,rank_before,sup_share,ex_sortino,ex_total_R,ex_calmar,rank,clean_R,clean_n,rk_R,rk_S,score,new_rank
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,38,24.065569566326367,97,206.0,54.0,130.0,85
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,39,24.065569566326367,97,206.0,54.0,130.0,86
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,40,24.065569566326367,97,206.0,54.0,130.0,87
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,41,24.065569566326367,97,206.0,54.0,130.0,88
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,42,24.065569566326367,97,206.0,54.0,130.0,89
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,43,24.065569566326367,97,206.0,54.0,130.0,90
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,44,24.065569566326367,97,206.0,54.0,130.0,91
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,23.551585433024663,37.12029038081662,10.251573719769336,30,41.64524902480413,136,17.0,244.0,130.5,92
112,38.72803147739707,6,3.565694991305223,4,1.1121665805800323,8,4.774100201472215,0,0.0,100,31.406179654009446,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,19,0.12327247265997844,27.71309415126432,32.71207368030858,11.128434642694907,28,31.406179654009446,100,108.0,155.0,131.5,93
112,37.914824382408305,6,3.4915003550198724,4,1.2287613704130422,8,4.816500355019874,0,0.0,100,30.404460173055647,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,28,0.12703475312032914,28.796454169976915,33.74719837142936,10.202689116442594,19,30.404460173055647,100,134.0,129.0,131.5,94
126,44.818478108431755,10,6.355513211860547,2,-0.8061194761852927,10,6.355513211860547,0,0.0,114,35.466507907338865,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,6,0.14180564535199772,25.87672609568666,31.144938768424797,7.288857889382078,47,35.466507907338865,114,63.0,203.0,133.0,95
210,46.32831218642252,16,4.778378341595329,8,-0.9905241838008247,20,5.596998724403884,0,0.0,188,37.69669472284181,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,45,0.12081162598546383,25.32057584557417,35.096109743612374,4.11906827533452,27,37.69669472284181,188,49.0,217.0,133.0,96
112,38.10002170434475,6,3.4915003550198724,4,1.2287613704130422,8,4.816500355019874,0,0.0,100,30.58965749499209,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,25,0.12641726013690494,27.869990068947345,32.89727100224502,11.191437566731866,25,30.58965749499209,100,122.0,145.0,133.5,97
144,47.05649268239089,8,3.2891179924450293,8,-0.6573481880569598,12,4.437889280573317,0,0.0,131,42.02183888285856,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,5,0.09430981842456841,23.37666685045425,33.19941280934755,3.67809621029615,35,42.02183888285856,131,11.0,259.0,135.0,98
144,47.05649268239089,8,3.2891179924450293,8,-0.6573481880569598,12,4.437889280573317,0,0.0,131,42.02183888285856,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,5,0.09430981842456841,23.37666685045425,33.19941280934755,3.67809621029615,36,42.02183888285856,131,11.0,259.0,135.0,99
210,46.32831218642252,16,4.778378341595329,8,-0.9905241838008247,20,5.596998724403884,0,0.0,188,37.69669472284181,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,45,0.12081162598546383,24.52269071155546,34.826989550610904,3.9623310932839786,29,37.69669472284181,188,49.0,223.0,136.0,100
112,38.72803147739707,6,3.565694991305223,4,1.1121665805800323,8,4.774100201472215,0,0.0,100,31.406179654009446,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,19,0.12327247265997844,27.43644073394916,32.38551660509618,11.017342050273951,31,31.406179654009446,100,108.0,165.0,136.5,101
112,38.72803147739707,6,3.565694991305223,4,1.1121665805800323,8,4.774100201472215,0,0.0,100,31.406179654009446,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,19,0.12327247265997844,27.43644073394916,32.38551660509618,11.017342050273951,32,31.406179654009446,100,108.0,165.0,136.5,102
124,33.56738279506459,8,3.2568184677618026,2,0.23957496369578574,8,3.2568184677618026,0,0.0,113,30.285536153888543,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,51,0.09702330645333042,28.796454169976915,33.74719837142936,10.202689116442594,19,30.285536153888543,113,144.0,129.0,136.5,103
154,41.07659776329048,12,6.377069308744473,8,6.535323813183324,18,10.441970529251652,0,0.0,134,30.57086173782715,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,super_smoother_2pole_baseline,trend,15,0.254207288281881,28.592470309121985,38.500086387909825,7.786224852528542,15,30.57086173782715,134,132.0,143.0,137.5,104
112,38.10002170434475,6,3.4915003550198724,4,1.2287613704130422,8,4.816500355019874,0,0.0,100,30.58965749499209,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,25,0.12641726013690494,27.71309415126432,32.71207368030858,11.128434642694907,28,30.58965749499209,100,122.0,155.0,138.5,105
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,106
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,107
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,108
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,109
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,110
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,111
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,112
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,113
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,114
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,115
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,116
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,117
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,118
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,119
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,120
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,121
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,122
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,123
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,124
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,125
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,126
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,127
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,128
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,129
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,130
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,131
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,132
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,133
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,134
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,135
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,136
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,137
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,138
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,139
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,140
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,141
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,142
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,143
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,144
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,145
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,146
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,147
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,148
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,149
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,150
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,151
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,152
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,153
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,154
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,155
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,156
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,157
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,158
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,159
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,160
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,44,22.60754154941172,97,223.0,54.0,138.5,161
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,37,22.60754154941172,97,223.0,54.0,138.5,162
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,38,22.60754154941172,97,223.0,54.0,138.5,163
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,39,22.60754154941172,97,223.0,54.0,138.5,164
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,40,22.60754154941172,97,223.0,54.0,138.5,165
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,41,22.60754154941172,97,223.0,54.0,138.5,166
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,42,22.60754154941172,97,223.0,54.0,138.5,167
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,28.956608091005656,27.164613772203975,8.262296630645796,43,22.60754154941172,97,223.0,54.0,138.5,168
