date,pair,state,age,chg60,typical,rel_age,oos
2013-10-25,GBPAUD,drifting (straight+small),1.0,14.0,2.0,0.5,False
2013-10-25,GBPCAD,trending (straight+large),2.0,20.0,2.0,1.0,False
2013-10-25,GBPCHF,drifting (straight+small),2.0,23.0,2.0,1.0,False
2013-10-25,GBPJPY,dead (choppy+small),10.0,10.0,3.0,3.3333333333333335,False
2013-10-25,GBPNZD,dead (choppy+small),5.0,11.0,2.0,2.5,False
2013-10-25,GBPUSD,volatile chop (choppy+large),11.0,8.0,3.0,3.6666666666666665,False
2013-10-25,NZDCAD,drifting (straight+small),27.0,5.0,2.0,13.5,False
2013-10-25,NZDCHF,dead (choppy+small),16.0,11.0,3.0,5.333333333333333,False
2013-10-25,NZDJPY,dead (choppy+small),6.0,14.0,3.0,2.0,False
2013-10-25,NZDUSD,dead (choppy+small),2.0,14.0,3.0,0.6666666666666666,False
2013-10-25,USDCAD,drifting (straight+small),1.0,14.0,2.5,0.4,False
2013-10-25,USDCHF,drifting (straight+small),3.0,18.0,2.0,1.5,False
2013-10-25,USDJPY,dead (choppy+small),1.0,17.0,3.0,0.3333333333333333,False
2013-10-28,AUDCAD,drifting (straight+small),15.0,11.0,2.0,7.5,False
2013-10-28,AUDCHF,dead (choppy+small),4.0,17.0,2.0,2.0,False
2013-10-28,AUDJPY,dead (choppy+small),3.0,16.0,3.0,1.0,False
2013-10-28,AUDNZD,drifting (straight+small),1.0,20.0,3.0,0.3333333333333333,False
2013-10-28,AUDUSD,drifting (straight+small),11.0,8.0,2.0,5.5,False
2013-10-28,CADCHF,drifting (straight+small),4.0,14.0,2.0,2.0,False
2013-10-28,CADJPY,drifting (straight+small),3.0,23.0,2.0,1.5,False
2013-10-28,CHFJPY,dead (choppy+small),9.0,16.0,3.0,3.0,False
2013-10-28,EURAUD,dead (choppy+small),4.0,12.0,3.0,1.3333333333333333,False
2013-10-28,EURCAD,trending (straight+large),4.0,21.0,2.0,2.0,False
2013-10-28,EURCHF,volatile chop (choppy+large),2.0,17.0,2.0,1.0,False
2013-10-28,EURGBP,trending (straight+large),1.0,24.0,2.0,0.5,False
2013-10-28,EURJPY,dead (choppy+small),3.0,19.0,2.0,1.5,False
2013-10-28,EURNZD,drifting (straight+small),1.0,14.0,2.0,0.5,False
2013-10-28,EURUSD,drifting (straight+small),2.0,16.0,2.0,1.0,False
2013-10-28,GBPAUD,drifting (straight+small),2.0,14.0,2.0,1.0,False
2013-10-28,GBPCAD,trending (straight+large),3.0,20.0,2.0,1.5,False
2013-10-28,GBPCHF,dead (choppy+small),1.0,24.0,2.0,0.5,False
2013-10-28,GBPJPY,dead (choppy+small),11.0,9.0,3.0,3.6666666666666665,False
2013-10-28,GBPNZD,dead (choppy+small),6.0,10.0,2.0,3.0,False
2013-10-28,GBPUSD,volatile chop (choppy+large),12.0,8.0,3.0,4.0,False
2013-10-28,NZDCAD,drifting (straight+small),28.0,5.0,2.0,14.0,False
2013-10-28,NZDCHF,dead (choppy+small),17.0,11.0,3.0,5.666666666666667,False
2013-10-28,NZDJPY,dead (choppy+small),7.0,14.0,3.0,2.3333333333333335,False
2013-10-28,NZDUSD,dead (choppy+small),3.0,13.0,3.0,1.0,False
2013-10-28,USDCAD,drifting (straight+small),2.0,14.0,2.5,0.8,False
2013-10-28,USDCHF,drifting (straight+small),4.0,17.0,2.0,2.0,False
2013-10-28,USDJPY,drifting (straight+small),1.0,18.0,2.0,0.5,False
2013-10-29,AUDCAD,drifting (straight+small),16.0,11.0,2.0,8.0,False
2013-10-29,AUDCHF,drifting (straight+small),1.0,18.0,2.0,0.5,False
2013-10-29,AUDJPY,drifting (straight+small),1.0,16.0,2.0,0.5,False
2013-10-29,AUDNZD,drifting (straight+small),2.0,20.0,3.0,0.6666666666666666,False
2013-10-29,AUDUSD,drifting (straight+small),12.0,8.0,2.0,6.0,False
2013-10-29,CADCHF,drifting (straight+small),5.0,14.0,2.0,2.5,False
2013-10-29,CADJPY,drifting (straight+small),4.0,23.0,2.0,2.0,False
2013-10-29,CHFJPY,dead (choppy+small),10.0,16.0,3.0,3.3333333333333335,False
2013-10-29,EURAUD,dead (choppy+small),5.0,12.0,3.0,1.6666666666666667,False
2013-10-29,EURCAD,trending (straight+large),5.0,20.0,2.0,2.5,False
2013-10-29,EURCHF,trending (straight+large),1.0,18.0,2.0,0.5,False
2013-10-29,EURGBP,drifting (straight+small),1.0,25.0,2.0,0.5,False
2013-10-29,EURJPY,dead (choppy+small),4.0,19.0,2.0,2.0,False
2013-10-29,EURNZD,dead (choppy+small),1.0,15.0,3.0,0.3333333333333333,False
2013-10-29,EURUSD,drifting (straight+small),3.0,16.0,2.0,1.5,False
2013-10-29,GBPAUD,drifting (straight+small),3.0,14.0,2.0,1.5,False
2013-10-29,GBPCAD,drifting (straight+small),1.0,21.0,2.0,0.5,False
2013-10-29,GBPCHF,drifting (straight+small),1.0,25.0,2.0,0.5,False
2013-10-29,GBPJPY,dead (choppy+small),12.0,8.0,3.0,4.0,False
2013-10-29,GBPNZD,dead (choppy+small),7.0,9.0,2.0,3.5,False
2013-10-29,GBPUSD,volatile chop (choppy+large),13.0,7.0,3.0,4.333333333333333,False
2013-10-29,NZDCAD,drifting (straight+small),29.0,5.0,2.0,14.5,False
2013-10-29,NZDCHF,dead (choppy+small),18.0,11.0,3.0,6.0,False
2013-10-29,NZDJPY,dead (choppy+small),8.0,14.0,3.0,2.6666666666666665,False
2013-10-29,NZDUSD,dead (choppy+small),4.0,12.0,3.0,1.3333333333333333,False
2013-10-29,USDCAD,drifting (straight+small),3.0,14.0,2.5,1.2,False
2013-10-29,USDCHF,dead (choppy+small),1.0,17.0,2.0,0.5,False
2013-10-29,USDJPY,dead (choppy+small),1.0,19.0,3.0,0.3333333333333333,False
2013-10-30,AUDCAD,drifting (straight+small),17.0,11.0,2.0,8.5,False
2013-10-30,AUDCHF,dead (choppy+small),1.0,19.0,2.0,0.5,False
2013-10-30,AUDJPY,dead (choppy+small),1.0,16.0,3.0,0.3333333333333333,False
2013-10-30,AUDNZD,drifting (straight+small),3.0,20.0,3.0,1.0,False
2013-10-30,AUDUSD,drifting (straight+small),13.0,8.0,2.0,6.5,False
2013-10-30,CADCHF,trending (straight+large),1.0,14.0,2.0,0.5,False
2013-10-30,CADJPY,drifting (straight+small),5.0,23.0,2.0,2.5,False
2013-10-30,CHFJPY,dead (choppy+small),11.0,16.0,3.0,3.6666666666666665,False
2013-10-30,EURAUD,dead (choppy+small),6.0,12.0,3.0,2.0,False
2013-10-30,EURCAD,trending (straight+large),6.0,19.0,2.0,3.0,False
2013-10-30,EURCHF,trending (straight+large),2.0,18.0,2.0,1.0,False
2013-10-30,EURGBP,drifting (straight+small),2.0,24.0,2.0,1.0,False
2013-10-30,EURJPY,drifting (straight+small),1.0,20.0,2.0,0.5,False
2013-10-30,EURNZD,drifting (straight+small),1.0,16.0,2.0,0.5,False
2013-10-30,EURUSD,drifting (straight+small),4.0,16.0,2.0,2.0,False
2013-10-30,GBPAUD,drifting (straight+small),4.0,13.0,2.0,2.0,False
2013-10-30,GBPCAD,volatile chop (choppy+large),1.0,21.0,2.0,0.5,False
2013-10-30,GBPCHF,drifting (straight+small),2.0,24.0,2.0,1.0,False
2013-10-30,GBPJPY,dead (choppy+small),13.0,8.0,3.0,4.333333333333333,False
2013-10-30,GBPNZD,dead (choppy+small),8.0,9.0,2.0,4.0,False
2013-10-30,GBPUSD,volatile chop (choppy+large),14.0,6.0,3.0,4.666666666666667,False
2013-10-30,NZDCAD,dead (choppy+small),1.0,6.0,2.0,0.5,False
2013-10-30,NZDCHF,dead (choppy+small),19.0,10.0,3.0,6.333333333333333,False
2013-10-30,NZDJPY,dead (choppy+small),9.0,14.0,3.0,3.0,False
2013-10-30,NZDUSD,dead (choppy+small),5.0,12.0,3.0,1.6666666666666667,False
2013-10-30,USDCAD,drifting (straight+small),4.0,14.0,2.5,1.6,False
2013-10-30,USDCHF,dead (choppy+small),2.0,16.0,2.0,1.0,False
2013-10-30,USDJPY,dead (choppy+small),2.0,19.0,3.0,0.6666666666666666,False
2013-10-31,AUDCAD,drifting (straight+small),18.0,11.0,2.0,9.0,False
2013-10-31,AUDCHF,dead (choppy+small),2.0,18.0,2.0,1.0,False
2013-10-31,AUDJPY,dead (choppy+small),2.0,15.0,3.0,0.6666666666666666,False
2013-10-31,AUDNZD,drifting (straight+small),4.0,20.0,3.0,1.3333333333333333,False
2013-10-31,AUDUSD,dead (choppy+small),1.0,9.0,2.0,0.5,False
2013-10-31,CADCHF,trending (straight+large),2.0,14.0,2.0,1.0,False
2013-10-31,CADJPY,dead (choppy+small),1.0,24.0,2.0,0.5,False
2013-10-31,CHFJPY,dead (choppy+small),12.0,16.0,3.0,4.0,False
2013-10-31,EURAUD,dead (choppy+small),7.0,12.0,3.0,2.3333333333333335,False
2013-10-31,EURCAD,trending (straight+large),7.0,19.0,2.0,3.5,False
2013-10-31,EURCHF,trending (straight+large),3.0,18.0,2.0,1.5,False
2013-10-31,EURGBP,drifting (straight+small),3.0,24.0,2.0,1.5,False
2013-10-31,EURJPY,drifting (straight+small),2.0,20.0,2.0,1.0,False
2013-10-31,EURNZD,drifting (straight+small),2.0,15.0,2.0,1.0,False
2013-10-31,EURUSD,drifting (straight+small),5.0,16.0,2.0,2.5,False
2013-10-31,GBPAUD,drifting (straight+small),5.0,13.0,2.0,2.5,False
2013-10-31,GBPCAD,volatile chop (choppy+large),2.0,21.0,2.0,1.0,False
2013-10-31,GBPCHF,drifting (straight+small),3.0,24.0,2.0,1.5,False
2013-10-31,GBPJPY,dead (choppy+small),14.0,8.0,3.0,4.666666666666667,False
2013-10-31,GBPNZD,dead (choppy+small),9.0,8.0,2.0,4.5,False
2013-10-31,GBPUSD,volatile chop (choppy+large),15.0,6.0,3.0,5.0,False
2013-10-31,NZDCAD,dead (choppy+small),2.0,6.0,2.0,1.0,False
2013-10-31,NZDCHF,dead (choppy+small),20.0,9.0,3.0,6.666666666666667,False
2013-10-31,NZDJPY,dead (choppy+small),10.0,13.0,3.0,3.3333333333333335,False
2013-10-31,NZDUSD,dead (choppy+small),6.0,12.0,3.0,2.0,False
2013-10-31,USDCAD,drifting (straight+small),5.0,14.0,2.5,2.0,False
2013-10-31,USDCHF,dead (choppy+small),3.0,16.0,2.0,1.5,False
2013-10-31,USDJPY,dead (choppy+small),3.0,18.0,3.0,1.0,False
2013-11-01,AUDCAD,drifting (straight+small),19.0,11.0,2.0,9.5,False
2013-11-01,AUDCHF,drifting (straight+small),1.0,19.0,2.0,0.5,False
2013-11-01,AUDJPY,drifting (straight+small),1.0,16.0,2.0,0.5,False
2013-11-01,AUDNZD,dead (choppy+small),1.0,21.0,3.0,0.3333333333333333,False
2013-11-01,AUDUSD,dead (choppy+small),2.0,9.0,2.0,1.0,False
2013-11-01,CADCHF,volatile chop (choppy+large),1.0,15.0,3.0,0.3333333333333333,False
2013-11-01,CADJPY,dead (choppy+small),2.0,24.0,2.0,1.0,False
2013-11-01,CHFJPY,dead (choppy+small),13.0,15.0,3.0,4.333333333333333,False
2013-11-01,EURAUD,dead (choppy+small),8.0,11.0,3.0,2.6666666666666665,False
2013-11-01,EURCAD,volatile chop (choppy+large),1.0,20.0,3.0,0.3333333333333333,False
2013-11-01,EURCHF,volatile chop (choppy+large),1.0,18.0,2.0,0.5,False
2013-11-01,EURGBP,volatile chop (choppy+large),1.0,24.0,3.0,0.3333333333333333,False
2013-11-01,EURJPY,dead (choppy+small),1.0,21.0,2.0,0.5,False
2013-11-01,EURNZD,dead (choppy+small),1.0,16.0,3.0,0.3333333333333333,False
2013-11-01,EURUSD,dead (choppy+small),1.0,17.0,3.0,0.3333333333333333,False
2013-11-01,GBPAUD,drifting (straight+small),6.0,12.0,2.0,3.0,False
2013-11-01,GBPCAD,volatile chop (choppy+large),3.0,20.0,2.0,1.5,False
2013-11-01,GBPCHF,dead (choppy+small),1.0,25.0,2.0,0.5,False
2013-11-01,GBPJPY,dead (choppy+small),15.0,8.0,3.0,5.0,False
2013-11-01,GBPNZD,dead (choppy+small),10.0,8.0,2.0,5.0,False
2013-11-01,GBPUSD,volatile chop (choppy+large),16.0,6.0,3.0,5.333333333333333,False
2013-11-01,NZDCAD,drifting (straight+small),1.0,7.0,2.0,0.5,False
2013-11-01,NZDCHF,dead (choppy+small),21.0,9.0,3.0,7.0,False
2013-11-01,NZDJPY,dead (choppy+small),11.0,13.0,3.0,3.6666666666666665,False
2013-11-01,NZDUSD,dead (choppy+small),7.0,12.0,3.0,2.3333333333333335,False
2013-11-01,USDCAD,drifting (straight+small),6.0,14.0,2.5,2.4,False
2013-11-01,USDCHF,dead (choppy+small),4.0,16.0,2.0,2.0,False
2013-11-01,USDJPY,dead (choppy+small),4.0,18.0,3.0,1.3333333333333333,False
2013-11-04,AUDCAD,drifting (straight+small),20.0,11.0,2.0,10.0,False
2013-11-04,AUDCHF,drifting (straight+small),2.0,19.0,2.0,1.0,False
2013-11-04,AUDJPY,drifting (straight+small),2.0,16.0,2.0,1.0,False
2013-11-04,AUDNZD,drifting (straight+small),1.0,22.0,3.0,0.3333333333333333,False
2013-11-04,AUDUSD,dead (choppy+small),3.0,9.0,2.0,1.5,False
2013-11-04,CADCHF,volatile chop (choppy+large),2.0,15.0,3.0,0.6666666666666666,False
2013-11-04,CADJPY,dead (choppy+small),3.0,23.0,2.0,1.5,False
2013-11-04,CHFJPY,dead (choppy+small),14.0,14.0,3.0,4.666666666666667,False
2013-11-04,EURAUD,drifting (straight+small),1.0,12.0,2.0,0.5,False
2013-11-04,EURCAD,volatile chop (choppy+large),2.0,20.0,3.0,0.6666666666666666,False
2013-11-04,EURCHF,volatile chop (choppy+large),2.0,18.0,2.0,1.0,False
2013-11-04,EURGBP,dead (choppy+small),1.0,25.0,3.0,0.3333333333333333,False
2013-11-04,EURJPY,dead (choppy+small),2.0,21.0,2.0,1.0,False
2013-11-04,EURNZD,dead (choppy+small),2.0,15.0,3.0,0.6666666666666666,False
2013-11-04,EURUSD,volatile chop (choppy+large),1.0,18.0,3.0,0.3333333333333333,False
2013-11-04,GBPAUD,drifting (straight+small),7.0,12.0,2.0,3.5,False
2013-11-04,GBPCAD,volatile chop (choppy+large),4.0,20.0,2.0,2.0,False
2013-11-04,GBPCHF,dead (choppy+small),2.0,25.0,2.0,1.0,False
2013-11-04,GBPJPY,dead (choppy+small),16.0,8.0,3.0,5.333333333333333,False
2013-11-04,GBPNZD,dead (choppy+small),11.0,7.0,2.0,5.5,False
2013-11-04,GBPUSD,trending (straight+large),1.0,7.0,2.0,0.5,False
2013-11-04,NZDCAD,dead (choppy+small),1.0,8.0,2.0,0.5,False
2013-11-04,NZDCHF,dead (choppy+small),22.0,9.0,3.0,7.333333333333333,False
2013-11-04,NZDJPY,dead (choppy+small),12.0,12.0,3.0,4.0,False
2013-11-04,NZDUSD,dead (choppy+small),8.0,11.0,3.0,2.6666666666666665,False
2013-11-04,USDCAD,drifting (straight+small),7.0,13.0,2.5,2.8,False
2013-11-04,USDCHF,drifting (straight+small),1.0,17.0,2.0,0.5,False
2013-11-04,USDJPY,drifting (straight+small),1.0,19.0,2.0,0.5,False
2013-11-05,AUDCAD,drifting (straight+small),21.0,10.0,2.0,10.5,False
2013-11-05,AUDCHF,dead (choppy+small),1.0,20.0,2.0,0.5,False
2013-11-05,AUDJPY,drifting (straight+small),3.0,16.0,2.0,1.5,False
2013-11-05,AUDNZD,dead (choppy+small),1.0,23.0,3.0,0.3333333333333333,False
2013-11-05,AUDUSD,dead (choppy+small),4.0,9.0,2.0,2.0,False
2013-11-05,CADCHF,dead (choppy+small),1.0,16.0,2.0,0.5,False
2013-11-05,CADJPY,dead (choppy+small),4.0,23.0,2.0,2.0,False
2013-11-05,CHFJPY,dead (choppy+small),15.0,14.0,3.0,5.0,False
2013-11-05,EURAUD,dead (choppy+small),1.0,13.0,3.0,0.3333333333333333,False
2013-11-05,EURCAD,volatile chop (choppy+large),3.0,20.0,3.0,1.0,False
2013-11-05,EURCHF,dead (choppy+small),1.0,18.0,3.0,0.3333333333333333,False
2013-11-05,EURGBP,dead (choppy+small),2.0,25.0,3.0,0.6666666666666666,False
2013-11-05,EURJPY,dead (choppy+small),3.0,21.0,2.0,1.5,False
2013-11-05,EURNZD,dead (choppy+small),3.0,15.0,3.0,1.0,False
2013-11-05,EURUSD,dead (choppy+small),1.0,19.0,3.0,0.3333333333333333,False
2013-11-05,GBPAUD,drifting (straight+small),8.0,12.0,2.0,4.0,False
2013-11-05,GBPCAD,volatile chop (choppy+large),5.0,20.0,2.0,2.5,False
2013-11-05,GBPCHF,dead (choppy+small),3.0,25.0,2.0,1.5,False
2013-11-05,GBPJPY,dead (choppy+small),17.0,8.0,3.0,5.666666666666667,False
2013-11-05,GBPNZD,dead (choppy+small),12.0,7.0,2.0,6.0,False
2013-11-05,GBPUSD,volatile chop (choppy+large),1.0,8.0,3.0,0.3333333333333333,False
2013-11-05,NZDCAD,dead (choppy+small),2.0,7.0,2.0,1.0,False
2013-11-05,NZDCHF,dead (choppy+small),23.0,8.0,3.0,7.666666666666667,False
2013-11-05,NZDJPY,dead (choppy+small),13.0,12.0,3.0,4.333333333333333,False
2013-11-05,NZDUSD,dead (choppy+small),9.0,11.0,3.0,3.0,False
2013-11-05,USDCAD,drifting (straight+small),8.0,13.0,2.5,3.2,False
2013-11-05,USDCHF,dead (choppy+small),1.0,18.0,2.0,0.5,False
2013-11-05,USDJPY,drifting (straight+small),2.0,19.0,2.0,1.0,False
2013-11-06,AUDCAD,drifting (straight+small),22.0,10.0,2.0,11.0,False
2013-11-06,AUDCHF,drifting (straight+small),1.0,20.0,2.0,0.5,False
2013-11-06,AUDJPY,drifting (straight+small),4.0,15.0,2.0,2.0,False
2013-11-06,AUDNZD,dead (choppy+small),2.0,22.0,3.0,0.6666666666666666,False
2013-11-06,AUDUSD,dead (choppy+small),5.0,9.0,2.0,2.5,False
2013-11-06,CADCHF,volatile chop (choppy+large),1.0,17.0,3.0,0.3333333333333333,False
2013-11-06,CADJPY,dead (choppy+small),5.0,23.0,2.0,2.5,False
2013-11-06,CHFJPY,dead (choppy+small),16.0,14.0,3.0,5.333333333333333,False
2013-11-06,EURAUD,drifting (straight+small),1.0,13.0,2.0,0.5,False
2013-11-06,EURCAD,volatile chop (choppy+large),4.0,20.0,3.0,1.3333333333333333,False
2013-11-06,EURCHF,dead (choppy+small),2.0,18.0,3.0,0.6666666666666666,False
2013-11-06,EURGBP,volatile chop (choppy+large),1.0,26.0,3.0,0.3333333333333333,False
2013-11-06,EURJPY,dead (choppy+small),4.0,21.0,2.0,2.0,False
2013-11-06,EURNZD,dead (choppy+small),4.0,15.0,3.0,1.3333333333333333,False
2013-11-06,EURUSD,volatile chop (choppy+large),1.0,20.0,3.0,0.3333333333333333,False
2013-11-06,GBPAUD,dead (choppy+small),1.0,12.0,3.0,0.3333333333333333,False
2013-11-06,GBPCAD,volatile chop (choppy+large),6.0,19.0,2.0,3.0,False
2013-11-06,GBPCHF,dead (choppy+small),4.0,25.0,2.0,2.0,False
2013-11-06,GBPJPY,drifting (straight+small),1.0,9.0,2.0,0.5,False
2013-11-06,GBPNZD,dead (choppy+small),13.0,7.0,2.0,6.5,False
2013-11-06,GBPUSD,volatile chop (choppy+large),2.0,8.0,3.0,0.6666666666666666,False
2013-11-06,NZDCAD,dead (choppy+small),3.0,7.0,2.0,1.5,False
2013-11-06,NZDCHF,dead (choppy+small),24.0,8.0,3.0,8.0,False
2013-11-06,NZDJPY,dead (choppy+small),14.0,12.0,3.0,4.666666666666667,False
2013-11-06,NZDUSD,dead (choppy+small),10.0,11.0,3.0,3.3333333333333335,False
2013-11-06,USDCAD,drifting (straight+small),9.0,13.0,2.5,3.6,False
2013-11-06,USDCHF,dead (choppy+small),2.0,18.0,2.0,1.0,False
2013-11-06,USDJPY,drifting (straight+small),3.0,19.0,2.0,1.5,False
2013-11-07,AUDCAD,drifting (straight+small),23.0,9.0,2.0,11.5,False
2013-11-07,AUDCHF,drifting (straight+small),2.0,19.0,2.0,1.0,False
2013-11-07,AUDJPY,drifting (straight+small),5.0,14.0,2.0,2.5,False
2013-11-07,AUDNZD,dead (choppy+small),3.0,22.0,3.0,1.0,False
2013-11-07,AUDUSD,dead (choppy+small),6.0,9.0,2.0,3.0,False
2013-11-07,CADCHF,dead (choppy+small),1.0,18.0,2.0,0.5,False
2013-11-07,CADJPY,dead (choppy+small),6.0,23.0,2.0,3.0,False
2013-11-07,CHFJPY,dead (choppy+small),17.0,14.0,3.0,5.666666666666667,False
2013-11-07,EURAUD,dead (choppy+small),1.0,14.0,3.0,0.3333333333333333,False
2013-11-07,EURCAD,volatile chop (choppy+large),5.0,19.0,3.0,1.6666666666666667,False
2013-11-07,EURCHF,dead (choppy+small),3.0,17.0,3.0,1.0,False
2013-11-07,EURGBP,volatile chop (choppy+large),2.0,26.0,3.0,0.6666666666666666,False
2013-11-07,EURJPY,dead (choppy+small),5.0,20.0,2.0,2.5,False
2013-11-07,EURNZD,dead (choppy+small),5.0,15.0,3.0,1.6666666666666667,False
2013-11-07,EURUSD,volatile chop (choppy+large),2.0,20.0,3.0,0.6666666666666666,False
2013-11-07,GBPAUD,dead (choppy+small),2.0,12.0,3.0,0.6666666666666666,False
2013-11-07,GBPCAD,volatile chop (choppy+large),7.0,18.0,2.0,3.5,False
2013-11-07,GBPCHF,dead (choppy+small),5.0,25.0,2.0,2.5,False
2013-11-07,GBPJPY,drifting (straight+small),2.0,9.0,2.0,1.0,False
2013-11-07,GBPNZD,dead (choppy+small),14.0,7.0,2.0,7.0,False
2013-11-07,GBPUSD,volatile chop (choppy+large),3.0,8.0,3.0,1.0,False
2013-11-07,NZDCAD,drifting (straight+small),1.0,7.0,2.0,0.5,False
2013-11-07,NZDCHF,dead (choppy+small),25.0,8.0,3.0,8.333333333333334,False
2013-11-07,NZDJPY,drifting (straight+small),1.0,13.0,2.0,0.5,False
2013-11-07,NZDUSD,dead (choppy+small),11.0,11.0,3.0,3.6666666666666665,False
2013-11-07,USDCAD,dead (choppy+small),1.0,13.0,2.5,0.4,False
2013-11-07,USDCHF,dead (choppy+small),3.0,18.0,2.0,1.5,False
2013-11-07,USDJPY,drifting (straight+small),4.0,19.0,2.0,2.0,False
2013-11-08,AUDCAD,dead (choppy+small),1.0,9.0,3.0,0.3333333333333333,False
2013-11-08,AUDCHF,dead (choppy+small),1.0,20.0,2.0,0.5,False
2013-11-08,AUDJPY,dead (choppy+small),1.0,15.0,3.0,0.3333333333333333,False
2013-11-08,AUDNZD,dead (choppy+small),4.0,21.0,3.0,1.3333333333333333,False
2013-11-08,AUDUSD,dead (choppy+small),7.0,9.0,2.0,3.5,False
2013-11-08,CADCHF,volatile chop (choppy+large),1.0,18.0,3.0,0.3333333333333333,False
2013-11-08,CADJPY,dead (choppy+small),7.0,22.0,2.0,3.5,False
2013-11-08,CHFJPY,dead (choppy+small),18.0,14.0,3.0,6.0,False
2013-11-08,EURAUD,dead (choppy+small),2.0,13.0,3.0,0.6666666666666666,False
2013-11-08,EURCAD,volatile chop (choppy+large),6.0,19.0,3.0,2.0,False
2013-11-08,EURCHF,volatile chop (choppy+large),1.0,17.0,2.0,0.5,False
2013-11-08,EURGBP,trending (straight+large),1.0,26.0,2.0,0.5,False
2013-11-08,EURJPY,volatile chop (choppy+large),1.0,20.0,3.0,0.3333333333333333,False
2013-11-08,EURNZD,dead (choppy+small),6.0,15.0,3.0,2.0,False
2013-11-08,EURUSD,volatile chop (choppy+large),3.0,19.0,3.0,1.0,False
2013-11-08,GBPAUD,dead (choppy+small),3.0,11.0,3.0,1.0,False
2013-11-08,GBPCAD,volatile chop (choppy+large),8.0,17.0,2.0,4.0,False
2013-11-08,GBPCHF,drifting (straight+small),1.0,25.0,2.0,0.5,False
2013-11-08,GBPJPY,drifting (straight+small),3.0,9.0,2.0,1.5,False
2013-11-08,GBPNZD,dead (choppy+small),15.0,7.0,2.0,7.5,False
2013-11-08,GBPUSD,volatile chop (choppy+large),4.0,8.0,3.0,1.3333333333333333,False
2013-11-08,NZDCAD,dead (choppy+small),1.0,8.0,2.0,0.5,False
2013-11-08,NZDCHF,dead (choppy+small),26.0,8.0,3.0,8.666666666666666,False
2013-11-08,NZDJPY,dead (choppy+small),1.0,14.0,3.0,0.3333333333333333,False
2013-11-08,NZDUSD,dead (choppy+small),12.0,10.0,3.0,4.0,False
2013-11-08,USDCAD,dead (choppy+small),2.0,12.0,2.5,0.8,False
2013-11-08,USDCHF,dead (choppy+small),4.0,17.0,2.0,2.0,False
2013-11-08,USDJPY,drifting (straight+small),5.0,18.0,2.0,2.5,False
2013-11-12,AUDCAD,dead (choppy+small),2.0,8.0,3.0,0.6666666666666666,False
2013-11-12,AUDCHF,dead (choppy+small),2.0,19.0,2.0,1.0,False
2013-11-12,AUDJPY,dead (choppy+small),2.0,15.0,3.0,0.6666666666666666,False
2013-11-12,AUDNZD,dead (choppy+small),5.0,21.0,3.0,1.6666666666666667,False
2013-11-12,AUDUSD,dead (choppy+small),8.0,9.0,2.0,4.0,False
2013-11-12,CADCHF,volatile chop (choppy+large),2.0,18.0,3.0,0.6666666666666666,False
2013-11-12,CADJPY,dead (choppy+small),8.0,22.0,2.0,4.0,False
2013-11-12,CHFJPY,dead (choppy+small),19.0,14.0,3.0,6.333333333333333,False
2013-11-12,EURAUD,dead (choppy+small),3.0,13.0,3.0,1.0,False
2013-11-12,EURCAD,volatile chop (choppy+large),7.0,19.0,3.0,2.3333333333333335,False
2013-11-12,EURCHF,volatile chop (choppy+large),2.0,17.0,2.0,1.0,False
2013-11-12,EURGBP,trending (straight+large),2.0,25.0,2.0,1.0,False
2013-11-12,EURJPY,dead (choppy+small),1.0,21.0,2.0,0.5,False
2013-11-12,EURNZD,volatile chop (choppy+large),1.0,16.0,3.0,0.3333333333333333,False
2013-11-12,EURUSD,volatile chop (choppy+large),4.0,18.0,3.0,1.3333333333333333,False
2013-11-12,GBPAUD,dead (choppy+small),4.0,11.0,3.0,1.3333333333333333,False
2013-11-12,GBPCAD,volatile chop (choppy+large),9.0,16.0,2.0,4.5,False
2013-11-12,GBPCHF,drifting (straight+small),2.0,25.0,2.0,1.0,False
2013-11-12,GBPJPY,drifting (straight+small),4.0,9.0,2.0,2.0,False
2013-11-12,GBPNZD,dead (choppy+small),16.0,7.0,2.0,8.0,False
2013-11-12,GBPUSD,volatile chop (choppy+large),5.0,8.0,3.0,1.6666666666666667,False
2013-11-12,NZDCAD,dead (choppy+small),2.0,8.0,2.0,1.0,False
2013-11-12,NZDCHF,dead (choppy+small),27.0,8.0,3.0,9.0,False
2013-11-12,NZDJPY,dead (choppy+small),2.0,14.0,3.0,0.6666666666666666,False
2013-11-12,NZDUSD,volatile chop (choppy+large),1.0,11.0,3.0,0.3333333333333333,False
2013-11-12,USDCAD,drifting (straight+small),1.0,13.0,2.5,0.4,False
2013-11-12,USDCHF,dead (choppy+small),5.0,17.0,2.0,2.5,False
2013-11-12,USDJPY,dead (choppy+small),1.0,19.0,3.0,0.3333333333333333,False
2013-11-13,AUDCAD,dead (choppy+small),3.0,8.0,3.0,1.0,False
2013-11-13,AUDCHF,dead (choppy+small),3.0,18.0,2.0,1.5,False
2013-11-13,AUDJPY,dead (choppy+small),3.0,15.0,3.0,1.0,False
2013-11-13,AUDNZD,dead (choppy+small),6.0,21.0,3.0,2.0,False
2013-11-13,AUDUSD,drifting (straight+small),1.0,10.0,2.0,0.5,False
2013-11-13,CADCHF,volatile chop (choppy+large),3.0,18.0,3.0,1.0,False
2013-11-13,CADJPY,dead (choppy+small),9.0,21.0,2.0,4.5,False
