c1,c2,vol,base,exit_ind,slice,mode,crosses_label,n_blind,expectancy_R,total_R,profit_factor,sharpe,sortino,max_dd_R,calmar,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,w3_n,w3_expectancy_R,w3_total_R,w3_profit_factor,w3_sharpe,w3_sortino,w3_max_dd_R,w3_ulcer_R,w3_calmar,w3_win_rate,PARTIAL_DIAGNOSTIC
vortex_signals,schaff_trend_cycle_signals,variance_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,192,0.1374309971752567,26.38675145764929,1.5405737813407612,2.510781041775415,16.191178459461828,15.992986269728805,1.6498952111022314,112,80,34,1.0,0.11,3.0,1.7,1.7,"{""base"": {""length"": 16}, ""c1"": {""period"": 17}, ""c2"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 2, ""lowerBand"": 25, ""macdFast"": 8, ""macdSlow"": 27, ""stc_midline"": 50, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",80,0.17763995221239828,14.211196176991862,1.6799312116397789,3.1114545820922586,20.313790128276782,7.787890997815742,3.5110997549961125,1.824781083990217,0.375,"W3 only -- provisional, NOT mode B stitched score"
adx_dmi_signals,laguerre_filter_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,170,0.1226232111309637,20.84594589226384,1.6476738491592564,3.0287997485594627,12.958705312678129,5.941279355722386,3.508662805458881,114,56,42,1.0,0.01,2.0,1.2,1.95,"{""base"": {""ma_length"": 200}, ""c1"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""alpha"": 0.2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 20}}",56,0.1366923110347125,7.6547694179439,1.6815347516108465,3.065890154908549,14.530528278474812,2.590490367741607,1.087114809845483,2.954949963630762,0.32142857142857145,"W3 only -- provisional, NOT mode B stitched score"
aroon_signals,rex_oscillator_signals,waddah_attar_explosion_volume_signals,ema_baseline,adx_dmi_exit,trend,B,True,142,0.1344898618372412,19.097560380888257,1.5576473002377922,2.7786039661774904,14.62625486862347,7.546140562181252,2.5307718857768005,90,52,3,1.0,0.01,1.85,1.0,0.8,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 2}, ""c2"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 2, ""sigVolAdj"": 10, ""smooth"": 14, ""volAdj"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 6, ""fastEma"": 57, ""sensitivity"": 122, ""slowEma"": 40}}",52,0.1427761923287731,7.4243620010962,1.6430167692063518,3.4279511280800414,15.4110935871979,7.546140562181252,3.7101813585286663,0.9838621398473061,0.4230769230769231,"W3 only -- provisional, NOT mode B stitched score"
bears_bulls_impulse_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,trend,B,True,174,0.1176881251497511,20.477733776056706,1.507648708748903,2.395127443979947,16.782415879154172,6.9156423160395075,2.961074740456504,98,76,37,1.0,0.03,2.9,1.2,1.65,"{""base"": {""cutoff_period"": 28}, ""c1"": {""length"": 37}, ""c2"": {""cci_length"": 17, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 20}}",76,0.16339141389213718,12.417747455802425,1.7203186135191062,3.0209615765091784,16.47800753520581,4.296798304520797,1.46495841503055,2.8900000827912544,0.42105263157894735,"W3 only -- provisional, NOT mode B stitched score"
center_of_gravity_signals,relative_vigor_index_signals,volatility_ratio_volume_signals,tma_baseline,adx_dmi_exit,trend,B,True,232,0.3476048054836433,80.64431487220524,2.044544245594718,2.0057088186446483,35.54883260732633,10.866925034941351,7.421079524603573,174,58,4,1.0,0.11,2.7,1.0,1.5,"{""base"": {""length"": 37}, ""c1"": {""length"": 12, ""signal_length"": 6}, ""c2"": {""len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 7}}",58,0.14871679282910996,8.625573984088378,1.562026343366629,2.69896099153772,20.046789666909987,5.685230399920341,2.354087741647934,1.517189872236178,0.3620689655172414,"W3 only -- provisional, NOT mode B stitched score"
center_of_gravity_signals,volatility_quality_signals,efficiency_ratio_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,128,0.0911903173889381,11.672360625784082,1.3194882776551684,1.4063856876538514,6.600555649109923,5.5143023044903465,2.116742967878125,78,50,4,1.0,0.05,1.0,1.0,1.4,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 43, ""signal_length"": 6}, ""c2"": {""atr_pct"": 0.49345, ""smooth"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 12}}",50,-0.024059980508281228,-1.2029990254140615,0.8998343414165695,-0.7498373158255947,-4.115608260795088,4.945660728622588,2.8194146353959493,-0.24324333823624567,0.4,"W3 only -- provisional, NOT mode B stitched score"
coppock_curve_signals,center_of_gravity_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,182,0.3172158034818897,57.733276233703926,1.8684474107628388,1.5233240153275962,25.53643264169667,15.66513540957893,3.68546295478564,126,56,3,1.0,0.05,2.5,1.5,1.4,"{""base"": {""ma_length"": 25}, ""c1"": {""long_roc"": 14, ""short_roc"": 14, ""smooth_len"": 19}, ""c2"": {""length"": 12, ""signal_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 20}}",56,0.11041573020818281,6.183280891658237,1.4629911781967104,2.0796412033933684,11.429741785613958,4.692451194196298,1.735254640436188,1.3177080881109262,0.35714285714285715,"W3 only -- provisional, NOT mode B stitched score"
coppock_curve_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,lsma_baseline,adx_dmi_exit,trend,B,True,248,0.3066008404158021,76.03700842311892,2.0091548739778333,2.1393871079703626,28.09166789266403,12.385001984869527,6.139442570619818,186,62,3,1.0,0.05,2.95,1.6,0.5,"{""base"": {""length"": 37, ""lsma_offset"": 0}, ""c1"": {""long_roc"": 14, ""short_roc"": 14, ""smooth_len"": 19}, ""c2"": {""cci_length"": 17, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 20}}",62,0.15477167697232289,9.595843972284019,1.7649775912275991,3.2756623295698017,16.509170636084498,2.4662865411499224,1.0009135209423565,3.8908066083067108,0.41935483870967744,"W3 only -- provisional, NOT mode B stitched score"
coral_signals,j_tpo_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,174,0.5850046400160741,101.7908073627969,3.202324847291125,2.86423422793762,50.274758601309806,5.003817534489588,20.342629734435352,102,72,31,1.0,0.01,1.45,1.8,1.25,"{""base"": {""length"": 20}, ""c1"": {""const_d"": 3, ""smooth_period"": 10}, ""c2"": {""ema_len"": 200, ""len"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 132, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 122, ""slowEma"": 40}}",72,0.16770679097555938,12.074888950240275,1.9781524941383135,3.9696746050736214,16.511848743074165,3.246747752177372,1.354900630998212,3.7190720905689307,0.4027777777777778,"W3 only -- provisional, NOT mode B stitched score"
dspo_signals,laguerre_filter_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,210,0.3814131766450976,80.09676709547051,2.4298524177520036,2.6863750491993303,30.379683047009628,12.580989509575843,6.366491843467955,144,66,6,1.0,0.01,2.2,1.3,1.9,"{""base"": {""length"": 11}, ""c1"": {""len"": 11}, ""c2"": {""alpha"": 0.2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 132, ""bbStd"": 6, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}}",66,0.16508278366357063,10.895463721795661,1.9573668030265237,4.06066066133337,18.659120787958027,3.1694139740990024,1.3780850258418769,3.437690314624492,0.42424242424242425,"W3 only -- provisional, NOT mode B stitched score"
ehlers_reverse_ema_signals,coral_signals,variance_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,trend,B,True,194,0.3649836503786871,70.8068281734653,2.0776333301720316,0.963496162548353,27.28011588041567,8.249044113817178,8.583640382630955,124,70,4,1.0,0.18,2.95,1.0,0.85,"{""base"": {""cutoff_period"": 43}, ""c1"": {""alpha"": 0.035112}, ""c2"": {""const_d"": 11, ""smooth_period"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}",70,0.01909310590629169,1.3365174134404183,1.0733986976478855,0.4163577296022409,1.8403389157715673,7.524626008244926,4.034636417165025,0.17761911515282777,0.2571428571428571,"W3 only -- provisional, NOT mode B stitched score"
halftrend_signals,coppock_curve_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,334,0.0811381639539401,27.100146760615996,1.2605781695150222,1.251909838296689,5.916708326992239,7.978929703272237,3.396463907872501,262,72,45,1.0,0.01,2.65,1.8,1.5,"{""base"": {""ma_length"": 37}, ""c1"": {""amplitude"": 41}, ""c2"": {""long_roc"": 14, ""short_roc"": 11, ""smooth_len"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 3, ""hline"": 0, ""lookback"": 20}}",72,0.028800244297664392,2.0736175894318363,1.1222553395541632,0.6725549652203056,3.02482729198032,5.090719495556874,2.2561580430549615,0.4073329106507769,0.3055555555555556,"W3 only -- provisional, NOT mode B stitched score"
hieken_ashi_smoothed_signals,aroon_signals,waddah_attar_explosion_volume_signals,kama_baseline,adx_dmi_exit,trend,B,True,130,0.2917448476765359,37.92683019794968,2.8623909079161027,6.336699803799049,33.878440804466806,3.6065773392470217,10.516017439922145,76,54,5,1.0,0.01,1.6,1.8,1.15,"{""base"": {""fast_length"": 6, ""length"": 8, ""slow_length"": 30}, ""c1"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 8, ""ma_len2"": 8, ""vol_factor1"": 0.82, ""vol_factor2"": 0.82}, ""c2"": {""length"": 25}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 25, ""bbStd"": 20, ""fastEma"": 5, ""sensitivity"": 150, ""slowEma"": 40}}",54,0.27757045771356503,14.988804716532512,3.3089288341951058,7.1783790051069785,32.226155880699004,1.2158752372586705,0.4545091195116712,12.327584489940335,0.42592592592592593,"W3 only -- provisional, NOT mode B stitched score"
hieken_ashi_smoothed_signals,parabolic_sar_signals,fractal_dimension_volume_signals,t3_baseline,adx_dmi_exit,trend,B,True,216,0.166495509330366,35.96303001535906,1.6161822867791005,2.3927980729758036,12.324392520922212,6.701972893907488,5.366036327609098,152,64,5,1.0,0.01,2.35,1.7,0.65,"{""base"": {""length"": 28, ""volume_factor"": 0.567792}, ""c1"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 10, ""ma_len2"": 8, ""vol_factor1"": 1.010934, ""vol_factor2"": 0.82}, ""c2"": {""sar_increment"": 0.002, ""sar_maximum"": 0.02, ""sar_start"": 0.00304}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 7}}",64,0.03571439575458945,2.2857213282937248,1.1510434068622062,0.818845572357595,3.4403927008740403,5.1962471241290125,2.4416991773862557,0.43987925779739623,0.203125,"W3 only -- provisional, NOT mode B stitched score"
ichimoku_signals,donchian_breakout_signals,fractal_dimension_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,344,0.1414029619906252,48.64261892477509,1.6380829012396652,2.0649581848788285,11.628149715553572,20.41958291980812,2.382155361145456,294,50,3,1.0,0.01,1.0,1.35,0.5,"{""base"": {""mci_length"": 17}, ""c1"": {""base_len"": 26, ""conversion_len"": 7, ""displacement"": 32, ""span_b_len"": 52}, ""c2"": {""length"": 20}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 16}}",50,0.10672345433107924,5.336172716553962,1.767809747440074,3.557696117794611,9.081358488589087,2.466023833724428,0.890484777919667,2.1638771870646347,0.42,"W3 only -- provisional, NOT mode B stitched score"
ichimoku_signals,parabolic_sar_signals,choppiness_index_volume_signals,tma_baseline,adx_dmi_exit,trend,B,True,178,0.1006023046718613,17.90721023159132,1.4194284458868047,2.112987769043771,18.202931702130726,6.888770426764898,2.599478444225191,126,52,3,1.0,0.05,2.95,1.1,1.6,"{""base"": {""length"": 37}, ""c1"": {""base_len"": 26, ""conversion_len"": 11, ""displacement"": 32, ""span_b_len"": 225}, ""c2"": {""sar_increment"": 0.024657, ""sar_maximum"": 0.162226, ""sar_start"": 0.024657}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 61.8, ""length"": 7}}",52,0.15332731979982495,7.973020629590897,1.5243606460670343,2.4321223836370947,26.836793484725895,6.000000000000011,2.850985471338363,1.3288367715984803,0.34615384615384615,"W3 only -- provisional, NOT mode B stitched score"
relative_vigor_index_signals,relative_vigor_index_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,B,True,498,0.0980487056588687,48.828255418116655,1.5816299854926017,2.416745974544546,10.452612558933335,7.9480066195568355,6.14345932953428,314,184,4,1.0,0.01,2.1,1.0,1.45,"{""base"": {""length"": 37}, ""c1"": {""len"": 19}, ""c2"": {""len"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 66, ""roc_len"": 10}}",184,0.1673319065031005,30.789070796570492,1.918730301978607,3.6516527190174335,14.7893364570392,5.7232451660907415,2.418417200161281,5.379652610199284,0.391304347826087,"W3 only -- provisional, NOT mode B stitched score"
relative_vigor_index_signals,ssl_channel_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,388,0.0899974680459005,34.91901760180942,1.4382493256057276,1.8190201804093815,10.303207251181888,14.47916781652254,2.411672966588761,258,130,3,1.0,0.08,2.95,1.8,1.9,"{""base"": {""mci_length"": 17}, ""c1"": {""len"": 10}, ""c2"": {""len"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 87, ""hline"": 0, ""lookback"": 16}}",130,0.15493136246076586,20.141077119899563,1.670118399479817,2.7704590517840293,14.770419950070496,10.834800300337449,4.289354668988923,1.8589246281975562,0.3384615384615385,"W3 only -- provisional, NOT mode B stitched score"
rex_oscillator_signals,qqe_mod_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,trend,B,True,218,0.0846964989180634,18.46383676413783,1.267309755621583,1.2754989802606345,7.400828170881432,8.378144119804041,2.203809877236832,144,74,4,1.0,0.05,2.9,1.45,1.6,"{""base"": {""length"": 12, ""volume_factor"": 0.567792}, ""c1"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 27, ""sigVolAdj"": 10, ""smooth"": 14, ""volAdj"": 10}, ""c2"": {""fast_factor"": 4.585338, ""rsi_len"": 4, ""rsi_period"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 11}}",74,0.030405272134909386,2.2499901379832945,1.1272641170730837,0.5798216940338403,2.9578014890103237,8.378144119804041,4.374168231211102,0.26855471877892695,0.21621621621621623,"W3 only -- provisional, NOT mode B stitched score"
ssl_channel_signals,chandelier_exit_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,216,0.3420594943815373,73.88485078641206,2.063039104549269,1.0182628392632112,30.62904491292161,15.624842036718883,4.728678255612458,120,96,26,1.0,0.05,2.85,1.0,1.45,"{""base"": {""mci_length"": 11}, ""c1"": {""len"": 8}, ""c2"": {""atr_mult"": 3, ""atr_period"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 20}}",96,0.04114857620382519,3.9502633155672187,1.1413667321566077,0.6966134379763854,4.418726395399981,15.624842036718885,9.024627599262084,0.252819408112029,0.25,"W3 only -- provisional, NOT mode B stitched score"
ssl_channel_signals,ichimoku_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,B,True,178,0.12940261185589,23.03366491034842,1.5396070487944893,2.5195400318900316,16.676370856185397,8.580982336146048,2.684269004181806,128,50,4,1.0,0.01,2.45,1.0,1.85,"{""base"": {""length"": 25}, ""c1"": {""len"": 10}, ""c2"": {""base_len"": 21, ""conversion_len"": 9, ""displacement"": 26, ""span_b_len"": 225}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 12}}",50,0.15311710384837807,7.655855192418904,1.687709876217353,3.1204596144051306,15.436627347252399,3.654948437607815,1.7523840279787193,2.094654773688054,0.4,"W3 only -- provisional, NOT mode B stitched score"
ssl_channel_signals,mama_fama_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,B,True,326,0.2743101411387775,89.42510601124148,1.8299022241271783,1.1354929830503626,25.874479769382408,10.262388132904306,8.713869018899965,208,118,4,1.0,0.01,1.75,1.15,1.85,"{""base"": {""length"": 37}, ""c1"": {""len"": 10}, ""c2"": {""fast_limit"": 0.405565, ""slow_limit"": 0.026683}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 12}}",118,0.04048177276515911,4.776849186288775,1.1516856791625507,0.8960884160940119,4.895852670714694,8.60219272522755,4.276522618796514,0.5553059945146038,0.3305084745762712,"W3 only -- provisional, NOT mode B stitched score"
supertrend_signals,j_tpo_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,trend,B,True,550,0.1491699413283356,82.04346773058458,1.5215838990231845,1.2251493071173047,10.791083723932214,20.236184597218127,4.054295281624537,432,118,3,1.0,0.01,3.0,1.3,1.15,"{""base"": {""length"": 28}, ""c1"": {""atr_period"": 10, ""factor"": 9}, ""c2"": {""ema_len"": 200, ""len"": 21}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 11}}",118,0.06513166236188395,7.685536158702306,1.331014643026487,1.5864951045606264,5.834246417160118,5.491934189330825,1.9630619403478848,1.3994224791755496,0.288135593220339,"W3 only -- provisional, NOT mode B stitched score"
trend_direction_force_index_signals,coral_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,160,0.1559178007766002,24.946848124256043,1.8190690065919095,3.6539492468491495,626396458779626.6,11.218482321623426,2.223727542554614,90,70,26,1.0,0.05,1.0,1.0,1.6,"{""base"": {""mci_length"": 11}, ""c1"": {""fhigh"": 0.040557, ""flow"": -0.093691, ""lookback"": 13}, ""c2"": {""const_d"": 61, ""smooth_period"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 132, ""hline"": 0, ""lookback"": 20}}",70,0.204719697624114,14.330378833687979,2.1941982361406653,5.075750945453245,,3.5000000000000124,1.3198503007790605,4.094393952482265,0.5428571428571428,"W3 only -- provisional, NOT mode B stitched score"
volatility_quality_signals,kase_peak_oscillator_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,trend,B,True,408,0.0950878964606096,38.79586175592874,1.302310019467491,1.3915510770848116,6.776337631910876,10.72897879343504,3.615988297009922,272,136,2,1.0,0.12,2.95,2.0,0.9,"{""base"": {""length"": 5}, ""c1"": {""atr_pct"": 0.49345, ""smooth"": 19}, ""c2"": {""long_cycle"": 35, ""sharpness"": 40, ""short_cycle"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",136,-0.009484665912895993,-1.289914564153855,0.9520998916260235,-0.26324444965219396,-0.9473240471493484,7.423063242965012,4.3968798449196,-0.173771194173286,0.25,"W3 only -- provisional, NOT mode B stitched score"
vortex_signals,center_of_gravity_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,trend,B,True,178,0.416310522105478,74.10327293477508,2.2026514416947207,1.93834742133495,35.4486309073512,17.845797897695874,4.1524213912756895,126,52,4,1.0,0.05,2.6,1.0,0.75,"{""base"": {""length"": 12, ""volume_factor"": 0.862993}, ""c1"": {""period"": 14}, ""c2"": {""length"": 12, ""signal_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}",52,0.15315161681954959,7.963884074616579,1.6277023139076072,2.709456136917607,13.935815863722885,3.9365074937171736,1.5817663471462449,2.0230836820016886,0.34615384615384615,"W3 only -- provisional, NOT mode B stitched score"
vortex_signals,polychromatic_momentum_signals,efficiency_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,162,0.4986654601686713,80.78380454732476,2.7251450079213324,1.5671919847362148,41.54186158610724,10.264507024855176,7.870207926372826,90,72,4,1.0,0.05,1.7,1.0,1.4,"{""base"": {""mci_length"": 14}, ""c1"": {""period"": 14}, ""c2"": {""len"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 12}}",72,0.05990738855670805,4.31333197608298,1.2699391201740333,1.4714068054246003,5.538776465804773,10.264507024855176,5.723984961791826,0.4202181327986219,0.3472222222222222,"W3 only -- provisional, NOT mode B stitched score"
waddah_attar_explosion_signals,parabolic_sar_signals,vertical_horizontal_filter_volume_signals,hma_baseline,adx_dmi_exit,trend,B,True,118,0.1611852137192993,19.01985521887732,2.0115411089901856,4.136618696208386,14.89202292054778,3.4335306076427754,5.5394453675585655,52,66,17,1.0,0.05,2.75,1.0,0.6,"{""base"": {""ma_length"": 20}, ""c1"": {""bbLen"": 2, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}, ""c2"": {""sar_increment"": 0.016223, ""sar_maximum"": 0.2, ""sar_start"": 0.02}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 28, ""vhf_threshold"": 0.431496}}",66,0.14976166862929455,9.88427012953344,1.8339967112547637,3.807055032759451,15.343404694687528,3.4335306076427754,1.7109926372720135,2.8787482213007842,0.5151515151515151,"W3 only -- provisional, NOT mode B stitched score"
aroon_signals,linreg_slope_signals,waddah_attar_explosion_volume_signals,t3_baseline,adx_dmi_exit,trend,B,True,176,0.1119866269257326,19.709646338928952,1.5505006289607146,2.5056144031764576,12.183055462529516,4.396499434266112,4.483031701383352,100,76,5,1.0,0.01,2.25,1.0,1.6,"{""base"": {""length"": 28, ""volume_factor"": 0.567792}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.162226}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 4, ""fastEma"": 2, ""sensitivity"": 80, ""slowEma"": 40}}",76,0.16724510897088118,12.71062828178697,1.7088891919980063,3.2346053272983224,18.496982118413882,4.087281440002416,1.593778012531818,3.109800112462884,0.3815789473684211,"W3 only -- provisional, NOT mode B stitched score"
bears_bulls_impulse_signals,volatility_quality_signals,chaikin_volatility_volume_signals,kama_baseline,adx_dmi_exit,trend,B,True,360,0.0817148151879067,29.41733346764643,1.2954650012262938,1.616677244308685,8.664110100966397,10.724076001853316,2.743111244508392,90,270,33,1.0,0.15,3.0,1.0,1.7,"{""base"": {""fast_length"": 2, ""length"": 28, ""slow_length"": 16}, ""c1"": {""length"": 37}, ""c2"": {""atr_pct"": 0.140536, ""smooth"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 12}}",270,0.08223293732115657,22.20289307671227,1.2838541423161565,1.479788870183068,9.575353264355273,10.724076001853316,4.564369892142059,2.0703781913588832,0.2962962962962963,"W3 only -- provisional, NOT mode B stitched score"
