pair,day,level,size,dir,r,pnl,base_ccy,quote_ccy
AUDNZD,2018-07-12,2,2.0,1,0.04721842360329429,0.09443684720658858,AUD,NZD
EURGBP,2018-07-12,1,1.0,1,0.049709525782731634,0.049709525782731634,EUR,GBP
USDJPY,2018-07-12,2,2.0,1,0.27092792011173444,0.5418558402234689,USD,JPY
AUDCHF,2018-07-13,2,2.0,-1,0.031124947574885348,0.062249895149770695,AUD,CHF
AUDNZD,2018-07-13,2,2.0,1,0.04721842360329429,0.09443684720658858,AUD,NZD
EURGBP,2018-07-13,1,1.0,1,0.049709525782731634,0.049709525782731634,EUR,GBP
GBPCAD,2018-07-13,2,2.0,-1,0.1371241341696962,0.2742482683393924,GBP,CAD
AUDCHF,2018-07-16,2,2.0,-1,0.031124947574885348,0.062249895149770695,AUD,CHF
AUDNZD,2018-07-16,2,2.0,1,0.04721842360329429,0.09443684720658858,AUD,NZD
EURGBP,2018-07-16,1,1.0,1,0.049709525782731634,0.049709525782731634,EUR,GBP
GBPCAD,2018-07-16,2,2.0,-1,0.1371241341696962,0.2742482683393924,GBP,CAD
AUDCHF,2018-07-17,2,1.668600409798496,-1,0.031124947574885348,0.0519351002784104,AUD,CHF
AUDNZD,2018-07-17,2,1.668600409798496,1,0.04721842360329429,0.07878868097449583,AUD,NZD
GBPCAD,2018-07-17,2,1.668600409798496,-1,0.1371241341696962,0.22880538646881907,GBP,CAD
GBPCHF,2018-07-17,3,2.502900614697744,-1,0.14997333221047873,0.3753683453778762,GBP,CHF
GBPUSD,2018-07-17,2,1.668600409798496,-1,0.05613170315142034,0.09366138288114752,GBP,USD
AUDCHF,2018-07-18,2,1.460025358573684,-1,0.031124947574885348,0.045443212743609095,AUD,CHF
AUDNZD,2018-07-18,2,1.460025358573684,1,0.04721842360329429,0.06894009585268385,AUD,NZD
GBPCAD,2018-07-18,2,1.460025358573684,-1,0.1371241341696962,0.20020471316021665,GBP,CAD
GBPCHF,2018-07-18,4,2.920050717147368,-1,0.14451124915785907,0.42198017673926835,GBP,CHF
GBPUSD,2018-07-18,2,1.460025358573684,-1,0.05613170315142034,0.08195371002100407,GBP,USD
AUDCHF,2018-07-19,2,1.668600409798496,-1,0.031124947574885348,0.0519351002784104,AUD,CHF
AUDNZD,2018-07-19,2,1.668600409798496,1,0.04721842360329429,0.07878868097449583,AUD,NZD
GBPCAD,2018-07-19,1,0.834300204899248,-1,0.09924826833939238,0.08280285061145061,GBP,CAD
GBPCHF,2018-07-19,4,3.337200819596992,-1,0.14451124915785907,0.4822630591305924,GBP,CHF
GBPUSD,2018-07-19,2,1.668600409798496,-1,0.05613170315142034,0.09366138288114752,GBP,USD
AUDCHF,2018-07-20,2,1.460025358573684,-1,0.031124947574885348,0.045443212743609095,AUD,CHF
AUDNZD,2018-07-20,2,1.460025358573684,1,0.04721842360329429,0.06894009585268385,AUD,NZD
GBPCAD,2018-07-20,1,0.730012679286842,-1,0.09924826833939238,0.07245249428501928,GBP,CAD
GBPCHF,2018-07-20,4,2.920050717147368,-1,0.14451124915785907,0.42198017673926835,GBP,CHF
GBPNZD,2018-07-20,1,0.730012679286842,-1,-0.04643875226270654,-0.033900877962036294,GBP,NZD
GBPUSD,2018-07-20,2,1.460025358573684,-1,0.05613170315142034,0.08195371002100407,GBP,USD
AUDCHF,2018-07-23,2,1.460025358573684,-1,0.031124947574885348,0.045443212743609095,AUD,CHF
AUDNZD,2018-07-23,2,1.460025358573684,1,0.04721842360329429,0.06894009585268385,AUD,NZD
GBPCAD,2018-07-23,1,0.730012679286842,-1,0.09924826833939238,0.07245249428501928,GBP,CAD
GBPCHF,2018-07-23,4,2.920050717147368,-1,0.14451124915785907,0.42198017673926835,GBP,CHF
GBPNZD,2018-07-23,1,0.730012679286842,-1,-0.04643875226270654,-0.033900877962036294,GBP,NZD
GBPUSD,2018-07-23,2,1.460025358573684,-1,0.05613170315142034,0.08195371002100407,GBP,USD
AUDCHF,2018-07-24,2,1.460025358573684,-1,0.031124947574885348,0.045443212743609095,AUD,CHF
AUDNZD,2018-07-24,2,1.460025358573684,1,0.04721842360329429,0.06894009585268385,AUD,NZD
GBPCAD,2018-07-24,1,0.730012679286842,-1,0.09924826833939238,0.07245249428501928,GBP,CAD
GBPCHF,2018-07-24,4,2.920050717147368,-1,0.14451124915785907,0.42198017673926835,GBP,CHF
GBPNZD,2018-07-24,1,0.730012679286842,-1,-0.04643875226270654,-0.033900877962036294,GBP,NZD
GBPUSD,2018-07-24,2,1.460025358573684,-1,0.05613170315142034,0.08195371002100407,GBP,USD
AUDCHF,2018-07-25,2,1.460025358573684,-1,0.031124947574885348,0.045443212743609095,AUD,CHF
AUDNZD,2018-07-25,2,1.460025358573684,1,0.04721842360329429,0.06894009585268385,AUD,NZD
GBPCAD,2018-07-25,1,0.730012679286842,-1,0.09924826833939238,0.07245249428501928,GBP,CAD
GBPCHF,2018-07-25,4,2.920050717147368,-1,0.14451124915785907,0.42198017673926835,GBP,CHF
GBPNZD,2018-07-25,1,0.730012679286842,-1,-0.04643875226270654,-0.033900877962036294,GBP,NZD
GBPUSD,2018-07-25,2,1.460025358573684,-1,0.05613170315142034,0.08195371002100407,GBP,USD
USDCAD,2018-07-25,1,0.730012679286842,-1,-0.076923076923076,-0.056154821483602554,USD,CAD
AUDCHF,2018-07-26,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDNZD,2018-07-26,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
GBPCAD,2018-07-26,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-07-26,4,2.336040573717894,-1,0.14451124915785907,0.3375841413914146,GBP,CHF
GBPNZD,2018-07-26,1,0.5840101434294735,-1,-0.04643875226270654,-0.027120702369629032,GBP,NZD
GBPUSD,2018-07-26,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
USDCAD,2018-07-26,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-07-27,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDNZD,2018-07-27,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
GBPCAD,2018-07-27,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-07-27,4,2.336040573717894,-1,0.14451124915785907,0.3375841413914146,GBP,CHF
GBPNZD,2018-07-27,1,0.5840101434294735,-1,-0.04835641037388405,-0.028240634158186506,GBP,NZD
GBPUSD,2018-07-27,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
USDCAD,2018-07-27,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-07-30,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDNZD,2018-07-30,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
GBPCAD,2018-07-30,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-07-30,4,2.336040573717894,-1,0.14451124915785907,0.3375841413914146,GBP,CHF
GBPNZD,2018-07-30,1,0.5840101434294735,-1,-0.04835641037388405,-0.028240634158186506,GBP,NZD
GBPUSD,2018-07-30,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
USDCAD,2018-07-30,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-07-31,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDJPY,2018-07-31,1,0.5840101434294735,1,-0.3333333333333341,-0.19467004780982497,AUD,JPY
AUDNZD,2018-07-31,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
EURGBP,2018-07-31,1,0.5840101434294735,-1,0.05148384271584697,0.030067086368782244,EUR,GBP
GBPCAD,2018-07-31,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-07-31,4,2.336040573717894,-1,0.14451124915785907,0.3375841413914146,GBP,CHF
GBPNZD,2018-07-31,1,0.5840101434294735,-1,-0.04835641037388405,-0.028240634158186506,GBP,NZD
GBPUSD,2018-07-31,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
USDCAD,2018-07-31,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-08-01,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDJPY,2018-08-01,1,0.5840101434294735,1,-0.3333333333333341,-0.19467004780982497,AUD,JPY
AUDNZD,2018-08-01,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
EURGBP,2018-08-01,1,0.5840101434294735,-1,0.05148384271584697,0.030067086368782244,EUR,GBP
GBPCAD,2018-08-01,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-08-01,3,1.7520304302884206,-1,0.13965136251350938,0.24467343675490802,GBP,CHF
GBPJPY,2018-08-01,1,0.5840101434294735,-1,0.6750000000000017,0.39420684681489565,GBP,JPY
GBPNZD,2018-08-01,1,0.5840101434294735,-1,-0.04835641037388405,-0.028240634158186506,GBP,NZD
GBPUSD,2018-08-01,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
USDCAD,2018-08-01,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-08-02,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDJPY,2018-08-02,1,0.5840101434294735,1,-0.3333333333333341,-0.19467004780982497,AUD,JPY
AUDNZD,2018-08-02,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
EURGBP,2018-08-02,1,0.5840101434294735,-1,0.05148384271584697,0.030067086368782244,EUR,GBP
GBPCAD,2018-08-02,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-08-02,3,1.7520304302884206,-1,0.13965136251350938,0.24467343675490802,GBP,CHF
GBPJPY,2018-08-02,2,1.168020286858947,-1,0.5184523809523811,0.6055628987227043,GBP,JPY
GBPUSD,2018-08-02,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
USDCAD,2018-08-02,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-08-03,2,1.168020286858947,-1,0.031124947574885348,0.036354570194887276,AUD,CHF
AUDNZD,2018-08-03,2,1.168020286858947,1,0.04721842360329429,0.055152076682147076,AUD,NZD
EURGBP,2018-08-03,1,0.5840101434294735,-1,0.05148384271584697,0.030067086368782244,EUR,GBP
GBPCAD,2018-08-03,1,0.5840101434294735,-1,0.09924826833939238,0.05796199542801542,GBP,CAD
GBPCHF,2018-08-03,3,1.7520304302884206,-1,0.13965136251350938,0.24467343675490802,GBP,CHF
GBPJPY,2018-08-03,2,1.168020286858947,-1,0.5184523809523811,0.6055628987227043,GBP,JPY
GBPUSD,2018-08-03,4,2.336040573717894,-1,0.07045315770474256,0.16458143494482408,GBP,USD
NZDCHF,2018-08-03,1,0.5840101434294735,-1,-0.09602824815662556,-0.05608147097923197,NZD,CHF
USDCAD,2018-08-03,1,0.5840101434294735,-1,-0.076923076923076,-0.04492385718688204,USD,CAD
AUDCHF,2018-08-06,2,1.0618366244172248,-1,0.031124947574885348,0.033049609268079344,AUD,CHF
AUDNZD,2018-08-06,2,1.0618366244172248,1,0.04721842360329429,0.050138251529224624,AUD,NZD
GBPCAD,2018-08-06,1,0.5309183122086124,-1,0.09924826833939238,0.05269272311637766,GBP,CAD
GBPCHF,2018-08-06,3,1.5927549366258371,-1,0.13965136251350938,0.22243039704991643,GBP,CHF
GBPJPY,2018-08-06,3,1.5927549366258371,-1,0.506746031746032,0.8071222436790457,GBP,JPY
GBPUSD,2018-08-06,4,2.1236732488344496,-1,0.07045315770474256,0.14961948631347646,GBP,USD
NZDCHF,2018-08-06,1,0.5309183122086124,-1,-0.09602824815662556,-0.050983155435665437,NZD,CHF
USDCAD,2018-08-06,1,0.5309183122086124,-1,-0.076923076923076,-0.040839870169892774,USD,CAD
AUDCHF,2018-08-07,2,1.2978003187321636,-1,0.031124947574885348,0.040393966883208086,AUD,CHF
AUDNZD,2018-08-07,2,1.2978003187321636,1,0.04721842360329429,0.06128008520238565,AUD,NZD
GBPCAD,2018-08-07,1,0.6489001593660818,-1,0.09924826833939238,0.06440221714223937,GBP,CAD
GBPCHF,2018-08-07,3,1.9467004780982453,-1,0.13965136251350938,0.2718593741721201,GBP,CHF
GBPJPY,2018-08-07,2,1.2978003187321636,-1,0.4226190476190473,0.548475134702283,GBP,JPY
GBPUSD,2018-08-07,3,1.9467004780982453,-1,0.06477087693965695,0.1260894971052728,GBP,USD
NZDCHF,2018-08-07,1,0.6489001593660818,-1,0.6031746031746028,0.3914000961255729,NZD,CHF
NZDJPY,2018-08-07,1,0.6489001593660818,-1,0.9333333333333331,0.6056401487416763,NZD,JPY
USDCAD,2018-08-07,1,0.6489001593660818,-1,-0.076923076923076,-0.049915396874313386,USD,CAD
USDJPY,2018-08-07,1,0.6489001593660818,-1,0.027699801867916925,0.017974405846500185,USD,JPY
AUDCHF,2018-08-08,2,1.2978003187321636,-1,0.031124947574885348,0.040393966883208086,AUD,CHF
AUDNZD,2018-08-08,2,1.2978003187321636,1,0.04721842360329429,0.06128008520238565,AUD,NZD
GBPCAD,2018-08-08,1,0.6489001593660818,-1,0.09924826833939238,0.06440221714223937,GBP,CAD
GBPCHF,2018-08-08,3,1.9467004780982453,-1,0.13965136251350938,0.2718593741721201,GBP,CHF
GBPJPY,2018-08-08,2,1.2978003187321636,-1,0.4226190476190473,0.548475134702283,GBP,JPY
GBPUSD,2018-08-08,3,1.9467004780982453,-1,0.06477087693965695,0.1260894971052728,GBP,USD
NZDCHF,2018-08-08,1,0.6489001593660818,-1,0.6031746031746028,0.3914000961255729,NZD,CHF
NZDJPY,2018-08-08,1,0.6489001593660818,-1,0.9333333333333331,0.6056401487416763,NZD,JPY
USDCAD,2018-08-08,1,0.6489001593660818,-1,-0.076923076923076,-0.049915396874313386,USD,CAD
USDJPY,2018-08-08,1,0.6489001593660818,-1,0.027699801867916925,0.017974405846500185,USD,JPY
AUDCHF,2018-08-09,2,2.0,-1,0.031124947574885348,0.062249895149770695,AUD,CHF
AUDNZD,2018-08-09,2,2.0,1,0.04721842360329429,0.09443684720658858,AUD,NZD
EURCAD,2018-08-09,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPCAD,2018-08-09,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPJPY,2018-08-09,1,1.0,-1,0.48333333333333406,0.48333333333333406,GBP,JPY
GBPUSD,2018-08-09,2,2.0,-1,0.07142102129183843,0.14284204258367686,GBP,USD
NZDCHF,2018-08-09,1,1.0,-1,0.6031746031746028,0.6031746031746028,NZD,CHF
NZDJPY,2018-08-09,1,1.0,-1,0.9333333333333331,0.9333333333333331,NZD,JPY
USDCAD,2018-08-09,1,1.0,-1,-0.076923076923076,-0.076923076923076,USD,CAD
USDJPY,2018-08-09,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDCHF,2018-08-10,2,2.0,-1,0.031124947574885348,0.062249895149770695,AUD,CHF
AUDNZD,2018-08-10,1,1.0,1,0.05169491172271742,0.05169491172271742,AUD,NZD
CADCHF,2018-08-10,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
EURCAD,2018-08-10,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPCAD,2018-08-10,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPJPY,2018-08-10,1,1.0,-1,0.48333333333333406,0.48333333333333406,GBP,JPY
GBPUSD,2018-08-10,2,2.0,-1,0.07142102129183843,0.14284204258367686,GBP,USD
USDCAD,2018-08-10,1,1.0,-1,-0.076923076923076,-0.076923076923076,USD,CAD
USDJPY,2018-08-10,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDCHF,2018-08-13,1,1.0,-1,0.0299328219790389,0.0299328219790389,AUD,CHF
CADCHF,2018-08-13,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
CADJPY,2018-08-13,1,1.0,-1,-0.5000000000000032,-0.5000000000000032,CAD,JPY
EURCAD,2018-08-13,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPCAD,2018-08-13,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPJPY,2018-08-13,1,1.0,-1,0.48333333333333406,0.48333333333333406,GBP,JPY
GBPUSD,2018-08-13,2,2.0,-1,0.07142102129183843,0.14284204258367686,GBP,USD
USDJPY,2018-08-13,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDCHF,2018-08-14,1,1.0,-1,0.0299328219790389,0.0299328219790389,AUD,CHF
CADCHF,2018-08-14,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
CADJPY,2018-08-14,1,1.0,-1,-0.5000000000000032,-0.5000000000000032,CAD,JPY
EURCAD,2018-08-14,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPCAD,2018-08-14,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPUSD,2018-08-14,2,2.0,-1,0.07142102129183843,0.14284204258367686,GBP,USD
USDJPY,2018-08-14,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDCHF,2018-08-15,1,1.0,-1,0.0299328219790389,0.0299328219790389,AUD,CHF
CADCHF,2018-08-15,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
CADJPY,2018-08-15,1,1.0,-1,-0.1347462410683201,-0.1347462410683201,CAD,JPY
EURCAD,2018-08-15,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
EURNZD,2018-08-15,1,1.0,1,-0.1283286005946311,-0.1283286005946311,EUR,NZD
GBPCAD,2018-08-15,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPUSD,2018-08-15,1,1.0,-1,0.08204922451613017,0.08204922451613017,GBP,USD
USDJPY,2018-08-15,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDCHF,2018-08-16,1,1.0,-1,0.0299328219790389,0.0299328219790389,AUD,CHF
CADCHF,2018-08-16,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
CADJPY,2018-08-16,1,1.0,-1,-0.1347462410683201,-0.1347462410683201,CAD,JPY
EURCAD,2018-08-16,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
EURNZD,2018-08-16,1,1.0,1,-0.1283286005946311,-0.1283286005946311,EUR,NZD
GBPCAD,2018-08-16,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPNZD,2018-08-16,1,1.0,-1,0.09357492639940156,0.09357492639940156,GBP,NZD
GBPUSD,2018-08-16,1,1.0,-1,0.08204922451613017,0.08204922451613017,GBP,USD
USDJPY,2018-08-16,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-17,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
CADJPY,2018-08-17,1,1.0,-1,-0.1347462410683201,-0.1347462410683201,CAD,JPY
EURCAD,2018-08-17,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
EURNZD,2018-08-17,1,1.0,1,-0.1283286005946311,-0.1283286005946311,EUR,NZD
GBPCAD,2018-08-17,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPNZD,2018-08-17,1,1.0,-1,0.09357492639940156,0.09357492639940156,GBP,NZD
GBPUSD,2018-08-17,1,1.0,-1,0.08204922451613017,0.08204922451613017,GBP,USD
USDCAD,2018-08-17,1,1.0,-1,-0.03897631770784475,-0.03897631770784475,USD,CAD
USDJPY,2018-08-17,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-20,1,1.0,-1,0.14025590551181089,0.14025590551181089,CAD,CHF
CADJPY,2018-08-20,1,1.0,-1,-0.1347462410683201,-0.1347462410683201,CAD,JPY
EURCAD,2018-08-20,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPCAD,2018-08-20,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPNZD,2018-08-20,1,1.0,-1,0.09357492639940156,0.09357492639940156,GBP,NZD
GBPUSD,2018-08-20,1,1.0,-1,0.08204922451613017,0.08204922451613017,GBP,USD
USDCAD,2018-08-20,1,1.0,-1,-0.03897631770784475,-0.03897631770784475,USD,CAD
USDJPY,2018-08-20,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-21,2,2.0,-1,0.17065705328500558,0.34131410657001116,CAD,CHF
CADJPY,2018-08-21,1,1.0,-1,-0.1347462410683201,-0.1347462410683201,CAD,JPY
EURCAD,2018-08-21,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPCAD,2018-08-21,1,1.0,-1,0.09924826833939238,0.09924826833939238,GBP,CAD
GBPNZD,2018-08-21,1,1.0,-1,0.09357492639940156,0.09357492639940156,GBP,NZD
GBPUSD,2018-08-21,1,1.0,-1,0.08204922451613017,0.08204922451613017,GBP,USD
USDCAD,2018-08-21,1,1.0,-1,-0.03897631770784475,-0.03897631770784475,USD,CAD
USDJPY,2018-08-21,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-22,2,2.0,-1,0.17065705328500558,0.34131410657001116,CAD,CHF
CADJPY,2018-08-22,1,1.0,-1,-0.1347462410683201,-0.1347462410683201,CAD,JPY
EURCAD,2018-08-22,1,1.0,-1,-0.10000000000000046,-0.10000000000000046,EUR,CAD
GBPNZD,2018-08-22,1,1.0,-1,0.09357492639940156,0.09357492639940156,GBP,NZD
USDCAD,2018-08-22,1,1.0,-1,-0.03897631770784475,-0.03897631770784475,USD,CAD
USDJPY,2018-08-22,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-23,3,3.0,-1,0.19710470219000423,0.5913141065700127,CAD,CHF
USDCAD,2018-08-23,1,1.0,-1,-0.03897631770784475,-0.03897631770784475,USD,CAD
USDJPY,2018-08-23,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDUSD,2018-08-24,1,1.0,1,-0.06682284151203571,-0.06682284151203571,AUD,USD
CADCHF,2018-08-24,5,5.0,-1,0.2843234273746082,1.421617136873041,CAD,CHF
USDJPY,2018-08-24,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDUSD,2018-08-27,1,1.0,1,-0.06682284151203571,-0.06682284151203571,AUD,USD
CADCHF,2018-08-27,5,5.0,-1,0.2843234273746082,1.421617136873041,CAD,CHF
USDJPY,2018-08-27,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDUSD,2018-08-28,1,1.0,1,-0.06682284151203571,-0.06682284151203571,AUD,USD
CADCHF,2018-08-28,5,5.0,-1,0.2843234273746082,1.421617136873041,CAD,CHF
USDJPY,2018-08-28,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
AUDUSD,2018-08-29,1,1.0,1,-0.06682284151203571,-0.06682284151203571,AUD,USD
CADCHF,2018-08-29,5,5.0,-1,0.2843234273746082,1.421617136873041,CAD,CHF
GBPAUD,2018-08-29,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-08-29,3,3.0,1,0.29072615923009565,0.872178477690287,GBP,NZD
USDJPY,2018-08-29,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-30,5,5.0,-1,0.2843234273746082,1.421617136873041,CAD,CHF
GBPAUD,2018-08-30,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-08-30,4,4.0,1,0.2930446194225718,1.1721784776902873,GBP,NZD
USDJPY,2018-08-30,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-08-31,5,5.0,-1,0.2843234273746082,1.421617136873041,CAD,CHF
GBPAUD,2018-08-31,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-08-31,4,4.0,1,0.2930446194225718,1.1721784776902873,GBP,NZD
NZDJPY,2018-08-31,1,1.0,-1,0.016846450192877803,0.016846450192877803,NZD,JPY
USDJPY,2018-08-31,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADCHF,2018-09-03,1,1.0,-1,0.3636363636363635,0.3636363636363635,CAD,CHF
GBPAUD,2018-09-03,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-09-03,4,4.0,1,0.2930446194225718,1.1721784776902873,GBP,NZD
NZDJPY,2018-09-03,1,1.0,-1,0.016846450192877803,0.016846450192877803,NZD,JPY
USDJPY,2018-09-03,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
GBPAUD,2018-09-04,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-09-04,4,4.0,1,0.2930446194225718,1.1721784776902873,GBP,NZD
NZDJPY,2018-09-04,1,1.0,-1,0.016846450192877803,0.016846450192877803,NZD,JPY
USDJPY,2018-09-04,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
GBPAUD,2018-09-05,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-09-05,3,3.0,1,0.2740594925634291,0.8221784776902873,GBP,NZD
NZDJPY,2018-09-05,1,1.0,-1,0.016846450192877803,0.016846450192877803,NZD,JPY
USDCAD,2018-09-05,1,1.0,1,-0.20000000000000137,-0.20000000000000137,USD,CAD
USDJPY,2018-09-05,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
GBPAUD,2018-09-06,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-09-06,2,2.0,1,0.2902559055118108,0.5805118110236216,GBP,NZD
GBPUSD,2018-09-06,2,2.0,1,0.13002589446354593,0.26005178892709185,GBP,USD
NZDJPY,2018-09-06,1,1.0,-1,0.016846450192877803,0.016846450192877803,NZD,JPY
USDCAD,2018-09-06,2,2.0,1,-0.22499999999999956,-0.4499999999999991,USD,CAD
USDJPY,2018-09-06,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADJPY,2018-09-07,1,1.0,-1,-0.3333333333333334,-0.3333333333333334,CAD,JPY
GBPAUD,2018-09-07,1,1.0,1,0.18125000000000027,0.18125000000000027,GBP,AUD
GBPNZD,2018-09-07,2,2.0,1,0.2902559055118108,0.5805118110236216,GBP,NZD
GBPUSD,2018-09-07,2,2.0,1,0.13002589446354593,0.26005178892709185,GBP,USD
NZDJPY,2018-09-07,1,1.0,-1,0.016846450192877803,0.016846450192877803,NZD,JPY
USDCAD,2018-09-07,2,2.0,1,-0.22499999999999956,-0.4499999999999991,USD,CAD
USDJPY,2018-09-07,1,1.0,-1,0.027699801867916925,0.027699801867916925,USD,JPY
CADJPY,2018-09-10,2,2.0,-1,-0.4166666666666651,-0.8333333333333302,CAD,JPY
EURJPY,2018-09-10,2,2.0,1,0.1728875423491148,0.3457750846982296,EUR,JPY
GBPNZD,2018-09-10,1,1.0,1,0.30000000000000027,0.30000000000000027,GBP,NZD
GBPUSD,2018-09-10,2,2.0,1,0.13002589446354593,0.26005178892709185,GBP,USD
