c1,c2,vol,base,exit_ind,slice,mode,crosses_label,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,ulcer_R,calmar,n_blind,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,ip1,risk1,stage,stage_w1,cheap_gain_R,base_R_w1w2,final_R_w1w2,cheap_ip,cheap_risk,cheap_ip_w1,cheap_risk_w1,cheap_gain_R_w1,resumed
adx_dmi_signals,aroon_signals,variance_volume_signals,vidya,adx_dmi_exit,chop,A,False,0.1058910789869309,22.2371265872555,1.1799178524321776,0.3380952380952381,1.1325256762360194,6.9909994855199455,14.674011403547691,6.541661715762337,1.5154088391862155,210,145,65,2,1.0,0.05,2.05,2.0,1.5,"{""base"": {""vda_length"": 2}, ""c1"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 17}, ""c2"": {""length"": 71}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 25}}","{""base"": {""vda_length"": 6}, ""c1"": {""adx_smoothing"": 17, ""adx_threshold"": 25, ""di_length"": 7}, ""c2"": {""length"": 25}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 23, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.65, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0018977683623801,0.4144734027235561,,,,,,False
adx_dmi_signals,bears_bulls_impulse_signals,variance_volume_signals,alma_baseline,adx_dmi_exit,chop,A,False,0.0442199237261533,8.932424592682974,1.0717493665114102,0.3712871287128713,0.4989386650995426,6.933421591677066,24.175505340096553,10.3579014565827,0.3694824355074804,202,126,76,37,1.0,0.05,3.0,2.0,1.5,"{""base"": {""length"": 7, ""offset"": 0.85, ""sigma"": 7}, ""c1"": {""adx_smoothing"": 26, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""length"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 3}}","{""base"": {""length"": 17, ""offset"": 1.592745, ""sigma"": 6}, ""c1"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 17}, ""c2"": {""length"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 7, ""hline"": 0, ""lookback"": 87}}","{""atr_len"": 32, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 1.5, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0240401153101307,0.4665377657669334,,,,,,False
adx_dmi_signals,chandelier_exit_signals,chaikin_volatility_volume_signals,alma_baseline,adx_dmi_exit,chop,A,False,0.1362181007391198,67.01930556364698,1.2343000290667046,0.3658536585365853,1.4680170624916002,9.380158874127792,15.648305723662528,5.207514660656285,4.282847405154156,492,160,332,23,1.0,0.05,2.1,2.0,1.5,"{""base"": {""length"": 7, ""offset"": 0.689461, ""sigma"": 7}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 5}, ""c2"": {""atr_mult"": 6, ""atr_period"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 15}}","{""base"": {""length"": 11, ""offset"": 1.04792, ""sigma"": 6}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 47, ""di_length"": 3}, ""c2"": {""atr_mult"": 6, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 43, ""roc_len"": 10}}","{""atr_len"": 3, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.75, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0179788177554254,0.3007353894563297,,,,,,False
adx_dmi_signals,chandelier_exit_signals,chaikin_volatility_volume_signals,vidya,adx_dmi_exit,chop,A,False,-0.0064034109532559,-2.2988245322188767,0.9872434995938756,0.3844011142061281,-0.0897181309960774,-0.3468029756592813,37.58686827135206,20.933210596950232,-0.0611603104473323,359,224,135,32,1.15,0.05,1.5,2.0,1.5,"{""base"": {""vda_length"": 2}, ""c1"": {""adx_smoothing"": 26, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""atr_mult"": 9, ""atr_period"": 220}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 4, ""roc_len"": 10}}","{""base"": {""vda_length"": 9}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 3}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 10}}","{""atr_len"": 4, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.1, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0229750479344792,0.3053356653123663,,,,,,False
adx_dmi_signals,chandelier_exit_signals,efficiency_ratio_volume_signals,alma_baseline,adx_dmi_exit,chop,A,False,-0.1318119220932527,-39.41176470588257,0.8216662230503052,0.2608695652173913,-1.4223228712739513,,39.411764705882575,18.343071150966104,-0.9999999999999998,299,223,76,47,1.0,0.05,3.0,2.0,1.5,"{""base"": {""length"": 3, ""offset"": 0.453619, ""sigma"": 5}, ""c1"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 26}, ""c2"": {""atr_mult"": 2, ""atr_period"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 19}}","{""base"": {""length"": 90, ""offset"": 5.592432, ""sigma"": 7}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 11}, ""c2"": {""atr_mult"": 4, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 19}}","{""atr_len"": 45, ""atr_mult"": 1.36, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0054283052281503,0.4476190476190488,,,,,,False
adx_dmi_signals,chandelier_exit_signals,efficiency_ratio_volume_signals,vidya,adx_dmi_exit,chop,A,True,0.2151735443553415,37.44019671782943,1.3291108754012126,0.3275862068965517,1.9811088600987676,26.166856824028415,13.399999999999984,5.334966234684414,2.794044531181304,174,87,87,40,1.0,0.05,2.9,2.0,1.5,"{""base"": {""vda_length"": 2}, ""c1"": {""adx_smoothing"": 3, ""adx_threshold"": 25, ""di_length"": 26}, ""c2"": {""atr_mult"": 9, ""atr_period"": 220}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 10}}","{""base"": {""vda_length"": 2}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 7}, ""c2"": {""atr_mult"": 20, ""atr_period"": 41}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 19}}","{""atr_len"": 2, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 2.65, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.007630541309634,0.4150442477876109,,,,,,False
adx_dmi_signals,chandelier_exit_signals,variance_volume_signals,alma_baseline,adx_dmi_exit,chop,A,True,0.186645474152568,46.661368538142014,1.3375425973862292,0.408,2.142579090591528,13.95763802742291,19.85523167147384,6.977477057777629,2.3500792793659895,250,183,67,44,1.0,0.05,1.95,2.0,1.5,"{""base"": {""length"": 9, ""offset"": 0.689461, ""sigma"": 6}, ""c1"": {""adx_smoothing"": 17, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""atr_mult"": 9, ""atr_period"": 145}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}","{""base"": {""length"": 26, ""offset"": 1.04792, ""sigma"": 6}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 5}, ""c2"": {""atr_mult"": 6, ""atr_period"": 22}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 29, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.9, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0064004232094096,0.5097562330679758,,,,,,False
adx_dmi_signals,chandelier_exit_signals,variance_volume_signals,hma_baseline,adx_dmi_exit,chop,A,False,-0.1610829611542233,-38.33774475470516,0.7370664395896653,0.2605042016806723,-2.016416910791936,-8.242853505426625,56.28067376450059,31.802474391575565,-0.6811884469458315,238,130,108,31,1.0,0.05,2.7,2.0,1.5,"{""base"": {""ma_length"": 132}, ""c1"": {""adx_smoothing"": 11, ""adx_threshold"": 25, ""di_length"": 7}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}","{""base"": {""ma_length"": 87}, ""c1"": {""adx_smoothing"": 5, ""adx_threshold"": 25, ""di_length"": 5}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.35, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0027546685815684,0.3890761526509932,,,,,,False
adx_dmi_signals,chandelier_exit_signals,variance_volume_signals,vidya,adx_dmi_exit,chop,A,False,0.1056741832143267,28.426355284653894,1.172002355020641,0.345724907063197,1.1095310197180497,8.57535834186787,23.134523437876055,12.411916067060828,1.228741770323827,269,134,135,15,1.0,0.05,2.1,2.0,1.5,"{""base"": {""vda_length"": 2}, ""c1"": {""adx_smoothing"": 3, ""adx_threshold"": 31, ""di_length"": 7}, ""c2"": {""atr_mult"": 9, ""atr_period"": 22}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 2, ""hline"": 0, ""lookback"": 25}}","{""base"": {""vda_length"": 6}, ""c1"": {""adx_smoothing"": 3, ""adx_threshold"": 25, ""di_length"": 5}, ""c2"": {""atr_mult"": 6, ""atr_period"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 11}}","{""atr_len"": 7, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.7, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0117686823363937,0.3788538162597779,,,,,,False
adx_dmi_signals,coppock_curve_signals,chaikin_volatility_volume_signals,vidya,adx_dmi_exit,chop,A,False,-0.0719729472008048,-18.856912166610872,0.8764972550377941,0.3435114503816794,-0.9596629981735936,-4.7279952591312675,42.05531515553171,21.739163361705344,-0.4483835657127526,262,180,82,26,1.0,0.05,1.35,2.0,1.5,"{""base"": {""vda_length"": 6}, ""c1"": {""adx_smoothing"": 11, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""long_roc"": 5, ""short_roc"": 9, ""smooth_len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 10, ""roc_len"": 52}}","{""base"": {""vda_length"": 6}, ""c1"": {""adx_smoothing"": 11, ""adx_threshold"": 31, ""di_length"": 5}, ""c2"": {""long_roc"": 7, ""short_roc"": 21, ""smooth_len"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 10, ""roc_len"": 10}}","{""atr_len"": 30, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.9, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0635373477404997,0.2690000000000002,,,,,,False
