kind,draw,score,max_dd_pct,scale,budget
null_per_member,33,49.71669140698084,4.090940556604011,6.209369691301576,team2
null_per_member,34,53.38448254096524,3.8225711363492962,6.2270482527280855,team2
null_per_member,35,54.199608130833376,4.026388796717512,6.260510033710058,team2
null_per_member,36,52.041068133408004,3.8259374100876187,6.129932936151147,team2
null_per_member,37,55.866527034220056,3.3044026443022005,6.273854187621615,team2
null_per_member,38,52.779333075766914,3.845863136699805,6.186595006961744,team2
null_per_member,39,53.79015916804967,3.59416821928383,6.44512254131906,team2
null_per_member,40,53.76741555077754,4.240112061121181,6.316013289979434,team2
null_per_member,41,54.26965067351158,3.9775104019352483,6.371550484058264,team2
null_per_member,42,51.159761724624055,4.413001202291497,6.224500392621998,team2
null_per_member,43,50.33045214630645,3.8564133388432538,6.070930256117192,team2
null_per_member,44,58.111985747493875,4.053007755147796,6.43137029561065,team2
null_per_member,45,51.00261209709087,4.036246022904535,6.098794019061526,team2
null_per_member,46,55.425174588166485,4.681913331838565,6.343668341545862,team2
null_per_member,47,49.890780172454754,4.420163420381357,5.986559806611112,team2
null_per_member,48,53.77790564724878,4.426003056488128,6.1662750242362145,team2
null_per_member,49,55.08168579914447,5.399999999999984,6.058826567608677,team2
null_per_member,50,48.22951534294993,4.571366287683247,6.125996636981632,team2
null_per_member,51,54.83437986695722,4.279599607653779,6.157983933855892,team2
null_per_member,52,51.06504115371386,3.8553752352688093,6.073095051850485,team2
null_per_member,53,55.119997722634025,3.3199605937273873,6.285973928828213,team2
null_per_member,54,54.73498947737163,4.3870310044625,6.1519279689198125,team2
null_per_member,55,56.54572981372261,3.598940203404254,6.341503018889149,team2
null_per_member,56,48.84951200281737,4.517622294887161,6.060874047745999,team2
null_per_member,57,55.77798662053411,4.253085701762558,6.217697744265858,team2
null_per_member,58,56.43610156823032,4.587856281496215,6.400462093031285,team2
null_per_member,59,53.79543350255545,4.481926957352499,6.222665421198509,team2
null_per_member,60,51.68353526830611,3.21610101673312,6.025593399707291,team2
null_per_member,61,52.04723792163718,4.002774739128881,6.286884994331434,team2
null_per_member,62,50.152508414970214,5.085617490864308,6.192436380071461,team2
null_per_member,63,50.96055699906561,3.968547765571877,6.047702014892953,team2
null_per_member,64,54.23121938483888,4.339043495724525,6.388346772295836,team2
null_per_member,65,52.356935953213636,3.9341142968784197,6.257265050130554,team2
null_per_member,66,53.05250264254892,3.591435998500998,6.1724146301941705,team2
null_per_member,67,54.131609910735776,3.7521006332825806,6.324133364655645,team2
null_per_member,68,52.764417769467045,5.329577209371621,6.352867729549825,team2
null_per_member,69,49.983321074694,3.7230767613578166,6.056925396662744,team2
null_per_member,70,53.54076504864648,3.780733567601544,6.202369706614827,team2
null_per_member,71,52.9268429844435,4.558025901993545,6.2925656239605345,team2
null_per_member,72,50.32196659949459,4.682341148417038,6.138056028863261,team2
null_per_member,73,53.087387867698745,3.493513971278418,6.185693205804207,team2
null_per_member,74,55.10726924509459,4.3406704964316205,6.321412676182761,team2
null_per_member,75,54.49088391789428,3.980797433880923,6.316068087300572,team2
null_per_member,76,52.61950544169313,4.450820357149212,6.139230112071534,team2
null_per_member,77,53.649709937226355,4.577405461216131,6.324707511263757,team2
null_per_member,78,51.7057829877391,3.946238809767948,6.173735027777071,team2
null_per_member,79,52.15739867110621,3.6714944260920106,6.2114920237460085,team2
null_per_member,80,50.52692351797508,3.7488235461899677,5.913467176213688,team2
null_per_member,81,54.23687528112539,4.931069127911371,6.5370259045103625,team2
null_per_member,82,54.023725641263304,4.047151072535307,6.411083390261736,team2
null_per_member,83,50.43778704355228,4.73423755982941,6.191873182442692,team2
null_per_member,84,48.975009296723194,4.436788862221988,5.997152296819583,team2
null_per_member,85,52.61754868323721,5.32475312402066,6.319015738021164,team2
null_per_member,86,52.47693840177691,4.662915182107625,6.022637430351293,team2
null_per_member,87,53.736759801787,4.018224414114513,6.266612545406997,team2
null_per_member,88,50.13420217330956,3.7960604450232864,5.9132522500467415,team2
null_per_member,89,52.63550093746103,3.6131791136091636,6.1090906020826745,team2
null_per_member,90,46.91979144886797,3.894579914206041,5.887658585107012,team2
null_per_member,91,52.72156351632909,3.7655504266773505,6.19438644303112,team2
null_per_member,92,49.47588814600192,4.554196281185767,5.931616337960516,team2
null_per_member,93,51.47830467319294,5.099050287266607,6.239676414916882,team2
null_per_member,94,54.1060204816627,4.0393012877156025,6.353973809648783,team2
null_per_member,95,53.31468812147785,5.08122481015198,6.211237435266287,team2
null_per_member,96,53.24651891612051,5.087851928447307,6.361211511860621,team2
null_per_member,97,49.0375042205263,3.8416206481080906,5.990742495302871,team2
null_per_member,98,52.34907881540103,4.215511294210927,6.219892196331013,team2
null_per_member,99,56.476548313368276,4.453101719231114,6.354795950109647,team2
real_levels,-1,10.29779158993775,,,team2
null_levels,0,4.477888662886736,,,team2
null_levels,1,5.142662592727219,,,team2
null_levels,2,4.5480936570342445,,,team2
null_levels,3,5.073107846994958,,,team2
null_levels,4,4.528182288589421,,,team2
null_levels,5,5.2225295952804816,,,team2
null_levels,6,4.378666007419794,,,team2
null_levels,7,4.521842824002926,,,team2
null_levels,8,4.12569643265965,,,team2
null_levels,9,5.2157502363146655,,,team2
null_levels,10,4.251633214260843,,,team2
null_levels,11,5.11858877950942,,,team2
null_levels,12,3.931935554976011,,,team2
null_levels,13,4.581475161255754,,,team2
null_levels,14,2.9388304927351623,,,team2
null_levels,15,4.90821899184873,,,team2
null_levels,16,4.8556480993182145,,,team2
null_levels,17,5.051894016990751,,,team2
null_levels,18,4.647057146005886,,,team2
null_levels,19,3.825471799890502,,,team2
null_levels,20,3.851884945041321,,,team2
null_levels,21,5.289154050371396,,,team2
null_levels,22,4.503117604551882,,,team2
null_levels,23,5.668807740280414,,,team2
null_levels,24,3.8878990816476615,,,team2
null_levels,25,4.017010085713072,,,team2
null_levels,26,5.633303312054897,,,team2
null_levels,27,3.742600221963047,,,team2
null_levels,28,5.07075244809516,,,team2
null_levels,29,4.931472359074534,,,team2
null_levels,30,6.390433565263613,,,team2
null_levels,31,3.1727287488404916,,,team2
null_levels,32,3.496652814938634,,,team2
null_levels,33,3.0293132269443666,,,team2
null_levels,34,4.891900628228676,,,team2
null_levels,35,4.7744562375973665,,,team2
null_levels,36,4.132885086830055,,,team2
null_levels,37,3.9301482826081076,,,team2
null_levels,38,4.119851450248923,,,team2
null_levels,39,5.206371664399263,,,team2
null_levels,40,4.777141961339419,,,team2
null_levels,41,4.222625649786187,,,team2
null_levels,42,4.397577908130658,,,team2
null_levels,43,4.534040452840261,,,team2
null_levels,44,5.608062427284022,,,team2
null_levels,45,4.463760894339438,,,team2
null_levels,46,5.895263074988939,,,team2
null_levels,47,4.21730733716463,,,team2
null_levels,48,5.1506258792649655,,,team2
null_levels,49,4.5081059021931305,,,team2
null_levels,50,6.627353107581329,,,team2
null_levels,51,5.446253610384939,,,team2
null_levels,52,4.275828394717137,,,team2
null_levels,53,4.5123637766095515,,,team2
null_levels,54,5.018804087521851,,,team2
null_levels,55,5.316163414741076,,,team2
null_levels,56,4.941480419270263,,,team2
null_levels,57,5.71929607547927,,,team2
null_levels,58,4.631047441303039,,,team2
null_levels,59,4.245085386410854,,,team2
null_levels,60,4.526205373143195,,,team2
null_levels,61,4.5285030687990835,,,team2
null_levels,62,6.217060189471629,,,team2
null_levels,63,4.312523240578848,,,team2
null_levels,64,4.985806509246681,,,team2
null_levels,65,2.3831291881287493,,,team2
null_levels,66,6.4849350985509036,,,team2
null_levels,67,4.259120019928918,,,team2
null_levels,68,6.019611067091944,,,team2
null_levels,69,4.508821529037416,,,team2
null_levels,70,4.155141530923915,,,team2
null_levels,71,6.084675785665424,,,team2
null_levels,72,5.092554812750799,,,team2
null_levels,73,4.2357030371994915,,,team2
null_levels,74,4.758255104505342,,,team2
null_levels,75,4.943743340274246,,,team2
null_levels,76,4.821570915838543,,,team2
null_levels,77,3.2381926443654074,,,team2
null_levels,78,5.051167781971285,,,team2
null_levels,79,3.975209618530155,,,team2
null_levels,80,4.991705869173993,,,team2
null_levels,81,3.7173780494541053,,,team2
null_levels,82,4.296364912512553,,,team2
null_levels,83,4.4442068360068205,,,team2
null_levels,84,5.178715030980191,,,team2
null_levels,85,4.851574707320377,,,team2
null_levels,86,3.977172321463712,,,team2
null_levels,87,5.441086197625101,,,team2
null_levels,88,3.712033181456497,,,team2
null_levels,89,4.55512620770927,,,team2
null_levels,90,5.102080605551415,,,team2
null_levels,91,4.40144473086368,,,team2
null_levels,92,4.328494689111813,,,team2
null_levels,93,4.394789323355548,,,team2
null_levels,94,3.9743456322163455,,,team2
null_levels,95,3.9662889016742895,,,team2
null_levels,96,5.877858022725719,,,team2
null_levels,97,4.736561588717386,,,team2
null_levels,98,3.588014541607552,,,team2
null_levels,99,3.7287049671341577,,,team2
