c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct,ip2,rank_R,rank_S,score,rank,net_of_structure_R
ehlers_reverse_ema_signals,ichimoku_signals,volatility_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,141,50.53382029892503,0.3583958886448584,0.3546099290780142,1.7099354039085672,3.5244113675572666,19.04609111509956,5.53938355135271,2.135250379850763,9.122643310478969,0.0524401279049228,5,6.087340484846782,1.2174680969693563,0.6,4.268090832127215,9.849629642180789,199.00971676061536,1.8626595151532264,0.9180067438178496,3.268090832127214,0.4353296824116625,56.621160783771806,0.1075099909748136,21,1.0,2.65,1.5,2.0,0.05,"{""base"": {""mci_length"": 17}, ""c1"": {""alpha"": 0.035112}, ""c2"": {""base_len"": 26, ""conversion_len"": 39, ""displacement"": 26, ""span_b_len"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 17}}",143.0,61.0,102.0,59,0.33338658500646096
fisher_transform_signals,ichimoku_signals,volatility_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,111,45.75650024259184,0.4122207229062328,0.3963963963963964,1.7989668549531563,4.056487853003655,26.42742618374747,6.477758016491572,2.2286816356709913,7.0636322206080315,0.0535443048968037,4,2.9000000000000097,0.7250000000000024,0.5,2.4500000000000064,5.77803022407477,,0.9999999999999992,0.4999999999999996,2.9000000000000115,0.8448275862068956,48.65650024259185,0.0596014917953649,20,1.0,2.45,1.5,2.0,0.05,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 100}, ""c2"": {""base_len"": 14, ""conversion_len"": 9, ""displacement"": 26, ""span_b_len"": 342}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 40}}",190.0,14.0,102.0,60,0.38721141926783537
polychromatic_momentum_signals,bears_bulls_impulse_signals,choppiness_index_volume_signals,alma_baseline,adx_dmi_exit,chop,A,115,46.03054018060442,0.4002655667878645,0.3739130434782609,1.7527543856985317,3.846449676873477,25.335420129072283,9.103774466211227,2.928775160664909,5.056203924146775,0.0553980029344623,8,6.200000000000012,0.7750000000000015,0.5,2.5500000000000065,6.48347203594991,,1.9999999999999996,0.9354143466934848,3.1000000000000068,0.4112903225806456,52.23054018060443,0.1187044969966125,24,1.0,2.55,1.5,2.0,0.05,"{""base"": {""length"": 90, ""offset"": 0.689461, ""sigma"": 5}, ""c1"": {""len"": 14}, ""c2"": {""length"": 86}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 5}}",188.0,16.0,102.0,61,0.3752562631494671
polychromatic_momentum_signals,center_of_gravity_signals,chaikin_volatility_volume_signals,kama_baseline,adx_dmi_exit,chop,A,200,54.424827054844805,0.272124135274224,0.36,1.5232178147832682,2.9293899159730032,17.03222711540019,10.02411364798311,3.607729320814408,5.429390464442239,0.0413414267303533,18,12.780743813616262,0.7100413229786812,0.5,2.7111133283813813,7.092178764834075,63.37881932414759,3.299816981658243,1.2779732707892038,3.873167477062199,0.1760460919029546,67.20557086846108,0.1901738747020173,15,1.0,2.25,1.5,2.0,0.05,"{""base"": {""fast_length"": 2, ""length"": 19, ""slow_length"": 56}, ""c1"": {""len"": 14}, ""c2"": {""length"": 12, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 15}}",110.0,95.0,102.5,62,0.24711483163582662
vortex_signals,relative_vigor_index_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,A,160,52.150252167604165,0.325939076047526,0.3625,1.684440637238659,3.5529877486269905,17.62324848080747,9.775766448268984,2.549293845739909,5.334645875959784,0.0431445660659282,6,7.000000000000006,1.1666666666666676,0.6666666666666666,4.500000000000005,11.035177747956496,,1.0000000000000002,0.4082482904638631,7.000000000000004,0.3214285714285724,59.15025216760418,0.1183426907490652,35,1.0,2.25,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 60, ""fma_weighting"": 28}, ""c1"": {""period"": 11}, ""c2"": {""len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 87}}",129.0,80.0,104.5,63,0.30092977240912855
aroon_signals,lemantrend_signals,choppiness_index_volume_signals,tma_baseline,adx_dmi_exit,chop,A,102,46.540649764476406,0.4562808800438863,0.4117647058823529,2.0635589768582743,5.013044908055418,22.655704702513173,4.704653211156104,1.5788991866043935,9.892471915701451,0.0461961749756462,11,6.051665194845822,0.5501513813496202,0.4545454545454545,2.2880446894093183,5.63249603247836,25.656195697840147,1.9999999999999991,0.7790738883920508,3.0258325974229123,0.355274115598985,52.59231495932223,0.1150674808577357,11,1.0,2.15,1.5,2.0,0.05,"{""base"": {""length"": 200}, ""c1"": {""length"": 25}, ""c2"": {""fast_period"": 28, ""medium_period"": 21, ""slow_period"": 11, ""smooth"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 61.8, ""length"": 26}}",180.0,30.0,105.0,64,0.43127157640548885
volatility_quality_signals,lemantrend_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,A,205,64.00577072655882,0.3122232718368723,0.3804878048780488,1.7619434803885123,3.3846942868496668,15.05436965970796,10.828218963790718,3.897308022895012,5.911015554874948,0.0468707737747024,6,7.406432151839374,1.2344053586398955,0.6666666666666666,5.404205600379302,9.966169317660864,87.05608403831933,1.6816726610586734,0.7407991805911348,4.404205600379302,0.4050533291194672,71.4122028783982,0.1037138171532274,50,1.0,3.0,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 6, ""fma_weighting"": 19}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 12}, ""c2"": {""fast_period"": 340, ""medium_period"": 21, ""slow_period"": 3, ""smooth"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 7, ""hline"": 0, ""lookback"": 16}}",63.0,147.0,105.0,65,0.2872139681984749
dspo_signals,bears_bulls_impulse_signals,choppiness_index_volume_signals,ema_baseline,adx_dmi_exit,chop,A,153,49.36497689435117,0.3226469078062168,0.3594771241830065,1.5845250924145702,2.980515797400937,19.21647387028771,8.866080541006156,3.33176105995999,5.567846656257541,0.059758966489815,6,5.850000000000002,0.9750000000000004,0.5,2.950000000000009,7.153970798751766,,1.9999999999999956,0.9999999999999958,2.925000000000008,0.5042735042735043,55.214976894351175,0.1059495145890116,9,1.0,2.95,1.5,2.0,0.05,"{""base"": {""ma_length"": 25}, ""c1"": {""len"": 14}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 7}}",152.0,59.0,105.5,66,0.29763760416781937
donchian_breakout_signals,parabolic_sar_signals,fractal_dimension_volume_signals,frama_baseline,adx_dmi_exit,chop,A,266,75.12100448161283,0.2824097912842587,0.3947368421052631,1.659848933992951,3.2461052548909586,14.034711557595813,12.94596142938407,4.244341505494737,5.802659376931796,0.031282861780359,16,17.18703214976032,1.07418950936002,0.625,6.550735400056805,12.170947008366388,40.440941860676766,1.0000000000000036,0.4330978174128352,17.18703214976026,0.1367309945965729,92.30803663137316,0.1861921537600864,7,1.0,2.35,1.5,2.0,0.05,"{""base"": {""length"": 2}, ""c1"": {""length"": 20}, ""c2"": {""sar_increment"": 0.024657, ""sar_maximum"": 0.162226, ""sar_start"": 0.010673}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 11}}",32.0,180.0,106.0,67,0.25740048764586126
dspo_signals,fx_sniper_ergodic_cci_signals,efficiency_ratio_volume_signals,alma_baseline,adx_dmi_exit,chop,A,103,46.51490287330596,0.4516009987699607,0.4174757281553398,2.0495282993204156,4.438632263169741,22.015572805392495,8.734029437281713,2.603536599025877,5.325709422818567,0.0644954587601999,2,2.5780024887690605,1.2890012443845302,0.5,7.109046665344468,8.456466163607352,,0.0,0.0,,1.163691661691311,49.092905362075015,0.0525127300931878,39,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 9, ""offset"": 0.196361, ""sigma"": 7}, ""c1"": {""len"": 14}, ""c2"": {""cci_length"": 14, ""ema1_length"": 4, ""ema2_length"": 3, ""trigger_length"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",182.0,35.0,108.5,68,0.42659169513156325
donchian_breakout_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,170,54.76280105387129,0.3221341238463017,0.4058823529411764,1.7188323247232384,3.647704503100543,16.134151466324372,12.581669466503666,3.972884855464274,4.352586212796877,0.0401732555249653,4,0.0197340956185464,0.0049335239046366,0.25,1.009051233420148,0.0527219746460505,0.2504947262288123,2.1802659043814474,1.2545343984778343,0.0090512334201479,111.48218000587754,54.782535149489846,0.0003602260385485,19,1.0,2.2,1.5,2.0,0.05,"{""base"": {""mci_length"": 7}, ""c1"": {""length"": 20}, ""c2"": {""cci_length"": 26, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 37}}",108.0,114.0,111.0,69,0.29712482020790426
coral_signals,supertrend_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,280,75.60131141287363,0.2700046836174058,0.325,1.5458718494296926,2.6603714399163914,13.499228803429114,11.10134096724601,3.838008584403597,6.810106241753297,0.0396818513321339,7,13.175069935007322,1.8821528478581888,0.7142857142857143,8.21949305770257,15.645059297414916,241.35627077026595,0.9999999999999928,0.4899722458799969,13.175069935007416,0.2277027761369782,88.77638134788094,0.1484073774462514,50,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 37}, ""c1"": {""const_d"": 140, ""smooth_period"": 28}, ""c2"": {""atr_period"": 2, ""factor"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 20}}",28.0,196.0,112.0,70,0.24499537997900842
ehlers_reverse_ema_signals,bears_bulls_impulse_signals,variance_volume_signals,sma_baseline,adx_dmi_exit,chop,A,167,50.95178552511326,0.3051005121264267,0.3473053892215569,1.5503343328028336,2.821702529074269,17.298926328995755,6.643990913874497,2.6042677893089796,7.668852378878452,0.0588791927325366,12,22.67286840633897,1.8894057005282476,0.75,10.351133844181073,17.436913616711205,90.2869708737339,1.4246116871108256,0.5794766646907022,15.915121721569289,0.1323167385014794,73.62465393145223,0.3079521219542628,39,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 20}, ""c1"": {""alpha"": 0.1}, ""c2"": {""length"": 7}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 132, ""hline"": 0, ""lookback"": 16}}",140.0,87.0,113.5,71,0.28009120848802926
ichimoku_signals,fx_sniper_ergodic_cci_signals,volatility_ratio_volume_signals,ema_baseline,adx_dmi_exit,chop,A,141,46.176744405329046,0.3274946411725464,0.3829787234042553,1.6184144991291225,3.3683845924600395,21.46958117034563,8.988243239009634,2.8567665960401576,5.137460477807119,0.0502023658886246,4,2.6363636363636345,0.6590909090909086,0.5,2.3181818181818152,5.4614258282350345,,2.0000000000000036,1.1180339887498985,1.3181818181818148,0.8793103448275887,48.81310804169269,0.0540093376990426,31,1.1,2.55,1.5,2.0,0.05,"{""base"": {""ma_length"": 37}, ""c1"": {""base_len"": 26, ""conversion_len"": 7, ""displacement"": 49, ""span_b_len"": 42}, ""c2"": {""cci_length"": 61, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 61}}",186.0,41.0,113.5,72,0.30248533753414897
ichimoku_signals,halftrend_signals,choppiness_index_volume_signals,rma_baseline,adx_dmi_exit,chop,A,91,44.02030440470124,0.4837396088428708,0.3736263736263736,2.064342161065322,4.452992802756101,22.965116011576782,6.3009420309559765,2.4408622670966724,6.986305252204089,0.0681503692573197,9,4.0386447071690075,0.4487383007965564,0.3333333333333333,1.8140204578786605,3.694320303216355,23.63084775499061,3.6983514455504976,1.7439037524112562,1.092012148285128,0.7428234513114518,48.058949111870255,0.0840352271908394,30,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 16}, ""c1"": {""base_len"": 21, ""conversion_len"": 59, ""displacement"": 21, ""span_b_len"": 52}, ""c2"": {""amplitude"": 62}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 61.8, ""length"": 7}}",204.0,27.0,115.5,73,0.4587303052044734
parabolic_sar_signals,dpo_signals,fractal_dimension_volume_signals,rma_baseline,adx_dmi_exit,chop,A,119,47.14391782248539,0.3961673766595411,0.3277310924369748,1.747705217736064,3.5687051239563923,19.471939880099107,9.170900563469694,3.0261664561659445,5.140598515512536,0.0636349318971779,3,0.9999999999999996,0.3333333333333332,0.3333333333333333,1.4999999999999982,2.291287847477914,,1.000000000000003,0.5773502691896276,0.9999999999999964,3.000000000000007,48.14391782248539,0.0207710557268555,13,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""sar_increment"": 0.00304, ""sar_maximum"": 0.070224, ""sar_start"": 0.02}, ""c2"": {""len"": 41}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 3}}",173.0,58.0,115.5,74,0.3711580730211437
bears_bulls_impulse_signals,polychromatic_momentum_signals,volatility_ratio_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,92,40.84775335535017,0.4439973190798931,0.4673913043478261,1.9344985692630907,4.809914678893122,33.64380644948289,8.040821827063446,2.7262030613612116,5.080047069052891,0.0501863586515098,7,8.574813240592913,1.224973320084702,0.7142857142857143,6.118720759008337,13.770698809366149,84.66583067850418,0.9999999999999938,0.456050930752042,8.574813240592967,0.2390722622733475,49.42256659594309,0.1734999582416828,8,1.0,2.05,1.5,2.0,0.05,"{""base"": {""cutoff_period"": 65}, ""c1"": {""length"": 13}, ""c2"": {""len"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 40}}",229.0,3.0,116.0,75,0.41898801544149566
aroon_signals,parabolic_sar_signals,fractal_dimension_volume_signals,alma_baseline,adx_dmi_exit,chop,A,107,46.38590200152311,0.4335131028179729,0.4392523364485981,2.2825087725348707,5.578600564992855,20.59916998695517,5.927882357257367,1.3661808849471506,7.825037543927291,0.0401767839628339,6,0.3876850588077498,0.0646141764679583,0.3333333333333333,1.1160877022240137,0.7239704529227435,3.106296486731594,2.339587668464972,1.1898666048837048,0.1657065747239615,4.807088437629283,46.773587060330854,0.0082885466600561,11,1.1,2.05,1.5,2.0,0.05,"{""base"": {""length"": 17, ""offset"": 0.298451, ""sigma"": 2}, ""c1"": {""length"": 25}, ""c2"": {""sar_increment"": 0.016223, ""sar_maximum"": 0.106734, ""sar_start"": 0.016223}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 197}}",185.0,49.0,117.0,76,0.40850379917957547
dspo_signals,waddah_attar_explosion_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,193,56.61374311761781,0.2933354565679679,0.3782383419689119,1.6283297155583412,3.010965838551983,15.450572307765052,15.152253402951253,4.751159107160673,3.7363249948414254,0.051224311276771,10,7.448286017662033,0.7448286017662034,0.4,2.794026768064514,6.296393353416806,30.08375555374292,2.9548338892063555,1.4834105961740898,2.520712262327065,0.3893513209781775,64.06202913527986,0.1162667826511314,19,1.0,2.9,1.5,2.0,0.05,"{""base"": {""mci_length"": 7}, ""c1"": {""len"": 14}, ""c2"": {""bbLen"": 20, ""bbStd"": 4, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 8, ""roc_len"": 12}}",100.0,135.0,117.5,77,0.26832615292957046
polychromatic_momentum_signals,bears_bulls_impulse_signals,ttm_squeeze_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,98,43.27138734734133,0.4415447688504216,0.4693877551020408,2.054605939838051,4.644573619636727,23.30848924573021,7.09173146328834,3.030962631635731,6.101667494228125,0.0616265581055034,9,10.861305785665904,1.2068117539628784,0.5555555555555556,5.393683151271675,10.928480167418233,42.550444126643754,1.1254475622271125,0.5035837463390308,9.650654681922996,0.2455198959765941,54.13269313300723,0.2006422580709043,4,1.05,2.8,1.5,2.0,0.05,"{""base"": {""mci_length"": 5}, ""c1"": {""len"": 14}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bb_length"": 3, ""bb_mult"": 2, ""kc_length"": 11, ""kc_mult"": 1.5}}",212.0,25.0,118.5,78,0.41653546521202417
dspo_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,rma_baseline,adx_dmi_exit,chop,A,356,91.3908550053547,0.2567158848465019,0.3286516853932584,1.5029642516203157,2.555413363618444,13.035517402985487,19.20779022088827,5.9573618885324775,4.758009846753121,0.0317318401259086,15,17.483044021626476,1.1655362681084318,0.5333333333333333,4.0581036635164836,9.581815097121927,57.11156404976028,2.0000000000000036,0.8557953802867413,8.741522010813222,0.1658750041704815,108.87389902698118,0.1605806734017472,10,1.0,2.9,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""len"": 14}, ""c2"": {""cci_length"": 17, ""ema1_length"": 6, ""ema2_length"": 3, ""trigger_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 3}}",15.0,222.0,118.5,79,0.23170658120810447
center_of_gravity_signals,schaff_trend_cycle_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,A,380,92.51217328006626,0.2434530875791217,0.3921052631578947,1.528769180840371,2.8093716080095894,12.838688128558523,12.972113992446808,3.18970857500772,7.131618896806855,0.0248615930039513,22,21.680445414961568,0.9854747915891622,0.6363636363636364,4.495840046946384,10.369640859668042,46.262102528973905,1.1359355027984537,0.528077342422201,19.085982753026325,0.1060863813440285,114.19261869502782,0.1898585535800973,39,1.0,2.3,1.5,2.0,0.05,"{""base"": {""length"": 4}, ""c1"": {""length"": 10, ""signal_length"": 3}, ""c2"": {""cycleLen"": 10, ""d1"": 4, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 23, ""macdSlow"": 329, ""stc_midline"": 50, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 16}}",14.0,228.0,121.0,80,0.2184437839407243
polychromatic_momentum_signals,parabolic_sar_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,374,88.30717896493078,0.2361154517778898,0.4144385026737968,1.509495198478619,2.977548327688208,12.989791340888411,9.567566105951755,2.963800705114063,9.229847799013063,0.0198171883703247,10,7.347277464493767,0.7347277464493767,0.6,3.3304548312603113,8.747560388166306,27.531574671663577,1.0000000000000024,0.4498137584435856,7.347277464493749,0.2381834643453986,95.65445642942451,0.076810613313293,40,1.0,1.75,1.5,2.0,0.05,"{""base"": {""mci_length"": 11}, ""c1"": {""len"": 14}, ""c2"": {""sar_increment"": 0.024657, ""sar_maximum"": 0.162226, ""sar_start"": 0.02}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 11}}",19.0,224.0,121.5,81,0.2111061481394924
schaff_trend_cycle_signals,trend_direction_force_index_signals,variance_volume_signals,vidya,adx_dmi_exit,chop,A,186,58.2378654519194,0.313106803504943,0.4516129032258064,1.8158760599035504,3.76524680038709,14.877265702880552,8.367696740613532,2.1250175466270784,6.959844179014704,0.041210301603197,15,10.702602816779317,0.7135068544519545,0.4666666666666667,3.016016850806183,7.25458961522788,28.78295326004656,2.2269686216253337,1.1185758623681146,4.805906429417095,0.2242445170661985,68.94046826869872,0.1552441270788213,35,1.0,2.4,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 23, ""macdSlow"": 50, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""fhigh"": 0.040557, ""flow"": -0.017556, ""lookback"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 7}}",93.0,151.0,122.0,82,0.2880974998665456
dspo_signals,bears_bulls_impulse_signals,damiani_volatmeter_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,110,40.72249077351548,0.3702044615774135,0.509090909090909,1.8331539683173903,4.6373933954581945,26.925431433114568,7.0,2.0215200265968765,5.8174986819307835,0.0392903275219254,7,5.999999999999987,0.8571428571428552,0.7142857142857143,3.999999999999982,10.725184651035889,,1.0000000000000044,0.5345224838248509,5.99999999999996,0.266666666666668,46.722490773515474,0.1284178112225359,43,1.0,1.6,1.5,2.0,0.05,"{""base"": {""mci_length"": 17}, ""c1"": {""len"": 14}, ""c2"": {""length"": 16}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 142, ""threshold"": 1.4, ""viscosity"": 7}}",232.0,12.0,122.0,83,0.34519515793901606
volatility_quality_signals,dpo_signals,waddah_attar_explosion_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,163,57.16713656330105,0.3507186292227058,0.3987730061349693,1.8667704664214464,3.7398285508085265,14.88982754257497,7.19654144280932,2.3381237629457607,7.943695873581278,0.0507284459977953,7,-1.1003630743697037,-0.1571947249099576,0.2857142857142857,0.761094092937733,-1.6971979110749045,-14.156434373263302,3.6058428939679312,2.1505291754811946,-0.3051611250757642,-2.635493745245085,56.06677348893135,-0.0196259389634207,24,1.0,2.9,1.5,2.0,0.05,"{""base"": {""length"": 25, ""lsma_offset"": 0}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 12}, ""c2"": {""len"": 62}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 3, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 281, ""slowEma"": 40}}",97.0,149.0,123.0,84,0.3257093255843084
kalman_filter_signals,fx_sniper_ergodic_cci_signals,fractal_dimension_volume_signals,hma_baseline,adx_dmi_exit,chop,A,205,61.78948694439583,0.3014121314360772,0.4780487804878048,2.184315465573228,4.741851477971811,14.093955916001123,6.667949338210008,1.7701649303222164,9.266640133319166,0.0291311692168576,7,-0.1632838153711177,-0.0233262593387311,0.2857142857142857,0.935224233964871,-0.3920024138080102,-1.0115410425440143,0.9367936921958008,0.5831617177503307,-0.174300720352192,-11.023750246825724,61.62620312902471,-0.002649584220356,38,1.0,1.8,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""k"": 1, ""sharpness"": 3}, ""c2"": {""cci_length"": 17, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 130}}",70.0,177.0,123.5,85,0.2764028277976798
dspo_signals,bears_bulls_impulse_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,116,42.3263120890045,0.3648820007672802,0.3879310344827586,1.7301256033364592,3.5018830716450613,22.264180799139996,5.490141452040767,2.2866831518458763,7.70951212436816,0.0673340024050993,8,8.466452632463017,1.0583065790578772,0.5,3.8860800838445297,8.698576950026046,44.38651133226528,1.9335473675369768,1.0460550929579495,4.378714881574323,0.3366226829253408,50.79276472146752,0.1666861939666119,13,1.0,2.85,1.5,2.0,0.05,"{""base"": {""mci_length"": 7}, ""c1"": {""len"": 14}, ""c2"": {""length"": 7}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 2, ""hline"": 0, ""lookback"": 57}}",217.0,32.0,124.5,86,0.3398726971288828
linreg_slope_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,chop,A,111,43.89466717725413,0.3954474520473345,0.3693693693693693,1.8606241596402473,3.977806619839217,21.075464885162543,6.398935928073701,2.017000497421513,6.8596822457117375,0.0626499795270128,4,0.7499999999999947,0.1874999999999986,0.25,1.3749999999999956,1.6795521791203765,,2.0000000000000098,1.224744871391593,0.3749999999999955,3.6666666666666985,44.644667177254114,0.0167993188754716,3,1.0,2.75,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 20, ""fma_ma_length"": 6, ""fma_weighting"": 10}, ""c1"": {""length"": 14, ""r2_floor"": 0.162226}, ""c2"": {""long_roc"": 92, ""short_roc"": 21, ""smooth_len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 5, ""bbStd"": 4, ""fastEma"": 25, ""sensitivity"": 80, ""slowEma"": 49}}",207.0,43.0,125.0,87,0.3704381484089371
