pair,day,level,size,dir,r,pnl,base_ccy,quote_ccy
AUDJPY,2018-10-31,1,0.8619317261754662,1,0.375000000000001,0.3232243973158007,AUD,JPY
AUDNZD,2018-10-31,1,0.8619317261754662,-1,0.13333333333333253,0.11492423015672813,AUD,NZD
CADCHF,2018-10-31,1,0.8619317261754662,1,-0.014785927658088924,-0.012744460149442156,CAD,CHF
EURNZD,2018-10-31,6,5.171590357052797,-1,0.12886731106535274,0.6664489432449014,EUR,NZD
GBPJPY,2018-10-31,1,0.8619317261754662,-1,-0.14285714285714185,-0.12313310373935145,GBP,JPY
GBPNZD,2018-10-31,1,0.8619317261754662,-1,0.28042328042328046,0.24170572215502495,GBP,NZD
USDCAD,2018-10-31,3,5.171590357052797,1,0.1117504409171078,0.577927502643313,USD,CAD
AUDJPY,2018-11-01,1,0.5746211507836442,1,0.375000000000001,0.21548293154386713,AUD,JPY
AUDNZD,2018-11-01,1,0.5746211507836442,-1,0.13333333333333253,0.07661615343781876,AUD,NZD
CADCHF,2018-11-01,1,0.5746211507836442,1,-0.014785927658088924,-0.008496306766294771,CAD,CHF
EURNZD,2018-11-01,6,3.447726904701865,-1,0.12886731106535274,0.44429929549660097,EUR,NZD
GBPNZD,2018-11-01,1,0.5746211507836442,-1,0.28042328042328046,0.16113714810334998,GBP,NZD
NZDCAD,2018-11-01,1,0.5746211507836442,1,0.5047619047619059,0.29004686658603057,NZD,CAD
NZDUSD,2018-11-01,2,1.7238634523509324,1,0.13989177408669398,0.24115431663258502,NZD,USD
USDCAD,2018-11-01,3,3.447726904701865,1,0.1117504409171078,0.38528500176220876,USD,CAD
AUDJPY,2018-11-02,1,0.5746211507836442,1,0.375000000000001,0.21548293154386713,AUD,JPY
AUDNZD,2018-11-02,1,0.5746211507836442,-1,0.13333333333333253,0.07661615343781876,AUD,NZD
CADCHF,2018-11-02,1,0.5746211507836442,1,-0.014785927658088924,-0.008496306766294771,CAD,CHF
EURNZD,2018-11-02,3,3.447726904701865,-1,0.1507998901959734,0.5199168386547445,EUR,NZD
GBPJPY,2018-11-02,1,0.5746211507836442,1,-0.09090909090909034,-0.052238286434876414,GBP,JPY
GBPNZD,2018-11-02,1,0.5746211507836442,-1,0.28042328042328046,0.16113714810334998,GBP,NZD
GBPUSD,2018-11-02,2,1.7238634523509324,-1,-0.1303601200937536,-0.22472304667370024,GBP,USD
NZDCAD,2018-11-02,1,0.5746211507836442,1,0.5047619047619059,0.29004686658603057,NZD,CAD
NZDUSD,2018-11-02,2,1.7238634523509324,1,0.13989177408669398,0.24115431663258502,NZD,USD
USDCAD,2018-11-02,3,3.447726904701865,1,0.1117504409171078,0.38528500176220876,USD,CAD
AUDJPY,2018-11-05,1,0.5746211507836442,1,0.375000000000001,0.21548293154386713,AUD,JPY
AUDNZD,2018-11-05,1,0.5746211507836442,-1,0.13333333333333253,0.07661615343781876,AUD,NZD
CADCHF,2018-11-05,1,0.5746211507836442,1,-0.014785927658088924,-0.008496306766294771,CAD,CHF
EURNZD,2018-11-05,3,3.447726904701865,-1,0.1507998901959734,0.5199168386547445,EUR,NZD
GBPJPY,2018-11-05,1,0.5746211507836442,1,-0.09090909090909034,-0.052238286434876414,GBP,JPY
GBPNZD,2018-11-05,1,0.5746211507836442,-1,0.28042328042328046,0.16113714810334998,GBP,NZD
GBPUSD,2018-11-05,2,1.7238634523509324,-1,-0.1303601200937536,-0.22472304667370024,GBP,USD
NZDCAD,2018-11-05,1,0.5746211507836442,1,0.5047619047619059,0.29004686658603057,NZD,CAD
NZDUSD,2018-11-05,2,1.7238634523509324,1,0.13989177408669398,0.24115431663258502,NZD,USD
USDCAD,2018-11-05,3,3.447726904701865,1,0.1117504409171078,0.38528500176220876,USD,CAD
AUDJPY,2018-11-06,1,0.5746211507836442,1,0.375000000000001,0.21548293154386713,AUD,JPY
AUDNZD,2018-11-06,1,0.5746211507836442,-1,0.13333333333333253,0.07661615343781876,AUD,NZD
CADCHF,2018-11-06,1,0.5746211507836442,-1,-0.02729144709404073,-0.015682242735728626,CAD,CHF
EURNZD,2018-11-06,3,3.447726904701865,-1,0.1507998901959734,0.5199168386547445,EUR,NZD
GBPJPY,2018-11-06,1,0.5746211507836442,1,-0.09090909090909034,-0.052238286434876414,GBP,JPY
GBPNZD,2018-11-06,1,0.5746211507836442,-1,0.28042328042328046,0.16113714810334998,GBP,NZD
NZDCAD,2018-11-06,1,0.5746211507836442,1,0.5047619047619059,0.29004686658603057,NZD,CAD
NZDUSD,2018-11-06,2,1.7238634523509324,1,0.13989177408669398,0.24115431663258502,NZD,USD
USDCAD,2018-11-06,3,3.447726904701865,1,0.1117504409171078,0.38528500176220876,USD,CAD
AUDJPY,2018-11-07,1,0.5746211507836442,1,0.375000000000001,0.21548293154386713,AUD,JPY
AUDNZD,2018-11-07,1,0.5746211507836442,-1,0.13333333333333253,0.07661615343781876,AUD,NZD
CADCHF,2018-11-07,1,0.5746211507836442,-1,-0.02729144709404073,-0.015682242735728626,CAD,CHF
EURNZD,2018-11-07,3,3.447726904701865,-1,0.1507998901959734,0.5199168386547445,EUR,NZD
GBPJPY,2018-11-07,1,0.5746211507836442,1,-0.09090909090909034,-0.052238286434876414,GBP,JPY
GBPNZD,2018-11-07,1,0.5746211507836442,-1,0.28042328042328046,0.16113714810334998,GBP,NZD
NZDCAD,2018-11-07,1,0.5746211507836442,1,0.5047619047619059,0.29004686658603057,NZD,CAD
NZDUSD,2018-11-07,2,1.7238634523509324,1,0.13989177408669398,0.24115431663258502,NZD,USD
USDCAD,2018-11-07,3,3.447726904701865,1,0.1117504409171078,0.38528500176220876,USD,CAD
AUDJPY,2018-11-08,1,0.7661615343781921,1,0.375000000000001,0.2873105753918228,AUD,JPY
AUDNZD,2018-11-08,1,0.7661615343781921,-1,0.13333333333333253,0.102154871250425,AUD,NZD
CADCHF,2018-11-08,1,0.7661615343781921,-1,-0.02729144709404073,-0.020909656980971497,CAD,CHF
EURJPY,2018-11-08,1,0.7661615343781921,1,-0.3333333333333343,-0.2553871781260648,EUR,JPY
EURNZD,2018-11-08,3,4.5969692062691525,-1,0.1507998901959734,0.6932224515396592,EUR,NZD
GBPJPY,2018-11-08,1,0.7661615343781921,1,-0.09090909090909034,-0.06965104857983521,GBP,JPY
GBPNZD,2018-11-08,1,0.7661615343781921,-1,0.28042328042328046,0.21484953080446662,GBP,NZD
NZDUSD,2018-11-08,1,0.7661615343781921,1,0.10478354817338731,0.08028112404611364,NZD,USD
USDCAD,2018-11-08,3,4.5969692062691525,1,0.1117504409171078,0.5137133356829449,USD,CAD
AUDNZD,2018-11-09,1,0.7661615343781921,-1,0.13333333333333253,0.102154871250425,AUD,NZD
CADCHF,2018-11-09,1,0.7661615343781921,1,-0.014785927658088924,-0.01132840902172636,CAD,CHF
EURJPY,2018-11-09,1,0.7661615343781921,1,-0.3333333333333343,-0.2553871781260648,EUR,JPY
EURNZD,2018-11-09,3,4.5969692062691525,-1,0.1507998901959734,0.6932224515396592,EUR,NZD
GBPJPY,2018-11-09,1,0.7661615343781921,1,-0.09090909090909034,-0.06965104857983521,GBP,JPY
GBPNZD,2018-11-09,1,0.7661615343781921,-1,0.28042328042328046,0.21484953080446662,GBP,NZD
GBPUSD,2018-11-09,2,2.2984846031345763,-1,0.15783167364728012,0.3627736717652346,GBP,USD
USDCAD,2018-11-09,3,4.5969692062691525,1,0.1117504409171078,0.5137133356829449,USD,CAD
AUDNZD,2018-11-12,1,0.8619317261754662,-1,0.13333333333333253,0.11492423015672813,AUD,NZD
CADCHF,2018-11-12,1,0.8619317261754662,1,-0.014785927658088924,-0.012744460149442156,CAD,CHF
EURJPY,2018-11-12,1,0.8619317261754662,1,-0.3333333333333343,-0.2873105753918229,EUR,JPY
EURNZD,2018-11-12,3,5.171590357052797,-1,0.1507998901959734,0.7798752579821167,EUR,NZD
GBPJPY,2018-11-12,1,0.8619317261754662,1,-0.09090909090909034,-0.07835742965231463,GBP,JPY
GBPNZD,2018-11-12,1,0.8619317261754662,-1,0.28042328042328046,0.24170572215502495,GBP,NZD
GBPUSD,2018-11-12,2,2.5857951785263986,-1,0.15783167364728012,0.40812038073588897,GBP,USD
USDCAD,2018-11-12,2,2.5857951785263986,1,0.11736111111111125,0.3034717952576124,USD,CAD
AUDNZD,2018-11-13,1,0.9850648299148185,-1,0.13333333333333253,0.131341977321975,AUD,NZD
CADCHF,2018-11-13,1,0.9850648299148185,1,-0.014785927658088924,-0.014565097313648176,CAD,CHF
EURJPY,2018-11-13,1,0.9850648299148185,-1,-0.022869152928797248,-0.022527598240101632,EUR,JPY
EURNZD,2018-11-13,3,5.910388979488911,-1,0.1507998901959734,0.8912860091224191,EUR,NZD
GBPJPY,2018-11-13,2,2.9551944897444553,1,-0.21212121212121152,-0.6268594372185191,GBP,JPY
GBPUSD,2018-11-13,2,2.9551944897444553,-1,0.15783167364728012,0.4664232922695874,GBP,USD
USDCAD,2018-11-13,2,2.9551944897444553,1,0.11736111111111125,0.3468249088658428,USD,CAD
CADCHF,2018-11-14,1,0.9850648299148185,1,-0.014785927658088924,-0.014565097313648176,CAD,CHF
EURJPY,2018-11-14,1,0.9850648299148185,-1,-0.022869152928797248,-0.022527598240101632,EUR,JPY
EURNZD,2018-11-14,3,5.910388979488911,-1,0.1507998901959734,0.8912860091224191,EUR,NZD
GBPJPY,2018-11-14,2,2.9551944897444553,1,-0.21212121212121152,-0.6268594372185191,GBP,JPY
GBPUSD,2018-11-14,2,2.9551944897444553,-1,0.15783167364728012,0.4664232922695874,GBP,USD
USDCAD,2018-11-14,2,2.9551944897444553,1,0.11736111111111125,0.3468249088658428,USD,CAD
CADCHF,2018-11-15,1,0.7661615343781921,1,-0.014785927658088924,-0.01132840902172636,CAD,CHF
EURJPY,2018-11-15,1,0.7661615343781921,-1,-0.022869152928797248,-0.017521465297856826,EUR,JPY
EURNZD,2018-11-15,3,4.5969692062691525,-1,0.1507998901959734,0.6932224515396592,EUR,NZD
GBPJPY,2018-11-15,1,0.7661615343781921,1,-0.21212121212121152,-0.16251911335294938,GBP,JPY
GBPUSD,2018-11-15,4,4.5969692062691525,-1,0.08891011240578459,0.4087170488553207,GBP,USD
USDCAD,2018-11-15,2,2.2984846031345763,1,0.11736111111111125,0.26975270689565545,USD,CAD
EURJPY,2018-11-16,1,0.689545380940373,-1,-0.022869152928797248,-0.015769318768071146,EUR,JPY
EURNZD,2018-11-16,3,4.137272285642238,-1,0.1507998901959734,0.6239002063856933,EUR,NZD
GBPCHF,2018-11-16,2,2.068636142821119,-1,0.07924146949166411,0.1639217678007134,GBP,CHF
GBPJPY,2018-11-16,1,0.689545380940373,-1,0.11346153846153831,0.07823687976054221,GBP,JPY
GBPUSD,2018-11-16,5,4.137272285642238,-1,0.045263690162050965,0.1872682108533507,GBP,USD
USDCAD,2018-11-16,2,2.068636142821119,1,0.11736111111111125,0.24277743620608994,USD,CAD
USDCHF,2018-11-16,1,0.689545380940373,-1,0.08175162615540504,0.056371456199823734,USD,CHF
CADCHF,2018-11-19,1,0.5746211507836442,-1,0.3533730158730152,0.20305560903683895,CAD,CHF
EURJPY,2018-11-19,1,0.5746211507836442,-1,-0.022869152928797248,-0.01314109897339262,EUR,JPY
EURNZD,2018-11-19,1,0.5746211507836442,-1,0.1352059789901715,0.07769221524016157,EUR,NZD
GBPCHF,2018-11-19,2,1.7238634523509324,-1,0.07924146949166411,0.13660147316726118,GBP,CHF
GBPJPY,2018-11-19,2,1.7238634523509324,-1,0.11141826923076903,0.19206988225111918,GBP,JPY
GBPUSD,2018-11-19,4,3.447726904701865,-1,0.03141377587892365,0.10830612027603953,GBP,USD
USDCAD,2018-11-19,2,1.7238634523509324,1,0.11736111111111125,0.2023145301717416,USD,CAD
USDCHF,2018-11-19,1,0.5746211507836442,-1,0.08175162615540504,0.04697621349985311,USD,CHF
CADCHF,2018-11-20,2,1.7238634523509324,-1,0.3533730158730152,0.6091668271105167,CAD,CHF
EURJPY,2018-11-20,1,0.5746211507836442,-1,-0.022869152928797248,-0.01314109897339262,EUR,JPY
GBPCHF,2018-11-20,2,1.7238634523509324,-1,0.07924146949166411,0.13660147316726118,GBP,CHF
GBPJPY,2018-11-20,2,1.7238634523509324,-1,0.11141826923076903,0.19206988225111918,GBP,JPY
GBPUSD,2018-11-20,4,3.447726904701865,-1,0.03141377587892365,0.10830612027603953,GBP,USD
USDCAD,2018-11-20,2,1.7238634523509324,1,0.11736111111111125,0.2023145301717416,USD,CAD
USDCHF,2018-11-20,1,0.5746211507836442,-1,0.08175162615540504,0.04697621349985311,USD,CHF
CADCHF,2018-11-21,2,1.7238634523509324,-1,-0.00376984126984186,-0.006498691586244613,CAD,CHF
EURJPY,2018-11-21,1,0.5746211507836442,-1,-0.022869152928797248,-0.01314109897339262,EUR,JPY
GBPCHF,2018-11-21,2,1.7238634523509324,-1,0.07924146949166411,0.13660147316726118,GBP,CHF
GBPJPY,2018-11-21,2,1.7238634523509324,-1,0.11141826923076903,0.19206988225111918,GBP,JPY
GBPUSD,2018-11-21,4,3.447726904701865,-1,0.03141377587892365,0.10830612027603953,GBP,USD
USDCAD,2018-11-21,1,0.5746211507836442,1,0.12083333333333358,0.06943338905302382,USD,CAD
USDCHF,2018-11-21,1,0.5746211507836442,-1,0.08175162615540504,0.04697621349985311,USD,CHF
CADCHF,2018-11-22,2,1.7238634523509324,-1,-0.00376984126984186,-0.006498691586244613,CAD,CHF
EURJPY,2018-11-22,1,0.5746211507836442,-1,-0.022869152928797248,-0.01314109897339262,EUR,JPY
GBPCHF,2018-11-22,2,1.7238634523509324,-1,0.07924146949166411,0.13660147316726118,GBP,CHF
GBPJPY,2018-11-22,2,1.7238634523509324,-1,0.11141826923076903,0.19206988225111918,GBP,JPY
GBPUSD,2018-11-22,4,3.447726904701865,-1,0.03141377587892365,0.10830612027603953,GBP,USD
USDCAD,2018-11-22,1,0.5746211507836442,1,0.12083333333333358,0.06943338905302382,USD,CAD
USDCHF,2018-11-22,1,0.5746211507836442,-1,0.08175162615540504,0.04697621349985311,USD,CHF
CADCHF,2018-11-23,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURJPY,2018-11-23,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCHF,2018-11-23,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-11-23,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-11-23,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-11-23,1,0.4596969206269153,1,0.12083333333333358,0.05554671124241905,USD,CAD
USDCHF,2018-11-23,1,0.4596969206269153,-1,0.08175162615540504,0.037580970799882485,USD,CHF
CADCHF,2018-11-26,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURJPY,2018-11-26,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCHF,2018-11-26,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-11-26,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-11-26,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-11-26,1,0.4596969206269153,1,0.12083333333333358,0.05554671124241905,USD,CAD
CADCHF,2018-11-27,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURJPY,2018-11-27,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCHF,2018-11-27,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-11-27,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-11-27,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-11-27,1,0.4596969206269153,1,0.12083333333333358,0.05554671124241905,USD,CAD
CADCHF,2018-11-28,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURCAD,2018-11-28,1,0.4596969206269153,1,-0.146370358926546,-0.06728600326958953,EUR,CAD
EURJPY,2018-11-28,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCAD,2018-11-28,1,0.4596969206269153,1,-0.25000000000000183,-0.11492423015672967,GBP,CAD
GBPCHF,2018-11-28,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-11-28,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-11-28,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-11-28,1,0.4596969206269153,1,0.12083333333333358,0.05554671124241905,USD,CAD
CADCHF,2018-11-29,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURCAD,2018-11-29,1,0.4596969206269153,1,-0.146370358926546,-0.06728600326958953,EUR,CAD
EURJPY,2018-11-29,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCAD,2018-11-29,1,0.4596969206269153,1,-0.25000000000000183,-0.11492423015672967,GBP,CAD
GBPCHF,2018-11-29,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-11-29,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-11-29,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
CADCHF,2018-11-30,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURCAD,2018-11-30,1,0.4596969206269153,1,-0.146370358926546,-0.06728600326958953,EUR,CAD
EURJPY,2018-11-30,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCAD,2018-11-30,1,0.4596969206269153,1,-0.25000000000000183,-0.11492423015672967,GBP,CAD
GBPCHF,2018-11-30,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-11-30,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-11-30,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
CADCHF,2018-12-03,2,1.379090761880746,-1,-0.00376984126984186,-0.0051989532689956895,CAD,CHF
EURCAD,2018-12-03,1,0.4596969206269153,-1,-0.31305784570212825,-0.14391172764736435,EUR,CAD
EURJPY,2018-12-03,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCAD,2018-12-03,1,0.4596969206269153,1,-0.25000000000000183,-0.11492423015672967,GBP,CAD
GBPCHF,2018-12-03,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-12-03,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-12-03,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-12-03,2,1.379090761880746,-1,-0.3333333333333296,-0.45969692062691014,USD,CAD
CADCHF,2018-12-04,1,0.4596969206269153,-1,0.1035714285714282,0.04761146677921606,CAD,CHF
CHFJPY,2018-12-04,1,0.4596969206269153,-1,-0.24999999999999797,-0.1149242301567279,CHF,JPY
EURCAD,2018-12-04,1,0.4596969206269153,-1,-0.31305784570212825,-0.14391172764736435,EUR,CAD
EURJPY,2018-12-04,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCHF,2018-12-04,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-12-04,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-12-04,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-12-04,2,1.379090761880746,-1,-0.3333333333333296,-0.45969692062691014,USD,CAD
CADCHF,2018-12-05,1,0.4596969206269153,-1,0.1035714285714282,0.04761146677921606,CAD,CHF
CHFJPY,2018-12-05,1,0.4596969206269153,-1,-0.24999999999999797,-0.1149242301567279,CHF,JPY
EURJPY,2018-12-05,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCHF,2018-12-05,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-12-05,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-12-05,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
USDCAD,2018-12-05,2,1.379090761880746,-1,-0.3333333333333296,-0.45969692062691014,USD,CAD
AUDJPY,2018-12-06,1,0.4596969206269153,-1,0.20400858983536144,0.09378212052875506,AUD,JPY
CADCHF,2018-12-06,1,0.4596969206269153,-1,0.1035714285714282,0.04761146677921606,CAD,CHF
CHFJPY,2018-12-06,1,0.4596969206269153,-1,-0.24999999999999797,-0.1149242301567279,CHF,JPY
EURJPY,2018-12-06,1,0.4596969206269153,-1,-0.022869152928797248,-0.010512879178714097,EUR,JPY
GBPCHF,2018-12-06,2,1.379090761880746,-1,0.07924146949166411,0.10928117853380893,GBP,CHF
GBPJPY,2018-12-06,3,2.758181523761492,-1,0.12705662393162376,0.3504452325997168,GBP,JPY
GBPUSD,2018-12-06,4,2.758181523761492,-1,0.03141377587892365,0.08664489622083162,GBP,USD
AUDJPY,2018-12-07,1,0.4309658630877331,-1,0.20400858983536144,0.08792073799570788,AUD,JPY
CHFJPY,2018-12-07,1,0.4309658630877331,-1,-0.24999999999999797,-0.1077414657719324,CHF,JPY
EURGBP,2018-12-07,1,0.4309658630877331,1,0.9500000000000044,0.4094175699333483,EUR,GBP
EURJPY,2018-12-07,1,0.4309658630877331,-1,-0.022869152928797248,-0.009855824230044465,EUR,JPY
GBPCHF,2018-12-07,2,1.2928975892631993,-1,0.07924146949166411,0.10245110487544588,GBP,CHF
GBPJPY,2018-12-07,3,2.5857951785263986,-1,0.12705662393162376,0.3285424055622345,GBP,JPY
GBPUSD,2018-12-07,4,2.5857951785263986,-1,0.03141377587892365,0.08122959020702965,GBP,USD
AUDJPY,2018-12-10,2,1.2928975892631993,-1,0.24341843633182203,0.31471510951563025,AUD,JPY
EURGBP,2018-12-10,1,0.4309658630877331,1,0.9500000000000044,0.4094175699333483,EUR,GBP
EURJPY,2018-12-10,1,0.4309658630877331,-1,-0.022869152928797248,-0.009855824230044465,EUR,JPY
GBPCHF,2018-12-10,2,1.2928975892631993,-1,0.07924146949166411,0.10245110487544588,GBP,CHF
GBPJPY,2018-12-10,3,2.5857951785263986,-1,0.12705662393162376,0.3285424055622345,GBP,JPY
GBPUSD,2018-12-10,4,2.5857951785263986,-1,0.03141377587892365,0.08122959020702965,GBP,USD
AUDJPY,2018-12-11,2,2.2984846031345763,-1,0.24341843633182203,0.5594935280277871,AUD,JPY
EURJPY,2018-12-11,1,0.7661615343781921,-1,-0.022869152928797248,-0.017521465297856826,EUR,JPY
GBPCAD,2018-12-11,1,0.7661615343781921,-1,-0.5000000000000034,-0.3830807671890987,GBP,CAD
GBPCHF,2018-12-11,1,0.7661615343781921,-1,0.07024764486568098,0.053821043376744475,GBP,CHF
GBPJPY,2018-12-11,1,0.7661615343781921,-1,0.11346153846153831,0.08692986640060245,GBP,JPY
GBPUSD,2018-12-11,3,4.5969692062691525,-1,0.024728171760133436,0.11367464410866787,GBP,USD
AUDJPY,2018-12-12,2,2.5857951785263986,-1,0.24341843633182203,0.6294302190312605,AUD,JPY
EURJPY,2018-12-12,1,0.8619317261754662,-1,-0.022869152928797248,-0.01971164846008893,EUR,JPY
GBPCAD,2018-12-12,2,2.5857951785263986,-1,-0.3500000000000012,-0.9050283124842426,GBP,CAD
GBPCHF,2018-12-12,1,0.8619317261754662,-1,0.07024764486568098,0.060548673798837535,GBP,CHF
GBPJPY,2018-12-12,1,0.8619317261754662,-1,0.11346153846153831,0.09779609970067776,GBP,JPY
GBPUSD,2018-12-12,2,2.5857951785263986,-1,0.019988551164289044,0.05168629922634684,GBP,USD
AUDJPY,2018-12-13,2,3.0,-1,0.24341843633182203,0.7302553089954661,AUD,JPY
EURJPY,2018-12-13,1,1.0,-1,-0.022869152928797248,-0.022869152928797248,EUR,JPY
GBPCAD,2018-12-13,1,1.0,-1,-0.1999999999999989,-0.1999999999999989,GBP,CAD
GBPUSD,2018-12-13,1,1.0,-1,0.00497710232857806,0.00497710232857806,GBP,USD
AUDJPY,2018-12-14,3,6.0,-1,0.2831122908878817,1.6986737453272902,AUD,JPY
GBPCAD,2018-12-14,2,3.0,-1,-0.26666666666666505,-0.7999999999999952,GBP,CAD
GBPUSD,2018-12-14,1,1.0,-1,0.00497710232857806,0.00497710232857806,GBP,USD
AUDJPY,2018-12-17,4,5.910388979488911,-1,0.35983421816591166,2.1267601974908126,AUD,JPY
GBPCAD,2018-12-17,2,2.9551944897444553,-1,-0.26666666666666505,-0.78805186393185,GBP,CAD
GBPJPY,2018-12-17,1,0.9850648299148185,-1,0.11346153846153831,0.11176697108648886,GBP,JPY
GBPUSD,2018-12-17,1,0.9850648299148185,-1,0.00497710232857806,0.004902768458769394,GBP,USD
AUDJPY,2018-12-18,4,5.910388979488911,-1,0.35983421816591166,2.1267601974908126,AUD,JPY
GBPCAD,2018-12-18,2,2.9551944897444553,-1,-0.26666666666666505,-0.78805186393185,GBP,CAD
GBPJPY,2018-12-18,1,0.9850648299148185,-1,0.11346153846153831,0.11176697108648886,GBP,JPY
GBPUSD,2018-12-18,1,0.9850648299148185,-1,0.00497710232857806,0.004902768458769394,GBP,USD
AUDJPY,2018-12-19,4,5.171590357052797,-1,0.35983421816591166,1.860915172804461,AUD,JPY
EURJPY,2018-12-19,1,0.8619317261754662,-1,0.675000000000001,0.5818039151684405,EUR,JPY
GBPJPY,2018-12-19,1,0.8619317261754662,-1,0.11346153846153831,0.09779609970067776,GBP,JPY
GBPUSD,2018-12-19,1,0.8619317261754662,-1,0.00497710232857806,0.00428992240142322,GBP,USD
AUDJPY,2018-12-20,3,5.171590357052797,-1,0.3589456242212152,1.8563197289287332,AUD,JPY
EURJPY,2018-12-20,1,0.8619317261754662,-1,0.675000000000001,0.5818039151684405,EUR,JPY
GBPCAD,2018-12-20,1,0.8619317261754662,1,0.20129870129870175,0.17350573708726957,GBP,CAD
GBPJPY,2018-12-20,1,0.8619317261754662,-1,0.11346153846153831,0.09779609970067776,GBP,JPY
GBPUSD,2018-12-20,1,0.8619317261754662,-1,0.00497710232857806,0.00428992240142322,GBP,USD
USDCHF,2018-12-20,1,0.8619317261754662,-1,-0.4999999999999997,-0.4309658630877329,USD,CHF
AUDJPY,2018-12-21,1,1.0,-1,0.5900000000000014,0.5900000000000014,AUD,JPY
EURJPY,2018-12-21,1,1.0,-1,0.675000000000001,0.675000000000001,EUR,JPY
GBPCAD,2018-12-21,2,3.0,1,0.2256493506493505,0.6769480519480515,GBP,CAD
GBPUSD,2018-12-21,1,1.0,-1,0.00497710232857806,0.00497710232857806,GBP,USD
USDCHF,2018-12-21,1,1.0,-1,-0.4999999999999997,-0.4999999999999997,USD,CHF
EURJPY,2018-12-24,1,1.0,-1,0.675000000000001,0.675000000000001,EUR,JPY
GBPCAD,2018-12-24,2,3.0,1,0.2256493506493505,0.6769480519480515,GBP,CAD
GBPUSD,2018-12-24,1,1.0,-1,0.00497710232857806,0.00497710232857806,GBP,USD
GBPCAD,2018-12-25,2,3.0,1,0.2256493506493505,0.6769480519480515,GBP,CAD
