generation,block,pair,state,n_runs,median,mean,longest,share
g4_twoscore12,is,EURCAD,medium ranging,22,14.5,17.227272727272727,62,0.11189843519338648
g4_twoscore12,is,EURCAD,strong ranging,17,11.0,15.529411764705882,30,0.07794508414526129
g4_twoscore12,is,EURCAD,weak ranging,17,22.0,24.11764705882353,73,0.12105107764983762
g4_twoscore12,is,EURCAD,strong neither,6,11.0,11.5,21,0.02037201062887511
g4_twoscore12,is,EURCAD,strong trend-in-range,20,11.0,14.55,28,0.08591674047829938
g4_twoscore12,is,EURCAD,medium trending,26,11.5,14.461538461538462,35,0.11101269560082669
g4_twoscore12,is,EURCAD,strong trending,20,22.0,20.9,37,0.12341304989666371
g4_twoscore12,is,EURCAD,weak trend-in-range,10,11.0,13.4,30,0.03956303513433717
g4_twoscore12,is,EURCAD,weak trending,12,12.5,14.666666666666666,31,0.051963389430174194
g4_twoscore12,is,EURCAD,medium trend-in-range,18,10.0,12.88888888888889,66,0.0684971951579569
g4_twoscore12,is,EURCHF,strong trending,19,19.0,24.473684210526315,59,0.13728963684676704
g4_twoscore12,is,EURCHF,medium trending,18,18.0,18.22222222222222,49,0.09684086211987009
g4_twoscore12,is,EURCHF,weak trending,9,32.0,37.22222222222222,91,0.09890758783584293
g4_twoscore12,is,EURCHF,medium trend-in-range,12,11.5,13.5,38,0.047829937998228524
g4_twoscore12,is,EURCHF,medium neither,11,12.0,14.090909090909092,36,0.04576321228225568
g4_twoscore12,is,EURCHF,strong ranging,13,18.0,20.46153846153846,35,0.07853557720696781
g4_twoscore12,is,EURCHF,medium ranging,24,14.0,20.958333333333332,50,0.14850900501919104
g4_twoscore12,is,EURCHF,weak ranging,16,24.5,27.1875,61,0.12843224092116917
g4_twoscore12,is,EURCHF,weak neither,11,21.0,21.363636363636363,51,0.06938293475051668
g4_twoscore12,is,EURCHF,strong neither,4,14.5,25.0,65,0.029524653085326247
g4_twoscore12,is,EURCHF,strong trend-in-range,15,19.0,17.4,31,0.07705934455270151
g4_twoscore12,is,EURCHF,weak trend-in-range,5,13.0,13.8,20,0.02037201062887511
g4_twoscore12,is,EURGBP,weak trending,16,13.5,16.25,32,0.07676409802184825
g4_twoscore12,is,EURGBP,weak neither,20,14.5,18.7,47,0.11042220253912016
g4_twoscore12,is,EURGBP,weak ranging,18,10.5,17.88888888888889,58,0.09506938293475052
g4_twoscore12,is,EURGBP,medium ranging,23,17.0,20.391304347826086,75,0.1384706229701801
g4_twoscore12,is,EURGBP,strong trending,20,18.0,22.35,62,0.13197519929140833
g4_twoscore12,is,EURGBP,strong trend-in-range,16,16.0,16.5,29,0.07794508414526129
g4_twoscore12,is,EURGBP,medium trending,25,12.0,12.12,24,0.08945969884853854
g4_twoscore12,is,EURGBP,medium neither,14,13.0,14.142857142857142,30,0.05845881310894597
g4_twoscore12,is,EURGBP,strong neither,4,13.0,13.25,17,0.01564806613522291
g4_twoscore12,is,EURGBP,strong ranging,9,24.0,25.333333333333332,44,0.06731620903454384
g4_twoscore12,is,EURGBP,medium trend-in-range,12,13.0,17.166666666666668,48,0.06082078535577207
g4_twoscore12,is,EURGBP,weak trend-in-range,7,11.0,13.571428571428571,25,0.028048420431059935
g4_twoscore12,is,EURJPY,medium trend-in-range,14,14.5,14.928571428571429,26,0.061706524948331856
g4_twoscore12,is,EURJPY,medium trending,18,9.0,14.444444444444445,42,0.07676409802184825
g4_twoscore12,is,EURJPY,strong trending,14,26.5,32.07142857142857,84,0.13256569235311486
g4_twoscore12,is,EURJPY,strong neither,10,12.0,13.0,22,0.038382049010924124
g4_twoscore12,is,EURJPY,weak trend-in-range,8,13.5,17.0,36,0.040153528196043696
g4_twoscore12,is,EURJPY,weak neither,13,20.0,20.153846153846153,33,0.07735459108355477
g4_twoscore12,is,EURJPY,medium neither,17,11.0,14.823529411764707,49,0.07440212577502214
g4_twoscore12,is,EURJPY,strong trend-in-range,13,17.0,19.076923076923077,51,0.07322113965160909
g4_twoscore12,is,EURJPY,medium ranging,32,10.5,14.53125,58,0.13728963684676704
g4_twoscore12,is,EURJPY,weak ranging,18,18.5,22.666666666666668,53,0.1204605845881311
g4_twoscore12,is,EURJPY,strong ranging,12,11.0,14.416666666666666,31,0.05107764983761441
g4_twoscore12,is,EURJPY,weak trending,15,12.0,16.8,42,0.07440212577502214
g4_twoscore12,is,EURNZD,medium trend-in-range,19,7.0,11.210526315789474,37,0.06288751107174491
g4_twoscore12,is,EURNZD,strong trend-in-range,18,14.0,15.166666666666666,34,0.08060230292294066
g4_twoscore12,is,EURNZD,strong ranging,19,12.0,16.42105263157895,35,0.09211691762621789
g4_twoscore12,is,EURNZD,medium ranging,27,12.0,14.0,39,0.11160318866253321
g4_twoscore12,is,EURNZD,weak neither,17,26.0,23.58823529411765,48,0.11839385887215825
g4_twoscore12,is,EURNZD,weak ranging,23,11.0,16.82608695652174,46,0.11426040744021258
g4_twoscore12,is,EURNZD,medium neither,11,14.0,13.636363636363637,25,0.04428697962798937
g4_twoscore12,is,EURNZD,strong neither,10,7.5,9.1,26,0.026867434307646886
g4_twoscore12,is,EURNZD,weak trend-in-range,6,8.5,10.833333333333334,23,0.019191024505462062
g4_twoscore12,is,EURNZD,medium trending,23,16.0,18.565217391304348,55,0.12607026867434307
g4_twoscore12,is,EURNZD,strong trending,23,14.0,16.52173913043478,35,0.11219368172423974
g4_twoscore12,is,EURNZD,weak trending,12,19.5,20.583333333333332,52,0.07292589312075583
g4_twoscore12,is,EURUSD,medium trending,27,10.0,12.962962962962964,35,0.10333628579864186
g4_twoscore12,is,EURUSD,strong neither,4,10.0,9.25,11,0.010924121641570712
g4_twoscore12,is,EURUSD,medium neither,14,10.0,13.357142857142858,37,0.05521110126956008
g4_twoscore12,is,EURUSD,weak neither,14,14.0,19.428571428571427,43,0.08030705639208739
g4_twoscore12,is,EURUSD,medium ranging,28,11.0,12.464285714285714,38,0.1030410392677886
g4_twoscore12,is,EURUSD,strong trend-in-range,17,14.0,17.41176470588235,42,0.0873929731325657
g4_twoscore12,is,EURUSD,weak trending,12,18.5,19.833333333333332,38,0.07026867434307647
g4_twoscore12,is,EURUSD,strong trending,24,14.5,19.958333333333332,52,0.14142308827871272
g4_twoscore12,is,EURUSD,weak ranging,20,22.5,23.5,67,0.13876586950103337
g4_twoscore12,is,EURUSD,medium trend-in-range,19,12.0,14.052631578947368,34,0.07883082373782108
g4_twoscore12,is,EURUSD,strong ranging,11,16.0,15.909090909090908,27,0.05166814289932093
g4_twoscore12,is,EURUSD,weak trend-in-range,9,10.0,10.333333333333334,17,0.02745792736935341
g4_twoscore12,is,GBPAUD,strong trend-in-range,15,11.0,13.066666666666666,25,0.05786832004723944
g4_twoscore12,is,GBPAUD,medium trend-in-range,19,12.0,14.421052631578947,43,0.08089754945379392
g4_twoscore12,is,GBPAUD,weak trend-in-range,12,11.0,13.75,28,0.048715677590788306
g4_twoscore12,is,GBPAUD,weak trending,14,22.0,20.071428571428573,47,0.08296427516976676
g4_twoscore12,is,GBPAUD,strong trending,18,23.0,24.055555555555557,48,0.12784174785946265
g4_twoscore12,is,GBPAUD,weak neither,16,14.5,18.1875,45,0.08591674047829938
g4_twoscore12,is,GBPAUD,medium trending,21,10.0,13.80952380952381,61,0.08562149394744611
g4_twoscore12,is,GBPAUD,medium neither,14,13.5,16.571428571428573,36,0.0684971951579569
g4_twoscore12,is,GBPAUD,strong neither,14,10.5,11.071428571428571,24,0.04576321228225568
g4_twoscore12,is,GBPAUD,weak ranging,19,19.0,21.736842105263158,70,0.1219368172423974
g4_twoscore12,is,GBPAUD,medium ranging,24,12.0,15.708333333333334,40,0.11130794213167995
g4_twoscore12,is,GBPAUD,strong ranging,11,18.0,18.272727272727273,33,0.05934455270150576
g4_twoscore12,is,GBPCAD,medium ranging,31,15.0,16.483870967741936,56,0.15087097726601711
g4_twoscore12,is,GBPCAD,medium neither,14,9.5,10.928571428571429,21,0.045172719220549155
g4_twoscore12,is,GBPCAD,strong trending,23,14.0,18.17391304347826,38,0.12341304989666371
g4_twoscore12,is,GBPCAD,medium trending,22,11.0,13.818181818181818,33,0.0897549453793918
g4_twoscore12,is,GBPCAD,weak trending,19,11.0,13.31578947368421,35,0.0746973723058754
g4_twoscore12,is,GBPCAD,weak neither,20,11.5,14.75,39,0.08709772660171243
g4_twoscore12,is,GBPCAD,medium trend-in-range,13,11.0,15.076923076923077,31,0.05786832004723944
g4_twoscore12,is,GBPCAD,weak trend-in-range,9,12.0,16.88888888888889,48,0.0448774726896959
g4_twoscore12,is,GBPCAD,strong ranging,15,13.0,19.266666666666666,43,0.08532624741659285
g4_twoscore12,is,GBPCAD,weak ranging,20,15.5,19.1,38,0.11278417478594627
g4_twoscore12,is,GBPCAD,strong trend-in-range,18,14.0,15.38888888888889,34,0.08178328904635371
g4_twoscore12,is,GBPCAD,strong neither,5,22.0,20.6,31,0.030410392677886033
g4_twoscore12,is,GBPCHF,strong trending,21,15.0,21.571428571428573,49,0.1337466784765279
g4_twoscore12,is,GBPCHF,medium trending,26,10.0,11.615384615384615,35,0.08916445231768527
g4_twoscore12,is,GBPCHF,weak trending,10,25.5,24.6,39,0.07263064658990256
g4_twoscore12,is,GBPCHF,medium neither,14,14.0,16.142857142857142,33,0.06672571597283732
g4_twoscore12,is,GBPCHF,strong neither,5,12.0,11.2,15,0.016533805727782697
g4_twoscore12,is,GBPCHF,medium ranging,27,15.0,17.11111111111111,37,0.13640389725420726
g4_twoscore12,is,GBPCHF,weak ranging,15,18.0,19.866666666666667,36,0.08798346619427222
g4_twoscore12,is,GBPCHF,medium trend-in-range,18,10.0,12.722222222222221,32,0.0676114555653971
g4_twoscore12,is,GBPCHF,strong trend-in-range,17,18.0,18.941176470588236,42,0.09506938293475052
g4_twoscore12,is,GBPCHF,weak neither,19,21.0,21.736842105263158,38,0.1219368172423974
g4_twoscore12,is,GBPCHF,weak trend-in-range,8,12.5,14.875,34,0.03513433717153824
g4_twoscore12,is,GBPCHF,strong ranging,11,15.0,16.545454545454547,34,0.05373486861529377
g4_twoscore12,is,GBPJPY,strong ranging,14,16.0,16.714285714285715,35,0.06908768821966342
g4_twoscore12,is,GBPJPY,weak neither,15,14.0,20.666666666666668,38,0.09152642456451136
g4_twoscore12,is,GBPJPY,weak ranging,17,21.0,22.647058823529413,47,0.11366991437850606
g4_twoscore12,is,GBPJPY,medium neither,12,11.5,18.416666666666668,97,0.065249483318571
g4_twoscore12,is,GBPJPY,weak trending,16,14.5,19.125,67,0.09034543844109831
g4_twoscore12,is,GBPJPY,medium trending,26,11.5,12.26923076923077,33,0.09418364334219073
g4_twoscore12,is,GBPJPY,strong trending,20,17.5,21.55,55,0.12725125479775612
g4_twoscore12,is,GBPJPY,strong trend-in-range,13,19.0,17.153846153846153,31,0.06583997638027753
g4_twoscore12,is,GBPJPY,medium trend-in-range,20,9.0,11.9,35,0.07026867434307647
g4_twoscore12,is,GBPJPY,medium ranging,31,12.0,17.419354838709676,65,0.15943312666076173
g4_twoscore12,is,GBPJPY,strong neither,3,16.0,16.666666666666668,22,0.014762326542663124
g4_twoscore12,is,GBPJPY,weak trend-in-range,5,13.0,13.8,27,0.02037201062887511
g4_twoscore12,is,GBPNZD,weak ranging,26,13.0,16.46153846153846,46,0.12636551520519634
g4_twoscore12,is,GBPNZD,medium neither,19,11.0,13.578947368421053,31,0.07617360496014172
g4_twoscore12,is,GBPNZD,strong trending,21,23.0,25.476190476190474,66,0.15795689400649543
g4_twoscore12,is,GBPNZD,weak trend-in-range,5,9.0,10.8,20,0.015943312666076175
g4_twoscore12,is,GBPNZD,weak neither,21,15.0,18.0,42,0.11160318866253321
g4_twoscore12,is,GBPNZD,medium ranging,30,13.0,14.533333333333333,50,0.12872748745202245
g4_twoscore12,is,GBPNZD,strong ranging,13,14.0,13.846153846153847,33,0.053144375553587246
g4_twoscore12,is,GBPNZD,strong trend-in-range,18,9.5,12.5,35,0.06643046944198405
g4_twoscore12,is,GBPNZD,weak trending,14,12.5,16.642857142857142,42,0.06879244168881016
g4_twoscore12,is,GBPNZD,medium trending,20,8.5,11.95,48,0.07056392087392974
g4_twoscore12,is,GBPNZD,medium trend-in-range,18,12.0,13.166666666666666,37,0.06997342781222321
g4_twoscore12,is,GBPNZD,strong neither,2,14.0,14.0,20,0.008266902863891349
g4_twoscore12,is,GBPUSD,medium neither,16,14.0,17.125,38,0.08089754945379392
g4_twoscore12,is,GBPUSD,medium ranging,27,12.0,17.037037037037038,71,0.13581340419250074
g4_twoscore12,is,GBPUSD,strong ranging,11,13.0,14.636363636363637,30,0.04753469146737526
g4_twoscore12,is,GBPUSD,weak ranging,21,23.0,19.666666666666668,35,0.1219368172423974
g4_twoscore12,is,GBPUSD,weak neither,16,15.5,14.8125,39,0.06997342781222321
g4_twoscore12,is,GBPUSD,strong trending,17,25.0,24.823529411764707,52,0.12459403602007676
g4_twoscore12,is,GBPUSD,medium trending,20,11.5,14.8,36,0.0873929731325657
g4_twoscore12,is,GBPUSD,strong trend-in-range,14,19.5,23.642857142857142,55,0.09772660171242988
g4_twoscore12,is,GBPUSD,strong neither,6,10.5,11.5,19,0.02037201062887511
g4_twoscore12,is,GBPUSD,weak trend-in-range,9,10.0,14.555555555555555,31,0.03867729554177739
g4_twoscore12,is,GBPUSD,weak trending,15,13.0,18.066666666666666,65,0.08001180986123413
g4_twoscore12,is,GBPUSD,medium trend-in-range,19,10.0,11.421052631578947,32,0.06406849719515796
g4_twoscore12,is,NZDCAD,medium ranging,18,14.0,18.5,58,0.0983170947741364
g4_twoscore12,is,NZDCAD,weak neither,23,15.0,16.73913043478261,37,0.11366991437850606
g4_twoscore12,is,NZDCAD,weak ranging,15,15.0,18.666666666666668,42,0.0826690286389135
g4_twoscore12,is,NZDCAD,strong ranging,7,11.0,13.0,32,0.026867434307646886
g4_twoscore12,is,NZDCAD,strong trending,25,19.0,23.64,92,0.1744906997342781
g4_twoscore12,is,NZDCAD,strong neither,10,8.0,11.1,32,0.03277236492471213
g4_twoscore12,is,NZDCAD,medium trend-in-range,21,12.0,16.0,49,0.09920283436669619
g4_twoscore12,is,NZDCAD,strong trend-in-range,13,11.0,13.846153846153847,32,0.053144375553587246
g4_twoscore12,is,NZDCAD,medium trending,19,9.0,12.105263157894736,32,0.06790670209625037
g4_twoscore12,is,NZDCAD,medium neither,19,14.0,17.263157894736842,46,0.09684086211987009
g4_twoscore12,is,NZDCAD,weak trending,10,13.5,13.6,27,0.040153528196043696
g4_twoscore12,is,NZDCAD,weak trend-in-range,15,14.0,15.533333333333333,30,0.06879244168881016
g4_twoscore12,is,NZDCHF,weak trend-in-range,11,10.0,15.272727272727273,43,0.049601417183348095
g4_twoscore12,is,NZDCHF,medium ranging,30,12.0,13.766666666666667,40,0.1219368172423974
g4_twoscore12,is,NZDCHF,strong trend-in-range,18,15.5,18.11111111111111,52,0.09625036905816357
g4_twoscore12,is,NZDCHF,weak ranging,19,19.0,20.842105263157894,41,0.11691762621789194
g4_twoscore12,is,NZDCHF,weak neither,16,12.5,16.4375,51,0.07764983761440802
g4_twoscore12,is,NZDCHF,medium neither,16,14.5,17.3125,35,0.08178328904635371
g4_twoscore12,is,NZDCHF,strong neither,8,13.0,14.75,34,0.03483909064068497
g4_twoscore12,is,NZDCHF,medium trending,22,11.0,14.590909090909092,43,0.09477413640389726
g4_twoscore12,is,NZDCHF,strong ranging,14,11.5,14.5,36,0.059935045763212284
g4_twoscore12,is,NZDCHF,medium trend-in-range,19,10.0,13.210526315789474,40,0.07410687924416888
g4_twoscore12,is,NZDCHF,strong trending,22,11.5,17.863636363636363,60,0.11603188662533215
g4_twoscore12,is,NZDCHF,weak trending,13,11.0,15.615384615384615,32,0.059935045763212284
g4_twoscore12,is,NZDJPY,medium trend-in-range,21,10.0,14.285714285714286,45,0.08857395925597875
g4_twoscore12,is,NZDJPY,strong trend-in-range,16,13.0,14.625,31,0.06908768821966342
g4_twoscore12,is,NZDJPY,weak trend-in-range,8,11.0,12.5,28,0.029524653085326247
g4_twoscore12,is,NZDJPY,medium trending,29,11.0,14.310344827586206,29,0.12252731030410392
g4_twoscore12,is,NZDJPY,strong trending,26,12.5,18.26923076923077,51,0.14024210215529967
g4_twoscore12,is,NZDJPY,weak trending,12,13.0,16.5,38,0.05845881310894597
g4_twoscore12,is,NZDJPY,weak neither,13,17.0,20.076923076923077,41,0.07705934455270151
g4_twoscore12,is,NZDJPY,medium neither,13,11.0,12.307692307692308,31,0.047239444936522
g4_twoscore12,is,NZDJPY,medium ranging,28,9.0,12.464285714285714,32,0.1030410392677886
g4_twoscore12,is,NZDJPY,weak ranging,21,17.0,23.80952380952381,71,0.14762326542663123
g4_twoscore12,is,NZDJPY,strong neither,9,12.0,14.777777777777779,27,0.03926778860348391
g4_twoscore12,is,NZDJPY,strong ranging,8,17.0,20.625,35,0.048715677590788306
g4_twoscore12,is,NZDUSD,medium trending,28,11.0,13.5,39,0.11160318866253321
g4_twoscore12,is,NZDUSD,medium ranging,29,13.0,15.551724137931034,46,0.13315618541482138
g4_twoscore12,is,NZDUSD,weak neither,19,15.0,18.57894736842105,34,0.10422202539120165
g4_twoscore12,is,NZDUSD,strong trending,23,17.0,20.782608695652176,56,0.14112784174785947
g4_twoscore12,is,NZDUSD,weak trending,11,17.0,18.545454545454547,46,0.06023029229406555
g4_twoscore12,is,NZDUSD,medium neither,14,10.5,12.428571428571429,29,0.05137289636846767
g4_twoscore12,is,NZDUSD,weak ranging,20,19.0,23.1,58,0.13640389725420726
g4_twoscore12,is,NZDUSD,medium trend-in-range,16,9.0,10.1875,19,0.04812518452908179
g4_twoscore12,is,NZDUSD,strong trend-in-range,15,11.0,14.133333333333333,39,0.06259226454089165
g4_twoscore12,is,NZDUSD,strong ranging,11,15.0,18.09090909090909,33,0.05875405963979923
g4_twoscore12,is,NZDUSD,strong neither,5,9.0,11.6,24,0.017124298789489224
g4_twoscore12,is,NZDUSD,weak trend-in-range,3,15.0,22.333333333333332,42,0.019781517567168585
g4_twoscore12,is,USDCAD,medium trending,18,11.0,15.38888888888889,52,0.08178328904635371
g4_twoscore12,is,USDCAD,weak trending,10,17.5,17.1,37,0.050487156775907885
g4_twoscore12,is,USDCAD,strong trending,23,15.0,24.434782608695652,69,0.16592855033953352
g4_twoscore12,is,USDCAD,strong trend-in-range,17,13.0,15.529411764705882,32,0.07794508414526129
g4_twoscore12,is,USDCAD,strong ranging,9,8.0,10.555555555555555,29,0.028048420431059935
g4_twoscore12,is,USDCAD,medium neither,16,10.5,13.75,30,0.06495423678771775
g4_twoscore12,is,USDCAD,weak neither,17,13.0,14.823529411764707,32,0.07440212577502214
g4_twoscore12,is,USDCAD,weak ranging,21,19.0,26.095238095238095,82,0.16179509890758784
g4_twoscore12,is,USDCAD,medium ranging,25,14.0,18.2,40,0.13433717153823443
g4_twoscore12,is,USDCAD,medium trend-in-range,18,9.5,11.61111111111111,29,0.061706524948331856
g4_twoscore12,is,USDCAD,weak trend-in-range,9,10.0,12.0,26,0.03188662533215235
g4_twoscore12,is,USDCAD,strong neither,6,10.5,12.166666666666666,22,0.02155299675228816
g4_twoscore12,is,USDCHF,medium trending,22,10.0,13.863636363636363,51,0.09005019191024506
g4_twoscore12,is,USDCHF,weak trending,10,16.5,14.6,24,0.04310599350457632
g4_twoscore12,is,USDCHF,strong trending,22,20.0,24.0,57,0.15589016829052257
g4_twoscore12,is,USDCHF,medium neither,12,13.5,15.166666666666666,44,0.05373486861529377
g4_twoscore12,is,USDCHF,weak neither,15,13.0,20.733333333333334,58,0.09182167109536463
g4_twoscore12,is,USDCHF,weak ranging,26,15.0,19.576923076923077,67,0.1502804842043106
g4_twoscore12,is,USDCHF,medium ranging,29,12.0,15.482758620689655,51,0.13256569235311486
g4_twoscore12,is,USDCHF,strong ranging,8,10.0,12.0,22,0.0283436669619132
g4_twoscore12,is,USDCHF,strong neither,4,13.0,13.0,17,0.015352819604369648
g4_twoscore12,is,USDCHF,strong trend-in-range,18,12.5,15.5,40,0.08237378210806023
g4_twoscore12,is,USDCHF,medium trend-in-range,22,10.0,12.0,32,0.07794508414526129
g4_twoscore12,is,USDCHF,weak trend-in-range,9,15.0,18.88888888888889,47,0.05019191024505462
g4_twoscore12,is,USDJPY,medium trend-in-range,18,9.5,11.944444444444445,26,0.06347800413345143
g4_twoscore12,is,USDJPY,strong trend-in-range,20,16.0,15.8,34,0.09329790374963094
g4_twoscore12,is,USDJPY,medium neither,16,12.5,13.25,23,0.06259226454089165
g4_twoscore12,is,USDJPY,medium ranging,28,12.5,14.678571428571429,35,0.12134632418069087
g4_twoscore12,is,USDJPY,strong ranging,12,10.5,12.25,28,0.043401240035429584
g4_twoscore12,is,USDJPY,weak ranging,26,17.0,20.115384615384617,50,0.15441393563625627
g4_twoscore12,is,USDJPY,strong trending,25,20.0,23.28,63,0.17183348095659876
g4_twoscore12,is,USDJPY,medium trending,25,11.0,11.0,24,0.08119279598464718
g4_twoscore12,is,USDJPY,weak trending,10,21.0,25.3,47,0.0746973723058754
g4_twoscore12,is,USDJPY,strong neither,5,6.0,9.4,20,0.013876586950103336
g4_twoscore12,is,USDJPY,weak neither,16,13.5,15.375,37,0.07263064658990256
g4_twoscore12,is,USDJPY,weak trend-in-range,5,17.0,18.8,32,0.027753173900206672
g4_twoscore12,is,ALL,weak ranging,556,17.0,20.98201438848921,82,0.12301235817622
g4_twoscore12,is,ALL,medium ranging,731,12.0,15.901504787961697,105,0.12256948837994011
g4_twoscore12,is,ALL,medium neither,424,12.0,14.30188679245283,97,0.06394196296764941
g4_twoscore12,is,ALL,weak neither,460,15.0,18.95,58,0.09191657176599603
g4_twoscore12,is,ALL,strong ranging,343,13.0,15.979591836734693,47,0.05779450841452613
g4_twoscore12,is,ALL,medium trending,645,11.0,13.826356589147286,66,0.09403602007676409
g4_twoscore12,is,ALL,strong trending,599,17.0,21.98998330550918,92,0.1388924037285419
g4_twoscore12,is,ALL,weak trending,343,15.0,18.189504373177844,91,0.06578725378548231
g4_twoscore12,is,ALL,weak trend-in-range,239,11.0,13.861924686192468,48,0.03493399131131638
g4_twoscore12,is,ALL,medium trend-in-range,499,11.0,13.42685370741483,68,0.07064827702560209
g4_twoscore12,is,ALL,strong neither,183,11.0,12.808743169398907,65,0.02471635244000169
g4_twoscore12,is,ALL,strong trend-in-range,470,14.0,15.436170212765957,62,0.07650048504787212
g4_twoscore12,oos,AUDCAD,medium ranging,14,12.0,13.857142857142858,34,0.07046857973120232
g4_twoscore12,oos,AUDCAD,medium neither,24,10.0,12.625,33,0.11006175081729024
g4_twoscore12,oos,AUDCAD,strong neither,13,11.0,12.307692307692308,23,0.05811841627315656
g4_twoscore12,oos,AUDCAD,medium trend-in-range,7,7.0,8.857142857142858,14,0.022520886305848167
g4_twoscore12,oos,AUDCAD,strong trend-in-range,14,20.5,22.0,45,0.11187795132582637
g4_twoscore12,oos,AUDCAD,strong trending,18,16.5,18.72222222222222,43,0.122411914275336
g4_twoscore12,oos,AUDCAD,weak neither,24,15.5,19.416666666666668,67,0.16926988739556847
g4_twoscore12,oos,AUDCAD,medium trending,14,11.0,14.142857142857142,45,0.07192154013803125
g4_twoscore12,oos,AUDCAD,weak trending,9,12.0,17.88888888888889,38,0.058481656374863786
g4_twoscore12,oos,AUDCAD,weak ranging,17,14.0,18.176470588235293,48,0.1122411914275336
g4_twoscore12,oos,AUDCAD,strong ranging,12,10.0,13.583333333333334,37,0.05920813657827824
g4_twoscore12,oos,AUDCAD,weak trend-in-range,4,22.0,23.0,32,0.03341808935706502
g4_twoscore12,oos,AUDCHF,strong ranging,13,8.0,13.0,37,0.061387577188521614
g4_twoscore12,oos,AUDCHF,strong neither,11,8.0,12.818181818181818,26,0.051216854340719216
g4_twoscore12,oos,AUDCHF,medium neither,15,11.0,12.066666666666666,37,0.06574645840900835
g4_twoscore12,oos,AUDCHF,medium ranging,28,16.0,19.107142857142858,70,0.19433345441336725
g4_twoscore12,oos,AUDCHF,weak ranging,17,17.0,19.11764705882353,36,0.11805303305484925
g4_twoscore12,oos,AUDCHF,strong trend-in-range,10,10.0,12.3,36,0.0446785325099891
g4_twoscore12,oos,AUDCHF,weak neither,8,15.5,15.375,32,0.0446785325099891
g4_twoscore12,oos,AUDCHF,medium trending,17,14.0,16.764705882352942,35,0.10352342898656011
g4_twoscore12,oos,AUDCHF,strong trending,20,25.5,22.6,55,0.16418452597166727
g4_twoscore12,oos,AUDCHF,medium trend-in-range,12,12.0,13.083333333333334,25,0.05702869596803487
g4_twoscore12,oos,AUDCHF,weak trending,10,14.0,20.2,67,0.07337450054486015
g4_twoscore12,oos,AUDCHF,weak trend-in-range,5,7.0,12.0,26,0.02179440610243371
g4_twoscore12,oos,AUDJPY,medium trend-in-range,26,11.5,12.076923076923077,29,0.11405739193606974
g4_twoscore12,oos,AUDJPY,strong trend-in-range,14,21.5,20.571428571428573,40,0.1046131492916818
g4_twoscore12,oos,AUDJPY,strong trending,21,17.0,20.428571428571427,44,0.15583000363240102
g4_twoscore12,oos,AUDJPY,medium ranging,23,15.0,18.434782608695652,50,0.15401380312386487
g4_twoscore12,oos,AUDJPY,weak ranging,13,12.0,17.615384615384617,36,0.08318198329095532
g4_twoscore12,oos,AUDJPY,strong ranging,8,22.5,20.375,28,0.05920813657827824
g4_twoscore12,oos,AUDJPY,weak trend-in-range,6,18.5,19.666666666666668,30,0.04286233200145296
g4_twoscore12,oos,AUDJPY,weak neither,12,10.5,13.166666666666666,38,0.0573919360697421
g4_twoscore12,oos,AUDJPY,medium trending,17,10.0,10.529411764705882,20,0.0650199782055939
g4_twoscore12,oos,AUDJPY,weak trending,16,13.0,14.75,35,0.08572466400290592
g4_twoscore12,oos,AUDJPY,medium neither,11,11.0,12.545454545454545,23,0.05012713403559753
g4_twoscore12,oos,AUDJPY,strong neither,4,20.0,19.25,23,0.027969487831456592
g4_twoscore12,oos,AUDNZD,weak ranging,22,19.5,20.09090909090909,34,0.16055212495459498
g4_twoscore12,oos,AUDNZD,medium ranging,25,14.0,17.68,75,0.16055212495459498
g4_twoscore12,oos,AUDNZD,strong trend-in-range,9,10.0,11.777777777777779,21,0.03850345078096622
g4_twoscore12,oos,AUDNZD,medium neither,12,10.5,12.583333333333334,22,0.0548492553577915
g4_twoscore12,oos,AUDNZD,weak neither,12,21.0,21.083333333333332,42,0.0918997457319288
g4_twoscore12,oos,AUDNZD,weak trend-in-range,7,11.0,13.714285714285714,33,0.034871049763893935
g4_twoscore12,oos,AUDNZD,weak trending,12,14.5,17.166666666666668,41,0.07482746095168907
g4_twoscore12,oos,AUDNZD,medium trending,25,9.0,10.64,25,0.09662186705412278
g4_twoscore12,oos,AUDNZD,strong trending,24,12.5,18.083333333333332,53,0.15764620414093716
g4_twoscore12,oos,AUDNZD,strong neither,7,14.0,14.714285714285714,34,0.03741373047584454
g4_twoscore12,oos,AUDNZD,strong ranging,12,12.5,12.583333333333334,21,0.0548492553577915
g4_twoscore12,oos,AUDNZD,medium trend-in-range,10,9.5,10.3,18,0.03741373047584454
g4_twoscore12,oos,AUDUSD,medium neither,25,13.0,15.32,35,0.1391209589538685
g4_twoscore12,oos,AUDUSD,strong ranging,16,14.0,15.0625,31,0.08754086451144207
g4_twoscore12,oos,AUDUSD,medium ranging,24,14.0,19.666666666666668,57,0.17144932800581184
g4_twoscore12,oos,AUDUSD,strong trend-in-range,13,13.0,14.846153846153847,28,0.0701053396294951
g4_twoscore12,oos,AUDUSD,weak neither,20,15.5,18.3,34,0.13294587722484563
g4_twoscore12,oos,AUDUSD,weak ranging,18,15.0,21.666666666666668,46,0.1416636396658191
g4_twoscore12,oos,AUDUSD,strong neither,10,9.0,12.8,29,0.04649473301852525
