X,Y,kind,is_lift,is_surr,is_excess,is_z,smooth,n_neighbours,interior,fire_rate
0.97,4.0,activity only,1.3454968180441718,1.0131061907002683,0.33239062734390346,1.4538339523806485,0.21577283291584778,5,False,0.0036918008616121825
0.97,4.0,both,0.7872002609972268,0.6445333886827463,0.1426668723144805,0.48725548338863883,0.060593448455073085,5,False,0.0036918008616121825
0.97,4.0,combined (shipped),0.8763992822889545,0.9517873015056529,-0.07538801921669847,-0.5346253201432726,-0.08935927849191595,5,False,0.0036918008616121825
0.98,0.5,shape only,0.8224549310710498,1.1100847353886343,-0.28762980431758445,-2.209112796147591,-0.25782464723536774,5,False,0.010165411108807336
0.98,0.5,activity only,0.8916252351518409,0.9739342857879384,-0.0823090506360975,-0.7046240477966287,-0.030456994006885712,5,False,0.010165411108807336
0.98,0.5,both,0.7113502358490567,0.6729428284185858,0.038407407430470886,0.2159717171180177,0.05033178688869153,5,False,0.010165411108807336
0.98,0.5,combined (shipped),0.823632742167807,0.9876632744745013,-0.1640305323066943,-2.0256963379433945,-0.14215974929960357,5,False,0.010165411108807336
0.98,0.75,shape only,0.8978065524362339,1.1074381066753267,-0.20963155423909285,-1.7394762712106167,-0.2141146200326138,8,True,0.009537632179141614
0.98,0.75,activity only,0.938552879107201,0.9869975589242961,-0.048444679817095104,-0.329049370506809,-0.04059829849662301,8,True,0.009537632179141614
0.98,0.75,both,0.7487897219463754,0.6597805023488111,0.08900921959756425,0.4897271285326128,0.07194003352243115,8,True,0.009537632179141614
0.98,0.75,combined (shipped),0.8765091067604192,0.9868902045716215,-0.11038109781120231,-1.257373347726607,-0.12720256095041188,8,True,0.009537632179141614
0.98,1.0,shape only,1.0137060385573458,1.1024849590068917,-0.08877892044954594,-0.7047751676745306,-0.15336035909356874,8,True,0.008944409887806114
0.98,1.0,activity only,0.9448693871067474,1.003287456461599,-0.05841806935485161,-0.3795357364847364,-0.040821877883361814,8,True,0.008944409887806114
0.98,1.0,both,0.8024632507815445,0.6584532644231492,0.14400998635839524,0.7054869875006531,0.11405859434226251,8,True,0.008944409887806114
0.98,1.0,combined (shipped),0.9189172263180811,0.9866104931638588,-0.0676932668457777,-0.7013766420583902,-0.09937844687266645,8,True,0.008944409887806114
0.98,1.5,shape only,0.974761399787911,1.081007307091655,-0.10624590730374406,-0.8625004447654993,-0.1428472599939153,8,True,0.007631257631257631
0.98,1.5,activity only,0.9726820747110991,1.0147254145854163,-0.04204333987431719,-0.19588453166901426,-0.056195027624365804,8,True,0.007631257631257631
0.98,1.5,both,0.8852358490566038,0.6444433623372224,0.24079248671938136,1.1747746398283014,0.09271793312543955,8,True,0.007631257631257631
0.98,1.5,combined (shipped),0.9171588044652502,0.9764985116680482,-0.05933970720279802,-0.5617762493930208,-0.1096990999167124,8,True,0.007631257631257631
0.98,2.0,shape only,0.9409825393992209,1.0967447647227437,-0.1557622253235228,-1.1959074146294784,-0.17529843036821052,8,True,0.0064908885663602645
0.98,2.0,activity only,0.89884812184524,1.0013035180756649,-0.10245539623042488,-0.47782214178306054,-0.05500224019371944,8,True,0.0064908885663602645
0.98,2.0,both,0.826387072669531,0.667306962336944,0.15908011033258707,0.7340655375942778,0.012411579578560638,8,True,0.0064908885663602645
