pair,day,level,size,dir,r,pnl,base_ccy,quote_ccy
AUDNZD,2017-01-20,1,0.9082943499291822,1,-0.12499999999999765,-0.11353679374114564,AUD,NZD
AUDUSD,2017-01-20,1,0.9082943499291822,1,0.11153846153846202,0.10130975441517845,AUD,USD
CADCHF,2017-01-20,2,1.8165886998583645,-1,-0.10710595171130532,-0.1945674615663329,CAD,CHF
EURAUD,2017-01-20,2,1.8165886998583645,-1,0.10895833333333364,0.19793247708873485,EUR,AUD
EURNZD,2017-01-20,1,0.9082943499291822,-1,0.16111111111111123,0.14633631193303503,EUR,NZD
NZDUSD,2017-01-20,1,0.9082943499291822,1,0.34999999999999964,0.31790302247521346,NZD,USD
USDCAD,2017-01-20,1,0.9082943499291822,1,-0.2499999999999981,-0.22707358748229384,USD,CAD
USDCHF,2017-01-20,2,1.8165886998583645,-1,0.07601800052716552,0.13809344074347607,USD,CHF
AUDCHF,2017-01-23,2,1.2110591332389096,1,0.10030434782608713,0.12147449653835518,AUD,CHF
AUDJPY,2017-01-23,2,1.2110591332389096,-1,-0.1666666666666664,-0.20184318887315128,AUD,JPY
AUDNZD,2017-01-23,1,0.6055295666194548,1,-0.12499999999999765,-0.07569119582743043,AUD,NZD
AUDUSD,2017-01-23,1,0.6055295666194548,1,0.11153846153846202,0.06753983627678563,AUD,USD
CADCHF,2017-01-23,2,1.2110591332389096,-1,-0.10710595171130532,-0.12971164104422192,CAD,CHF
CHFJPY,2017-01-23,4,1.8165886998583645,-1,-0.1250000000000001,-0.22707358748229575,CHF,JPY
EURAUD,2017-01-23,2,1.2110591332389096,-1,0.10895833333333364,0.13195498472582323,EUR,AUD
EURJPY,2017-01-23,2,1.2110591332389096,-1,-0.12499999999999992,-0.15138239165486359,EUR,JPY
EURNZD,2017-01-23,1,0.6055295666194548,-1,0.16111111111111123,0.09755754128869001,EUR,NZD
NZDUSD,2017-01-23,1,0.6055295666194548,1,0.34999999999999964,0.21193534831680896,NZD,USD
USDCAD,2017-01-23,1,0.6055295666194548,1,-0.2499999999999981,-0.15138239165486256,USD,CAD
USDCHF,2017-01-23,2,1.2110591332389096,-1,0.07601800052716552,0.09206229382898405,USD,CHF
USDJPY,2017-01-23,2,1.2110591332389096,-1,-0.1250000000000003,-0.15138239165486406,USD,JPY
AUDCHF,2017-01-24,2,1.2110591332389096,1,0.10030434782608713,0.12147449653835518,AUD,CHF
AUDJPY,2017-01-24,2,1.2110591332389096,-1,-0.1666666666666664,-0.20184318887315128,AUD,JPY
AUDNZD,2017-01-24,1,0.6055295666194548,1,-0.12499999999999765,-0.07569119582743043,AUD,NZD
AUDUSD,2017-01-24,1,0.6055295666194548,1,0.11153846153846202,0.06753983627678563,AUD,USD
CADCHF,2017-01-24,2,1.2110591332389096,-1,-0.10710595171130532,-0.12971164104422192,CAD,CHF
CHFJPY,2017-01-24,4,1.8165886998583645,-1,-0.1250000000000001,-0.22707358748229575,CHF,JPY
EURAUD,2017-01-24,2,1.2110591332389096,-1,0.10895833333333364,0.13195498472582323,EUR,AUD
EURJPY,2017-01-24,2,1.2110591332389096,-1,-0.12499999999999992,-0.15138239165486359,EUR,JPY
EURNZD,2017-01-24,1,0.6055295666194548,-1,0.16111111111111123,0.09755754128869001,EUR,NZD
NZDUSD,2017-01-24,1,0.6055295666194548,1,0.34999999999999964,0.21193534831680896,NZD,USD
USDCAD,2017-01-24,1,0.6055295666194548,1,-0.2499999999999981,-0.15138239165486256,USD,CAD
USDCHF,2017-01-24,2,1.2110591332389096,-1,0.07601800052716552,0.09206229382898405,USD,CHF
USDJPY,2017-01-24,2,1.2110591332389096,-1,-0.1250000000000003,-0.15138239165486406,USD,JPY
AUDCHF,2017-01-25,2,1.2110591332389096,1,0.10030434782608713,0.12147449653835518,AUD,CHF
AUDJPY,2017-01-25,2,1.2110591332389096,-1,-0.1666666666666664,-0.20184318887315128,AUD,JPY
AUDUSD,2017-01-25,1,0.6055295666194548,1,0.11153846153846202,0.06753983627678563,AUD,USD
CHFJPY,2017-01-25,4,1.8165886998583645,-1,-0.1250000000000001,-0.22707358748229575,CHF,JPY
EURAUD,2017-01-25,2,1.2110591332389096,-1,0.10895833333333364,0.13195498472582323,EUR,AUD
EURJPY,2017-01-25,2,1.2110591332389096,-1,-0.12499999999999992,-0.15138239165486359,EUR,JPY
EURNZD,2017-01-25,1,0.6055295666194548,-1,0.16111111111111123,0.09755754128869001,EUR,NZD
USDCHF,2017-01-25,2,1.2110591332389096,-1,0.07601800052716552,0.09206229382898405,USD,CHF
USDJPY,2017-01-25,2,1.2110591332389096,-1,-0.1250000000000003,-0.15138239165486406,USD,JPY
AUDCHF,2017-01-26,2,1.5570760284500267,1,0.10030434782608713,0.15618149554931382,AUD,CHF
AUDUSD,2017-01-26,1,0.7785380142250133,1,0.11153846153846202,0.08683693235586724,AUD,USD
CHFJPY,2017-01-26,4,2.33561404267504,-1,-0.1250000000000001,-0.2919517553343803,CHF,JPY
EURAUD,2017-01-26,2,1.5570760284500267,-1,0.10895833333333364,0.1696564089332013,EUR,AUD
EURJPY,2017-01-26,2,1.5570760284500267,-1,-0.12499999999999992,-0.1946345035562532,EUR,JPY
EURNZD,2017-01-26,1,0.7785380142250133,-1,0.16111111111111123,0.12543112451403002,EUR,NZD
USDCHF,2017-01-26,2,1.5570760284500267,-1,0.07601800052716552,0.11836580635155093,USD,CHF
USDJPY,2017-01-26,2,1.5570760284500267,-1,-0.1250000000000003,-0.1946345035562538,USD,JPY
AUDCHF,2017-01-27,2,2.0,1,0.10030434782608713,0.20060869565217426,AUD,CHF
AUDUSD,2017-01-27,1,1.0,1,0.11153846153846202,0.11153846153846202,AUD,USD
EURAUD,2017-01-27,2,2.0,-1,0.10895833333333364,0.21791666666666729,EUR,AUD
EURNZD,2017-01-27,1,1.0,-1,0.16111111111111123,0.16111111111111123,EUR,NZD
USDCHF,2017-01-27,2,2.0,-1,0.07601800052716552,0.15203600105433104,USD,CHF
AUDCHF,2017-01-30,2,1.5570760284500267,1,0.10030434782608713,0.15618149554931382,AUD,CHF
AUDUSD,2017-01-30,1,0.7785380142250133,1,0.11153846153846202,0.08683693235586724,AUD,USD
CADJPY,2017-01-30,2,1.5570760284500267,-1,0.11001093557538182,0.17129539065178728,CAD,JPY
EURAUD,2017-01-30,2,1.5570760284500267,-1,0.10895833333333364,0.1696564089332013,EUR,AUD
EURJPY,2017-01-30,4,2.33561404267504,-1,0.07573244988615829,0.17688177344029504,EUR,JPY
EURNZD,2017-01-30,1,0.7785380142250133,-1,0.16111111111111123,0.12543112451403002,EUR,NZD
GBPCAD,2017-01-30,1,0.7785380142250133,-1,-0.33333333333333154,-0.2595126714083364,GBP,CAD
GBPJPY,2017-01-30,2,1.5570760284500267,-1,-0.16666666666666696,-0.2595126714083382,GBP,JPY
USDCHF,2017-01-30,2,1.5570760284500267,-1,0.07601800052716552,0.11836580635155093,USD,CHF
AUDCHF,2017-01-31,2,1.5570760284500267,1,0.10030434782608713,0.15618149554931382,AUD,CHF
AUDUSD,2017-01-31,1,0.7785380142250133,1,0.11153846153846202,0.08683693235586724,AUD,USD
CADJPY,2017-01-31,2,1.5570760284500267,-1,0.11001093557538182,0.17129539065178728,CAD,JPY
EURAUD,2017-01-31,2,1.5570760284500267,-1,0.10895833333333364,0.1696564089332013,EUR,AUD
EURJPY,2017-01-31,4,2.33561404267504,-1,0.07573244988615829,0.17688177344029504,EUR,JPY
EURNZD,2017-01-31,1,0.7785380142250133,-1,0.16111111111111123,0.12543112451403002,EUR,NZD
GBPCAD,2017-01-31,1,0.7785380142250133,-1,-0.33333333333333154,-0.2595126714083364,GBP,CAD
GBPJPY,2017-01-31,2,1.5570760284500267,-1,-0.16666666666666696,-0.2595126714083382,GBP,JPY
USDCHF,2017-01-31,1,0.7785380142250133,-1,-0.005858735787774405,-0.004561248526082904,USD,CHF
AUDCHF,2017-02-01,2,1.8165886998583645,1,0.10030434782608713,0.1822117448075328,AUD,CHF
AUDUSD,2017-02-01,1,0.9082943499291822,1,0.11153846153846202,0.10130975441517845,AUD,USD
CADJPY,2017-02-01,2,1.8165886998583645,-1,0.11001093557538182,0.19984462242708514,CAD,JPY
EURAUD,2017-02-01,2,1.8165886998583645,-1,0.10895833333333364,0.19793247708873485,EUR,AUD
EURJPY,2017-02-01,4,2.7248830497875467,-1,0.07573244988615829,0.20636206901367754,EUR,JPY
EURNZD,2017-02-01,1,0.9082943499291822,-1,0.16111111111111123,0.14633631193303503,EUR,NZD
GBPCAD,2017-02-01,1,0.9082943499291822,-1,-0.33333333333333154,-0.3027647833097258,GBP,CAD
USDCHF,2017-02-01,1,0.9082943499291822,-1,-0.005858735787774405,-0.005321456613763389,USD,CHF
AUDCHF,2017-02-02,2,1.2110591332389096,1,0.10030434782608713,0.12147449653835518,AUD,CHF
AUDUSD,2017-02-02,1,0.6055295666194548,1,0.11153846153846202,0.06753983627678563,AUD,USD
CADJPY,2017-02-02,2,1.2110591332389096,-1,0.11001093557538182,0.13322974828472342,CAD,JPY
CHFJPY,2017-02-02,2,1.2110591332389096,-1,0.11087373867038866,0.13427465385311826,CHF,JPY
EURAUD,2017-02-02,2,1.2110591332389096,-1,0.10895833333333364,0.13195498472582323,EUR,AUD
EURJPY,2017-02-02,6,1.8165886998583645,-1,0.08609081831906744,0.15639160771997737,EUR,JPY
EURNZD,2017-02-02,1,0.6055295666194548,-1,0.16111111111111123,0.09755754128869001,EUR,NZD
GBPCAD,2017-02-02,1,0.6055295666194548,-1,-0.2500000000000001,-0.15138239165486375,GBP,CAD
GBPJPY,2017-02-02,2,1.2110591332389096,-1,0.1117508252659779,0.13533685758534802,GBP,JPY
USDCHF,2017-02-02,1,0.6055295666194548,-1,-0.005858735787774405,-0.0035476377425089256,USD,CHF
AUDCHF,2017-02-03,2,0.9082943499291822,1,0.10030434782608713,0.0911058724037664,AUD,CHF
CADJPY,2017-02-03,4,1.3624415248937733,-1,0.1508357927031355,0.205504947419021,CAD,JPY
CHFJPY,2017-02-03,4,1.3624415248937733,-1,0.05050270527830725,0.06880698279063774,CHF,JPY
EURAUD,2017-02-03,2,0.9082943499291822,-1,0.10895833333333364,0.09896623854436742,EUR,AUD
EURJPY,2017-02-03,6,1.3624415248937733,-1,0.08609081831906744,0.11729370578998304,EUR,JPY
EURNZD,2017-02-03,1,0.4541471749645911,-1,0.16111111111111123,0.07316815596651752,EUR,NZD
GBPCAD,2017-02-03,1,0.4541471749645911,-1,-0.2500000000000001,-0.11353679374114783,GBP,CAD
GBPJPY,2017-02-03,6,1.3624415248937733,-1,0.05771285528138497,0.0786303905555438,GBP,JPY
USDCHF,2017-02-03,1,0.4541471749645911,-1,-0.005858735787774405,-0.0026607283068816943,USD,CHF
AUDCHF,2017-02-06,2,0.9082943499291822,1,0.10030434782608713,0.0911058724037664,AUD,CHF
CADJPY,2017-02-06,4,1.3624415248937733,-1,0.1508357927031355,0.205504947419021,CAD,JPY
CHFJPY,2017-02-06,4,1.3624415248937733,-1,0.05050270527830725,0.06880698279063774,CHF,JPY
EURAUD,2017-02-06,2,0.9082943499291822,-1,0.10895833333333364,0.09896623854436742,EUR,AUD
EURJPY,2017-02-06,6,1.3624415248937733,-1,0.08609081831906744,0.11729370578998304,EUR,JPY
EURNZD,2017-02-06,1,0.4541471749645911,-1,0.16111111111111123,0.07316815596651752,EUR,NZD
GBPCAD,2017-02-06,1,0.4541471749645911,-1,-0.2500000000000001,-0.11353679374114783,GBP,CAD
GBPJPY,2017-02-06,6,1.3624415248937733,-1,0.05771285528138497,0.0786303905555438,GBP,JPY
USDCHF,2017-02-06,1,0.4541471749645911,-1,-0.005858735787774405,-0.0026607283068816943,USD,CHF
AUDCHF,2017-02-07,2,0.9082943499291822,1,0.10030434782608713,0.0911058724037664,AUD,CHF
CADJPY,2017-02-07,3,1.3624415248937733,-1,0.08444772360418044,0.11505508532108749,CAD,JPY
CHFJPY,2017-02-07,4,1.3624415248937733,-1,0.05050270527830725,0.06880698279063774,CHF,JPY
EURAUD,2017-02-07,2,0.9082943499291822,-1,0.10895833333333364,0.09896623854436742,EUR,AUD
EURJPY,2017-02-07,6,1.3624415248937733,-1,0.08609081831906744,0.11729370578998304,EUR,JPY
EURNZD,2017-02-07,1,0.4541471749645911,-1,0.16111111111111123,0.07316815596651752,EUR,NZD
GBPCAD,2017-02-07,1,0.4541471749645911,-1,-0.2500000000000001,-0.11353679374114783,GBP,CAD
GBPJPY,2017-02-07,4,1.3624415248937733,-1,-0.0009332390678065405,-0.0012714836586327867,GBP,JPY
USDCHF,2017-02-07,1,0.4541471749645911,-1,-0.005858735787774405,-0.0026607283068816943,USD,CHF
AUDCHF,2017-02-08,2,1.0899532199150186,1,0.10030434782608713,0.10932704688451966,AUD,CHF
CADJPY,2017-02-08,1,0.5449766099575093,-1,0.03332129966177771,0.018159328929053916,CAD,JPY
CHFJPY,2017-02-08,4,1.6349298298725279,-1,0.05050270527830725,0.08256837934876528,CHF,JPY
EURAUD,2017-02-08,1,0.5449766099575093,-1,0.12291666666666695,0.06698670830727733,EUR,AUD
EURJPY,2017-02-08,3,1.6349298298725279,-1,0.04551446425277526,0.0744129552975291,EUR,JPY
GBPJPY,2017-02-08,4,1.6349298298725279,-1,-0.0009332390678065405,-0.0015257803903593438,GBP,JPY
USDCHF,2017-02-08,1,0.5449766099575093,-1,-0.005858735787774405,-0.003192873968258033,USD,CHF
AUDCHF,2017-02-09,2,1.3624415248937733,1,0.10030434782608713,0.13665880860564958,AUD,CHF
AUDNZD,2017-02-09,1,0.6812207624468867,1,0.09666666666666691,0.06585134036986588,AUD,NZD
CADJPY,2017-02-09,1,0.6812207624468867,-1,0.03332129966177771,0.022699161161317396,CAD,JPY
CHFJPY,2017-02-09,2,1.3624415248937733,-1,-0.009868328113774172,-0.013445020003482576,CHF,JPY
EURAUD,2017-02-09,1,0.6812207624468867,-1,0.12291666666666695,0.08373338538409668,EUR,AUD
EURJPY,2017-02-09,3,2.04366228734066,-1,0.04551446425277526,0.0930161941219114,EUR,JPY
GBPJPY,2017-02-09,2,1.3624415248937733,-1,-0.050363084687800916,-0.06861675790040173,GBP,JPY
USDCHF,2017-02-09,1,0.6812207624468867,-1,-0.005858735787774405,-0.003991092460322541,USD,CHF
AUDCHF,2017-02-10,2,2.0,1,0.10030434782608713,0.20060869565217426,AUD,CHF
AUDNZD,2017-02-10,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-10,2,2.0,-1,-0.009868328113774172,-0.019736656227548343,CHF,JPY
EURAUD,2017-02-10,1,1.0,-1,0.12291666666666695,0.12291666666666695,EUR,AUD
EURJPY,2017-02-10,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
USDCHF,2017-02-10,1,1.0,-1,-0.005858735787774405,-0.005858735787774405,USD,CHF
AUDNZD,2017-02-13,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-13,2,2.0,-1,-0.009868328113774172,-0.019736656227548343,CHF,JPY
EURJPY,2017-02-13,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
USDCHF,2017-02-13,1,1.0,-1,-0.005858735787774405,-0.005858735787774405,USD,CHF
AUDNZD,2017-02-14,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-14,2,2.0,-1,-0.009868328113774172,-0.019736656227548343,CHF,JPY
EURJPY,2017-02-14,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
USDCHF,2017-02-14,1,1.0,-1,-0.005858735787774405,-0.005858735787774405,USD,CHF
AUDNZD,2017-02-15,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-15,2,2.0,-1,-0.009868328113774172,-0.019736656227548343,CHF,JPY
EURJPY,2017-02-15,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
USDCHF,2017-02-15,1,1.0,-1,-0.005858735787774405,-0.005858735787774405,USD,CHF
AUDNZD,2017-02-16,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-16,2,2.0,-1,-0.009868328113774172,-0.019736656227548343,CHF,JPY
EURJPY,2017-02-16,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
USDCHF,2017-02-16,1,1.0,-1,-0.005858735787774405,-0.005858735787774405,USD,CHF
AUDNZD,2017-02-17,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-17,6,3.0,-1,-0.011513820336496077,-0.03454146100948823,CHF,JPY
EURJPY,2017-02-17,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
AUDNZD,2017-02-20,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-20,6,3.0,-1,-0.011513820336496077,-0.03454146100948823,CHF,JPY
EURJPY,2017-02-20,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
AUDNZD,2017-02-21,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-21,6,3.0,-1,0.0012037114671900491,0.003611134401570147,CHF,JPY
EURJPY,2017-02-21,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
USDCHF,2017-02-21,1,1.0,1,-0.1329330069925878,-0.1329330069925878,USD,CHF
AUDNZD,2017-02-22,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-22,6,3.0,-1,0.0012037114671900491,0.003611134401570147,CHF,JPY
EURJPY,2017-02-22,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
GBPCHF,2017-02-22,1,1.0,1,-0.19999999999999793,-0.19999999999999793,GBP,CHF
USDCHF,2017-02-22,1,1.0,1,-0.1329330069925878,-0.1329330069925878,USD,CHF
AUDNZD,2017-02-23,1,0.7785380142250133,1,0.09666666666666691,0.07525867470841816,AUD,NZD
CHFJPY,2017-02-23,6,2.33561404267504,-1,0.0012037114671900491,0.0028114054060980544,CHF,JPY
EURJPY,2017-02-23,1,0.7785380142250133,-1,0.038615110369771735,0.030063331346361806,EUR,JPY
GBPCHF,2017-02-23,1,0.7785380142250133,1,-0.19999999999999793,-0.15570760284500107,GBP,CHF
NZDCHF,2017-02-23,1,0.7785380142250133,1,-0.499999999999997,-0.38926900711250434,NZD,CHF
USDCHF,2017-02-23,2,1.5570760284500267,1,-0.1329330069925878,-0.20698679857793825,USD,CHF
AUDNZD,2017-02-24,1,0.7785380142250133,1,0.09666666666666691,0.07525867470841816,AUD,NZD
CHFJPY,2017-02-24,6,2.33561404267504,-1,0.0012037114671900491,0.0028114054060980544,CHF,JPY
EURJPY,2017-02-24,1,0.7785380142250133,-1,0.038615110369771735,0.030063331346361806,EUR,JPY
GBPCHF,2017-02-24,1,0.7785380142250133,1,-0.19999999999999793,-0.15570760284500107,GBP,CHF
NZDCHF,2017-02-24,1,0.7785380142250133,1,-0.499999999999997,-0.38926900711250434,NZD,CHF
USDCHF,2017-02-24,2,1.5570760284500267,1,-0.1329330069925878,-0.20698679857793825,USD,CHF
AUDNZD,2017-02-27,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-27,5,3.0,-1,-0.02188887957270527,-0.0656666387181158,CHF,JPY
EURJPY,2017-02-27,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
GBPCHF,2017-02-27,1,1.0,1,-0.19999999999999793,-0.19999999999999793,GBP,CHF
USDCHF,2017-02-27,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
AUDNZD,2017-02-28,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-02-28,5,3.0,-1,-0.02188887957270527,-0.0656666387181158,CHF,JPY
EURJPY,2017-02-28,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
GBPCHF,2017-02-28,1,1.0,1,-0.19999999999999793,-0.19999999999999793,GBP,CHF
NZDCAD,2017-02-28,1,1.0,1,-0.5000000000000009,-0.5000000000000009,NZD,CAD
USDCHF,2017-02-28,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
AUDNZD,2017-03-01,1,1.0,1,0.09666666666666691,0.09666666666666691,AUD,NZD
CHFJPY,2017-03-01,5,3.0,-1,-0.02188887957270527,-0.0656666387181158,CHF,JPY
EURJPY,2017-03-01,1,1.0,-1,0.038615110369771735,0.038615110369771735,EUR,JPY
NZDCAD,2017-03-01,1,1.0,1,-0.5000000000000009,-0.5000000000000009,NZD,CAD
NZDUSD,2017-03-01,1,1.0,-1,0.4833333333333352,0.4833333333333352,NZD,USD
USDCAD,2017-03-01,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-01,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
USDJPY,2017-03-01,2,2.0,1,0.04496073345652359,0.08992146691304718,USD,JPY
CHFJPY,2017-03-02,4,3.0,-1,-0.027361099465881587,-0.08208329839764476,CHF,JPY
NZDCHF,2017-03-02,1,1.0,-1,0.5124999999999992,0.5124999999999992,NZD,CHF
NZDUSD,2017-03-02,1,1.0,-1,0.4833333333333352,0.4833333333333352,NZD,USD
USDCAD,2017-03-02,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-02,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
USDJPY,2017-03-02,2,2.0,1,0.04496073345652359,0.08992146691304718,USD,JPY
CADCHF,2017-03-03,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
NZDCHF,2017-03-03,1,1.0,-1,0.5124999999999992,0.5124999999999992,NZD,CHF
NZDUSD,2017-03-03,1,1.0,-1,0.4833333333333352,0.4833333333333352,NZD,USD
USDCAD,2017-03-03,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-03,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
USDJPY,2017-03-03,2,2.0,1,0.04496073345652359,0.08992146691304718,USD,JPY
CADCHF,2017-03-06,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
NZDCHF,2017-03-06,1,1.0,-1,0.5124999999999992,0.5124999999999992,NZD,CHF
USDCAD,2017-03-06,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-06,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
USDJPY,2017-03-06,2,2.0,1,0.04496073345652359,0.08992146691304718,USD,JPY
CADCHF,2017-03-07,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
GBPCHF,2017-03-07,1,1.0,-1,-0.07692307692307732,-0.07692307692307732,GBP,CHF
NZDCHF,2017-03-07,1,1.0,-1,0.5124999999999992,0.5124999999999992,NZD,CHF
USDCAD,2017-03-07,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-07,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
USDJPY,2017-03-07,2,2.0,1,0.04496073345652359,0.08992146691304718,USD,JPY
CADCHF,2017-03-08,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
GBPAUD,2017-03-08,1,1.0,1,-0.09938307556217527,-0.09938307556217527,GBP,AUD
GBPCHF,2017-03-08,1,1.0,-1,-0.07692307692307732,-0.07692307692307732,GBP,CHF
USDCAD,2017-03-08,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-08,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
USDJPY,2017-03-08,2,2.0,1,0.04496073345652359,0.08992146691304718,USD,JPY
AUDCHF,2017-03-09,1,1.0,-1,-0.3333333333333348,-0.3333333333333348,AUD,CHF
CADCHF,2017-03-09,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
GBPAUD,2017-03-09,1,1.0,1,-0.09938307556217527,-0.09938307556217527,GBP,AUD
GBPCAD,2017-03-09,1,1.0,1,-0.2499999999999989,-0.2499999999999989,GBP,CAD
GBPCHF,2017-03-09,2,2.0,-1,-0.09401709401709477,-0.18803418803418953,GBP,CHF
USDCAD,2017-03-09,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-09,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
AUDCHF,2017-03-10,1,1.0,-1,-0.3333333333333348,-0.3333333333333348,AUD,CHF
CADCHF,2017-03-10,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
GBPAUD,2017-03-10,1,1.0,1,-0.09938307556217527,-0.09938307556217527,GBP,AUD
GBPCAD,2017-03-10,1,1.0,1,-0.2499999999999989,-0.2499999999999989,GBP,CAD
GBPCHF,2017-03-10,2,2.0,-1,-0.09401709401709477,-0.18803418803418953,GBP,CHF
USDCAD,2017-03-10,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-10,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
AUDCHF,2017-03-13,1,1.0,-1,-0.3333333333333348,-0.3333333333333348,AUD,CHF
CADCHF,2017-03-13,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
EURUSD,2017-03-13,2,2.0,1,0.09522092620788652,0.19044185241577305,EUR,USD
GBPAUD,2017-03-13,1,1.0,1,-0.09938307556217527,-0.09938307556217527,GBP,AUD
GBPCAD,2017-03-13,1,1.0,1,-0.2499999999999989,-0.2499999999999989,GBP,CAD
GBPCHF,2017-03-13,2,2.0,-1,-0.09401709401709477,-0.18803418803418953,GBP,CHF
USDCAD,2017-03-13,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-13,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
CADCHF,2017-03-14,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
EURUSD,2017-03-14,2,2.0,1,0.09522092620788652,0.19044185241577305,EUR,USD
GBPAUD,2017-03-14,1,1.0,1,-0.09938307556217527,-0.09938307556217527,GBP,AUD
GBPCAD,2017-03-14,1,1.0,1,-0.2499999999999989,-0.2499999999999989,GBP,CAD
GBPCHF,2017-03-14,2,2.0,-1,-0.09401709401709477,-0.18803418803418953,GBP,CHF
USDCAD,2017-03-14,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-14,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
AUDCHF,2017-03-15,1,1.0,1,-0.4999999999999965,-0.4999999999999965,AUD,CHF
CADCHF,2017-03-15,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
EURUSD,2017-03-15,2,2.0,1,0.09522092620788652,0.19044185241577305,EUR,USD
GBPCHF,2017-03-15,2,2.0,-1,-0.09401709401709477,-0.18803418803418953,GBP,CHF
USDCAD,2017-03-15,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
USDCHF,2017-03-15,1,1.0,1,-0.01586601398517407,-0.01586601398517407,USD,CHF
AUDCHF,2017-03-16,1,1.0,1,-0.4999999999999965,-0.4999999999999965,AUD,CHF
CADCHF,2017-03-16,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
EURUSD,2017-03-16,2,2.0,1,0.09522092620788652,0.19044185241577305,EUR,USD
GBPCAD,2017-03-16,1,1.0,1,0.3499999999999987,0.3499999999999987,GBP,CAD
GBPCHF,2017-03-16,2,2.0,-1,-0.09401709401709477,-0.18803418803418953,GBP,CHF
USDCAD,2017-03-16,1,1.0,1,0.0636363636363637,0.0636363636363637,USD,CAD
CADCHF,2017-03-17,1,1.0,-1,0.17058823529411715,0.17058823529411715,CAD,CHF
