signal,shift,si,so,to,ao,mo
xh_ends,1994,0.004129689882038587,-0.00010566124592499362,-0.054262694181043944,0.5357142857142857,
mtf_agree,1994,0.0019177837619442084,-0.0041377012359759,-1.265836578556248,0.6071428571428571,
conf_2of4,1994,0.0018702710847221002,-0.004624508079664111,-1.947667111858763,0.6428571428571429,
conf_3of4,1994,0.00489121729259305,-0.004350157748539092,-1.7572196081059717,0.6428571428571429,
conf_4of4,1994,0.00510521617525373,-0.006943277979045738,-3.1593450112795085,0.7857142857142857,
conf_3of4_and_persist,1994,0.004486946378145136,-0.0034966183724733793,-1.122583253898368,0.6071428571428571,
conf_3of4_and_mtf,1994,0.005792203728309015,-0.0038916552886144556,-1.4492566286150168,0.6785714285714286,
conf_all_three,1994,0.0051572733366167375,-0.003777143123412503,-1.1423365121209985,0.6428571428571429,
eff_trail_5,1994,0.0011466148113182806,-0.007073523820826488,-3.73001686056856,0.75,-0.504931538192512
eff_trail_10,1994,0.005096656386816639,-0.00854818108291075,-4.536566735681093,0.7142857142857143,-0.736038874136404
eff_trail_15,1994,0.004751727133456174,-0.008078456693225183,-4.294107707202873,0.7142857142857143,-0.7737886070821767
eff_trail_20,1994,0.004938768044023961,-0.0068641386388870185,-3.631305522336242,0.7142857142857143,-0.7350661554731791
persist_ratio,1994,0.0020148534452206213,-0.003229741091945987,-1.6964662402305326,0.6428571428571429,-0.5746582110333435
persist_log,1994,0.0019451596242099078,-0.003407744464686363,-1.7917592513428986,0.6785714285714286,-0.6414101863087457
persist_diff,1994,0.0018297771443287203,0.00026137623628993967,0.1377292568625324,0.5,0.2705703219164994
ts_slope,1994,0.0021193719212147244,0.0010312157230078223,0.542749018048224,0.5714285714285714,0.3324864557312666
ts_curve,1994,-0.0017829964898405382,0.00495475431520731,2.625920657022005,0.6071428571428571,0.8809629326368698
ts_disp,1994,-0.0035967078245441875,0.004717386606639146,2.4826045719321472,0.6071428571428571,0.9592630175724021
xh_agree,1994,-0.0031632523767683557,-0.004494383923251207,-1.5754667573625787,0.5714285714285714,
xh_ends,1994,0.004129689882038587,-0.00010566124592499362,-0.054262694181043944,0.5357142857142857,
mtf_agree,1994,0.0019177837619442084,-0.0041377012359759,-1.265836578556248,0.6071428571428571,
conf_2of4,1994,0.0018702710847221002,-0.004624508079664111,-1.947667111858763,0.6428571428571429,
conf_3of4,1994,0.00489121729259305,-0.004350157748539092,-1.7572196081059717,0.6428571428571429,
conf_4of4,1994,0.00510521617525373,-0.006943277979045738,-3.1593450112795085,0.7857142857142857,
conf_3of4_and_persist,1994,0.004486946378145136,-0.0034966183724733793,-1.122583253898368,0.6071428571428571,
conf_3of4_and_mtf,1994,0.005792203728309015,-0.0038916552886144556,-1.4492566286150168,0.6785714285714286,
conf_all_three,1994,0.0051572733366167375,-0.003777143123412503,-1.1423365121209985,0.6428571428571429,
eff_trail_5,2075,-0.001757934632729552,0.004698237165112723,2.4558387396017585,0.6071428571428571,0.4020203506243141
eff_trail_10,2075,-0.0031946686804782964,-0.002346745138207068,-1.2314152301266783,0.4642857142857143,-0.42580050906471967
eff_trail_15,2075,-0.001628748659912388,-0.004649838100731274,-2.442263686739079,0.5714285714285714,-0.4026014984680418
eff_trail_20,2075,-0.00024030055885676527,-0.002545796927963806,-1.3234687279835196,0.5,-0.6676393015996723
persist_ratio,2075,0.0017993325194171628,0.00034959376374493756,0.18242902418417786,0.5357142857142857,-0.27813652380619186
persist_log,2075,0.001546477274166791,0.0002744519898196518,0.1432915051290945,0.5357142857142857,-0.2996569759736913
persist_diff,2075,0.004262314498968106,-0.004078642074873934,-2.1256660976993844,0.6428571428571429,-0.46707711245872097
ts_slope,2075,0.00408209882333288,-0.004234063026802876,-2.2053531618389695,0.6428571428571429,-0.4667659705744713
ts_curve,2075,0.00024310312743131002,0.005695054972552599,2.974483852427233,0.6785714285714286,0.4210475600524724
ts_disp,2075,-0.0033609472943111895,0.005035148659205485,2.635498524459497,0.5,0.754626446954202
xh_agree,2075,-0.0011298315130383835,0.0016055902562864455,0.4867213345723906,0.5357142857142857,
xh_ends,2075,-0.000489323590004781,-0.00031266894034655664,-0.1842719316068721,0.5,
mtf_agree,2075,-0.0008071590578161851,-0.0032296499724880703,-1.3376429028048529,0.6071428571428571,
conf_2of4,2075,-0.00013625849310218926,0.0007670950996789123,0.28466400634149164,0.5357142857142857,
conf_3of4,2075,-0.001744067235517432,-0.00027423918722121625,-0.0968645731653975,0.4642857142857143,
conf_4of4,2075,-0.002004361851186164,-0.0020756274525324347,-0.7573934428673175,0.5357142857142857,
conf_3of4_and_persist,2075,0.0015710737491022695,-0.0015554228495394406,-0.46963309857456953,0.6071428571428571,
conf_3of4_and_mtf,2075,0.0008423671688050043,-0.0006828007640788629,-0.21774471449800967,0.5357142857142857,
conf_all_three,2075,0.0037423902572532803,-0.0027960007336825126,-0.83794621969777,0.5714285714285714,
eff_trail_5,1531,0.0033311681175636765,-0.008829046607995106,-4.652237884719296,0.7857142857142857,-0.8940556577740615
eff_trail_10,1531,0.002811460167911478,-0.005436257047327114,-2.8651908503249772,0.6071428571428571,-0.5910619482791769
eff_trail_15,1531,-0.001151153662430765,-0.0017473955497920024,-0.9246258892960977,0.5,-0.43121211716998625
eff_trail_20,1531,-0.004010247280406637,-0.001499494663010248,-0.7857616733504675,0.5357142857142857,-0.017182073634259793
persist_ratio,1531,-0.002540241354439199,0.003894985202838014,2.0454327434560056,0.7142857142857143,0.7704802807503576
persist_log,1531,-0.0027147583411116782,0.0037857851087030603,1.9888772282913272,0.7142857142857143,0.7787851330486674
persist_diff,1531,-0.0045919949765415025,0.006985047535347205,3.6555497715952905,0.7142857142857143,0.9557079314369253
ts_slope,1531,-0.005344548427413304,0.007873140217966756,4.114016319166718,0.7142857142857143,0.9373789193107864
ts_curve,1531,0.0011794072536541467,-0.00045821878847956965,-0.24088258098793364,0.4642857142857143,-0.2972931937517407
ts_disp,1531,0.0007687529929700232,-0.0007845054311888255,-0.41332976039459235,0.5357142857142857,-0.4060239155725861
xh_agree,1531,0.005783216130394156,-0.00019392630193395603,-0.10352753042117302,0.5714285714285714,
xh_ends,1531,-0.000369177618749197,-0.0005851346709215605,-0.5690236996021014,0.4642857142857143,
mtf_agree,1531,-0.0007055176827134629,0.000703849255613727,0.2585882977576618,0.5,
conf_2of4,1531,0.0019791577028808174,-0.0006618146861326989,-0.3264153625681855,0.42857142857142855,
conf_3of4,1531,0.00107535206574118,-0.0030578293869548017,-1.398069002863025,0.5357142857142857,
conf_4of4,1531,-0.0004757464130031546,-0.0047475113312005005,-1.9311438599899193,0.6785714285714286,
conf_3of4_and_persist,1531,-0.004632348339183379,-0.0012553476755022433,-0.4387850198101526,0.6071428571428571,
conf_3of4_and_mtf,1531,-0.00236823304586515,-0.001029532357068778,-0.32667414366611697,0.5357142857142857,
conf_all_three,1531,-0.005529238224713872,0.0011074108164510171,0.3123390171048568,0.5357142857142857,
eff_trail_5,4533,0.004491259607575709,-0.0004794218682292184,-0.25352432274770087,0.5714285714285714,-0.20872605980408412
eff_trail_10,4533,0.002127179847934202,0.003367229166824165,1.7834541511411945,0.5357142857142857,0.7921537075394373
eff_trail_15,4533,0.00408497373831207,0.0074168858160623685,3.9071443938641774,0.6785714285714286,0.8179666994311735
eff_trail_20,4533,0.002840880854422523,0.008949616862159643,4.748451998282235,0.6071428571428571,0.9145155233471266
persist_ratio,4533,0.00013145050301785477,0.006418725016433341,3.4098674601004406,0.6428571428571429,0.8316209986484709
persist_log,4533,0.00013438226285070187,0.00652823561586538,3.4671944116631535,0.6428571428571429,0.8394870139450886
persist_diff,4533,-0.00041018835158285194,0.004020851654011198,2.1247355790708746,0.6071428571428571,0.9545661535653023
ts_slope,4533,0.0009122903922525183,0.004341641105444161,2.303832649615976,0.5714285714285714,0.9374984061582061
ts_curve,4533,0.0013663927904558337,-0.0036632108695788257,-1.9339783850126506,0.6785714285714286,-0.8388180368888704
ts_disp,4533,-0.003859992840079124,-0.00806581285957722,-4.2481265401971395,0.7142857142857143,-0.8510761350533111
xh_agree,4533,0.004281269257034938,-0.003670547801434974,-1.3152073789553698,0.5357142857142857,
xh_ends,4533,-0.002825831271049205,0.0027572906541999042,1.8966710663912096,0.7142857142857143,
mtf_agree,4533,-0.004144335139241927,0.004780450748875118,1.4728414335776177,0.6428571428571429,
conf_2of4,4533,0.003198748901325587,0.0021584678238023747,1.0874128075856524,0.5714285714285714,
conf_3of4,4533,0.003393793886348786,0.004871789310334976,2.308875654247705,0.6785714285714286,
conf_4of4,4533,0.0023199313236051144,0.008108377075970114,4.18687259648537,0.75,
conf_3of4_and_persist,4533,0.00848482777734808,0.008840902447351614,3.41435021135932,0.75,
conf_3of4_and_mtf,4533,0.005242368903509912,0.010855313557471756,4.360935034308891,0.7857142857142857,
conf_all_three,4533,0.011381324270485261,0.014126942348309916,4.993622416162438,0.7857142857142857,
eff_trail_5,4759,-0.0018191202925060268,-0.002467167833390904,-1.322833879262011,0.5714285714285714,-0.455502239137823
