date,pair,trend_score,chop_score,shape2,activity,scale_28,combined2,settling,m_fail,m_retr,m_space,m_panel,sample
2017-06-12,CHFJPY,-0.974348,-0.793127,neither,medium,4.1316,medium neither,0.2,3,-0.363147,-19.1,0.0572843,oos
2017-06-13,EURGBP,-1.79372,-0.330892,ranging,medium,4.48045,medium ranging,0.6,0,0.233275,1.1,0.00522475,oos
2017-06-13,EURAUD,0.19328,-2.54449,trending,medium,3.62342,medium trending,1,2,-0.182029,-2.6,0.000419773,oos
2017-06-13,EURNZD,-0.201745,-2.32518,trending,strong,4.30308,strong trending,1,4,-0.0506156,2.6,0.00643392,oos
2017-06-13,EURUSD,-0.28815,0.775752,trend-in-range,medium,4.16841,medium trend-in-range,1,3,0.148694,-6.5,0.0592255,oos
2017-06-13,EURCAD,0.890796,-1.59772,trending,weak,3.62918,strong trending,1,3,-15.1207,3.3,0.0499918,oos
2017-06-13,EURCHF,-0.567964,0.479792,trending,weak,3.16837,medium trending,1,1,0.472182,-5.5,0.00531262,oos
2017-06-13,EURJPY,-1.81611,-3.40157,neither,medium,3.76262,medium neither,0.4,3,0.0255289,-13,0.00510587,oos
2017-06-13,GBPAUD,-1.95877,-0.101035,neither,weak,3.54671,weak neither,0.6,4,1.45608,2.5,0.00623336,oos
2017-06-13,GBPNZD,-0.61056,1.35522,ranging,medium,4.1958,strong trend-in-range,0.2,7,-2.81989,-0.3,0.0405876,oos
2017-06-13,GBPUSD,-1.00528,-1.5507,neither,weak,3.18782,weak neither,1,2,0.12847,-1.2,0.00617756,oos
2017-06-13,GBPCAD,0.474272,1.87327,trending,weak,3.55115,weak trending,0.4,2,0.0354489,18.2,0.0117956,oos
2017-06-13,GBPCHF,-1.26639,0.518897,ranging,strong,4.80076,medium ranging,1,1,3.64835,9.5,0.0146804,oos
2017-06-13,GBPJPY,-1.69598,-0.456629,neither,medium,4.27537,medium neither,0.4,2,0.668312,-4.1,0.0422547,oos
2017-06-13,AUDNZD,-2.20148,-0.244097,neither,strong,5.06097,strong neither,1,0,1.79233,-4.6,0.0385777,oos
2017-06-13,AUDUSD,-1.53942,-1.43713,neither,medium,3.96028,medium trending,1,1,0.0180889,4.5,0.00165044,oos
2017-06-13,AUDCAD,0.0273879,1.47921,trend-in-range,medium,4.08467,medium trend-in-range,0.2,1,-0.139761,-10.6,0.000164232,oos
2017-06-13,AUDCHF,-1.52829,-1.78045,neither,medium,3.73157,medium neither,1,3,0.35647,3.7,0.000587954,oos
2017-06-13,AUDJPY,-0.179631,0.198048,ranging,medium,3.80275,medium ranging,0.6,1,0.0718464,4,0.0452989,oos
2017-06-13,NZDUSD,-1.577,0.946983,ranging,strong,4.32409,strong ranging,1,5,-0.867478,11.7,0.00789132,oos
2017-06-13,NZDCAD,-0.836089,3.70208,trend-in-range,strong,4.6556,strong ranging,1,2,-0.152298,6.3,0.0253951,oos
2017-06-13,NZDCHF,-0.45721,0.0933765,trend-in-range,strong,4.63201,strong trend-in-range,0.6,2,-0.0782862,1.5,0.0100584,oos
2017-06-13,NZDJPY,-1.25419,3.10645,trend-in-range,strong,4.43759,strong trend-in-range,1,0,1.13354,-7.2,0.0083845,oos
2017-06-13,USDCAD,-0.12023,-0.501094,ranging,weak,3.66938,weak ranging,0.4,1,0.173046,-2.5,0.0446255,oos
2017-06-13,USDCHF,-0.354092,3.06133,trend-in-range,strong,4.8703,strong trend-in-range,0.6,1,0.107013,-0.3,0.0868846,oos
2017-06-13,USDJPY,-0.134601,0.11798,trend-in-range,strong,4.65496,strong trend-in-range,1,1,0.293711,-5.4,0.0450323,oos
2017-06-13,CADCHF,0.828427,-1.88298,trending,strong,4.50735,strong trending,0.2,2,-2.85788,3.3,0.0452429,oos
2017-06-13,CADJPY,-0.442402,1.26823,trending,strong,4.89461,strong trending,1,0,-0.92537,-1.1,0.00978803,oos
2017-06-13,CHFJPY,-0.969453,0.324033,neither,medium,4.11214,medium neither,0.4,3,-0.363147,-19.1,0.047338,oos
2017-06-14,EURGBP,-2.05136,-0.374988,ranging,strong,4.62354,medium ranging,0.8,0,0.233275,1.1,0.00753248,oos
2017-06-14,EURAUD,0.216923,-2.58889,trending,weak,3.30558,medium trending,1,2,-0.182029,-2.6,2.87371e-07,oos
2017-06-14,EURNZD,-0.492136,-2.3647,trending,strong,4.33861,strong trending,1,4,-0.0506156,2.6,0.00590149,oos
2017-06-14,EURUSD,-0.306985,0.77519,trend-in-range,medium,4.16463,medium trend-in-range,1,3,0.148694,-6.5,0.0456553,oos
2017-06-14,EURCAD,0.169214,-1.72998,trending,weak,3.82466,weak trending,0.2,3,-15.1207,3.3,0.0377905,oos
2017-06-14,EURCHF,-0.63423,0.475336,ranging,weak,3.13925,medium trending,1,1,0.472182,-5.5,0.0082833,oos
2017-06-14,EURJPY,-2.21125,-0.652135,neither,medium,3.73788,medium neither,0.6,3,0.322353,-1.5,0.00376201,oos
2017-06-14,GBPAUD,-1.72735,-0.0989391,neither,weak,3.47204,weak neither,0.8,4,1.45608,2.5,0.00672155,oos
2017-06-14,GBPNZD,-0.642953,1.34988,ranging,medium,4.3053,strong trend-in-range,0.4,7,-2.81989,-0.3,0.039266,oos
2017-06-14,GBPUSD,-0.815362,-1.59608,neither,weak,3.38229,weak neither,1,2,0.12847,-1.2,0.00788288,oos
2017-06-14,GBPCAD,0.100653,-0.226248,trending,weak,3.68112,weak trending,0.6,2,0.0354489,18.2,0.00801931,oos
2017-06-14,GBPCHF,-1.51344,1.6246,ranging,strong,4.97115,medium ranging,1,1,3.64835,9.5,0.0176622,oos
2017-06-14,GBPJPY,-2.03787,-0.411953,neither,medium,4.41756,medium neither,0.6,2,0.668312,-4.1,0.0473476,oos
2017-06-14,AUDNZD,-1.82214,-0.515785,neither,strong,4.77368,strong neither,1,0,1.79233,-4.6,0.0395719,oos
2017-06-14,AUDUSD,-1.55914,-1.39775,neither,weak,3.60948,medium trending,1,1,0.0180889,4.5,5.5362e-05,oos
2017-06-14,AUDCAD,-0.795695,1.49589,trend-in-range,medium,3.91435,medium trend-in-range,0.4,2,-0.139761,-10.6,3.10401e-05,oos
2017-06-14,AUDCHF,-1.47111,-1.82721,neither,weak,3.43625,medium neither,1,3,0.35647,3.7,1.07143e-05,oos
2017-06-14,AUDJPY,-0.326669,-0.76829,ranging,medium,3.70677,medium ranging,0.8,1,0.0718464,4,0.0377482,oos
2017-06-14,NZDUSD,-1.3429,0.98811,ranging,strong,4.38531,strong ranging,1,5,-0.867478,11.7,0.00650809,oos
2017-06-14,NZDCAD,-1.14998,4.80411,trend-in-range,strong,4.72949,strong ranging,1,2,-0.152298,6.3,0.0248452,oos
2017-06-14,NZDCHF,-0.739357,-1.96694,trend-in-range,strong,4.68371,strong trend-in-range,0.8,2,-0.0782862,1.5,0.00844957,oos
2017-06-14,NZDJPY,-1.64756,3.1042,ranging,strong,4.594,strong trend-in-range,1,0,1.13354,-7.2,0.0041232,oos
2017-06-14,USDCAD,-1.07808,-0.436302,ranging,weak,3.72441,weak ranging,0.6,1,0.173046,-2.5,0.0333378,oos
2017-06-14,USDCHF,-0.328248,3.0613,trend-in-range,strong,4.88916,strong trend-in-range,0.8,1,0.107013,-0.3,0.0684806,oos
2017-06-14,USDJPY,-0.291865,0.157942,trend-in-range,strong,4.67258,strong trend-in-range,1,1,0.293711,-5.4,0.0400064,oos
2017-06-14,CADCHF,0.0990397,-2.0105,trending,strong,4.61081,strong trending,0.4,2,-2.85788,3.3,0.0352227,oos
2017-06-14,CADJPY,-1.07759,1.26933,trending,strong,4.89892,strong trending,1,0,-0.92537,-1.1,0.00463778,oos
2017-06-14,CHFJPY,-1.21786,0.369534,neither,medium,4.1261,medium neither,0.6,3,-0.363147,-19.1,0.0446975,oos
2017-06-15,EURGBP,-1.88057,-0.425132,ranging,strong,4.5347,medium ranging,1,0,0.233275,1.1,0.00642904,oos
2017-06-15,EURAUD,0.571966,-2.58819,trending,weak,3.0437,medium trending,1,2,-0.182029,-2.6,2.56559e-05,oos
2017-06-15,EURNZD,-0.265835,-2.36653,trending,medium,4.03714,strong trending,1,4,-0.0506156,2.6,0.00633482,oos
2017-06-15,EURUSD,0.150663,0.769644,trend-in-range,medium,4.24871,medium trend-in-range,0.2,3,0.148694,-6.5,0.046313,oos
2017-06-15,EURCAD,0.546105,-1.77978,trending,weak,3.74416,weak trending,0.4,3,-15.1207,3.3,0.0383028,oos
2017-06-15,EURCHF,-0.242195,0.461702,ranging,weak,3.24528,medium trending,1,2,0.472182,-5.5,0.00641585,oos
2017-06-15,EURJPY,-2.18607,-0.646756,neither,weak,3.54593,medium neither,0.8,3,0.322353,-1.5,0.00303432,oos
2017-06-15,GBPAUD,-1.62472,-0.089683,neither,weak,3.50248,weak neither,1,4,1.45608,2.5,0.00647746,oos
2017-06-15,GBPNZD,-0.605318,1.34539,ranging,medium,4.26432,strong trend-in-range,0.6,7,-2.81989,-0.3,0.0388454,oos
2017-06-15,GBPUSD,-0.518619,-1.59443,neither,weak,3.64365,weak neither,1,2,0.12847,-1.2,0.00820891,oos
2017-06-15,GBPCAD,0.324832,2.08523,trending,weak,3.73719,weak trending,0.8,2,0.0354489,18.2,0.00821506,oos
2017-06-15,GBPCHF,-1.50607,1.61482,ranging,strong,5.00659,medium ranging,1,1,3.64835,9.5,0.0184372,oos
2017-06-15,GBPJPY,-1.93678,-0.366657,neither,medium,4.43476,medium neither,0.8,2,0.668312,-4.1,0.0495156,oos
2017-06-15,AUDNZD,-1.74488,-0.515785,neither,strong,4.74323,strong neither,1,0,1.79233,-4.6,0.0377165,oos
2017-06-15,AUDUSD,-1.37515,-1.52401,neither,weak,3.60515,medium trending,1,1,0.0180889,4.5,0.000103894,oos
2017-06-15,AUDCAD,-0.671128,1.53503,trend-in-range,medium,4.01792,medium trend-in-range,0.6,2,-0.139761,-10.6,0.000171232,oos
2017-06-15,AUDCHF,-1.42862,-0.940867,neither,weak,3.33749,medium neither,1,3,0.35647,3.7,1.5619e-06,oos
2017-06-15,AUDJPY,-0.120691,-1.78093,ranging,medium,3.70116,medium ranging,1,1,0.0718464,4,0.0338628,oos
2017-06-15,NZDUSD,-1.13583,1.03821,ranging,strong,4.32567,strong ranging,1,5,-0.867478,11.7,0.00641103,oos
2017-06-15,NZDCAD,-0.99741,4.80433,trend-in-range,strong,4.75266,strong ranging,0.2,2,-0.152298,6.3,0.0264494,oos
2017-06-15,NZDCHF,-0.787824,-2.20007,trend-in-range,strong,4.51861,strong trend-in-range,1,2,-0.0782862,1.5,0.00883811,oos
2017-06-15,NZDJPY,-1.49782,3.11018,ranging,strong,4.51965,strong trend-in-range,1,0,1.13354,-7.2,0.00536807,oos
2017-06-15,USDCAD,-1.07546,-0.732226,neither,weak,3.68152,weak ranging,0.8,1,0.173046,-2.5,0.0356681,oos
2017-06-15,USDCHF,-0.0200608,3.06126,trend-in-range,strong,4.92483,strong trend-in-range,1,1,0.107013,-0.3,0.0676368,oos
2017-06-15,USDJPY,-0.00619795,0.19584,trend-in-range,strong,4.82113,strong trend-in-range,1,1,0.293711,-5.4,0.0418621,oos
2017-06-15,CADCHF,0.287677,-2.05391,trending,strong,4.47733,strong trending,0.6,2,-2.85788,3.3,0.0343714,oos
2017-06-15,CADJPY,-0.822435,1.30633,trending,strong,5.05546,strong trending,1,0,-0.92537,-1.1,0.00568343,oos
2017-06-15,CHFJPY,-1.03298,0.419129,neither,medium,4.09737,medium neither,0.8,3,-0.363147,-19.1,0.0508777,oos
2017-06-16,EURGBP,-2.44546,0.505592,ranging,strong,4.71505,medium ranging,1,0,0.233275,1.1,0.00367696,oos
2017-06-16,EURAUD,0.235374,-2.58935,trending,weak,3.19618,medium trending,1,2,-0.182029,-2.6,0.00153511,oos
2017-06-16,EURNZD,-0.0945388,-2.41068,trending,medium,3.88935,strong trending,1,4,-0.0506156,2.6,0.0073858,oos
2017-06-16,EURUSD,-0.748762,0.741193,trend-in-range,medium,4.35552,medium trend-in-range,0.4,3,0.148694,-6.5,0.0333042,oos
2017-06-16,EURCAD,0.107686,-1.83098,trending,weak,3.84762,weak trending,0.6,2,-15.1207,3.3,0.0278223,oos
2017-06-16,EURCHF,-0.489124,0.48086,ranging,weak,3.37666,medium trending,1,2,0.472182,-5.5,0.00709062,oos
2017-06-16,EURJPY,-1.94211,-0.591238,neither,weak,3.6234,medium neither,1,3,0.322353,-1.5,0.00213274,oos
2017-06-16,GBPAUD,-1.32628,-0.0869495,neither,weak,3.52435,weak neither,1,4,1.45608,2.5,0.00344911,oos
2017-06-16,GBPNZD,-0.0599472,1.36725,ranging,medium,4.29995,strong trend-in-range,0.8,7,-2.81989,-0.3,0.0317309,oos
2017-06-16,GBPUSD,-0.851273,-1.63913,neither,weak,3.62616,weak neither,1,2,0.12847,-1.2,0.00628437,oos
2017-06-16,GBPCAD,0.395223,2.08345,trending,weak,3.82594,weak trending,1,2,0.0354489,18.2,0.0118435,oos
2017-06-16,GBPCHF,-1.05765,1.62042,ranging,strong,5.13494,strong ranging,1,1,3.64835,9.5,0.0167715,oos
2017-06-16,GBPJPY,-1.72596,-0.321625,neither,strong,4.62255,medium neither,1,2,0.668312,-4.1,0.0387762,oos
2017-06-16,AUDNZD,-2.28067,-0.515785,neither,strong,4.62654,strong neither,1,1,1.79233,-4.6,0.0456686,oos
2017-06-16,AUDUSD,-1.98572,-1.76377,neither,weak,3.75639,medium trending,1,1,0.0180889,4.5,0.00197259,oos
2017-06-16,AUDCAD,-0.91075,1.53585,trend-in-range,medium,4.01619,medium trend-in-range,0.8,3,-0.139761,-10.6,0.00105288,oos
2017-06-16,AUDCHF,-1.55249,-0.948789,neither,weak,3.53463,medium neither,1,3,0.35647,3.7,0.000861364,oos
2017-06-16,AUDJPY,-0.486416,-1.74131,ranging,medium,4.02825,medium ranging,1,1,0.0718464,4,0.0375936,oos
2017-06-16,NZDUSD,-2.02058,-0.338319,ranging,strong,4.23913,strong ranging,1,5,-0.867478,11.7,0.00239977,oos
2017-06-16,NZDCAD,-1.59231,5.85904,trend-in-range,strong,4.72359,strong ranging,0.4,2,-0.152298,6.3,0.015111,oos
2017-06-16,NZDCHF,-0.432335,-1.18821,trend-in-range,strong,4.41053,strong trend-in-range,1,2,-0.0782862,1.5,0.00826682,oos
2017-06-16,NZDJPY,-1.57646,3.10329,ranging,strong,4.35374,strong trend-in-range,1,0,1.13354,-7.2,0.00510704,oos
2017-06-16,USDCAD,-0.682524,0.329436,neither,weak,3.75053,weak ranging,1,1,0.173046,-2.5,0.0351966,oos
2017-06-16,USDCHF,-0.920851,3.05384,trend-in-range,strong,5.08007,strong trend-in-range,1,1,0.107013,-0.3,0.055122,oos
2017-06-16,USDJPY,-0.824875,0.224339,trend-in-range,strong,5.07762,strong trend-in-range,1,1,0.293711,-5.4,0.0359639,oos
2017-06-16,CADCHF,-0.0369088,-2.09204,trending,strong,4.5214,strong trending,0.8,2,-2.85788,3.3,0.0264104,oos
2017-06-16,CADJPY,-1.34151,1.35977,trending,strong,5.21897,strong trending,1,0,-0.92537,-1.1,0.0011212,oos
2017-06-16,CHFJPY,-1.20952,-0.606848,neither,medium,4.24256,medium neither,1,3,-0.363147,-19.1,0.0428479,oos
2017-06-19,EURGBP,-2.24129,0.503856,ranging,strong,4.65205,medium ranging,1,0,0.233275,1.1,0.00380389,oos
2017-06-19,EURAUD,0.181246,-2.63464,trending,weak,3.15804,medium trending,1,2,-0.182029,-2.6,0.00189521,oos
2017-06-19,EURNZD,0.613712,-3.19579,trending,medium,3.7751,strong trending,1,4,0.638851,-2.8,0.008004,oos
2017-06-19,EURUSD,-0.493492,0.698776,trend-in-range,medium,4.23881,medium trend-in-range,0.6,3,0.148694,-6.5,0.033172,oos
2017-06-19,EURCAD,0.24396,-1.8745,trending,weak,3.6847,weak trending,0.8,2,-15.1207,3.3,0.0286774,oos
2017-06-19,EURCHF,-0.289907,0.474741,ranging,weak,3.25902,medium trending,0.2,2,0.472182,-5.5,0.00728733,oos
2017-06-19,EURJPY,-1.96918,-0.555181,neither,weak,3.63676,medium neither,1,3,0.322353,-1.5,0.00247617,oos
2017-06-19,GBPAUD,-1.56028,-1.0066,neither,weak,3.59035,weak neither,0.2,4,1.45608,2.5,0.00362141,oos
2017-06-19,GBPNZD,-0.3032,1.36552,ranging,medium,4.45433,medium ranging,1,7,-2.81989,-0.3,0.0319204,oos
2017-06-19,GBPUSD,0.0565049,0.950132,neither,weak,3.64907,weak neither,1,2,0.205811,9.2,0.00646514,oos
2017-06-19,GBPCAD,0.30834,2.08242,trending,weak,3.90723,weak trending,1,2,0.0354489,18.2,0.0117738,oos
2017-06-19,GBPCHF,-1.13312,1.60831,ranging,strong,4.84053,strong ranging,1,1,3.64835,9.5,0.0176152,oos
2017-06-19,GBPJPY,-1.89272,-0.276225,neither,strong,4.66668,medium neither,1,2,0.668312,-4.1,0.0435865,oos
2017-06-19,AUDNZD,-2.20276,-0.515785,neither,strong,4.52746,strong neither,1,1,1.79233,-4.6,0.048572,oos
2017-06-19,AUDUSD,-1.70019,-1.99876,neither,weak,3.79494,medium trending,1,1,0.0180889,4.5,0.00217074,oos
2017-06-19,AUDCAD,-0.704533,1.53805,trend-in-range,medium,3.99005,medium trend-in-range,1,3,-0.139761,-10.6,0.000873851,oos
2017-06-19,AUDCHF,-1.74405,-0.945746,neither,weak,3.42889,medium neither,1,3,0.35647,3.7,0.00092096,oos
2017-06-19,AUDJPY,-0.510799,-1.78388,ranging,medium,4.14847,medium ranging,1,1,0.0718464,4,0.0378549,oos
2017-06-19,NZDUSD,-1.71997,-0.653685,ranging,strong,4.38927,strong ranging,1,5,-0.867478,11.7,0.00215484,oos
2017-06-19,NZDCAD,-1.37116,5.90586,trend-in-range,strong,4.80237,strong trend-in-range,0.6,2,-0.152298,6.3,0.015766,oos
2017-06-19,NZDCHF,-0.439054,-0.811602,trend-in-range,strong,4.23077,strong trend-in-range,0.2,2,0.399698,-2.8,0.0081125,oos
2017-06-19,NZDJPY,-1.64237,3.03831,ranging,strong,4.51569,strong trend-in-range,1,0,1.13354,-7.2,0.00554884,oos
2017-06-19,USDCAD,-0.863479,0.286837,neither,weak,3.86246,weak ranging,1,1,0.173046,-2.5,0.0336654,oos
2017-06-19,USDCHF,-0.739417,3.01181,trend-in-range,strong,4.66974,strong trend-in-range,1,1,0.107013,-0.3,0.0564716,oos
2017-06-19,USDJPY,-0.611806,0.224121,trend-in-range,strong,5.06562,strong trend-in-range,1,1,0.293711,-5.4,0.0443042,oos
2017-06-19,CADCHF,-0.0336556,-1.07325,trending,strong,4.3084,strong trending,1,2,-2.85788,3.3,0.0265583,oos
2017-06-19,CADJPY,-1.22256,1.3532,trending,strong,5.32247,strong trending,1,0,-0.92537,-1.1,0.00204419,oos
2017-06-19,CHFJPY,-1.2957,-0.564141,neither,medium,4.01154,medium neither,1,3,-0.363147,-19.1,0.0484479,oos
2017-06-20,EURGBP,-1.93293,0.287175,ranging,strong,4.52662,strong ranging,0.2,0,0.233275,1.1,0.00157822,oos
2017-06-20,EURAUD,0.201416,-2.67935,trending,weak,3.20338,weak trending,0.2,2,-0.182029,-2.6,0.00455231,oos
2017-06-20,EURNZD,0.710661,-3.19813,trending,medium,3.7422,strong trending,1,4,0.638851,-2.8,0.008801,oos
2017-06-20,EURUSD,-0.809907,0.655408,trend-in-range,medium,4.14683,medium trend-in-range,0.8,3,0.148694,-6.5,0.0299427,oos
2017-06-20,EURCAD,-0.00440313,-1.92352,trending,weak,3.70287,weak trending,1,2,-15.1207,3.3,0.0342525,oos
2017-06-20,EURCHF,-0.440972,0.465892,ranging,weak,3.07657,weak ranging,0.4,2,0.472182,-5.5,0.00512511,oos
2017-06-20,EURJPY,-1.5488,-0.514536,neither,weak,3.45598,medium neither,1,3,0.322353,-1.5,0.000986518,oos
2017-06-20,GBPAUD,-1.82095,-1.00652,neither,weak,3.46898,weak neither,0.4,4,1.45608,2.5,0.00273631,oos
2017-06-20,GBPNZD,-0.468364,1.36577,ranging,medium,4.4588,medium ranging,1,7,-2.81989,-0.3,0.0346814,oos
2017-06-20,GBPUSD,-0.510373,0.869163,neither,weak,3.74805,weak neither,1,2,0.205811,9.2,0.0038783,oos
2017-06-20,GBPCAD,-0.184569,0.22944,trending,weak,4.03878,weak trending,1,2,0.0354489,18.2,0.00669382,oos
2017-06-20,GBPCHF,-1.51209,1.40067,ranging,strong,4.58624,strong ranging,1,1,3.64835,9.5,0.0120302,oos
2017-06-20,GBPJPY,-1.77513,-0.0815619,neither,strong,4.40548,medium neither,1,2,0.668312,-4.1,0.046723,oos
2017-06-20,AUDNZD,-2.27558,-0.515785,neither,strong,4.43568,strong neither,1,1,1.79233,-4.6,0.0525152,oos
2017-06-20,AUDUSD,-2.02187,-2.19683,neither,weak,3.70336,weak neither,0.2,1,0.0180889,4.5,0.0036776,oos
2017-06-20,AUDCAD,-1.00257,1.53588,ranging,medium,3.9743,medium trend-in-range,1,3,-0.139761,-10.6,0.000471652,oos
2017-06-20,AUDCHF,-1.6479,-0.948357,neither,weak,3.33143,weak neither,0.2,3,0.35647,3.7,0.0034316,oos
2017-06-20,AUDJPY,-0.833218,-1.83059,ranging,medium,3.99996,medium ranging,1,1,0.0718464,4,0.0331958,oos
2017-06-20,NZDUSD,-2.05825,-0.970489,ranging,strong,4.37816,strong ranging,1,5,-0.867478,11.7,0.00109302,oos
2017-06-20,NZDCAD,-1.66955,5.9059,trend-in-range,strong,4.86098,strong trend-in-range,0.8,1,-0.152298,6.3,0.0150562,oos
2017-06-20,NZDCHF,-0.248593,-0.860072,trending,medium,4.0005,strong trend-in-range,0.4,2,0.399698,-2.8,0.0098963,oos
2017-06-20,NZDJPY,-1.93628,2.99744,ranging,strong,4.28124,strong ranging,1,0,1.13354,-7.2,0.00685638,oos
2017-06-20,USDCAD,-0.72932,0.285387,neither,weak,3.98219,weak ranging,1,1,0.173046,-2.5,0.0315104,oos
2017-06-20,USDCHF,-1.0258,2.96919,trend-in-range,strong,4.26564,strong trend-in-range,1,1,0.107013,-0.3,0.054232,oos
2017-06-20,USDJPY,-1.14529,-0.44934,trend-in-range,strong,4.77864,strong trend-in-range,1,1,0.293711,-5.4,0.0460547,oos
2017-06-20,CADCHF,-0.204312,-1.07113,trending,medium,4.11404,strong trending,1,2,-2.85788,3.3,0.0339003,oos
2017-06-20,CADJPY,-1.71571,1.34593,trending,strong,5.1576,strong trending,1,0,-0.92537,-1.1,0.000172303,oos
2017-06-20,CHFJPY,-0.829555,-0.560098,neither,medium,4.05016,medium neither,1,3,-0.363147,-19.1,0.0367917,oos
2017-06-21,EURGBP,-1.90769,0.240927,ranging,strong,4.69166,strong ranging,0.4,0,0.233275,1.1,0.00101903,oos
2017-06-21,EURAUD,0.379945,-2.7234,trending,weak,3.10325,weak trending,0.4,2,-0.182029,-2.6,0.00468597,oos
2017-06-21,EURNZD,0.637099,-3.19967,trending,medium,3.6005,medium trending,0.2,4,0.638851,-2.8,0.01,oos
2017-06-21,EURUSD,-0.877081,0.620111,trend-in-range,medium,4.32781,medium trend-in-range,1,3,0.148694,-6.5,0.0312945,oos
2017-06-21,EURCAD,-0.167143,-1.96022,trending,weak,3.63806,weak trending,1,2,-15.1207,3.3,0.0364239,oos
2017-06-21,EURCHF,-0.476801,0.463134,ranging,weak,3.11146,weak ranging,0.6,2,0.472182,-5.5,0.0049434,oos
2017-06-21,EURJPY,-1.69905,-0.474798,neither,weak,3.46601,weak neither,1,3,0.322353,-1.5,0.00109361,oos
2017-06-21,GBPAUD,-1.71558,-1.00819,neither,weak,3.51048,weak neither,0.6,4,1.45608,2.5,0.00265025,oos
2017-06-21,GBPNZD,-0.558608,1.37659,ranging,medium,4.46321,medium ranging,1,7,-2.81989,-0.3,0.031251,oos
2017-06-21,GBPUSD,-0.620955,0.573997,neither,weak,4.0606,weak neither,1,2,0.205811,9.2,0.00170234,oos
2017-06-21,GBPCAD,-0.40214,0.222723,ranging,weak,4.05202,weak trending,1,2,0.0354489,18.2,0.00599395,oos
2017-06-21,GBPCHF,-1.48109,1.21526,ranging,strong,4.73311,strong ranging,1,1,3.64835,9.5,0.00899213,oos
2017-06-21,GBPJPY,-1.92343,0.226799,neither,strong,4.53428,medium neither,1,2,0.668312,-4.1,0.0447049,oos
2017-06-21,AUDNZD,-2.04594,-0.515785,neither,strong,4.46572,strong neither,1,1,1.79233,-4.6,0.05303,oos
2017-06-21,AUDUSD,-2.21108,-2.15238,neither,weak,3.6712,weak neither,0.4,1,0.0180889,4.5,0.00363968,oos
2017-06-21,AUDCAD,-1.38666,1.53571,ranging,medium,3.99575,medium trend-in-range,1,3,-0.139761,-10.6,7.80138e-05,oos
2017-06-21,AUDCHF,-1.4787,-0.955823,neither,weak,3.26976,weak neither,0.4,3,0.35647,3.7,0.003513,oos
2017-06-21,AUDJPY,-0.602507,-1.87735,ranging,medium,4.01652,medium ranging,1,1,0.0718464,4,0.0325487,oos
2017-06-21,NZDUSD,-2.05816,-0.97091,ranging,strong,4.17549,strong ranging,1,5,-0.867478,11.7,0.00166522,oos
2017-06-21,NZDCAD,-1.79317,5.90592,trend-in-range,strong,4.92432,strong trend-in-range,1,1,-0.152298,6.3,0.0157507,oos
2017-06-21,NZDCHF,-0.296142,-0.910423,trending,medium,3.77803,strong trend-in-range,0.6,2,0.399698,-2.8,0.0112078,oos
2017-06-21,NZDJPY,-1.85506,2.95728,ranging,strong,4.11965,strong ranging,0.2,0,1.13354,-7.2,0.00664258,oos
2017-06-21,USDCAD,-0.898137,0.292843,neither,weak,3.94402,weak neither,1,1,0.173046,-2.5,0.0339592,oos
2017-06-21,USDCHF,-1.07619,2.93233,trend-in-range,strong,4.40034,strong trend-in-range,1,1,0.107013,-0.3,0.0572515,oos
2017-06-21,USDJPY,-1.06848,-0.453249,trend-in-range,strong,4.79862,strong trend-in-range,1,1,0.293711,-5.4,0.0469009,oos
2017-06-21,CADCHF,-0.371638,-1.05944,trending,medium,4.08212,strong trending,1,2,-2.85788,3.3,0.0366228,oos
2017-06-21,CADJPY,-1.73949,1.34723,trending,strong,5.1858,strong trending,0.2,0,-0.92537,-1.1,0.000162702,oos
2017-06-21,CHFJPY,-0.973785,-0.562514,neither,medium,3.96307,medium neither,1,3,-0.363147,-19.1,0.0361133,oos
2017-06-22,EURGBP,-1.74629,0.191369,ranging,strong,4.60939,strong ranging,0.6,0,0.233275,1.1,0.000627709,oos
2017-06-22,EURAUD,0.755751,-2.72242,trending,weak,3.29746,weak trending,0.6,2,-0.182029,-2.6,0.00463602,oos
2017-06-22,EURNZD,0.947321,-3.19193,trending,weak,3.29416,medium trending,0.4,4,0.638851,-2.8,0.010898,oos
2017-06-22,EURUSD,-0.639745,0.580756,ranging,medium,4.40576,medium trend-in-range,1,3,0.148694,-6.5,0.0297166,oos
2017-06-22,EURCAD,-0.194304,-2.00985,neither,weak,3.72545,weak trending,1,2,-15.1207,3.3,0.0311775,oos
2017-06-22,EURCHF,-0.563258,0.464349,ranging,weak,2.92122,weak ranging,0.8,2,0.472182,-5.5,0.004287,oos
2017-06-22,EURJPY,-1.97391,-0.43369,neither,weak,3.47802,weak neither,1,3,0.322353,-1.5,0.000255012,oos
2017-06-22,GBPAUD,-1.56032,0.18253,neither,weak,3.67895,weak neither,0.8,4,1.45608,2.5,0.00446579,oos
2017-06-22,GBPNZD,-0.440471,1.3836,ranging,medium,4.33705,medium ranging,0.2,7,-2.81989,-0.3,0.0407797,oos
2017-06-22,GBPUSD,-0.537144,0.590165,neither,weak,4.06953,weak neither,1,2,0.205811,9.2,0.00386863,oos
2017-06-22,GBPCAD,-0.561719,2.41687,ranging,medium,4.23185,weak trending,1,2,0.0354489,18.2,0.00138056,oos
