family,fast,slow,state,lead,lift,surr,surr_sd,excess,p
vol,3,34,nine-box,1,1.079903382378889,1.0331143774142153,0.033178954498953764,0.04678900496467375,0.09523809523809523
vol,3,34,product M=5,3,0.9069122998278643,0.9212831985332309,0.03318631738079744,-0.014370898705366675,0.6666666666666666
vol,3,34,structural M=5,3,0.9943420615190717,0.9295912446813874,0.0400575263416561,0.06475081683768424,0.047619047619047616
vol,3,34,nine-box,3,0.9757053275265981,1.0038626486921847,0.017222594698954707,-0.028157321165586557,0.8571428571428571
vol,3,44,product M=5,1,0.9346242418324674,0.8976758732886951,0.05633492753837002,0.03694836854377226,0.42857142857142855
vol,3,44,structural M=5,1,0.9904630368548213,0.949978235748206,0.06742543993152339,0.04048480110661534,0.3333333333333333
vol,3,44,nine-box,1,1.0646675304353523,1.0519892082849196,0.0371232704130665,0.012678322150432741,0.38095238095238093
vol,3,44,product M=5,3,0.9192974206645029,0.9448988047891926,0.029250364127786758,-0.025601384124689708,0.7619047619047619
vol,3,44,structural M=5,3,0.9827714429680503,0.9412750494292925,0.030036190197294706,0.04149639353875778,0.09523809523809523
vol,3,44,nine-box,3,0.9865142096325671,1.0154971898889116,0.01791512255807648,-0.028982980256344493,0.9047619047619048
vol,3,56,product M=5,1,0.9919388074958879,0.9313583928935948,0.05721761878693958,0.06058041460229313,0.14285714285714285
vol,3,56,structural M=5,1,1.045573099251199,0.9705947039047512,0.06655079402219012,0.07497839534644768,0.23809523809523808
vol,3,56,nine-box,1,1.070961946552296,1.0516715585339262,0.03336058359547353,0.019290388018369686,0.2857142857142857
vol,3,56,product M=5,3,0.9532711941844135,0.9750716701775536,0.03278772260414546,-0.021800475993140056,0.8095238095238095
vol,3,56,structural M=5,3,1.007492071504081,0.958705172858864,0.04288272775947381,0.0487868986452169,0.19047619047619047
vol,3,56,nine-box,3,0.9969701133215337,1.0165653856329429,0.019322840964374997,-0.019595272311409118,0.7619047619047619
vol,3,72,product M=5,1,0.9923362902640875,0.9819506314863442,0.06407509874368189,0.010385658777743334,0.42857142857142855
vol,3,72,structural M=5,1,1.063043923932942,1.0061546587671777,0.07608345749692508,0.0568892651657642,0.2857142857142857
vol,3,72,nine-box,1,1.0342462952338791,1.019228788388513,0.03525443044075964,0.01501750684536618,0.38095238095238093
vol,3,72,product M=5,3,0.939594158094366,0.9869064434430161,0.03437105039017898,-0.047312285348650174,0.9047619047619048
vol,3,72,structural M=5,3,1.0078578199609936,0.9776942274192674,0.041670949474249167,0.03016359254172618,0.23809523809523808
vol,3,72,nine-box,3,0.9706355760444668,0.9940269252990765,0.018050804593386267,-0.023391349254609728,0.8571428571428571
vol,3,92,product M=5,1,0.9683360684678517,0.9753041685291534,0.07293922180682465,-0.006968100061301663,0.5714285714285714
vol,3,92,structural M=5,1,1.0389964505393585,0.9969335770341792,0.09762534067919543,0.04206287350517934,0.3333333333333333
vol,3,92,nine-box,1,1.0713587530721989,1.0276660030495621,0.035002176245754926,0.04369275002263673,0.14285714285714285
vol,3,92,product M=5,3,0.9439895642030398,0.9905298009068314,0.034919062023483285,-0.04654023670379159,0.9047619047619048
vol,3,92,structural M=5,3,1.0100248539317276,0.9813927271472556,0.043865517125660544,0.028632126784472023,0.38095238095238093
vol,3,92,nine-box,3,0.9773363370670204,0.9957574092902188,0.01729457167254369,-0.018421072223198443,0.8095238095238095
vol,3,118,product M=5,1,0.9959118792103239,0.9718228765236404,0.08505394640416267,0.02408900268668346,0.42857142857142855
vol,3,118,structural M=5,1,1.0453017835744953,1.0052546834500529,0.10703316129929515,0.04004710012444246,0.47619047619047616
vol,3,118,nine-box,1,1.064498385237965,1.0278113246411418,0.030268416127185706,0.03668706059682325,0.19047619047619047
vol,3,118,product M=5,3,0.9556001388592109,0.9813015614713597,0.04054485539604519,-0.025701422612148805,0.8095238095238095
vol,3,118,structural M=5,3,1.0302884839279383,0.9854788308410738,0.04574924487879203,0.044809653086864465,0.19047619047619047
vol,3,118,nine-box,3,0.9803875483289101,0.9970742659695329,0.012268063120518374,-0.016686717640622795,0.9047619047619048
vol,3,152,product M=5,1,0.9364928745980563,0.9678833662222381,0.08334702842624117,-0.03139049162418184,0.6666666666666666
vol,3,152,structural M=5,1,0.991960075702539,1.0219648055111623,0.09317237622148059,-0.030004729808623343,0.5714285714285714
vol,3,152,nine-box,1,1.0621834448443075,1.0174745117564126,0.03197135314412655,0.04470893308789492,0.09523809523809523
vol,3,152,product M=5,3,0.9221243971647204,0.9826293588630856,0.03649251313835952,-0.06050496169836517,0.9523809523809523
vol,3,152,structural M=5,3,1.0068501699039307,0.9942962086041964,0.04761437717658482,0.012553961299734295,0.42857142857142855
vol,3,152,nine-box,3,0.9821748480276256,0.9890369280635612,0.013706048039881649,-0.0068620800359356915,0.7142857142857143
vol,3,200,product M=5,1,0.8825676889111463,0.9582417711852257,0.06277121407790011,-0.07567408227407935,0.7619047619047619
vol,3,200,structural M=5,1,0.9914417338662369,1.010514522314686,0.08073154520069975,-0.019072788448449174,0.5714285714285714
vol,3,200,nine-box,1,1.0736256894384102,1.0156601611675735,0.03747307425687842,0.057965528270836675,0.14285714285714285
vol,3,200,product M=5,3,0.9152706597604964,0.9830107750096493,0.03266300603297358,-0.06774011524915291,1.0
vol,3,200,structural M=5,3,1.0160273896845728,0.994653944473694,0.040043260936133425,0.021373445210878805,0.2857142857142857
vol,3,200,nine-box,3,0.9818304472266083,0.9949940705547968,0.013567806694055298,-0.013163623328188545,0.8095238095238095
vol,4,5,product M=5,1,1.0162208191063717,1.0421666344844709,0.04855887824771173,-0.025945815378099146,0.7619047619047619
vol,4,5,structural M=5,1,1.028996648444618,1.0323039701358079,0.04750526296373913,-0.0033073216911898573,0.6666666666666666
vol,4,5,nine-box,1,0.9685778269904755,0.9999217889399461,0.024434475759953053,-0.031343961949470645,1.0
vol,4,5,product M=5,3,1.0362879575694783,1.026048715432423,0.02498364887145399,0.010239242137055404,0.47619047619047616
vol,4,5,structural M=5,3,1.0494269832327527,1.0153036187839508,0.03305363331745763,0.03412336444880193,0.19047619047619047
vol,4,5,nine-box,3,1.0112692571460336,1.0053174568918135,0.012171011728983926,0.005951800254220041,0.3333333333333333
vol,4,6,product M=5,1,1.1391892200634135,1.042965546533444,0.04074814672132381,0.09622367352996952,0.047619047619047616
vol,4,6,structural M=5,1,1.177702607772227,1.0546090653298321,0.0537320105879355,0.1230935424423949,0.047619047619047616
vol,4,6,nine-box,1,1.0288305392573525,1.0048727606307204,0.028889612838987645,0.023957778626632065,0.38095238095238093
vol,4,6,product M=5,3,0.9963605719682287,0.9759254135919336,0.024423931964140555,0.02043515837629506,0.23809523809523808
vol,4,6,structural M=5,3,0.932175243176844,0.9010722630526061,0.03419693519024077,0.031102980124237845,0.23809523809523808
vol,4,6,nine-box,3,1.021602876944234,1.0134259022626229,0.0138993814648492,0.00817697468161116,0.42857142857142855
vol,4,8,product M=5,1,0.9499265097353619,0.9250900250607763,0.0461842507839654,0.024836484674585546,0.38095238095238093
vol,4,8,structural M=5,1,0.6893165697381248,0.6611420161481796,0.05611975494366026,0.02817455358994525,0.38095238095238093
vol,4,8,nine-box,1,1.0215507617743322,1.038609816552654,0.03455317472274967,-0.017059054778321814,0.7619047619047619
vol,4,8,product M=5,3,0.8725682364316604,0.8642858252418046,0.027533230159461086,0.008282411189855732,0.42857142857142855
vol,4,8,structural M=5,3,0.6975377937434516,0.6604998560128125,0.02831521344404404,0.037037937730639126,0.09523809523809523
vol,4,8,nine-box,3,1.0034272926909653,1.0217787681063997,0.014750665453770715,-0.01835147541543436,0.9523809523809523
vol,4,10,product M=5,1,0.9079455041698185,0.9550080146410259,0.06309934949467214,-0.047062510471207464,0.8571428571428571
vol,4,10,structural M=5,1,0.7358395371643917,0.8200781051824544,0.05157343785985649,-0.08423856801806273,0.9523809523809523
vol,4,10,nine-box,1,1.0490329404206273,1.04201034079778,0.031458822630872636,0.0070225996228472365,0.42857142857142855
vol,4,10,product M=5,3,0.8863443607046122,0.9239320080000931,0.029756673729881687,-0.03758764729548092,0.8571428571428571
vol,4,10,structural M=5,3,0.7670030450152168,0.7863037275279199,0.03380503907828301,-0.019300682512703116,0.7142857142857143
vol,4,10,nine-box,3,1.0050303946078516,1.0236952205909184,0.018160796419977112,-0.018664825983066846,0.9523809523809523
vol,4,13,product M=5,1,0.9949483889486469,0.9485150455314146,0.0644527087930264,0.046433343417232265,0.3333333333333333
vol,4,13,structural M=5,1,0.9963081387968782,0.9062257348466565,0.08253072352757321,0.09008240395022171,0.14285714285714285
vol,4,13,nine-box,1,1.0868873055412682,1.0645146829202257,0.02930736426061428,0.02237262262104256,0.2857142857142857
vol,4,13,product M=5,3,0.9309040441020733,0.9309756325813158,0.030952657271881758,-7.158847924249034e-05,0.5238095238095238
vol,4,13,structural M=5,3,0.8940417838416295,0.8383617409974542,0.03580212877142116,0.05568004284417527,0.14285714285714285
vol,4,13,nine-box,3,1.0237534218810096,1.031941996838261,0.020818018280575515,-0.008188574957251449,0.7142857142857143
vol,4,16,product M=5,1,1.0009182078037349,0.9458863517649452,0.048346706111333994,0.055031856038789684,0.09523809523809523
vol,4,16,structural M=5,1,0.9931188652627361,0.9093377076733615,0.05633036196958065,0.08378115758937454,0.09523809523809523
vol,4,16,nine-box,1,1.0604266962935898,1.066038175522914,0.03661777162502646,-0.005611479229324257,0.5238095238095238
vol,4,16,product M=5,3,0.9446548666699599,0.9273835950684826,0.02318323274010168,0.017271271601477345,0.2857142857142857
vol,4,16,structural M=5,3,0.9047425298225162,0.8553153179564283,0.035045679146351365,0.049427211866087895,0.09523809523809523
vol,4,16,nine-box,3,1.020030848258715,1.0452471133795533,0.021034968170166393,-0.0252162651208383,0.9523809523809523
vol,4,21,product M=5,1,0.9451906979470375,0.9565238221544897,0.05662091285924678,-0.01133312420745225,0.5238095238095238
vol,4,21,structural M=5,1,0.9383418288948,0.9183331682686326,0.05800392542869672,0.02000866062616735,0.42857142857142855
vol,4,21,nine-box,1,1.0757781351490847,1.080501813473921,0.04368375279767361,-0.004723678324836333,0.5238095238095238
vol,4,21,product M=5,3,0.9271884785373959,0.9434795551642198,0.021407164904588476,-0.01629107662682383,0.8095238095238095
vol,4,21,structural M=5,3,0.900454581426397,0.8723352791837785,0.02635292844662643,0.028119302242618494,0.09523809523809523
vol,4,21,nine-box,3,1.0331452355566355,1.0565229232434459,0.02031060469386319,-0.023377687686810367,0.9047619047619048
vol,4,27,product M=5,1,1.0210443468218948,0.9575206157299991,0.051761389848318344,0.06352373109189569,0.09523809523809523
vol,4,27,structural M=5,1,0.9997557617840117,0.9194501591810329,0.08844707457061915,0.08030560260297881,0.23809523809523808
vol,4,27,nine-box,1,1.153776151789141,1.1304574663461928,0.03503109311070792,0.02331868544294813,0.2857142857142857
vol,4,27,product M=5,3,0.9359761906400418,0.9483833741689807,0.03427931065277265,-0.012407183528938881,0.6190476190476191
vol,4,27,structural M=5,3,0.9451662632269467,0.8900726619568665,0.04081543126361329,0.05509360127008023,0.047619047619047616
vol,4,27,nine-box,3,1.0089974952266234,1.0290613652088296,0.01981534801613643,-0.020063869982206217,0.8095238095238095
vol,4,34,product M=5,1,1.0118000200952717,0.8946524660887313,0.061253833891589164,0.11714755400654042,0.047619047619047616
vol,4,34,structural M=5,1,1.0252719132447001,0.9180027959717197,0.08230840455501577,0.10726911727298039,0.09523809523809523
vol,4,34,nine-box,1,1.0687574088683531,1.0427614101443892,0.041676060099714335,0.025995998723963964,0.3333333333333333
vol,4,34,product M=5,3,0.907629866348111,0.8852849466816091,0.038638259215171375,0.022344919666501983,0.2857142857142857
vol,4,34,structural M=5,3,0.972726254419085,0.8900312208448765,0.04567199888806565,0.08269503357420849,0.09523809523809523
vol,4,34,nine-box,3,0.9798444876061111,1.010608343105551,0.020439606775888963,-0.03076385549943994,0.9047619047619048
vol,4,44,product M=5,1,1.0855618287339024,0.9421482001694163,0.07438220221229373,0.14341362856448614,0.047619047619047616
vol,4,44,structural M=5,1,1.0582778850602974,0.9281792711683389,0.09316294130948553,0.13009861389195854,0.09523809523809523
vol,4,44,nine-box,1,1.047564476100209,1.0587709585210479,0.03729577779887693,-0.011206482420838881,0.7142857142857143
vol,4,44,product M=5,3,0.9485820955893762,0.9319118519405212,0.03547862241397497,0.016670243648855054,0.38095238095238093
vol,4,44,structural M=5,3,0.9920906791218058,0.9077775417168082,0.046166560229885405,0.08431313740499757,0.09523809523809523
vol,4,44,nine-box,3,1.0026631649778843,1.0167422291754362,0.021846174506719572,-0.014079064197551894,0.7619047619047619
vol,4,56,product M=5,1,1.1497323363033387,0.9779121988570797,0.05898989184640333,0.171820137446259,0.047619047619047616
vol,4,56,structural M=5,1,1.1474659434576646,0.9566047658333604,0.08534087589823909,0.1908611776243042,0.047619047619047616
vol,4,56,nine-box,1,1.0514026230294136,1.0556933021674533,0.03675005135626186,-0.00429067913803971,0.6666666666666666
vol,4,56,product M=5,3,0.9988411858081502,0.9658745977061833,0.03447297693816369,0.03296658810196684,0.19047619047619047
vol,4,56,structural M=5,3,1.0337920377464782,0.9300690309396635,0.04469291617815899,0.10372300680681468,0.047619047619047616
vol,4,56,nine-box,3,0.9938256023058908,1.0208244254009395,0.02482300669353071,-0.026998823095048752,0.8095238095238095
vol,4,72,product M=5,1,1.0884711335776556,0.9770589841076452,0.0639797872932264,0.11141214947001032,0.047619047619047616
vol,4,72,structural M=5,1,1.1577488106847416,0.9807277925667058,0.08359704625955133,0.17702101811803572,0.047619047619047616
vol,4,72,nine-box,1,1.0603589488153278,1.0299069192119696,0.04281430501665006,0.030452029603358133,0.3333333333333333
vol,4,72,product M=5,3,0.9737499866384517,0.9731652958664055,0.03153176125556964,0.0005846907720461481,0.47619047619047616
vol,4,72,structural M=5,3,1.0299290586784904,0.9545117671642179,0.05062441661289139,0.07541729151427246,0.14285714285714285
vol,4,72,nine-box,3,0.9850471556832332,1.0013008946490256,0.023071417224699027,-0.016253738965792408,0.8095238095238095
vol,4,92,product M=5,1,1.0579727190678498,0.9678063534116786,0.06519725427905822,0.0901663656561712,0.19047619047619047
vol,4,92,structural M=5,1,1.214701403955528,0.9802367452334192,0.09600639851667829,0.23446465872210875,0.047619047619047616
vol,4,92,nine-box,1,1.0833353116896216,1.0398102199267736,0.03977486504944569,0.04352509176284802,0.19047619047619047
vol,4,92,product M=5,3,0.9568859145636597,0.96524619947551,0.0432706264791653,-0.008360284911850369,0.5238095238095238
vol,4,92,structural M=5,3,1.0578530998516245,0.9537396233503428,0.05791290714779877,0.10411347650128167,0.09523809523809523
vol,4,92,nine-box,3,0.9945973445054987,1.005953029816207,0.020457811167634808,-0.011355685310708186,0.7619047619047619
vol,4,118,product M=5,1,1.0472091232638603,0.9374061195554553,0.06541422818806084,0.10980300370840501,0.09523809523809523
vol,4,118,structural M=5,1,1.184627071715173,0.9743793014293868,0.08956812964900523,0.21024777028578623,0.047619047619047616
vol,4,118,nine-box,1,1.0528400068987778,1.0279796309938896,0.036507853306345796,0.02486037590488821,0.23809523809523808
vol,4,118,product M=5,3,0.9620972996672789,0.9527652060123677,0.03476321381400723,0.009332093654911167,0.42857142857142855
vol,4,118,structural M=5,3,1.0653115158390078,0.9511928583773883,0.05464939457273513,0.11411865746161953,0.09523809523809523
vol,4,118,nine-box,3,0.9883754071709313,0.9949933076580972,0.020431314093932135,-0.006617900487165929,0.7619047619047619
vol,4,152,product M=5,1,0.9947166486481265,0.9607969479254548,0.07641672033115529,0.0339197007226717,0.3333333333333333
vol,4,152,structural M=5,1,1.1441994646396698,0.979009258590475,0.09638256227794777,0.16519020604919477,0.09523809523809523
vol,4,152,nine-box,1,1.0471059887453305,1.018480029449686,0.035518678107437085,0.028625959295644376,0.23809523809523808
vol,4,152,product M=5,3,0.9378552121135528,0.9634380533221167,0.04342896983737183,-0.02558284120856391,0.7142857142857143
vol,4,152,structural M=5,3,1.0268772132271233,0.9662765342474211,0.06605361727316253,0.06060067897970223,0.14285714285714285
vol,4,152,nine-box,3,0.9941111382438599,1.0020483705355983,0.019067967219909013,-0.007937232291738372,0.6666666666666666
vol,4,200,product M=5,1,1.014123673733797,0.9785173998469382,0.07275311125649028,0.035606273886858886,0.2857142857142857
vol,4,200,structural M=5,1,1.1732658220075323,1.0081972175210754,0.10820707740582783,0.16506860448645688,0.09523809523809523
vol,4,200,nine-box,1,1.0808008312547734,1.0224101099690284,0.037674532072665266,0.05839072128574507,0.14285714285714285
vol,4,200,product M=5,3,0.9166684473037292,0.9747722897250567,0.03936657970911724,-0.05810384242132749,0.9523809523809523
vol,4,200,structural M=5,3,1.0105577451869485,0.9727022557289995,0.05875775607207888,0.03785548945794903,0.2857142857142857
vol,4,200,nine-box,3,0.9982088425995702,0.9994317821782784,0.02280836603414149,-0.0012229395787082264,0.47619047619047616
vol,5,6,product M=5,1,0.9963071366903334,1.0028287933044433,0.05075936400225382,-0.006521656614109861,0.5714285714285714
vol,5,6,structural M=5,1,0.9698639578549653,0.9932288710514399,0.07511491305531524,-0.0233649131964746,0.7142857142857143
vol,5,6,nine-box,1,1.023965914314781,1.008739093262418,0.023481499190896652,0.015226821052362949,0.3333333333333333
vol,5,6,product M=5,3,0.959575958788502,0.9396255796761247,0.0151375811523221,0.019950379112377292,0.19047619047619047
vol,5,6,structural M=5,3,0.8826075292113266,0.8463929236970857,0.030982446691177504,0.03621460551424083,0.19047619047619047
vol,5,6,nine-box,3,1.0080155401504318,1.01300191765569,0.016186128911605684,-0.004986377505258099,0.7142857142857143
vol,5,8,product M=5,1,0.9289282205986505,0.8388662088375465,0.045165512829700334,0.09006201176110407,0.09523809523809523
vol,5,8,structural M=5,1,0.6398985312163821,0.5400069987670599,0.05265762429579695,0.09989153244932214,0.09523809523809523
vol,5,8,nine-box,1,1.0393668962874743,1.0312298641853892,0.028312014469941343,0.008137032102085051,0.38095238095238093
vol,5,8,product M=5,3,0.8028889737537251,0.8161523752209433,0.022973249985089213,-0.013263401467218161,0.7619047619047619
vol,5,8,structural M=5,3,0.6328251107326129,0.5884636583572098,0.034330532941530774,0.04436145237540312,0.14285714285714285
vol,5,8,nine-box,3,1.013520871429795,1.019590540782551,0.015464968590793285,-0.006069669352755991,0.6666666666666666
vol,5,10,product M=5,1,0.9160462837265434,0.8623264431131952,0.07507265987769166,0.053719840613348224,0.23809523809523808
vol,5,10,structural M=5,1,0.8333329135746191,0.7315902300001444,0.07235725351823788,0.10174268357447469,0.14285714285714285
vol,5,10,nine-box,1,1.089808448458998,1.0520720200983487,0.029130793613818196,0.03773642836064939,0.19047619047619047
vol,5,10,product M=5,3,0.8765178279304144,0.8815890465864538,0.029054446142927702,-0.005071218656039322,0.6666666666666666
vol,5,10,structural M=5,3,0.76188050747762,0.7326768842067566,0.03996167683218143,0.029203623270863455,0.23809523809523808
vol,5,10,nine-box,3,1.0273431279268999,1.030692938994994,0.01816760695540451,-0.0033498110680940663,0.5714285714285714
vol,5,13,product M=5,1,0.8886242512444847,0.9219592375150425,0.07713334994172741,-0.033334986270557754,0.6666666666666666
vol,5,13,structural M=5,1,0.959487282096341,0.8470435557544542,0.08452713823030004,0.11244372634188682,0.14285714285714285
vol,5,13,nine-box,1,1.1576228414292886,1.055277580927103,0.033330743666799466,0.10234526050218551,0.047619047619047616
vol,5,13,product M=5,3,0.8600536570599379,0.9025604288538975,0.03148933534990425,-0.042506771793959675,0.9523809523809523
vol,5,13,structural M=5,3,0.7800476254475655,0.7860639318189688,0.04405105076839916,-0.006016306371403379,0.5238095238095238
vol,5,13,nine-box,3,1.0375408337248961,1.0354764365070146,0.020895025239258163,0.0020643972178815417,0.5238095238095238
vol,5,16,product M=5,1,0.9315610424192013,0.9111723941582701,0.04420583684335627,0.02038864826093123,0.2857142857142857
vol,5,16,structural M=5,1,0.9036830961026613,0.8474398384355217,0.0881698274375477,0.05624325766713956,0.3333333333333333
vol,5,16,nine-box,1,1.125694857108682,1.070334849551664,0.03133847276602832,0.055360007557017976,0.09523809523809523
vol,5,16,product M=5,3,0.8757849528520406,0.8936949509718624,0.030913483119704502,-0.017909998119821746,0.7619047619047619
vol,5,16,structural M=5,3,0.7878777560250702,0.7927117873454422,0.05016669260642978,-0.004834031320372079,0.5238095238095238
vol,5,16,nine-box,3,1.0354995766685686,1.0407043805398273,0.023659481184862663,-0.005204803871258656,0.47619047619047616
vol,5,21,product M=5,1,1.0022630067871754,0.9104728256778735,0.06432355761372578,0.09179018110930193,0.09523809523809523
vol,5,21,structural M=5,1,1.047295697716508,0.8812018662624356,0.09071672727866759,0.16609383145407242,0.09523809523809523
vol,5,21,nine-box,1,1.0901816686779946,1.100101167902849,0.03857106915516558,-0.009919499224854356,0.6190476190476191
vol,5,21,product M=5,3,0.935711869203642,0.9055010281943503,0.029151730749995983,0.030210841009291722,0.14285714285714285
vol,5,21,structural M=5,3,0.8875105413231515,0.8101043977462682,0.041990576974845026,0.07740614357688336,0.09523809523809523
vol,5,21,nine-box,3,1.0416813423991307,1.0611903505334097,0.014436950318144343,-0.019509008134279027,0.8571428571428571
vol,5,27,product M=5,1,0.9729770774814346,0.940743798731595,0.06868841161497986,0.03223327874983961,0.42857142857142855
vol,5,27,structural M=5,1,1.0105841810135299,0.9135524545891872,0.08977652234402045,0.09703172642434266,0.19047619047619047
vol,5,27,nine-box,1,1.1588371108955586,1.176917862208518,0.03410098054317316,-0.018080751312959276,0.8095238095238095
vol,5,27,product M=5,3,0.9500178256069369,0.905957150954187,0.031016721129241757,0.044060674652749876,0.09523809523809523
vol,5,27,structural M=5,3,0.8927365081968618,0.8346485879310913,0.037275817081436985,0.058087920265770476,0.09523809523809523
vol,5,27,nine-box,3,1.0055802062680712,1.039090282840835,0.01903466211314903,-0.033510076572763836,1.0
vol,5,34,product M=5,1,0.8701574854830022,0.8514312899766789,0.06657109119118604,0.018726195506323262,0.42857142857142855
vol,5,34,structural M=5,1,1.0461710251562226,0.8778186664306098,0.10122452425733461,0.16835235872561283,0.047619047619047616
vol,5,34,nine-box,1,1.0822515633640886,1.055360253091259,0.0380195970931694,0.02689131027282965,0.2857142857142857
vol,5,34,product M=5,3,0.8268167982582767,0.845119496724503,0.03371122234638278,-0.01830269846622634,0.7619047619047619
vol,5,34,structural M=5,3,0.9457555229395276,0.8265888920122373,0.04863590460428287,0.1191666309272903,0.047619047619047616
vol,5,34,nine-box,3,0.9810594607430271,1.0109076877685312,0.027119674797127447,-0.02984822702550416,0.8095238095238095
vol,5,44,product M=5,1,0.9626874566803202,0.9012993655760619,0.06896324156009337,0.06138809110425825,0.19047619047619047
vol,5,44,structural M=5,1,0.9883901006224626,0.8915914512641189,0.09359368458840889,0.0967986493583437,0.23809523809523808
vol,5,44,nine-box,1,1.0542061033245371,1.075169830500593,0.036035579054550015,-0.02096372717605588,0.7142857142857143
vol,5,44,product M=5,3,0.8861866186651433,0.9026258294736198,0.038303597842091384,-0.016439210808476545,0.6666666666666666
vol,5,44,structural M=5,3,0.9024465962357869,0.8423690098356078,0.0475838664472021,0.06007758640017913,0.14285714285714285
vol,5,44,nine-box,3,0.9990438190011576,1.0237930923078753,0.02478352475123675,-0.024749273306717723,0.8095238095238095
vol,5,56,product M=5,1,0.990110951407183,0.9230690090544218,0.06434355442219591,0.06704194235276117,0.2857142857142857
vol,5,56,structural M=5,1,1.0708114449297603,0.9332208526120471,0.09300184132201711,0.1375905923177132,0.14285714285714285
vol,5,56,nine-box,1,1.0400459884498379,1.06831322322831,0.04583462671184382,-0.02826723477847204,0.7142857142857143
vol,5,56,product M=5,3,0.8915603855695283,0.925759764261799,0.03185396949391713,-0.03419937869227063,0.8571428571428571
vol,5,56,structural M=5,3,0.9009320712394117,0.8556925423119583,0.047230498074354706,0.04523952892745331,0.19047619047619047
vol,5,56,nine-box,3,0.9994288530387038,1.0202126320133007,0.031226407395231057,-0.020783778974596934,0.7619047619047619
vol,5,72,product M=5,1,0.9803503248289729,0.9139048492327451,0.0776229862252366,0.06644547559622782,0.2857142857142857
vol,5,72,structural M=5,1,1.2014830871090256,0.946310324045416,0.10465346389896744,0.2551727630636096,0.047619047619047616
vol,5,72,nine-box,1,1.0213369056828618,1.0473507952132373,0.040511135561070805,-0.026013889530375423,0.6666666666666666
vol,5,72,product M=5,3,0.9491190967310894,0.9388648329003904,0.024343228417106014,0.01025426383069905,0.23809523809523808
vol,5,72,structural M=5,3,1.023910150520694,0.8802417856198504,0.04802521706709174,0.14366836490084356,0.047619047619047616
vol,5,72,nine-box,3,0.9772465491442155,0.9949726735808188,0.031039300188415515,-0.017726124436603263,0.7142857142857143
vol,5,92,product M=5,1,0.9834154210770228,0.9246666791981722,0.06386404869500394,0.0587487418788506,0.23809523809523808
vol,5,92,structural M=5,1,1.0738412638170691,0.9492725251462865,0.10842835458626583,0.12456873867078266,0.14285714285714285
vol,5,92,nine-box,1,1.0649721272874701,1.0528727962420144,0.035131924322561375,0.012099331045455797,0.38095238095238093
vol,5,92,product M=5,3,0.9640692881751783,0.9379566553190688,0.030862605371014033,0.02611263285610954,0.2857142857142857
vol,5,92,structural M=5,3,1.008993799226529,0.8930917788484154,0.0583354475080867,0.11590202037811359,0.09523809523809523
vol,5,92,nine-box,3,0.9971243529474041,0.9955177905651192,0.025189988659937757,0.0016065623822848485,0.5238095238095238
vol,5,118,product M=5,1,0.9638271813725225,0.9362452943973256,0.059129153610331296,0.027581886975196923,0.3333333333333333
vol,5,118,structural M=5,1,1.0128989398995991,0.97019338375238,0.10450241263413922,0.04270555614721916,0.38095238095238093
vol,5,118,nine-box,1,1.0477388685383027,1.02564608038021,0.03763604358201065,0.02209278815809257,0.3333333333333333
vol,5,118,product M=5,3,0.9494394641571965,0.9361369639471168,0.03450245798301157,0.013302500210079726,0.38095238095238093
vol,5,118,structural M=5,3,0.9637530615901562,0.8954619934424433,0.06141000574445906,0.06829106814771291,0.14285714285714285
vol,5,118,nine-box,3,0.98862576227594,0.9807237502728651,0.02712518292307842,0.007902012003074943,0.42857142857142855
vol,5,152,product M=5,1,0.9563388569234618,0.9278407769609155,0.07002247178447912,0.028498079962546274,0.3333333333333333
vol,5,152,structural M=5,1,1.1307454938127761,0.9803984239107388,0.11053387067810364,0.15034706990203728,0.14285714285714285
vol,5,152,nine-box,1,1.0547881701113546,1.026005795002098,0.03184629569714916,0.02878237510925663,0.14285714285714285
vol,5,152,product M=5,3,0.916898399397045,0.935464125632838,0.037250125159419605,-0.018565726235793,0.7619047619047619
vol,5,152,structural M=5,3,0.9618452390142193,0.9096054181548132,0.06065147683088369,0.05223982085940604,0.19047619047619047
vol,5,152,nine-box,3,0.9867618734975955,0.9776146405582568,0.023057603124893643,0.009147232939338723,0.38095238095238093
vol,5,200,product M=5,1,0.8593380190213165,0.9237535001104167,0.04360080288830027,-0.06441548108910022,1.0
vol,5,200,structural M=5,1,0.9129610250484179,0.9661017163981089,0.08539760059200505,-0.053140691349691016,0.7142857142857143
vol,5,200,nine-box,1,1.0544139105595705,1.0190367132841769,0.04186843225109015,0.03537719727539357,0.19047619047619047
vol,5,200,product M=5,3,0.8758246443995817,0.9456216204596037,0.02913739425003305,-0.069796976060022,0.9523809523809523
vol,5,200,structural M=5,3,0.9005132431692198,0.9085589761705757,0.05989265357983356,-0.008045733001355915,0.5714285714285714
vol,5,200,nine-box,3,0.9794710317585236,0.9796443596122572,0.021419590883981446,-0.00017332785373358472,0.6190476190476191
vol,6,8,product M=5,1,0.7990404906357162,0.7858698175444346,0.04713715869701799,0.013170673091281615,0.47619047619047616
vol,6,8,structural M=5,1,0.4696429904449089,0.46083369337264435,0.043468691910970844,0.008809297072264577,0.42857142857142855
vol,6,8,nine-box,1,0.9962176280879692,1.0289160793643881,0.02459288780302,-0.032698451276418905,0.8571428571428571
