sig,fam,spread_is,t_is,n_is,agree_is,spread_oos,t_oos,n_oos,agree_oos,held,p_is,fdr_pass
z_maxdu_30,z_maxdu,-0.02423598564096857,-13.418172811020556,80920.0,0.7857142857142857,-0.018658833312136774,-10.510100749235383,76524.0,0.75,True,4.732377369545182e-41,True
maxdd_30,maxdd,0.022317575024706965,13.41305925251601,94892.0,0.75,0.016497874366385612,9.283740420673208,76524.0,0.75,True,5.070331858941275e-41,True
z_maxdu_20,z_maxdu,-0.024673914270741587,-13.40427743263259,81480.0,0.7857142857142857,-0.016329295401062288,-9.211952691615988,76524.0,0.7142857142857143,True,5.707645697040016e-41,True
paneldisp_20,paneldisp,-0.022206594901425486,-13.249270685189682,95956.0,0.8571428571428571,-0.03228791058063507,-17.5493623610289,76524.0,0.8571428571428571,True,4.556092491534549e-40,True
maxdu_15,maxdu,-0.022129420191049576,-13.208904665786525,95732.0,0.7857142857142857,-0.011265466787985401,-6.3391041343623336,76524.0,0.6428571428571429,True,7.795045598747202e-40,True
legcorr_250,legcorr,0.022517300610031404,13.142513481790907,89516.0,0.7857142857142857,0.02270588970610074,12.311667325592271,76524.0,0.8214285714285714,True,1.8788063495044717e-39,True
maxdu_120,maxdu,-0.022286842976297655,-13.102127090172399,89852.0,0.8214285714285714,-0.015895867986338463,-8.971837622088907,76524.0,0.6785714285714286,True,3.2015746246590435e-39,True
relvol_180,relvol,-0.022425492959363136,-13.080960453356605,91476.0,0.8571428571428571,-0.0020862764545849233,-1.1645297678805904,76524.0,0.6071428571428571,True,4.2306057655441226e-39,True
legdiv_60,legdiv,-0.021874499640294476,-13.04702256683769,94836.0,0.8214285714285714,-0.0026771080281053072,-1.4820698096598375,76524.0,0.5,True,6.60797784760366e-39,True
z_maxdu_180,z_maxdu,-0.02514061544622695,-12.976566266708815,72520.0,0.8928571428571429,-0.009778931204761754,-5.520214969128932,76524.0,0.7142857142857143,True,1.66164511544252e-38,True
paneldisp_15,paneldisp,-0.0218116497354848,-12.937515968535536,96012.0,0.8571428571428571,-0.03373095127088685,-18.36074976891432,76524.0,0.8928571428571429,True,2.764233595134735e-38,True
paneldisp_5,paneldisp,-0.021658357232809067,-12.920587718745452,96012.0,0.8571428571428571,-0.020145488104649972,-11.026050080946352,76524.0,0.8571428571428571,True,3.4449994243076595e-38,True
panelvol_5,panelvol,-0.021557368870292387,-12.85733585374148,96012.0,0.75,-0.017998388835362034,-9.819530067482946,76524.0,0.7142857142857143,True,7.82266026499598e-38,True
volrank_90,volrank,-0.02175873996956007,-12.841553468407785,93996.0,0.8928571428571429,-0.007673176271574822,-4.220316339793406,76524.0,0.6428571428571429,True,9.59299724564404e-38,True
maxdd_180,maxdd,0.022514940372535153,12.839983655765566,86492.0,0.7857142857142857,0.0028523925159658625,1.5517432477950868,76524.0,0.6071428571428571,True,9.789513795764947e-38,True
panelvol_20,panelvol,-0.021406010857650204,-12.817077987312622,95956.0,0.8214285714285714,-0.028289451662983217,-15.425526055970218,76524.0,0.8571428571428571,True,1.3156584078492961e-37,True
reldisp_60,reldisp,-0.021585956748042784,-12.7878507770327,94836.0,0.8571428571428571,-0.012759451887437295,-7.103435167900797,76524.0,0.7142857142857143,True,1.9170229635237094e-37,True
z_maxdu_60,z_maxdu,-0.023487166634627743,-12.743152746176598,79240.0,0.8214285714285714,-0.0192728755729539,-10.84552243472227,76524.0,0.75,True,3.4035737979927216e-37,True
reldisp_180,reldisp,-0.021769172378948737,-12.708098540404762,91476.0,0.8214285714285714,-0.017256224261862907,-9.676630933687383,76524.0,0.7142857142857143,True,5.33150892663576e-37,True
z_panelvol_15,z_panelvol,-0.02322379286800111,-12.582490488797065,82124.0,0.8214285714285714,-0.03462643602064677,-18.54565205825025,76524.0,0.8214285714285714,True,2.6358685501053064e-36,True
duarea_90,duarea,-0.021201122019972124,-12.432389044571972,91532.0,0.75,-0.009763584605285092,-5.528784405852242,76524.0,0.6428571428571429,True,1.7434480489574002e-35,True
relvol_500,relvol,-0.022437518728630895,-12.371680170100477,82516.0,0.9285714285714286,-0.010877380945852833,-6.119055654252366,76524.0,0.6428571428571429,True,3.719583721972844e-35,True
maxdd_5,maxdd,0.020284495715584078,12.369216610017823,96012.0,0.8928571428571429,0.00967535482985632,5.298871034572463,76524.0,0.6428571428571429,True,3.8354383447281817e-35,True
maxdu_180,maxdu,-0.02128618210554123,-12.227305942847998,86492.0,0.75,-0.013279592884438363,-7.312728136430819,76524.0,0.6785714285714286,True,2.22185965530661e-34,True
z_legdiv_60,z_legdiv,-0.02208583429455757,-12.2158323003872,80864.0,0.8571428571428571,-0.002390509205205116,-1.3200014789687171,76524.0,0.42857142857142855,True,2.5586942652746174e-34,True
relvol_120,relvol,-0.02074714058211871,-12.194258914848309,93156.0,0.7857142857142857,-0.012076236307621002,-6.660134935008286,76524.0,0.7142857142857143,True,3.335243991055151e-34,True
reldisp_40,reldisp,-0.020534919840948906,-12.132733977884806,95396.0,0.8928571428571429,-0.015895474169935475,-8.853408133643166,76524.0,0.6785714285714286,True,7.084407111480294e-34,True
relvol_90,relvol,-0.02067512486662182,-12.099292995010606,93996.0,0.8571428571428571,-0.01248397465263093,-6.938185069818007,76524.0,0.7142857142857143,True,1.0652464457920218e-33,True
z_paneleff_60,z_paneleff,-0.02197230926581792,-12.097722518735122,80864.0,0.8571428571428571,-0.008874073624610901,-4.902212795837407,76524.0,0.75,True,1.0858191594417976e-33,True
ddarea_10,ddarea,0.019615029650075083,12.023860540839483,96012.0,0.8214285714285714,0.012638268726212626,7.048762024364676,76524.0,0.6785714285714286,True,2.662355658566677e-33,True
volrank_180,volrank,-0.02041225986821313,-11.960247073464776,91476.0,0.7857142857142857,-0.005922724625893994,-3.2759605295680196,76524.0,0.6071428571428571,True,5.739090537165654e-33,True
duarea_120,duarea,-0.020494356751441956,-11.958217975762256,89852.0,0.75,-0.011071559573922835,-6.2731556024730235,76524.0,0.6071428571428571,True,5.8810456646716215e-33,True
panelvol_30,panelvol,-0.019979661596672887,-11.917993249672172,95676.0,0.8214285714285714,-0.0299575488482203,-16.48812476213889,76524.0,0.8928571428571429,True,9.537823787308872e-33,True
duarea_40,duarea,-0.019741079104798165,-11.894455339055805,94332.0,0.8214285714285714,-0.010467074279274263,-5.836585814659862,76524.0,0.5714285714285714,True,1.2647543090706512e-32,True
relvol_60,relvol,-0.02009013667702675,-11.880872117887792,94836.0,0.8214285714285714,-0.014407801840986528,-7.912683921431668,76524.0,0.6785714285714286,True,1.488066537485581e-32,True
legcorr_120,legcorr,0.01979352480598856,11.786778832217776,93156.0,0.8928571428571429,0.022150170590196333,12.078916965594903,76524.0,0.8214285714285714,True,4.5667542487382263e-32,True
x_mdd20_rcp40,x_mdd20,0.02174101929579461,11.774064170682035,79212.0,0.8571428571428571,-0.00177692249417305,-0.9820097885176533,76524.0,0.5714285714285714,False,5.310314584545885e-32,True
panelvol_90,panelvol,-0.01979656038539751,-11.726291853130222,93996.0,0.7142857142857143,-0.019615697009222832,-10.672625657167018,76524.0,0.6785714285714286,True,9.346417518927035e-32,True
panelvol_250,panelvol,-0.02074304914900235,-11.698633137800906,89516.0,0.75,-0.011373499674456444,-6.1100315694794025,76524.0,0.6785714285714286,True,1.2952295410943235e-31,True
paneldisp_250,paneldisp,-0.020588629479919157,-11.622010668580732,89516.0,0.75,-0.016971372067928314,-9.101732333222882,76524.0,0.6785714285714286,True,3.1854976824342954e-31,True
z_panelvol_90,z_panelvol,-0.02142965900046484,-11.58470842431875,80024.0,0.75,-0.03600403826151577,-19.673128086432076,76524.0,0.8571428571428571,True,4.926400487781869e-31,True
legcorr_180,legcorr,0.01959321967193059,11.564550456749489,91476.0,0.8571428571428571,0.024533522448369427,13.411035255041435,76524.0,0.8571428571428571,True,6.231680805522716e-31,True
maxdd_500,maxdd,0.02361868055803437,11.54160565329829,68572.0,0.75,-0.006789425121886378,-3.725818693648969,76524.0,0.6785714285714286,False,8.139156301000426e-31,True
z_paneleff_500,z_paneleff,-0.022884212966476192,-11.287559121609748,68544.0,0.7142857142857143,0.0104557807956423,5.791182004851544,76524.0,0.75,False,1.5117672673425012e-29,True
panelvol_60,panelvol,-0.018637227692774344,-11.115998288704615,94836.0,0.7142857142857143,-0.027726873223270693,-15.25383857211362,76524.0,0.8214285714285714,True,1.0487107881227106e-28,True
z_paneldisp_60,z_paneldisp,-0.020383966820580607,-11.104784176412917,80864.0,0.7142857142857143,-0.0454199638749872,-24.887531784047177,76524.0,0.8928571428571429,True,1.1890425120800917e-28,True
relvol_40,relvol,-0.01873014122247696,-11.044555269844329,95396.0,0.8571428571428571,-0.014859272433178777,-8.241218358018843,76524.0,0.7142857142857143,True,2.3291812227141654e-28,True
z_panelvol_10,z_panelvol,-0.01993594425065176,-10.897380607585998,82264.0,0.7142857142857143,-0.03066811497722352,-16.47387963721072,76524.0,0.7857142857142857,True,1.1862310941175222e-27,True
relvol_250,relvol,-0.018704170095069056,-10.849529782276747,89516.0,0.8214285714285714,-0.009117663971015377,-5.130437580614233,76524.0,0.6071428571428571,True,2.0045391212307653e-27,True
duarea_20,duarea,-0.01799861448151724,-10.752197144662393,95452.0,0.6785714285714286,-0.008161098297153196,-4.576683440097871,76524.0,0.5357142857142857,True,5.786652969400663e-27,True
baseef_60,baseef,-0.01775713371379034,-10.690252100216076,94836.0,0.9285714285714286,-0.005571933729308004,-3.101885860248198,76524.0,0.5,True,1.1306323607027852e-26,True
reldisp_250,reldisp,-0.018366109047617235,-10.671069608031917,89516.0,0.7857142857142857,-0.0087209450347083,-4.8923243160177785,76524.0,0.6071428571428571,True,1.3901679863328253e-26,True
paneldisp_40,paneldisp,-0.017671355179377957,-10.621682163734112,95396.0,0.7857142857142857,-0.03547422268560954,-19.37546486612986,76524.0,0.8928571428571429,True,2.362646367734014e-26,True
volrank_40,volrank,-0.017795195536954078,-10.603193132591434,95396.0,0.8571428571428571,-0.0160505457648209,-8.861747499441092,76524.0,0.8214285714285714,True,2.879764671103138e-26,True
paneldisp_30,paneldisp,-0.017714615911245346,-10.552630742950575,95676.0,0.8214285714285714,-0.03198336916310446,-17.42324398159543,76524.0,0.8928571428571429,True,4.9394363992534276e-26,True
legcorr_60,legcorr,0.017604986471789236,10.507060875991353,94836.0,0.7857142857142857,0.01832910414252964,10.111359897771065,76524.0,0.75,True,8.015264943715853e-26,True
z_paneldisp_90,z_paneldisp,-0.019337201224906092,-10.46478178375788,80024.0,0.6785714285714286,-0.03309468286378042,-18.04140190029874,76524.0,0.9285714285714286,True,1.2536505861181793e-25,True
z_paneldisp_250,z_paneldisp,-0.01964880738939559,-10.436594309952728,75544.0,0.6785714285714286,-0.031017535499164056,-16.84603808506644,76524.0,0.7857142857142857,True,1.6875675590408236e-25,True
z_panelvol_120,z_panelvol,-0.019344542175531387,-10.42911585099087,79184.0,0.75,-0.02873084800583975,-15.79774026699654,76524.0,0.8571428571428571,True,1.8257923740719037e-25,True
legcorr_90,legcorr,0.0176269326891218,10.424735856081398,93996.0,0.7857142857142857,0.018842266074248742,10.330505000701395,76524.0,0.75,True,1.9118983022791461e-25,True
volrank_250,volrank,-0.01798779304538456,-10.412077930167545,89516.0,0.75,-0.0035806936877114393,-2.010185950749211,76524.0,0.5714285714285714,True,2.184016438344212e-25,True
duarea_60,duarea,-0.01754629079784667,-10.382527265654424,93212.0,0.75,-0.019113526812621545,-10.671801221112577,76524.0,0.7142857142857143,True,2.9778591355774024e-25,True
z_panelvol_60,z_panelvol,-0.01907703333667346,-10.327206002204365,80864.0,0.6428571428571429,-0.0433169805577823,-23.647078958325665,76524.0,0.8928571428571429,True,5.30843032879237e-25,True
z_duarea_40,z_duarea,-0.01839946103947504,-10.292405642707399,80360.0,0.7142857142857143,-0.016168427786656808,-9.064682269209428,76524.0,0.6785714285714286,True,7.624722150223896e-25,True
panelvol_40,panelvol,-0.01707726823432104,-10.266377927660018,95396.0,0.7857142857142857,-0.03220238589814731,-17.738186196133068,76524.0,0.8928571428571429,True,9.988467618905672e-25,True
z_ddvol_500,z_ddvol,-0.022692382335662842,-10.135728928706667,54600.0,0.6785714285714286,0.017728951360498152,9.703200470585681,76524.0,0.6785714285714286,False,3.83502509981774e-24,True
maxdd_15,maxdd,0.016774165311029987,10.089862562309234,95732.0,0.75,0.011118335915463295,6.2502217695059095,76524.0,0.6428571428571429,True,6.125522211002662e-24,True
volrank_60,volrank,-0.016635080533368235,-9.95455698474373,94836.0,0.75,-0.013941559940576553,-7.665352240643604,76524.0,0.7142857142857143,True,2.4089337463072793e-23,True
paneldisp_90,paneldisp,-0.01663409013833317,-9.872282294826205,93996.0,0.6071428571428571,-0.015610249979155388,-8.50315447256546,76524.0,0.6785714285714286,True,5.490098618912021e-23,True
x_bbw40_mdd40,x_bbw40,-0.01827306460056985,-9.859074203913694,80360.0,0.75,0.003748072577374334,2.0784028040000977,76524.0,0.5714285714285714,False,6.262413108354371e-23,True
z_duarea_20,z_duarea,-0.017967960132019872,-9.832357717814316,81480.0,0.6428571428571429,-0.011276576135839739,-6.313694167180446,76524.0,0.6428571428571429,True,8.168364804071588e-23,True
z_panelvol_5,z_panelvol,-0.01781401942883218,-9.815055013733666,82404.0,0.7857142857142857,-0.023156648767845983,-12.57533594612695,76524.0,0.7857142857142857,True,9.698507477561382e-23,True
z_panelvol_40,z_panelvol,-0.01804194865482195,-9.75731011687123,81424.0,0.75,-0.04575842512505396,-25.096338118160276,76524.0,0.9285714285714286,True,1.7164744361574807e-22,True
maxdd_120,maxdd,0.017022597470453815,9.72138437121181,89852.0,0.8214285714285714,0.005465236093316783,2.96298404468404,76524.0,0.5,True,2.4443531097720366e-22,True
maxdd_250,maxdd,0.01745555336986271,9.696666616826006,82572.0,0.7142857142857143,0.007385891463075389,3.9928094773806824,76524.0,0.5714285714285714,True,3.1150970855265307e-22,True
z_panelvol_20,z_panelvol,-0.017908934503793716,-9.677164559624,81984.0,0.7857142857142857,-0.04067440650292803,-22.176276708894424,76524.0,0.8571428571428571,True,3.770273522872714e-22,True
quoteef_180,quoteef,-0.01651813515595027,-9.663573594483935,91476.0,0.8214285714285714,-0.006772348923342553,-3.8624341553610018,76524.0,0.5357142857142857,True,4.305761709571951e-22,True
z_paneldisp_120,z_paneldisp,-0.017979253615651808,-9.655244705794006,79184.0,0.75,-0.029828390372650976,-16.630927737241148,76524.0,0.8571428571428571,True,4.670428833749716e-22,True
ddarea_5,ddarea,0.01588535734585353,9.628109695075622,96012.0,0.7857142857142857,0.010647958942822056,5.863448993605857,76524.0,0.6785714285714286,True,6.083831807040244e-22,True
z_paneldisp_5,z_paneldisp,-0.017361625496830263,-9.561062105025599,82404.0,0.8214285714285714,-0.02712028686489379,-14.678376071457079,76524.0,0.8214285714285714,True,1.1655433938229429e-21,True
reldisp_500,reldisp,-0.017261584954602366,-9.506861828425766,82516.0,0.7142857142857143,-0.005521723734480982,-3.0990212958061734,76524.0,0.6071428571428571,True,1.965009450813079e-21,True
paneldisp_500,paneldisp,-0.01718800993902342,-9.490797932859227,82516.0,0.7142857142857143,0.010237200451748696,5.716075513523956,76524.0,0.6071428571428571,False,2.2927244989804775e-21,True
baseef_90,baseef,-0.015972549894026328,-9.470387610688665,93996.0,0.75,0.0017220798347677702,0.954682645390412,76524.0,0.5714285714285714,False,2.7880717180901947e-21,True
reldisp_30,reldisp,-0.015973057597875595,-9.452524711375759,95676.0,0.7857142857142857,-0.013261666255337867,-7.330534356887452,76524.0,0.7857142857142857,True,3.307548300611779e-21,True
x_mdd20_hur40,x_mdd20,-0.017532397593770704,-9.437452193617137,79212.0,0.7857142857142857,-9.309606892723976e-05,-0.05164297680785508,76524.0,0.42857142857142855,True,3.819535718507275e-21,True
x_bbw40_mdd60,x_bbw40,-0.017533498683146076,-9.412698693980191,79240.0,0.7857142857142857,-0.002632401351417818,-1.4663507600854222,76524.0,0.5714285714285714,True,4.8355881717686664e-21,True
ddarea_60,ddarea,0.01572668765272414,9.375595732309845,93212.0,0.6785714285714286,-0.0013418676597731494,-0.7308511512272863,76524.0,0.6071428571428571,False,6.878621162072304e-21,True
z_usdbeta_180,z_usdbeta,-0.017415650721107206,-9.340442656853524,77504.0,0.75,0.00618345609733037,3.41339503034823,76524.0,0.6785714285714286,False,9.593219788109557e-21,True
z_maxdu_15,z_maxdu,-0.016964110412767935,-9.242005415359039,81760.0,0.7142857142857143,-0.012673770210572671,-7.128924000862499,76524.0,0.6785714285714286,True,2.419198640651431e-20,True
paneleff_60,paneleff,-0.015193312295845557,-9.213673670662567,94836.0,0.7857142857142857,-0.008572251136813841,-4.758396478733005,76524.0,0.6785714285714286,True,3.151502046652975e-20,True
x_mdd20_bbw40,x_mdd20,-0.016831173960651674,-9.182805039143078,81452.0,0.7142857142857143,0.0004875654620783709,0.2738788169482675,76524.0,0.5714285714285714,False,4.200053071494746e-20,True
duarea_180,duarea,-0.01592047565749713,-9.105840636657351,86492.0,0.7857142857142857,-0.006130011486155634,-3.3517597622350825,76524.0,0.6071428571428571,True,8.56009210097615e-20,True
z_paneleff_180,z_paneleff,-0.017048602125474377,-9.07431702104334,77504.0,0.6428571428571429,-0.003974708063261834,-2.237884928062253,76524.0,0.5714285714285714,True,1.1439265159870365e-19,True
legcorr_40,legcorr,0.015218849693025865,9.010790524817104,95396.0,0.7142857142857143,0.01325087462152752,7.264585202338368,76524.0,0.6785714285714286,True,2.0457644660184768e-19,True
z_usdbeta_120,z_usdbeta,-0.016436516174248295,-8.959990217493587,79184.0,0.7857142857142857,0.006612345576286316,3.6735939126051838,76524.0,0.7142857142857143,False,3.247072149039537e-19,True
efrank_60,efrank,-0.015104262424366827,-8.926559271185253,94836.0,0.8214285714285714,0.002658508185829439,1.4451536066921582,76524.0,0.5714285714285714,False,4.3946410283189445e-19,True
legcorr_500,legcorr,0.015823470694678154,8.851802606739913,82516.0,0.6785714285714286,0.011612024690423689,6.427333067268099,76524.0,0.6785714285714286,True,8.611691350248231e-19,True
panelvol_500,panelvol,-0.01564664606537136,-8.763993328744892,82516.0,0.75,0.011713032211576185,6.52968110745644,76524.0,0.5714285714285714,False,1.8845299014570633e-18,True
z_volrank_180,z_volrank,-0.01643515114236621,-8.688192576255386,75937.0,0.75,-0.014378436068938072,-7.959198208772382,75999.0,0.7142857142857143,True,3.6825117486387646e-18,True
z_maxdd_60,z_maxdd,0.01606911899788041,8.646028826434835,79240.0,0.7142857142857143,0.003958257181303826,2.187408572610679,76524.0,0.6785714285714286,True,5.332264978580059e-18,True
z_basemom_30,z_basemom,-0.015533743160111552,-8.631023084988287,81704.0,0.6428571428571429,-0.003231038472482156,-1.792787574405617,76524.0,0.6428571428571429,True,6.080560902498953e-18,True
ddarea_40,ddarea,0.014188271015882492,8.585304113554248,94332.0,0.6785714285714286,0.00937712405409133,5.203578069168429,76524.0,0.6428571428571429,True,9.059644901745373e-18,True
reldisp_15,reldisp,-0.014479598296540108,-8.573047803199277,96012.0,0.8928571428571429,-0.010029119040284834,-5.563752722474615,76524.0,0.5714285714285714,True,1.0078164594467998e-17,True
z_maxdu_40,z_maxdu,-0.015367253550461368,-8.53741858362261,80360.0,0.7142857142857143,-0.026360711881092624,-14.901028296318337,76524.0,0.8571428571428571,True,1.3725361662560034e-17,True
z_duarea_500,z_duarea,-0.018942392298153476,-8.5283107164309,54600.0,0.75,0.002103753387928009,1.1639933878017574,76524.0,0.5357142857142857,False,1.4850023307005504e-17,True
z_basemom_40,z_basemom,-0.015321378729173107,-8.490228262954844,81424.0,0.6785714285714286,-0.004954572767019272,-2.7353652121386616,76524.0,0.6071428571428571,True,2.0623162863109057e-17,True
basevol_120,basevol,0.014473066798278256,8.487627720004495,93156.0,0.75,0.01674521874104226,9.027544829079227,76524.0,0.75,True,2.1089790399724183e-17,True
basevol_180,basevol,0.014690196407692757,8.466421712204381,91476.0,0.6785714285714286,0.015329107109989443,8.400825412666522,76524.0,0.6071428571428571,True,2.5304677864148673e-17,True
z_paneldisp_15,z_paneldisp,-0.01566186706934658,-8.439252273635908,82124.0,0.75,-0.03703636995383672,-19.92594551844787,76524.0,0.8214285714285714,True,3.1937411575830965e-17,True
x_mdd40_rcp40,x_mdd40,0.015579056526933421,8.433902531488798,79212.0,0.7857142857142857,-0.01101746356913022,-6.0811162957452,76524.0,0.6785714285714286,False,3.3432518840044224e-17,True
z_basemom_90,z_basemom,-0.015061679695333757,-8.294021699747091,80024.0,0.6785714285714286,-0.01756007969379425,-9.850032607928467,76524.0,0.7142857142857143,True,1.0948246860148222e-16,True
z_panelvol_30,z_panelvol,-0.015520866960287094,-8.254267716707773,81704.0,0.6785714285714286,-0.04598970977323394,-25.25993180218021,76524.0,0.9285714285714286,True,1.5283641525645998e-16,True
tsl_250,tsl,0.014341775860105238,8.25228085660236,89544.0,0.6071428571428571,0.004890545138290958,2.720885533908841,76524.0,0.5357142857142857,True,1.553996842964651e-16,True
z_baseef_60,z_baseef,-0.014790445033993044,-8.198448862842122,80864.0,0.7857142857142857,-0.004982080310583115,-2.7590993237072725,76524.0,0.5357142857142857,True,2.4350861107790224e-16,True
maxdu_500,maxdu,-0.016428925629173002,-8.180072776649038,68572.0,0.7142857142857143,0.006064036594969874,3.3388978659550927,76524.0,0.5714285714285714,False,2.836724935007459e-16,True
z_paneldisp_20,z_paneldisp,-0.015180647373199463,-8.170286830223594,81984.0,0.7142857142857143,-0.039634473621845245,-21.608274866286273,76524.0,0.8928571428571429,True,3.076571095081492e-16,True
basemom_40,basemom,-0.013588797833238325,-8.162557270015773,95396.0,0.6071428571428571,-0.007099357034478865,-3.945301364367422,76524.0,0.6428571428571429,True,3.280049743384406e-16,True
z_paneleff_250,z_paneleff,-0.015280674078634787,-8.152254036182427,75544.0,0.75,-0.02154672837683133,-12.08471367393461,76524.0,0.7142857142857143,True,3.5720294620303943e-16,True
z_volrank_120,z_volrank,-0.015210440979291112,-8.151122224378211,77968.0,0.75,-0.015185769223964585,-8.349749795487314,75966.0,0.6785714285714286,True,3.605624677404109e-16,True
z_duarea_60,z_duarea,-0.015058498829603195,-8.143404999030464,79240.0,0.7857142857142857,-0.018593597092798786,-10.390395333422646,76524.0,0.75,True,3.8431406971635385e-16,True
z_maxdu_120,z_maxdu,-0.015027899295091629,-8.057272660328538,75880.0,0.75,-0.015263351478746967,-8.686145123420323,76524.0,0.6428571428571429,True,7.801550248887727e-16,True
relvol_30,relvol,-0.013389655521937771,-7.934462379269741,95676.0,0.75,-0.012970287884984694,-7.144035444707538,76524.0,0.7857142857142857,True,2.1140909053575696e-15,True
maxdu_250,maxdu,-0.014123314725501213,-7.907339052377966,82572.0,0.75,-0.012471391686371375,-6.709459964134511,76524.0,0.75,True,2.62948758400712e-15,True
ddarea_120,ddarea,0.013608276311840334,7.884522517913552,89852.0,0.75,0.0048860135887350276,2.6988373642009695,76524.0,0.6071428571428571,True,3.157404711938053e-15,True
x_bbw60_mdd60,x_bbw60,-0.014635335121835985,-7.857215214979854,79240.0,0.6428571428571429,-0.0068012731415884875,-3.7393621510547916,76524.0,0.6428571428571429,True,3.9276768110602824e-15,True
z_maxdu_90,z_maxdu,-0.014561162463256283,-7.828593148302952,77560.0,0.6785714285714286,-0.013583528676203327,-7.761319760197468,76524.0,0.6428571428571429,True,4.933593557358488e-15,True
ddarea_30,ddarea,0.012976450047322674,7.8218801038538075,94892.0,0.6428571428571429,0.01367997431329318,7.740949882240502,76524.0,0.6428571428571429,True,5.204016335982325e-15,True
maxdd_20,maxdd,0.012983588235718851,7.767385507822729,95452.0,0.75,0.018848229731832228,10.679204437730904,76524.0,0.7142857142857143,True,8.0122705328269e-15,True
