si,ti,mi,ai,so,to,mo,ao,agree_dir,n_pairs,dec,held,signal,target
-0.01001480321101043,-3.6341949432876026,-0.5906795250088652,0.5357142857142857,0.0036444826826246496,1.1527389648524484,0.7341737185385933,0.5,0.4642857142857143,28,0.3171923858904624,False,z_panelvol_60,signed
-0.016264279318328807,-5.7704582299616485,-0.6964204752503849,0.6071428571428571,0.003638539203731526,1.158285713642694,0.34092535365331506,0.5357142857142857,0.5,28,0.20072681708856113,False,zz_bbw_D120,signed
-0.017707312730917028,-6.2859896014422905,-0.6832521452737088,0.6785714285714286,0.0038371412051274277,1.2219090306517641,0.30276995244703936,0.4642857142857143,0.6428571428571429,28,0.19438610435680692,False,zz_bbw_W26,signed
-0.025708208518721215,-9.335792362818998,-0.28615089246980036,0.7142857142857143,0.001003686712948702,0.31660905868302125,0.47027953527264105,0.4642857142857143,0.4642857142857143,28,0.03391346405088848,False,zz_panelvol_D40,signed
-0.022135152223225818,-8.04849607827754,-0.36032363235696147,0.6428571428571429,0.007202291029821457,2.246701108072434,0.531041507181921,0.6071428571428571,0.39285714285714285,28,0.27914545602328866,False,zz_paneldisp_D40,signed
-0.01001480321101043,-3.6341949432876026,-0.5906795250088652,0.5357142857142857,0.0036444826826246496,1.1527389648524484,0.7341737185385933,0.5,0.4642857142857143,28,0.3171923858904624,False,zz_panelvol_D60,signed
0.022574518674378742,8.001174814785662,0.8222852573087606,0.7857142857142857,0.024385689143336116,7.647200578555491,0.12021519623190743,0.7857142857142857,0.5714285714285714,28,0.9557597172385175,True,zz_ppaneldisp_M3,signed
-0.016264279318328807,-5.7704582299616485,-0.6964204752503849,0.6071428571428571,0.003638539203731526,1.158285713642694,0.34092535365331506,0.5357142857142857,0.5,28,0.20072681708856113,False,z_bbw_120,signed
-0.010405088823030503,-3.60143369728473,-0.6545800934938113,0.4642857142857143,-0.004546560337988074,-1.4502534020965572,0.2653245678361134,0.42857142857142855,0.6071428571428571,28,0.40268779713755753,True,zz_tsexceed_D375,signed
0.01808780594915408,6.478878418845927,0.5174305540820533,0.7857142857142857,-0.009918567966969697,-3.2156960375255825,-0.5484679495483054,0.5714285714285714,0.5714285714285714,28,0.49633529596290676,False,zz_coex3_D120,signed
0.016312807049578906,5.883462345695001,0.5749189493055482,0.6785714285714286,-0.03370592882007238,-10.772786244474359,-0.7140405015810734,0.6071428571428571,0.6428571428571429,28,1.8310283318728016,False,zz_coex2_D150,signed
-0.009488161436442674,-3.712290224861734,0.07989986602020535,0.6071428571428571,0.007621766692480952,2.4407820681722985,0.4755085145212423,0.6428571428571429,0.4642857142857143,28,0.6574868666857011,False,cx2_s40,signed
-0.022313949948336353,-8.31344453385216,-0.630510914181343,0.6785714285714286,0.039385879636160706,12.54310593203776,0.702837923576482,0.6071428571428571,0.2857142857142857,28,1.5087736354001657,False,cx4_m375,signed
-0.03075055209937462,-11.358732344460517,-0.5366472681362298,0.75,0.026349214425641074,8.383475366542534,0.19771477728069367,0.6071428571428571,0.35714285714285715,28,0.7380643466461316,False,za_cx3_s25,signed
0.0032728671793230786,1.0886654295225007,0.31508512565918095,0.5,-0.016004486149069092,-5.072572694074706,-0.10327326959204841,0.7142857142857143,0.42857142857142855,28,4.659441327442157,False,zb_dts_60_750,signed
-0.0007346282317230341,-0.2435556735045425,0.2902922109358067,0.5357142857142857,-0.0075965213545916115,-2.4077145839313845,-0.09149821010616666,0.6785714285714286,0.5714285714285714,28,9.885684653888708,True,zb_ats_60_750,signed
0.026399773914746832,9.390604254102223,0.4117802169997704,0.75,-0.025051705296664194,-8.086501692176485,-0.5209819186352823,0.6785714285714286,0.5,28,0.8611268746251287,False,zb_cx1.5_s90,signed
0.011343297514553465,4.058408109100769,0.3769987073271782,0.75,-0.017756043867913754,-5.681178244161415,-0.5474740282979975,0.6428571428571429,0.4642857142857143,28,1.3998538568414713,False,zb_cx2_s90,signed
0.016312807049578906,5.883462345695001,0.5749189493055482,0.6785714285714286,-0.03370592882007238,-10.772786244474359,-0.7140405015810734,0.6071428571428571,0.6428571428571429,28,1.8310283318728016,False,zb_cx2_m150,signed
-0.015278576862927306,-5.490057918033373,-0.37810382040661433,0.6428571428571429,-0.012340783691070353,-3.8517718493504134,-0.4292582699643888,0.5357142857142857,0.32142857142857145,28,0.701590385175787,True,zb_cx3_x30,signed
0.01808780594915408,6.478878418845927,0.5174305540820533,0.7857142857142857,-0.009918567966969697,-3.2156960375255825,-0.5484679495483054,0.5714285714285714,0.5714285714285714,28,0.49633529596290676,False,zb_cx3_m120,signed
-0.002419251841769766,-0.8329250717951581,0.25491741511654914,0.5714285714285714,0.003333810133541705,1.0718125245416585,0.02373530487487402,0.5357142857142857,0.25,28,1.2868054532584057,False,zc_cx3_m50,signed
-0.0376367206032189,-13.231375441827186,-0.5327435522670027,0.75,-0.0002330396707512887,-0.07439326031410247,0.025310813053807984,0.5714285714285714,0.32142857142857145,28,0.005622488806336005,True,zc_cx4_m40,signed
0.010376256834506978,2.3139845714633065,0.41504831394183506,0.7142857142857143,0.03317115934758064,7.066641034773673,0.6739656668519682,0.7142857142857143,0.9285714285714286,28,3.053884248806769,True,zd_cx3_x375,signed
0.008480974399503632,3.0407244114456238,0.3009128253986467,0.6071428571428571,-0.03507839207750237,-10.340842682590365,-0.8199321702661437,0.7142857142857143,0.6071428571428571,28,3.4007826041933584,False,zd_cx2_m75_pl,signed
0.0045148003430354085,1.6712187037616142,0.37602802247534384,0.4642857142857143,-0.012444459123140092,-3.958837813271185,-0.8571837614618695,0.6071428571428571,0.42857142857142855,28,2.368832878880873,False,ra_cx2_x75,signed
0.0021449720727991202,0.7732577673169807,-0.24127517910027957,0.5714285714285714,-0.01386373844300884,-4.429919411882893,-0.4641862348971159,0.4642857142857143,0.4642857142857143,28,5.728903865076781,False,ra_cx2.5_m10,signed
0.010034610353688956,3.58908689867581,0.5735883319773379,0.6428571428571429,-0.018412960678247724,-5.878303325003041,-0.880495668450321,0.75,0.5357142857142857,28,1.6378269713034352,False,ra_cx2.5_m120,signed
-0.0026539665009761458,-0.968738634953709,-0.29401881857951945,0.4642857142857143,-0.005487292580007373,-1.7547131105696347,0.018408089203977105,0.5,0.6785714285714286,28,1.8113380093006028,True,ra_cx3_x40,signed
-0.019258582933994284,-7.45696782023738,-0.6571727281668933,0.6785714285714286,0.0009520072714820135,0.30508276728314876,0.20362479057842123,0.4642857142857143,0.5,28,0.04091244251519875,False,rc_cx3_s30,signed
0.005156921748361965,1.8670637572420081,0.6733820345225979,0.5,0.0018048396250456163,0.5706955806480268,0.03786662035729851,0.5714285714285714,0.7142857142857143,28,0.30566475217270983,True,rd_cx2_m375,signed
-0.000307804099663315,-0.10996355897068699,-0.44024199676422504,0.5714285714285714,0.0090883752069615,2.757124218343512,0.15389022615186734,0.6071428571428571,0.5357142857142857,28,25.073071880826255,False,ats_10_120_ph,signed
-0.024321649608747338,-8.80408622957818,-0.9201947605385956,0.6071428571428571,0.008934994763321083,2.741860772497793,0.22569917034243103,0.5714285714285714,0.4642857142857143,28,0.3114304768263452,False,cx2_x10_ph,signed
-0.04181248091242713,-15.045899286810998,-0.6423549338448846,0.8214285714285714,0.016235160249437088,4.879684564752813,0.40044169340369307,0.6428571428571429,0.39285714285714285,28,0.32431990084037504,False,cx2_s25_ph,signed
-0.027145831941430887,-9.74555974194115,-0.5566484797633874,0.7857142857142857,0.00965269418340722,2.9419625104704843,0.3753870323452539,0.5357142857142857,0.6071428571428571,28,0.30187722289663943,False,cx2.5_x20_ph,signed
-0.04005959015126182,-14.326505816204408,-0.7349985625701809,0.7857142857142857,0.035980318883708964,10.791776892211965,0.883623297581199,0.6071428571428571,0.32142857142857145,28,0.7532734799860001,False,cx3_m50_ph,signed
-0.0537247292247514,-19.617004932912312,-0.8092489550209622,0.8214285714285714,0.038688442243633436,11.608266228884165,0.9196962371101551,0.6785714285714286,0.21428571428571427,28,0.591745083848578,False,cx3_m60_ph,signed
-0.008037715384412713,-2.9382093473649156,-0.28582285060318297,0.5,0.009820658777436576,3.173648697753537,0.34276701089644634,0.6428571428571429,0.5,28,1.0801302162488087,False,dts_20_250_ch,signed
-0.0141152511959998,-5.358914666710049,-0.30288075918460916,0.42857142857142855,0.001497535114485301,0.4800906192750126,0.19723528317407327,0.5357142857142857,0.39285714285714285,28,0.08958728569748814,False,cx1.5_m5_ch,signed
-0.009015160709982727,-3.4135811120758035,-0.3134567459584354,0.42857142857142855,0.005115710940522732,1.6461988228562137,0.26912280656414644,0.5357142857142857,0.4642857142857143,28,0.4822498041814972,False,cx1.5_m10_ch,signed
-0.0037756909582846642,-1.4383065522089278,-0.11412174388812274,0.5,0.0010848864401651892,0.3469455262529905,0.20579306714779033,0.5357142857142857,0.5357142857142857,28,0.2412180669831179,False,cx1.5_m25_ch,signed
-0.006737758804152093,-2.5630621050794584,-0.12119399999470075,0.5357142857142857,0.004344779486310627,1.3915663416172743,0.263220741109784,0.5714285714285714,0.4642857142857143,28,0.5429311833136926,False,cx1.5_m30_ch,signed
-0.01474452973754339,-5.553982699951787,-0.4822240894128065,0.5714285714285714,0.009514608327943489,3.0210635812578865,0.40394421135652836,0.6071428571428571,0.4642857142857143,28,0.5439454432013466,False,cx1.5_x150_ch,signed
-0.014929933429509558,-5.754278855479207,-0.34821183380639886,0.4642857142857143,0.027379002547495746,8.763243891084725,0.41550284768475965,0.5714285714285714,0.32142857142857145,28,1.5229091448601575,False,cx2_s20_ch,signed
0.015174927546359357,4.126092951629791,0.2633471888090002,0.5714285714285714,0.04423844143025601,11.2468242284016,0.5186780336883774,0.7142857142857143,0.7142857142857143,28,2.7257806259452173,True,za_rch60_250_ph,signed
-0.004250232315187504,-1.3843025188774352,0.06970838723962172,0.5714285714285714,-0.0011559332249235304,-0.37317084335399653,0.30492931375680127,0.5,0.21428571428571427,28,0.2695731881327572,True,za_cx4_m750_ch,signed
0.006634324493263866,2.3855411171634198,0.4451057080410511,0.6428571428571429,0.0026217383980307943,0.8338612222387586,0.026107428804474857,0.5714285714285714,0.5714285714285714,28,0.34954804016552843,True,zb_cx2_m30_ch,signed
-0.008004421556129945,-2.7974098293277216,0.049437048707738705,0.5357142857142857,-0.0073069811908598615,-2.3089701626320247,-0.04941046079118416,0.5357142857142857,0.42857142857142855,28,0.8253957423131384,True,zb_cx2_s90_ch,signed
0.004507403743504975,1.5898187547292408,0.5809557708034413,0.5357142857142857,-0.006326803563805609,-2.0134997425654944,0.03294439339984537,0.4642857142857143,0.5,28,1.2664964082074939,False,zb_cx2.5_m10_ch,signed
-0.0016495931088988676,-0.567730997264546,0.03433140993197,0.5357142857142857,0.010275898425888962,3.2799918976650617,0.08567733455937586,0.5357142857142857,0.42857142857142855,28,5.777369763970597,False,zc_cx1.5_m50_ch,signed
-0.007661700550685505,-2.629488301136894,0.04394374604713352,0.5714285714285714,0.008322293992252452,2.657041875539792,-0.010710442955294986,0.5357142857142857,0.39285714285714285,28,1.0104786830163819,False,zc_cx1.5_m60_ch,signed
0.0065570698803807765,2.192599262459991,0.25430598523914677,0.5714285714285714,-0.00549481831124286,-1.734743898837238,-0.032331584677526115,0.4642857142857143,0.5357142857142857,28,0.7911814660062134,False,zc_cx2_s150_ch,signed
-0.008704497556696835,-3.016131559965734,-0.22824346414881824,0.4642857142857143,0.0005303920495218044,0.16960644762552113,0.040079766633141854,0.5,0.39285714285714285,28,0.05623310663127971,False,zc_bvr_120_ch,signed
0.0085451689848106,2.9554805329476825,0.47273424949003257,0.5714285714285714,0.0030592985316427283,0.9815667315839222,0.09154555025732325,0.5714285714285714,0.42857142857142855,28,0.3321174748544005,True,ra_cx1.5_x30_ch,signed
0.000952645069032941,0.33543521761077094,-0.07900894550486823,0.5,0.0008607852231065846,0.2736028803176048,-0.04710077957235634,0.5714285714285714,0.42857142857142855,28,0.815665338500877,True,ra_cx1.5_s75_ch,signed
0.017703759809150364,6.104864036435251,0.7441371186686309,0.6428571428571429,4.7958892931573155e-05,0.015447423210741168,0.13051789646548956,0.6071428571428571,0.4642857142857143,28,0.0025303468051945705,True,ra_cx2_x25_ch,signed
0.01803914741984242,6.376415233008507,0.42321860276434753,0.5357142857142857,0.00258586357431443,0.8243017721259208,0.04634644622249492,0.6071428571428571,0.5714285714285714,28,0.12927354038344213,True,ra_cx2_s60_ch,signed
0.0017508645523967113,0.622978535530424,0.5591899453380078,0.5357142857142857,-0.02000857846417245,-6.379855051764231,-0.14547817973644178,0.6785714285714286,0.5714285714285714,28,10.240890637319016,False,ra_cx2_m75_ch,signed
-0.0389134186355891,-13.654515692878388,-0.6709471572146382,0.6785714285714286,0.009856433657907292,3.136690768434898,0.3467927868318353,0.5357142857142857,0.5,28,0.22971820011682012,False,ra_bd5_75_ch,signed
0.016520974112562963,5.441229278418832,0.6617178031417758,0.6071428571428571,0.01895682699537198,6.120845952242726,0.43191147326311985,0.7142857142857143,0.4642857142857143,28,1.1249013116428324,True,rb_dts_5_750_ch,signed
0.009149616587432786,2.9798583045460805,0.624222789941981,0.6428571428571429,0.005227948594830147,1.6686022228271253,0.20749221288653502,0.5,0.42857142857142855,28,0.5599602572650857,True,rb_dts_60_750_ch,signed
0.00892069561090962,3.240628182798572,-0.04779434794014084,0.39285714285714285,-0.015291366070872415,-4.870774188559467,-0.5392348200994889,0.6785714285714286,0.35714285714285715,28,1.503033953235918,False,rb_pdm_50_ch,signed
-0.0015575672049737898,-0.5750884386074602,-0.5068549448520709,0.5357142857142857,0.0049674317300905674,1.5859617067019942,0.31873093465941804,0.5,0.32142857142857145,28,2.757770110180443,False,rb_bdd_60_ch,signed
-0.0010329199536636864,-0.3536504977201337,0.33034036752276746,0.4642857142857143,0.001296606516098189,0.4133725054148908,-0.2565092180713328,0.39285714285714285,0.5,28,1.1688729637870294,False,rc_ats_60_500_ch,signed
0.0038348506930005427,1.2704145920728729,0.3615222841525293,0.5714285714285714,0.00028630706003511357,0.09160738486577197,-0.20523522564516095,0.5357142857142857,0.4642857142857143,28,0.0721082593331211,True,rc_ats_120_750_ch,signed
0.002529338860258445,0.8971543620459427,0.4881004996999033,0.5,-0.0017160566767151428,-0.5526640581966982,-0.2833348756329403,0.5,0.35714285714285715,28,0.6160189166737804,False,rc_cx1.5_x180_ch,signed
-0.0024578440380011017,-0.8876516181109441,-0.11748292080121096,0.6071428571428571,-0.004433853262320188,-1.4141325294327147,-0.35334964411381153,0.4642857142857143,0.21428571428571427,28,1.5931166018062368,True,rc_pdd_75_ch,signed
0.01599952793071582,5.484296501040805,0.4302233760130491,0.6071428571428571,0.01461040464216989,4.643132508920225,0.6676350970025144,0.6785714285714286,0.5,28,0.8466231736447974,True,rd_dts_40_500_ch,signed
0.012793432284047926,4.360598105712726,0.45557240801312765,0.6071428571428571,0.011714062397806067,3.7198135364257676,0.5922527780821081,0.6428571428571429,0.4642857142857143,28,0.8530512205544739,True,rd_ats_40_500_ch,signed
-0.0003377401254764064,-0.11443362927920542,0.2312325912764277,0.5357142857142857,0.009281530173912901,2.9747737887544323,0.5654073128559887,0.6071428571428571,0.35714285714285715,28,25.9956256521089,False,rd_dts_60_500_ch,signed
0.004092850824869953,1.3877543514455761,0.31239009376918286,0.5,0.009768667199888257,3.124268089599257,0.41956732198293306,0.5714285714285714,0.42857142857142855,28,2.2513120469374237,True,rd_ats_60_500_ch,signed
0.032294090585315474,12.093384567665119,0.8562972024416181,0.7142857142857143,0.0007516087251290375,0.24282027366695716,0.30373783657656633,0.5357142857142857,0.6785714285714286,28,0.020078768876349285,True,hz500_sg1.5_v10_pl,signed
0.03233802056046217,11.634848229172757,0.836827764679279,0.6785714285714286,0.0014729396985175966,0.4724826005465329,0.42449445711642386,0.6428571428571429,0.75,28,0.04060926204106804,True,hz750_sg1_v20_pl,signed
0.011671424991394858,4.359697286198712,0.5551778092362583,0.5714285714285714,0.007413449717773729,2.376966013807714,0.6695844979365474,0.6071428571428571,0.5357142857142857,28,0.545213545291863,True,ts_sg1_v20_ol,signed
0.03590665492665704,12.695857690948777,0.9661634194361025,0.7857142857142857,0.0033496794567232473,1.0672698548879584,0.3784918690153339,0.5714285714285714,0.7142857142857143,28,0.08406441540762104,True,ra_ts_su1_v10_pl,signed
0.03203043291121636,11.536756131760644,0.5437671603505526,0.75,-0.011083226696926397,-3.5509855561198,-0.03481781419762789,0.5714285714285714,0.5357142857142857,28,0.3077975746010571,False,hz750_sd1_v60_pl,signed
0.0355783864799859,13.467999797404504,0.73440249951367,0.75,-0.013095907129104436,-4.186521867159093,-0.043794703377804056,0.5714285714285714,0.6071428571428571,28,0.3108495641621484,False,ts_sd1_v120_pl,signed
0.036469210718965146,12.799702864773892,0.9097739941204583,0.75,-0.008805938938597052,-2.828218543603343,-0.06478243156898517,0.5714285714285714,0.6071428571428571,28,0.2209597030089576,False,ra_ts_sd1_v60_pl,signed
0.03490777495393275,12.539267621520498,0.7270694249769123,0.75,-0.006863303866029684,-2.171150901668196,-0.017267856488664333,0.5,0.6785714285714286,28,0.17314814287414695,False,hz750_md_5_pl,signed
-0.012081799235892787,-4.261218805085374,-0.5022655284083173,0.6071428571428571,-0.0025443250426107388,-0.8203405679285419,0.021759015003315882,0.5357142857142857,0.5,28,0.1925131295650767,True,ra_ts_sg2.5_v250,signed
-0.010289781207043252,-3.625976897324323,-0.4611192371742373,0.6071428571428571,-0.004697813066324806,-1.5152427302629359,-0.07502914195876927,0.5714285714285714,0.4642857142857143,28,0.4178853790770322,True,ra_ts_sg2.5_v250_ch,signed
0.03103888893400351,11.019216123452026,0.8628814822591467,0.6071428571428571,-0.007148399864685144,-2.2881938061575826,0.01087474108412335,0.5357142857142857,0.7142857142857143,28,0.20765486224447993,False,ra_ts_mu_5_pl,signed
0.03357263237032879,11.216910427437165,0.5741295224096985,0.7142857142857143,-0.0038569219005059937,-1.2285024597489347,-0.04856107050516242,0.4642857142857143,0.75,28,0.10952235624026663,False,ra_hz750_md_5_pl,signed
0.03425845466944724,12.116428721337837,0.970336109147262,0.7857142857142857,-0.0122517391105149,-3.8861444572415387,-0.32815038976402255,0.6071428571428571,0.5357142857142857,28,0.32073348893620607,False,ra_ts_md_8_pl,signed
0.03453331605210727,12.279656573885772,0.951313202418456,0.7142857142857143,-0.004939385768166424,-1.5724976415929084,-0.08158987996225503,0.5,0.7142857142857143,28,0.128057135159384,False,ra_ts_fl_2_pl,signed
0.005278638741563193,1.969707839504265,0.3857429887454968,0.5714285714285714,0.03232051084955342,10.17513123288296,0.6753584945052074,0.6785714285714286,0.5357142857142857,28,5.1658073490959096,True,ts_dd0.02_ol,signed
0.01635948267024788,5.634134092737223,0.19065522471590157,0.6428571428571429,-0.013293878004455239,-4.2218298760476705,-0.5027718949227243,0.6428571428571429,0.5,28,0.7493307412562106,False,za_oc750_mu_20_pl,signed
0.01635948267024788,5.634134092737223,0.19065522471590157,0.6428571428571429,-0.013293878004455239,-4.2218298760476705,-0.5027718949227243,0.6428571428571429,0.5,28,0.7493307412562106,False,za_ep750_mu_20_pl,signed
0.011545145986084533,3.738362329781798,0.04655702940791418,0.5714285714285714,0.000521590223461009,0.16810186508774602,0.01729286706518881,0.4642857142857143,0.39285714285714285,28,0.044966712763114605,True,zb_oc750_fl_1_pl,signed
0.00965607600802661,3.134194046604157,0.26919602927452135,0.5714285714285714,-0.004760145246179039,-1.5341079818170296,-0.30200084162000795,0.6428571428571429,0.35714285714285715,28,0.4894744738218133,False,zb_ep750_fl_8_pl,signed
-0.015719434401074067,-5.680172815730411,-0.5138188091418112,0.6428571428571429,0.01246113074266865,4.00187760469682,0.6545471972586218,0.6071428571428571,0.4642857142857143,28,0.7045344806436528,False,zb_oc120_mu_20_pl,signed
-0.015719434401074067,-5.680172815730411,-0.5138188091418112,0.6428571428571429,0.01246113074266865,4.00187760469682,0.6545471972586218,0.6071428571428571,0.4642857142857143,28,0.7045344806436528,False,zb_ep120_mu_20_pl,signed
-0.00031272751416919556,-0.10204294313757765,0.22882290216569223,0.5,-0.016182011456003204,-5.125374944399008,-0.590891704717303,0.7142857142857143,0.2857142857142857,28,50.227627573313015,True,zb_oc750_mu_20_pl,signed
-0.00031272751416919556,-0.10204294313757765,0.22882290216569223,0.5,-0.016182011456003204,-5.125374944399008,-0.590891704717303,0.7142857142857143,0.2857142857142857,28,50.227627573313015,True,zb_ep750_mu_20_pl,signed
0.0021700291297714227,0.7102402994062332,-0.1038190895340261,0.5357142857142857,-0.0007116984556964148,-0.2293105150773792,-0.01228098138714927,0.5714285714285714,0.4642857142857143,28,0.3228632834113816,False,ra_oc750_fl_1_pl,signed
0.007447347145231922,2.4238216072582435,0.32932215417492217,0.6785714285714286,-0.008484742541114948,-2.745070777237719,-0.5302564773257332,0.6071428571428571,0.21428571428571427,28,1.1325382895413922,False,ra_oc750_fl_8_pl,signed
0.008184856628751326,2.67339094996226,0.17827578470276895,0.6071428571428571,-0.012974039093078553,-4.168822176568034,-0.42195325941744716,0.7142857142857143,0.39285714285714285,28,1.5593761835046556,False,ra_ep750_fl_8_pl,signed
-0.013753811706605869,-4.672917570273352,-0.6154085420491664,0.6428571428571429,-0.011651438468697895,-3.7537838134308146,-0.16519122891094992,0.6428571428571429,0.7142857142857143,28,0.8033062336280905,True,rb_ep750_fl_8_pl,signed
0.009191513097385171,2.970583796800119,0.18916046407347525,0.6071428571428571,-0.0023960282974109723,-0.7731514442200632,-0.1637231561019503,0.5357142857142857,0.35714285714285715,28,0.26026919188507447,False,zb_ep750_sg1_v10_pl,signed
0.0006573417831484442,0.23380439009767656,0.4519761459542155,0.42857142857142855,0.016797864378650638,4.711589465001853,0.597808410663877,0.5,0.21428571428571427,28,20.151843440721922,True,za_xsctop_r20_pv,signed
0.00623003933947146,2.213065923739457,0.024702266393650935,0.5,-0.007882600780163288,-2.5392962013144507,0.11434384244546099,0.6071428571428571,0.6071428571428571,28,1.1474110075418613,False,za_xsctop_r20_pd,signed
0.03128515445949284,11.854784337457984,0.8186742688552059,0.8214285714285714,0.016874768571485604,5.37082243942185,0.6046944486787328,0.6785714285714286,0.5,28,0.45305104559780734,True,zd_xsctop_r15_pd,signed
0.03393024185645171,12.905652981466112,0.8675718118196506,0.7142857142857143,0.0109538822703806,3.4794556045348215,0.14807243533543932,0.5357142857142857,0.25,28,0.26960709462215426,True,ze_xsctop_r15_pd,signed
0.025665097148843817,9.674842915542596,0.9826649409474673,0.6428571428571429,0.003943128622777496,1.2617309336530318,0.3358994962737926,0.39285714285714285,0.39285714285714285,28,0.13041358342119086,True,ze_xsctop_r20_pd,signed
0.01045171064875753,3.781801933218542,0.18421647644388522,0.6428571428571429,-0.001943454441129062,-0.6189289598209745,0.33736909059118575,0.5714285714285714,0.7142857142857143,28,0.16365980311777686,False,rb_xsctop_r20_pd,signed
0.01815505063211467,6.727135300756907,0.7639842773693787,0.6071428571428571,-0.0022819637396574582,-0.712258575506733,0.0378196416112257,0.5714285714285714,0.75,28,0.10587843765036105,False,rb_xsctop_r40_pd,signed
0.02908673880903425,11.012434178390874,0.7910943779796943,0.6785714285714286,0.007577694585537365,2.400174237967698,0.6748237650088598,0.6071428571428571,0.42857142857142855,28,0.21795129024947404,True,rc_xsctop_r15_pd,signed
0.019770192049905766,7.479665501776376,0.9393673410655847,0.6071428571428571,0.011353688611185894,3.6001072500479974,0.23714035982364667,0.6428571428571429,0.5357142857142857,28,0.48131928482537,True,rc_xsctop_r120_pd,signed
0.03284219360408667,12.320378607085946,0.9590420775231122,0.6785714285714286,0.0008278234281709268,0.2640695846811852,-0.019694417036505367,0.42857142857142855,0.17857142857142858,28,0.021433560859023287,True,rd_xsctop_r15_pd,signed
0.009533585064771836,3.728303837247912,0.9329459094589405,0.7142857142857143,-0.010580125001517516,-3.348785001124298,-0.9769114698964937,0.6785714285714286,0.5357142857142857,28,0.8982060334428752,False,eff_trail_5,signed
0.012731360591612659,5.027040588575683,0.9347957114747415,0.6785714285714286,-0.009955431249031558,-3.1822725766253432,-0.8715941017481098,0.6071428571428571,0.42857142857142855,28,0.6330310091104675,False,eff_trail_10,signed
0.011007590276660975,4.323613374613183,0.9770817576360005,0.6785714285714286,-0.007132570119762787,-2.2991475801856818,-0.4857079171662813,0.42857142857142855,0.32142857142857145,28,0.5317653039204454,False,eff_trail_15,signed
0.009468263505699771,3.723551783536332,0.8816665396940552,0.6785714285714286,-0.004153297339578069,-1.3370850320112486,-0.3578756414390654,0.5714285714285714,0.32142857142857145,28,0.3590886094086738,False,eff_trail_20,signed
-0.0006733819170719974,-0.26305152717123437,0.010474916227925363,0.4642857142857143,0.003968071360199199,1.2541244822671815,0.7236705377499523,0.6785714285714286,0.5,28,4.767600081070066,False,persist_ratio,signed
-0.0004146576397742357,-0.16203179311761864,0.035293034546362255,0.4642857142857143,0.004052995230500535,1.2815462320719726,0.7338393923126313,0.6785714285714286,0.5,28,7.909226994369556,False,persist_log,signed
-0.004005066645358964,-1.577075268405039,-0.9044852003139389,0.6071428571428571,0.005240958525112363,1.6585784628481763,0.7937422038593588,0.6785714285714286,0.5,28,1.0516799648539064,False,persist_diff,signed
-0.0035958005594392156,-1.4174732718343153,-0.8154049737877833,0.6071428571428571,0.007833635282033896,2.4825895919374177,0.8658371441642437,0.7142857142857143,0.39285714285714285,28,1.7514189800028914,False,ts_slope,signed
-0.003339669230889959,-1.312801217737206,-0.3711601009612879,0.6428571428571429,0.0020122868735832833,0.6335905911889379,0.12930496782274853,0.5714285714285714,0.5,28,0.48262492647669747,False,ts_curve,signed
-0.007135032745210946,-2.8034525407871476,-0.8796031960250073,0.6785714285714286,7.650515915087926e-05,0.024490502144032946,-0.3363731224200518,0.42857142857142855,0.32142857142857145,28,0.008735836183321495,False,ts_disp,signed
-0.1861259621093625,-23.76277560905678,-0.8401011045361242,0.9285714285714286,-0.22821933028745822,-30.270887874407826,-0.9259269495247194,0.9642857142857143,0.8928571428571429,28,1.2738784547908868,True,z_paneldisp_40,range_vol
-0.12639491783878065,-11.698441643229048,-0.8390099374354231,0.8928571428571429,-0.2121499023681661,-28.173355827618582,-0.9610259864281663,0.9642857142857143,0.8571428571428571,28,2.4082998989805677,True,z_panelvol_40,range_vol
-0.2812919995834009,-43.40716108775963,-0.7216912088596812,1.0,-0.2928000128702497,-41.78857836384335,-0.9467821156749818,1.0,1.0,28,0.9627116198489952,True,z_panelvol_60,range_vol
-0.06555841903994986,-8.201363987132321,-0.7314028938974287,0.6785714285714286,-0.12947324906203472,-17.068408606054902,-0.9420060319411855,0.7857142857142857,0.6785714285714286,28,2.081167063531711,True,zz_bbw_D120,range_vol
-0.09118296120603597,-11.549582068285954,-0.8480943708145727,0.7142857142857143,-0.14272955566972612,-18.85187375673816,-0.9820304563162849,0.7857142857142857,0.6428571428571429,28,1.6322559245241957,True,zz_bbw_W26,range_vol
-0.12639491783878065,-11.698441643229048,-0.8390099374354231,0.8928571428571429,-0.2121499023681661,-28.173355827618582,-0.9610259864281663,0.9642857142857143,0.8571428571428571,28,2.4082998989805677,True,zz_panelvol_D40,range_vol
-0.1861259621093625,-23.76277560905678,-0.8401011045361242,0.9285714285714286,-0.22821933028745822,-30.270887874407826,-0.9259269495247194,0.9642857142857143,0.8928571428571429,28,1.2738784547908868,True,zz_paneldisp_D40,range_vol
-0.2812919995834009,-43.40716108775963,-0.7216912088596812,1.0,-0.2928000128702497,-41.78857836384335,-0.9467821156749818,1.0,1.0,28,0.9627116198489952,True,zz_panelvol_D60,range_vol
-0.3068421524419467,-42.691710626616484,-0.9198323589313805,1.0,-0.2908423706619605,-42.40835020206333,-0.9308369766165097,0.9642857142857143,0.9642857142857143,28,0.993362635968574,True,zz_ppaneldisp_M3,range_vol
