budget,min_votes,control,draw,median_year_pct,worst_year_pct,max_dd_pct,worst_day_pct,dip95_pct,profit_factor,sortino,position_days,trades_per_year,spread_paid_pct_yr,zero_cost_median
team2,6,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,6,random,0,7.1280790434525105,4.241143920749354,2.871905865155771,1.0536293568453567,4.999102565735106,1.4530669231112983,3.285863666706892,,,,
team2,6,random,1,7.366376657832952,4.528278992991964,2.674811542948575,0.9440521708759299,4.92000702881068,1.488609826747115,3.461271559225438,,,,
team2,6,random,2,7.79220103745636,5.664410008554314,2.560983784288265,0.9856070098587394,5.2878988336626,1.4688102042702287,3.5236372511498875,,,,
team2,6,random,3,8.190954797890006,5.5429083176373375,2.398675769707431,0.9287124014268462,5.08813615492107,1.5079474270700615,3.6926278161595194,,,,
team2,6,random,4,6.780899507878899,5.548187402986505,2.46325884547203,1.0611357055882484,4.929502705661467,1.4815124697296342,3.503911871929554,,,,
team2,12,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,12,random,0,6.343907660260885,4.00937220979018,3.0699149748102563,1.1017686514144347,4.970555522168884,1.4498343806953993,3.2300765547263,,,,
team2,12,random,1,5.9534200678264355,4.1956752291761985,2.632237414148449,0.954767340811496,5.471188004429859,1.431676002287576,3.1458583907946163,,,,
team2,12,random,2,7.066288460743824,5.070142117636243,2.398496997836453,1.0028874790603042,5.346063014773997,1.447346993914335,3.3488473958503935,,,,
team2,12,random,3,9.204638585406249,4.92684875312224,2.827609217970874,0.8951077479283674,4.924210905991031,1.5420710159791347,3.918913374718567,,,,
team2,12,random,4,6.43842933969434,5.345399160428037,2.603144020000684,0.9751447646226665,5.180552289159012,1.4513792745556802,3.3199377526960925,,,,
team2,20,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,20,random,0,6.034215270590187,3.653726099799217,3.2081211010717325,1.111418965089354,4.876333147794504,1.4358404421118922,3.073323522756483,,,,
team2,20,random,1,6.285802002366832,5.0388104652443815,2.6329899463375597,0.9543804759072197,5.171556013932548,1.456742599708648,3.368488122741106,,,,
team2,20,random,2,6.536037203616541,4.585423645551977,2.6071273604855776,1.04754328340446,5.126090211949235,1.454227086484045,3.4087743125509045,,,,
team2,20,random,3,7.6192019449265835,3.1885620170695055,2.622238086857827,0.8567695300914304,5.063726252350409,1.4703849012491297,3.4535319849465256,,,,
team2,20,random,4,5.2471412821948675,4.463609639654745,2.6081896221528886,1.0455808048743478,5.207667501862715,1.4224750871717498,3.0984693734235282,,,,
team2,36,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,36,random,0,5.489038257583108,3.366228252205553,3.21059752293716,1.085169862626172,4.8716485608281035,1.4153202750578258,2.947459169618083,,,,
team2,36,random,1,4.945482371026438,3.305016704284597,2.994623835060615,1.0559288880646363,5.235121124325871,1.4009997799683844,2.8771562330647225,,,,
team2,36,random,2,6.712156649724321,4.678671307368222,2.692719967955867,0.8977522105433073,5.250924319555838,1.4383918891721543,3.3065311173854894,,,,
