budget,structure,draw,median_year_pct,total_return_pct
team2,NO_CUT_SLICE_BALANCED,1,-0.21782832422308143,-0.12209563859578665
team2,NO_CUT,2,-0.17819221293923962,-2.1466936873676103
team2,NO_CUT_SLICE_BALANCED,2,-0.20661709551670937,-1.8348214495177682
team2,NO_CUT,3,-0.24890970706992632,-0.686758893456535
team2,NO_CUT_SLICE_BALANCED,3,-0.38634612245009,-1.415540525800368
team2,NO_CUT,4,-0.3399174006581668,-1.1473463532159274
team2,NO_CUT_SLICE_BALANCED,4,-0.17423174830108865,-1.096381706659392
team2,NO_CUT,5,0.23114654662320727,-0.8713408380666919
team2,NO_CUT_SLICE_BALANCED,5,0.05437307129214315,-0.9928365373158277
team2,NO_CUT,6,-0.3884364750892875,-2.2630314005647083
team2,NO_CUT_SLICE_BALANCED,6,-0.1271339419220454,-0.8982438734370042
team2,NO_CUT,7,-0.3386658536525264,-0.9363004136144478
team2,NO_CUT_SLICE_BALANCED,7,-0.032056206466361384,-0.07491858760198893
team2,NO_CUT,8,-0.20390210816838017,-1.9834761691424694
team2,NO_CUT_SLICE_BALANCED,8,-0.2625454158006723,-0.9317284146092976
team2,NO_CUT,9,-0.18664030548584135,-0.48393282358784095
team2,NO_CUT_SLICE_BALANCED,9,-0.10704696658553417,-0.06524631110835499
team2,NO_CUT,10,-0.6312434704693024,-2.2071618455150905
team2,NO_CUT_SLICE_BALANCED,10,-0.3894896630282989,-2.7223749101128525
team2,NO_CUT,11,-0.3682752075280348,-0.7772255038398836
team2,NO_CUT_SLICE_BALANCED,11,-0.25005789436906173,-0.8494562580336815
team2,NO_CUT,12,-0.26981525905656684,-1.4505558842587558
team2,NO_CUT_SLICE_BALANCED,12,-0.15653290749146193,-1.6566858364476935
team2,NO_CUT,13,-0.08180777539822184,-1.0408417034840414
team2,NO_CUT_SLICE_BALANCED,13,-0.10550149968614378,-0.8563094957461261
team2,NO_CUT,14,-0.521071450055914,-1.2276044860793476
team2,NO_CUT_SLICE_BALANCED,14,-0.29019821139587015,-1.2008207541211668
team2,NO_CUT,15,-0.23759821642802703,-1.368789848291029
team2,NO_CUT_SLICE_BALANCED,15,-0.38709275038038454,-1.669402564783332
team2,NO_CUT,16,0.02087907006854173,-0.2802025281188404
team2,NO_CUT_SLICE_BALANCED,16,-0.31420845389169116,-1.2732830430282998
team2,NO_CUT,17,-0.30924721317632675,-1.5318905054580254
team2,NO_CUT_SLICE_BALANCED,17,-0.06816084668222379,-0.3079139491715971
team2,NO_CUT,18,-0.7276147865531601,-2.9475459240877147
team2,NO_CUT_SLICE_BALANCED,18,-0.3988247709187406,-1.9391116430056976
team2,NO_CUT,19,-0.09892376507194721,-0.7656232961865783
team2,NO_CUT_SLICE_BALANCED,19,-0.030633778723265094,-0.5496335087705729
team2,NO_CUT,20,-0.3577274387149717,-1.524258187508977
team2,NO_CUT_SLICE_BALANCED,20,-0.0973401832705661,-0.03930289086683425
team2,NO_CUT,21,-0.11208509186470583,-1.3333413880579235
team2,NO_CUT_SLICE_BALANCED,21,-0.28084363628466164,-0.7173353473747599
team2,NO_CUT,22,-0.37040614873643624,-2.8331738540447704
team2,NO_CUT_SLICE_BALANCED,22,0.08655311606332088,-0.714628033271216
team2,NO_CUT,23,-0.047040318456670116,-0.9452536471569308
team2,NO_CUT_SLICE_BALANCED,23,-0.3862627578471333,-2.0505863340646084
team2,NO_CUT,24,0.03080722838308783,-1.0902758203787144
team2,NO_CUT_SLICE_BALANCED,24,-0.05851058370535569,-1.5260278509649816
