c1,c2,vol,base,exit_ind,slice,mode,crosses_label,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,ulcer_R,calmar,n_blind,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,ip1,risk1,stage,stage_w1,cheap_gain_R,base_R_w1w2,final_R_w1w2,cheap_ip,cheap_risk,cheap_ip_w1,cheap_risk_w1,cheap_gain_R_w1,resumed
adx_dmi_signals,laguerre_filter_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,A,False,0.0522127678340771,7.100936425434499,1.1955309896276958,0.375,1.1760049152068,6.582430703185473,9.22612433172737,3.6059172278421423,0.7696554013493355,136,74,62,32,1.0,0.05,2.8,1.0,1.45,"{""base"": {""ma_length"": 20}, ""c1"": {""adx_smoothing"": 140, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""alpha"": 0.246569}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 11}}","{""base"": {""ma_length"": 20}, ""c1"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 26}, ""c2"": {""alpha"": 0.2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 33, ""atr_mult"": 1.25, ""be_pct"": 0.05, ""tp_mult"": 1.5, ""trail_arm"": 1.0, ""trail_mult"": 1.4}",full,full,,0.0495819903366164,0.4566169394533669,,,,,,False
adx_dmi_signals,mama_fama_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,A,False,0.0326552776424397,7.1188505260518635,1.1214451117568436,0.3761467889908257,0.7543940919446063,4.905827182219341,17.272407842232617,8.566473494445503,0.4121515998855482,218,70,148,3,1.0,0.01,1.3,1.0,1.2,"{""base"": {""ma_length"": 25}, ""c1"": {""adx_smoothing"": 11, ""adx_threshold"": 25, ""di_length"": 7}, ""c2"": {""fast_limit"": 0.5, ""slow_limit"": 0.216438}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 132}}","{""base"": {""ma_length"": 200}, ""c1"": {""adx_smoothing"": 11, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""fast_limit"": 0.936909, ""slow_limit"": 0.05}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 46, ""atr_mult"": 1.15, ""be_pct"": 0.01, ""tp_mult"": 2.55, ""trail_arm"": 1.9, ""trail_mult"": 0.5}",full,full,,0.0979635210428372,0.5396389648958683,,,,,,False
adx_dmi_signals,price_momentum_oscillator_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,A,True,0.1380805685628072,19.88360187304424,1.5623004396042677,0.4236111111111111,2.969296578225842,16.251674832141447,6.519612594338121,2.49690808416444,3.0498134030712056,144,84,60,32,1.0,0.01,2.3,1.05,1.45,"{""base"": {""ma_length"": 20}, ""c1"": {""adx_smoothing"": 61, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""s1"": 12, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 11}}","{""base"": {""ma_length"": 20}, ""c1"": {""adx_smoothing"": 17, ""adx_threshold"": 25, ""di_length"": 40}, ""c2"": {""s1"": 152, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 35, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 1.7, ""trail_arm"": 1.0, ""trail_mult"": 1.4}",full,full,,0.0538423158431019,0.4840973484510847,,,,,,False
aroon_signals,adx_dmi_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,A,True,0.150145919646801,19.218677714790537,1.4845928871116372,0.359375,2.542887864665604,127.3858087627067,12.340220152351655,4.875071106687714,1.5574015274863686,128,76,52,50,1.05,0.05,2.55,1.0,0.6,"{""base"": {""ma_length"": 200}, ""c1"": {""length"": 6}, ""c2"": {""adx_smoothing"": 11, ""adx_threshold"": 25, ""di_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 132, ""hline"": 0, ""lookback"": 5}}","{""base"": {""ma_length"": 200}, ""c1"": {""length"": 20}, ""c2"": {""adx_smoothing"": 11, ""adx_threshold"": 25, ""di_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 41, ""atr_mult"": 1.0, ""be_pct"": 0.09, ""tp_mult"": 3.0, ""trail_arm"": 1.95, ""trail_mult"": 0.5}",full,full,,0.0625037267641078,0.4346963496929141,,,,,,False
aroon_signals,adx_dmi_signals,waddah_attar_explosion_volume_signals,frama_baseline,adx_dmi_exit,trend,A,False,0.0442217216803121,11.762977966963044,1.1675781083999497,0.4097744360902255,0.97572963184061,5.819345564664297,12.85860162237184,6.179423906236443,0.9147944941771436,266,220,46,50,1.0,0.05,2.2,1.0,0.85,"{""base"": {""length"": 10}, ""c1"": {""length"": 25}, ""c2"": {""adx_smoothing"": 26, ""adx_threshold"": 25, ""di_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 87, ""bbStd"": 2, ""fastEma"": 16, ""sensitivity"": 122, ""slowEma"": 21}}","{""base"": {""length"": 12}, ""c1"": {""length"": 4}, ""c2"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 61}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 200, ""sensitivity"": 150, ""slowEma"": 173}}","{""atr_len"": 49, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 1.9, ""trail_mult"": 1.15}",full,full,,-0.0201022288875228,0.2954746876239117,,,,,,False
aroon_signals,aroon_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,trend,A,True,0.1186027233799315,18.50202484726932,1.4284164312211771,0.4102564102564102,2.337834260148441,18.711930335454426,13.902133945273537,6.213143422845152,1.3308766064334792,156,94,62,4,1.0,0.05,2.75,1.3,1.25,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 3, ""fma_weighting"": 12}, ""c1"": {""length"": 25}, ""c2"": {""length"": 25}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 57, ""bbStd"": 6, ""fastEma"": 5, ""sensitivity"": 23, ""slowEma"": 32}}","{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 17, ""fma_weighting"": 8}, ""c1"": {""length"": 250}, ""c2"": {""length"": 25}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 13, ""fastEma"": 87, ""sensitivity"": 35, ""slowEma"": 32}}","{""atr_len"": 30, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.5, ""trail_arm"": 1.0, ""trail_mult"": 1.45}",full,full,,0.0326839947957117,0.190787311060132,,,,,,False
aroon_signals,aroon_signals,waddah_attar_explosion_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,A,False,0.1851759935246221,19.628655313609947,2.4489613443243723,0.5660377358490566,5.151586521473199,15.947896479746348,4.9549076339858935,1.3349592365628355,3.961457359765151,106,78,28,5,1.0,0.01,1.65,1.5,1.3,"{""base"": {""mci_length"": 40}, ""c1"": {""length"": 25}, ""c2"": {""length"": 164}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 13, ""fastEma"": 132, ""sensitivity"": 15, ""slowEma"": 49}}","{""base"": {""mci_length"": 61}, ""c1"": {""length"": 2}, ""c2"": {""length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 25, ""bbStd"": 2, ""fastEma"": 132, ""sensitivity"": 35, ""slowEma"": 14}}","{""atr_len"": 47, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.85, ""trail_arm"": 1.0, ""trail_mult"": 1.15}",full,full,,0.01117647854151,0.1713591690344277,,,,,,False
aroon_signals,aroon_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.048224146432753,-6.2691390362579025,0.78806932013406,0.3538461538461538,-1.5117509144001473,-4.4905627781441195,14.786067751975144,5.925211880082805,-0.4239896057165342,130,78,52,21,1.0,0.05,2.95,2.0,1.2,"{""base"": {""length"": 132}, ""c1"": {""length"": 2}, ""c2"": {""length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 11, ""bbStd"": 2, ""fastEma"": 87, ""sensitivity"": 15, ""slowEma"": 21}}","{""base"": {""length"": 87}, ""c1"": {""length"": 2}, ""c2"": {""length"": 20}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 57, ""sensitivity"": 281, ""slowEma"": 32}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.0, ""trail_arm"": 2.0, ""trail_mult"": 1.7}",full,full,,0.0116994960448627,0.2808786464037478,,,,,,False
aroon_signals,bears_bulls_impulse_signals,fractal_dimension_volume_signals,kama_baseline,adx_dmi_exit,trend,A,False,0.0015856352808677,0.2980994328031405,1.0061067673482345,0.3936170212765957,0.0406407505700191,0.2264454521071525,12.67487240915096,5.930931125950605,0.0235189296728478,188,100,88,2,1.0,0.02,1.1,1.6,1.6,"{""base"": {""fast_length"": 2, ""length"": 12, ""slow_length"": 56}, ""c1"": {""length"": 13}, ""c2"": {""length"": 86}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 3}}","{""base"": {""fast_length"": 13, ""length"": 5, ""slow_length"": 85}, ""c1"": {""length"": 6}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 24}}","{""atr_len"": 50, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 1.25, ""trail_mult"": 1.1}",full,full,,-0.0385798403428042,0.7898800446190156,,,,,,False
aroon_signals,bears_bulls_impulse_signals,vertical_horizontal_filter_volume_signals,kama_baseline,adx_dmi_exit,trend,A,False,-0.065860799091009,-7.244687900010998,0.8080945331905077,0.2636363636363636,-1.4295050068286066,-12.99334584716328,12.262477509319549,6.238345993091201,-0.590801320084379,110,62,48,3,1.15,0.01,2.65,1.55,0.5,"{""base"": {""fast_length"": 2, ""length"": 8, ""slow_length"": 16}, ""c1"": {""length"": 25}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 52, ""vhf_threshold"": 0.35}}","{""base"": {""fast_length"": 20, ""length"": 12, ""slow_length"": 197}, ""c1"": {""length"": 9}, ""c2"": {""length"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 4, ""vhf_threshold"": 0.655836}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 0.5}",full,full,,0.0030077182970657,0.4311029373458961,,,,,,False
aroon_signals,center_of_gravity_signals,waddah_attar_explosion_volume_signals,hma_baseline,adx_dmi_exit,trend,A,False,-0.0036455412798737,-0.8895120722891919,0.986306193369096,0.3852459016393442,-0.0959260854651962,-0.4430365829981174,11.476560401166898,6.751520094897281,-0.0775068523317098,244,180,64,8,1.0,0.01,1.45,1.8,0.55,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 31}, ""c2"": {""length"": 10, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 3, ""bbStd"": 13, ""fastEma"": 7, ""sensitivity"": 15, ""slowEma"": 32}}","{""base"": {""ma_length"": 37}, ""c1"": {""length"": 25}, ""c2"": {""length"": 4, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 2, ""bbStd"": 2, ""fastEma"": 16, ""sensitivity"": 80, ""slowEma"": 32}}","{""atr_len"": 22, ""atr_mult"": 1.05, ""be_pct"": 0.12, ""tp_mult"": 1.55, ""trail_arm"": 1.0, ""trail_mult"": 0.5}",full,full,,0.0285457041027217,0.203251633613323,,,,,,False
