slice,c1,base,survivors,combos_in_core,survival_rate_pct,base_rate_pct,enrichment
chop,adx_dmi_signals,frama_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,adx_dmi_signals,super_smoother_2pole_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,adx_dmi_signals,t3_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,center_of_gravity_signals,hma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,didi_index_signals,t3_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,donchian_breakout_signals,alma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,ehlers_reverse_ema_signals,hma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,fx_sniper_ergodic_cci_signals,alma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,glitch_index_signals,alma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,glitch_index_signals,wma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,halftrend_signals,hma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,j_tpo_signals,sma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,j_tpo_signals,super_smoother_2pole_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,kalman_filter_signals,kama_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,laguerre_filter_signals,tma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,linreg_slope_signals,hma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,price_momentum_oscillator_signals,super_smoother_2pole_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,relative_vigor_index_signals,alma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,rex_oscillator_signals,super_smoother_2pole_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,ssl_channel_signals,hma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,vortex_signals,hma_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,waddah_attar_explosion_signals,t3_baseline,1,18252,0.005478851632697786,1.5810841944964233,0.0034652497645407208
chop,adx_dmi_signals,ema_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,kama_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,mcginley_dynamic_index,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,rma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,sma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,tma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,adx_dmi_signals,wma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,bears_bulls_impulse_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,bears_bulls_impulse_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,bears_bulls_impulse_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,chandelier_exit_signals,t3_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,ehlers_reverse_ema_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,fx_sniper_ergodic_cci_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,fx_sniper_ergodic_cci_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,fx_sniper_ergodic_cci_signals,super_smoother_2pole_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,glitch_index_signals,tma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,halftrend_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,hieken_ashi_smoothed_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,hieken_ashi_smoothed_signals,super_smoother_2pole_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,ichimoku_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,j_tpo_signals,ema_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,j_tpo_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,kalman_filter_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,kuskus_starlight_signals,frama_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,kuskus_starlight_signals,super_smoother_2pole_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,parabolic_sar_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,parabolic_sar_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,parabolic_sar_signals,super_smoother_2pole_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,price_momentum_oscillator_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,relative_vigor_index_signals,ema_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,relative_vigor_index_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,relative_vigor_index_signals,lsma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,rex_oscillator_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,volatility_quality_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,vortex_signals,alma_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,vortex_signals,t3_baseline,0,18252,0.0,1.5810841944964233,0.0
chop,waddah_attar_explosion_signals,hma_baseline,0,18252,0.0,1.5810841944964233,0.0
trend,center_of_gravity_signals,t3_baseline,4875,18252,26.70940170940171,5.841570341899073,4.572298225671726
trend,polychromatic_momentum_signals,tma_baseline,3848,18252,21.082621082621085,5.841570341899073,3.6090673994635494
trend,center_of_gravity_signals,mcginley_dynamic_index,3746,18252,20.52377821608591,5.841570341899073,3.5134008519725715
trend,schaff_trend_cycle_signals,kama_baseline,3603,18252,19.740302432610125,5.841570341899073,3.379280104019534
trend,polychromatic_momentum_signals,ema_baseline,3595,18252,19.696471619548543,5.841570341899073,3.3717768453927905
trend,polychromatic_momentum_signals,sma_baseline,3503,18252,19.192417269340346,5.841570341899073,3.285489371185242
trend,bears_bulls_impulse_signals,t3_baseline,3470,18252,19.01161516546132,5.841570341899073,3.254538429349926
trend,trend_direction_force_index_signals,ema_baseline,3463,18252,18.973263204032435,5.841570341899073,3.2479730780515252
trend,polychromatic_momentum_signals,wma_baseline,3429,18252,18.786982248520708,5.841570341899073,3.216084228887866
trend,volatility_quality_signals,sma_baseline,3425,18252,18.76506684198992,5.841570341899073,3.212332599574495
trend,hieken_ashi_smoothed_signals,sma_baseline,3422,18252,18.748630287091824,5.841570341899073,3.2095188775894656
trend,hieken_ashi_smoothed_signals,tma_baseline,3419,18252,18.732193732193732,5.841570341899073,3.2067051556044373
trend,ehlers_reverse_ema_signals,rma_baseline,3334,18252,18.26649134341442,5.841570341899073,3.126983032695289
trend,schaff_trend_cycle_signals,mcginley_dynamic_index,3307,18252,18.11856234933158,5.841570341899073,3.10165953483003
trend,ehlers_reverse_ema_signals,mcginley_dynamic_index,3290,18252,18.025421871575716,5.841570341899073,3.0857151102482008
trend,schaff_trend_cycle_signals,sma_baseline,3274,18252,17.93776024545255,5.841570341899073,3.070708592994714
trend,ehlers_reverse_ema_signals,ema_baseline,3268,18252,17.904887135656367,5.841570341899073,3.0650811490246563
trend,center_of_gravity_signals,ema_baseline,3258,18252,17.850098619329387,5.841570341899073,3.055702075741227
trend,center_of_gravity_signals,wma_baseline,3230,18252,17.696690773613852,5.841570341899073,3.029440670547626
trend,ehlers_reverse_ema_signals,tma_baseline,3230,18252,17.696690773613852,5.841570341899073,3.029440670547626
trend,ehlers_reverse_ema_signals,sma_baseline,3229,18252,17.691211921981154,5.841570341899073,3.028502763219283
trend,center_of_gravity_signals,sma_baseline,3168,18252,17.357001972386588,5.841570341899073,2.9712904161903646
trend,qqe_mod_signals,rma_baseline,3160,18252,17.313171159325005,5.841570341899073,2.963787157563621
trend,relative_vigor_index_signals,sma_baseline,3145,18252,17.23098838483454,5.841570341899073,2.9497185476384775
trend,dspo_signals,sma_baseline,3109,18252,17.03374972605742,5.841570341899073,2.9159538838181325
trend,bears_bulls_impulse_signals,wma_baseline,3092,18252,16.940609248301556,5.841570341899073,2.9000094592363026
trend,polychromatic_momentum_signals,mcginley_dynamic_index,3053,18252,16.726934034626343,5.841570341899073,2.863431073430929
trend,ssl_channel_signals,sma_baseline,3011,18252,16.496822266053034,5.841570341899073,2.8240389656405265
trend,fisher_transform_signals,rma_baseline,2997,18252,16.420118343195266,5.841570341899073,2.810908263043726
trend,center_of_gravity_signals,tma_baseline,2973,18252,16.28862590401052,5.841570341899073,2.7883984871634957
trend,fisher_transform_signals,mcginley_dynamic_index,2953,18252,16.179048871356564,5.841570341899073,2.7696403405966374
trend,bears_bulls_impulse_signals,tma_baseline,2952,18252,16.173570019723865,5.841570341899073,2.7687024332682943
trend,polychromatic_momentum_signals,t3_baseline,2949,18252,16.157133464825773,5.841570341899073,2.765888711283266
trend,j_tpo_signals,kama_baseline,2938,18252,16.096866096866098,5.841570341899073,2.7555717306714937
trend,bears_bulls_impulse_signals,mcginley_dynamic_index,2927,18252,16.03659872890642,5.841570341899073,2.745254750059721
trend,schaff_trend_cycle_signals,tma_baseline,2916,18252,15.976331360946746,5.841570341899073,2.7349377694479493
trend,schaff_trend_cycle_signals,ema_baseline,2913,18252,15.959894806048652,5.841570341899073,2.7321240474629205
trend,j_tpo_signals,sma_baseline,2903,18252,15.905106289721674,5.841570341899073,2.7227449741794914
trend,qqe_mod_signals,mcginley_dynamic_index,2882,18252,15.790050405435021,5.841570341899073,2.7030489202842904
trend,relative_vigor_index_signals,tma_baseline,2824,18252,15.47227701073855,5.841570341899073,2.648650295240401
trend,schaff_trend_cycle_signals,wma_baseline,2796,18252,15.318869165023012,5.841570341899073,2.622388890046799
trend,parabolic_sar_signals,sma_baseline,2778,18252,15.22024983563445,5.841570341899073,2.6055065581366263
trend,relative_vigor_index_signals,rma_baseline,2740,18252,15.012053473591935,5.841570341899073,2.5698660796595956
trend,relative_vigor_index_signals,wma_baseline,2737,18252,14.995616918693841,5.841570341899073,2.5670523576745667
trend,coral_signals,mcginley_dynamic_index,2723,18252,14.918912995836072,5.841570341899073,2.553921655077766
trend,kalman_filter_signals,sma_baseline,2723,18252,14.918912995836072,5.841570341899073,2.553921655077766
trend,laguerre_filter_signals,sma_baseline,2655,18252,14.546351084812622,5.841570341899073,2.4901439567504475
trend,center_of_gravity_signals,kama_baseline,2641,18252,14.469647161954855,5.841570341899073,2.477013254153647
trend,vortex_signals,tma_baseline,2640,18252,14.464168310322156,5.841570341899073,2.476075346825304
trend,ehlers_reverse_ema_signals,wma_baseline,2634,18252,14.43129520052597,5.841570341899073,2.4704479028552466
trend,fisher_transform_signals,sma_baseline,2626,18252,14.387464387464387,5.841570341899073,2.4629446442285032
trend,coral_signals,rma_baseline,2613,18252,14.316239316239315,5.841570341899073,2.450751848960045
trend,trend_direction_force_index_signals,mcginley_dynamic_index,2537,18252,13.899846592154287,5.841570341899073,2.3794708920059837
trend,j_tpo_signals,t3_baseline,2535,18252,13.88888888888889,5.841570341899073,2.3775950773492975
trend,volatility_quality_signals,tma_baseline,2516,18252,13.78479070786763,5.841570341899073,2.359774838110782
trend,volatility_quality_signals,t3_baseline,2510,18252,13.751917598071445,5.841570341899073,2.3541473941407247
trend,qqe_mod_signals,ema_baseline,2491,18252,13.647819417050187,5.841570341899073,2.336327154902209
trend,ehlers_reverse_ema_signals,t3_baseline,2485,18252,13.614946307254,5.841570341899073,2.330699710932152
trend,rex_oscillator_signals,tma_baseline,2483,18252,13.603988603988604,5.841570341899073,2.3288238962754657
trend,ssl_channel_signals,mcginley_dynamic_index,2481,18252,13.593030900723207,5.841570341899073,2.32694808161878
trend,schaff_trend_cycle_signals,t3_baseline,2480,18252,13.58755204909051,5.841570341899073,2.326010174290437
trend,center_of_gravity_signals,rma_baseline,2455,18252,13.450580758273064,5.841570341899073,2.3025624910818636
trend,kalman_filter_signals,t3_baseline,2437,18252,13.351961428884508,5.841570341899073,2.2856801591716915
trend,qqe_mod_signals,sma_baseline,2426,18252,13.29169406092483,5.841570341899073,2.2753631785599193
trend,bears_bulls_impulse_signals,sma_baseline,2412,18252,13.214990138067062,5.841570341899073,2.2622324759631187
trend,parabolic_sar_signals,tma_baseline,2395,18252,13.121849660311199,5.841570341899073,2.2462880513812893
trend,kalman_filter_signals,wma_baseline,2387,18252,13.078018847249616,5.841570341899073,2.238784792754546
trend,center_of_gravity_signals,frama_baseline,2385,18252,13.06706114398422,5.841570341899073,2.2369089780978597
trend,vortex_signals,mcginley_dynamic_index,2374,18252,13.006793776024544,5.841570341899073,2.2265919974860875
trend,donchian_breakout_signals,wma_baseline,2362,18252,12.941047556432173,5.841570341899073,2.2153371095459726
trend,vortex_signals,sma_baseline,2354,18252,12.89721674337059,5.841570341899073,2.2078338509192297
trend,dspo_signals,tma_baseline,2345,18252,12.84790707867631,5.841570341899073,2.199392684964143
trend,parabolic_sar_signals,ema_baseline,2345,18252,12.84790707867631,5.841570341899073,2.199392684964143
trend,qqe_mod_signals,wma_baseline,2309,18252,12.650668419899189,5.841570341899073,2.165628021143798
trend,volatility_quality_signals,wma_baseline,2297,18252,12.584922200306817,5.841570341899073,2.1543731332036833
trend,fx_sniper_ergodic_cci_signals,t3_baseline,2287,18252,12.530133683979837,5.841570341899073,2.1449940599202537
trend,fisher_transform_signals,ema_baseline,2286,18252,12.52465483234714,5.841570341899073,2.144056152591911
trend,kalman_filter_signals,ema_baseline,2278,18252,12.480824019285558,5.841570341899073,2.1365528939651677
trend,hieken_ashi_smoothed_signals,t3_baseline,2275,18252,12.464387464387466,5.841570341899073,2.133739171980139
trend,coppock_curve_signals,tma_baseline,2272,18252,12.447950909489371,5.841570341899073,2.13092544999511
trend,polychromatic_momentum_signals,kama_baseline,2236,18252,12.250712250712251,5.841570341899073,2.097160786174765
trend,linreg_slope_signals,sma_baseline,2211,18252,12.113740959894805,5.841570341899073,2.073713102966192
trend,qqe_mod_signals,t3_baseline,2202,18252,12.064431295200526,5.841570341899073,2.0652719370111057
trend,ssl_channel_signals,ema_baseline,2199,18252,12.047994740302432,5.841570341899073,2.062458215026077
trend,qqe_mod_signals,tma_baseline,2183,18252,11.960333114179269,5.841570341899073,2.0474516977725905
trend,bears_bulls_impulse_signals,ema_baseline,2175,18252,11.916502301117687,5.841570341899073,2.039948439145847
trend,j_tpo_signals,ema_baseline,2171,18252,11.894586894586896,5.841570341899073,2.036196809832475
trend,aroon_signals,mcginley_dynamic_index,2164,18252,11.85623493315801,5.841570341899073,2.029631458534075
trend,parabolic_sar_signals,mcginley_dynamic_index,2143,18252,11.741179048871357,5.841570341899073,2.0099354046388735
trend,j_tpo_signals,wma_baseline,2137,18252,11.70830593907517,5.841570341899073,2.004307960668816
trend,donchian_breakout_signals,sma_baseline,2136,18252,11.702827087442472,5.841570341899073,2.0033700533404732
trend,coral_signals,sma_baseline,2130,18252,11.669953977646285,5.841570341899073,1.9977426093704158
trend,hieken_ashi_smoothed_signals,wma_baseline,2118,18252,11.604207758053912,5.841570341899073,1.9864877214303007
trend,dspo_signals,wma_baseline,2117,18252,11.598728906421215,5.841570341899073,1.9855498141019579
trend,hieken_ashi_smoothed_signals,ema_baseline,2096,18252,11.48367302213456,5.841570341899073,1.9658537602067565
trend,relative_vigor_index_signals,mcginley_dynamic_index,2096,18252,11.48367302213456,5.841570341899073,1.9658537602067565
trend,relative_vigor_index_signals,ema_baseline,2090,18252,11.450799912338374,5.841570341899073,1.9602263162366989
trend,aroon_signals,ema_baseline,2082,18252,11.406969099276791,5.841570341899073,1.9527230576099555
trend,coppock_curve_signals,sma_baseline,2076,18252,11.374095989480605,5.841570341899073,1.947095613639898
trend,volatility_quality_signals,mcginley_dynamic_index,2065,18252,11.313828621520928,5.841570341899073,1.9367786330281258
trend,laguerre_filter_signals,tma_baseline,2061,18252,11.291913214990137,5.841570341899073,1.933027003714754
trend,bears_bulls_impulse_signals,kama_baseline,2056,18252,11.264518956826649,5.841570341899073,1.9283374670730398
trend,ehlers_reverse_ema_signals,kama_baseline,2050,18252,11.231645847030462,5.841570341899073,1.9227100231029821
trend,j_tpo_signals,mcginley_dynamic_index,2039,18252,11.171378479070787,5.841570341899073,1.9123930424912101
trend,dspo_signals,rma_baseline,2031,18252,11.127547666009205,5.841570341899073,1.9048897838644667
trend,coppock_curve_signals,mcginley_dynamic_index,2018,18252,11.056322594784133,5.841570341899073,1.8926969885960088
trend,rex_oscillator_signals,t3_baseline,2013,18252,11.028928336620645,5.841570341899073,1.8880074519542942
trend,kalman_filter_signals,tma_baseline,2011,18252,11.01797063335525,5.841570341899073,1.8861316372976085
trend,volatility_quality_signals,ema_baseline,2011,18252,11.01797063335525,5.841570341899073,1.8861316372976085
trend,lemantrend_signals,mcginley_dynamic_index,2007,18252,10.996055226824458,5.841570341899073,1.8823800079842368
trend,relative_vigor_index_signals,fantail_vma,2005,18252,10.985097523559062,5.841570341899073,1.8805041933275508
trend,fx_sniper_ergodic_cci_signals,mcginley_dynamic_index,2000,18252,10.957703265395573,5.841570341899073,1.8758146566858362
trend,waddah_attar_explosion_signals,mcginley_dynamic_index,1992,18252,10.91387245233399,5.841570341899073,1.8683113980590929
trend,rex_oscillator_signals,sma_baseline,1977,18252,10.831689677843524,5.841570341899073,1.8542427881339492
trend,rex_oscillator_signals,mcginley_dynamic_index,1968,18252,10.782380013149243,5.841570341899073,1.845801622178863
trend,linreg_slope_signals,tma_baseline,1967,18252,10.776901161516546,5.841570341899073,1.84486371485052
trend,fisher_transform_signals,tma_baseline,1965,18252,10.76594345825115,5.841570341899073,1.8429879001938343
trend,laguerre_filter_signals,rma_baseline,1964,18252,10.760464606618452,5.841570341899073,1.8420499928654912
trend,fx_sniper_ergodic_cci_signals,kama_baseline,1944,18252,10.650887573964498,5.841570341899073,1.823291846298633
trend,laguerre_filter_signals,wma_baseline,1938,18252,10.61801446416831,5.841570341899073,1.8176644023285753
trend,linreg_slope_signals,wma_baseline,1935,18252,10.601577909270217,5.841570341899073,1.8148506803435467
trend,halftrend_signals,rma_baseline,1926,18252,10.552268244575936,5.841570341899073,1.8064095143884604
trend,fx_sniper_ergodic_cci_signals,sma_baseline,1911,18252,10.47008547008547,5.841570341899073,1.7923409044633167
trend,dspo_signals,ema_baseline,1907,18252,10.448170063554679,5.841570341899073,1.788589275149945
trend,kase_peak_oscillator_signals,sma_baseline,1898,18252,10.3988603988604,5.841570341899073,1.7801481091948586
trend,center_of_gravity_signals,vidya,1886,18252,10.333114179268026,5.841570341899073,1.7688932212547437
trend,dspo_signals,t3_baseline,1882,18252,10.311198772737235,5.841570341899073,1.765141591941372
trend,laguerre_filter_signals,ema_baseline,1882,18252,10.311198772737235,5.841570341899073,1.765141591941372
trend,kase_peak_oscillator_signals,wma_baseline,1859,18252,10.185185185185185,5.841570341899073,1.7435697233894847
trend,parabolic_sar_signals,wma_baseline,1852,18252,10.1468332237563,5.841570341899073,1.7370043720910844
trend,volatility_quality_signals,kama_baseline,1834,18252,10.04821389436774,5.841570341899073,1.7201220401809119
trend,didi_index_signals,sma_baseline,1832,18252,10.037256191102346,5.841570341899073,1.7182462255242261
trend,rex_oscillator_signals,ema_baseline,1832,18252,10.037256191102346,5.841570341899073,1.7182462255242261
trend,vortex_signals,t3_baseline,1832,18252,10.037256191102346,5.841570341899073,1.7182462255242261
trend,linreg_slope_signals,mcginley_dynamic_index,1826,18252,10.004383081306157,5.841570341899073,1.7126187815541685
trend,dpo_signals,rma_baseline,1819,18252,9.966031119877274,5.841570341899073,1.7060534302557682
trend,ssl_channel_signals,tma_baseline,1805,18252,9.889327197019504,5.841570341899073,1.6929227276589671
trend,kase_peak_oscillator_signals,tma_baseline,1800,18252,9.861932938856016,5.841570341899073,1.6882331910172528
trend,donchian_breakout_signals,ema_baseline,1797,18252,9.845496383957922,5.841570341899073,1.6854194690322237
trend,price_momentum_oscillator_signals,wma_baseline,1779,18252,9.746877054569362,5.841570341899073,1.6685371371220514
trend,vortex_signals,ema_baseline,1779,18252,9.746877054569362,5.841570341899073,1.6685371371220514
trend,vortex_signals,wma_baseline,1772,18252,9.708525093140477,5.841570341899073,1.661971785823651
trend,supertrend_signals,tma_baseline,1771,18252,9.70304624150778,5.841570341899073,1.661033878495308
trend,coppock_curve_signals,rma_baseline,1759,18252,9.637300021915408,5.841570341899073,1.6497789905551932
trend,linreg_slope_signals,t3_baseline,1759,18252,9.637300021915408,5.841570341899073,1.6497789905551932
trend,didi_index_signals,tma_baseline,1742,18252,9.544159544159545,5.841570341899073,1.6338345659733635
trend,coral_signals,tma_baseline,1734,18252,9.500328731097962,5.841570341899073,1.6263313073466201
trend,fx_sniper_ergodic_cci_signals,ema_baseline,1729,18252,9.472934472934472,5.841570341899073,1.6216417707049056
trend,waddah_attar_explosion_signals,sma_baseline,1729,18252,9.472934472934472,5.841570341899073,1.6216417707049056
trend,parabolic_sar_signals,kama_baseline,1725,18252,9.451019066403681,5.841570341899073,1.6178901413915339
trend,rex_oscillator_signals,wma_baseline,1715,18252,9.396230550076703,5.841570341899073,1.6085110681081045
trend,vortex_signals,rma_baseline,1713,18252,9.385272846811308,5.841570341899073,1.6066352534514188
trend,donchian_breakout_signals,rma_baseline,1712,18252,9.379793995178611,5.841570341899073,1.605697346123076
trend,relative_vigor_index_signals,kama_baseline,1709,18252,9.363357440280517,5.841570341899073,1.602883624138047
trend,laguerre_filter_signals,t3_baseline,1708,18252,9.35787858864782,5.841570341899073,1.6019457168097042
trend,mama_fama_signals,tma_baseline,1708,18252,9.35787858864782,5.841570341899073,1.6019457168097042
trend,hieken_ashi_smoothed_signals,kama_baseline,1700,18252,9.314047775586237,5.841570341899073,1.5944424581829608
trend,ssl_channel_signals,kama_baseline,1696,18252,9.292132369055446,5.841570341899073,1.5906908288695891
trend,vortex_signals,kama_baseline,1694,18252,9.28117466579005,5.841570341899073,1.5888150142129032
trend,laguerre_filter_signals,kama_baseline,1679,18252,9.198991891299583,5.841570341899073,1.5747464042877595
trend,center_of_gravity_signals,fantail_vma,1673,18252,9.166118781503396,5.841570341899073,1.569118960317702
trend,linreg_slope_signals,ema_baseline,1661,18252,9.100372561911023,5.841570341899073,1.557864072377587
trend,coral_signals,wma_baseline,1654,18252,9.062020600482139,5.841570341899073,1.5512987210791866
trend,coppock_curve_signals,ema_baseline,1648,18252,9.029147490685952,5.841570341899073,1.5456712771091292
trend,lemantrend_signals,kama_baseline,1641,18252,8.990795529257067,5.841570341899073,1.5391059258107287
trend,fx_sniper_ergodic_cci_signals,tma_baseline,1628,18252,8.919570458031997,5.841570341899073,1.5269131305422707
trend,coppock_curve_signals,t3_baseline,1619,18252,8.870260793337717,5.841570341899073,1.5184719645871847
trend,coppock_curve_signals,wma_baseline,1617,18252,8.85930309007232,5.841570341899073,1.5165961499304987
trend,qqe_mod_signals,kama_baseline,1616,18252,8.853824238439623,5.841570341899073,1.5156582426021556
trend,dpo_signals,wma_baseline,1611,18252,8.826429980276135,5.841570341899073,1.5109687059604413
trend,didi_index_signals,mcginley_dynamic_index,1602,18252,8.777120315581854,5.841570341899073,1.502527540005355
trend,ichimoku_signals,rma_baseline,1594,18252,8.733289502520272,5.841570341899073,1.4950242813786117
trend,rex_oscillator_signals,kama_baseline,1594,18252,8.733289502520272,5.841570341899073,1.4950242813786117
trend,coral_signals,fantail_vma,1587,18252,8.694937541091386,5.841570341899073,1.4884589300802111
trend,aroon_signals,sma_baseline,1584,18252,8.678500986193294,5.841570341899073,1.4856452080951823
trend,supertrend_signals,sma_baseline,1579,18252,8.651106728029804,5.841570341899073,1.4809556714534677
trend,fisher_transform_signals,fantail_vma,1573,18252,8.618233618233619,5.841570341899073,1.4753282274834103
trend,polychromatic_momentum_signals,rma_baseline,1568,18252,8.59083936007013,5.841570341899073,1.4706386908416957
trend,glitch_index_signals,mcginley_dynamic_index,1558,18252,8.536050843743151,5.841570341899073,1.4612596175582664
trend,ssl_channel_signals,rma_baseline,1557,18252,8.530571992110454,5.841570341899073,1.4603217102299237
trend,kase_peak_oscillator_signals,ema_baseline,1554,18252,8.51413543721236,5.841570341899073,1.4575079882448947
trend,j_tpo_signals,frama_baseline,1537,18252,8.420994959456497,5.841570341899073,1.441563563663065
trend,center_of_gravity_signals,super_smoother_2pole_baseline,1532,18252,8.393600701293009,5.841570341899073,1.4368740270213507
trend,donchian_breakout_signals,tma_baseline,1515,18252,8.300460223537147,5.841570341899073,1.420929602439521
trend,halftrend_signals,sma_baseline,1505,18252,8.24567170721017,5.841570341899073,1.4115505291560917
trend,supertrend_signals,rma_baseline,1499,18252,8.212798597413983,5.841570341899073,1.4059230851860345
trend,didi_index_signals,rma_baseline,1498,18252,8.207319745781284,5.841570341899073,1.4049851778576914
trend,price_momentum_oscillator_signals,rma_baseline,1497,18252,8.201840894148587,5.841570341899073,1.4040472705293485
trend,lemantrend_signals,sma_baseline,1494,18252,8.185404339250493,5.841570341899073,1.4012335485443197
trend,didi_index_signals,wma_baseline,1473,18252,8.07034845496384,5.841570341899073,1.3815374946491183
trend,ssl_channel_signals,wma_baseline,1469,18252,8.048433048433049,5.841570341899073,1.3777858653357469
trend,ehlers_reverse_ema_signals,frama_baseline,1465,18252,8.026517641902258,5.841570341899073,1.3740342360223752
trend,chandelier_exit_signals,wma_baseline,1457,18252,7.982686828840675,5.841570341899073,1.3665309773956318
trend,supertrend_signals,wma_baseline,1453,18252,7.960771422309884,5.841570341899073,1.36277934808226
trend,bears_bulls_impulse_signals,frama_baseline,1427,18252,7.818321279859742,5.841570341899073,1.3383937575453442
trend,fx_sniper_ergodic_cci_signals,wma_baseline,1425,18252,7.807363576594346,5.841570341899073,1.3365179428886584
trend,linreg_slope_signals,kama_baseline,1419,18252,7.774490466798159,5.841570341899073,1.3308904989186008
trend,chandelier_exit_signals,sma_baseline,1409,18252,7.719701950471181,5.841570341899073,1.3215114256351717
trend,didi_index_signals,t3_baseline,1407,18252,7.708744247205786,5.841570341899073,1.319635610978486
trend,center_of_gravity_signals,lsma_baseline,1403,18252,7.686828840674995,5.841570341899073,1.3158839816651142
trend,dpo_signals,ema_baseline,1400,18252,7.670392285776901,5.841570341899073,1.3130702596800854
trend,j_tpo_signals,rma_baseline,1386,18252,7.593688362919132,5.841570341899073,1.2999395570832846
trend,mama_fama_signals,sma_baseline,1386,18252,7.593688362919132,5.841570341899073,1.2999395570832846
trend,laguerre_filter_signals,mcginley_dynamic_index,1384,18252,7.582730659653738,5.841570341899073,1.2980637424265988
trend,fisher_transform_signals,wma_baseline,1373,18252,7.522463291694061,5.841570341899073,1.2877467618148266
trend,coppock_curve_signals,kama_baseline,1363,18252,7.467674775367083,5.841570341899073,1.2783676885313975
trend,schaff_trend_cycle_signals,frama_baseline,1360,18252,7.451238220468989,5.841570341899073,1.2755539665463687
trend,ichimoku_signals,mcginley_dynamic_index,1356,18252,7.429322813938198,5.841570341899073,1.271802337232997
trend,parabolic_sar_signals,rma_baseline,1352,18252,7.4074074074074066,5.841570341899073,1.2680507079196253
trend,didi_index_signals,ema_baseline,1346,18252,7.374534297611221,5.841570341899073,1.2624232639495678
trend,mama_fama_signals,rma_baseline,1342,18252,7.3526188910804295,5.841570341899073,1.2586716346361961
