date,open,high,low,close,suspect,suspect_spike,suspect_flat
2010-09-24,0.960500,0.963900,0.955000,0.960600,False,False,False
2010-09-27,0.956400,0.957300,0.943100,0.956300,False,False,False
2010-09-28,0.947300,0.953800,0.944400,0.947300,False,False,False
2010-09-29,0.945900,0.954300,0.941300,0.945600,False,False,False
2010-09-30,0.953900,0.955100,0.948900,0.954200,False,False,False
2010-10-01,0.956600,0.960000,0.949600,0.956300,False,False,False
2010-10-04,0.949400,0.952500,0.944700,0.949400,False,False,False
2010-10-05,0.950800,0.954700,0.947900,0.950600,False,False,False
2010-10-06,0.951200,0.953100,0.946600,0.951200,False,False,False
2010-10-07,0.948400,0.951400,0.942700,0.948500,False,False,False
2010-10-08,0.951400,0.954000,0.949200,0.951400,False,False,False
2010-10-11,0.951600,0.955200,0.945500,0.951600,False,False,False
2010-10-12,0.946800,0.960600,0.945500,0.947100,False,False,False
2010-10-13,0.954400,0.955100,0.947400,0.954400,False,False,False
2010-10-14,0.948500,0.951300,0.944600,0.948600,False,False,False
2010-10-15,0.945700,0.946600,0.936900,0.945800,False,False,False
2010-10-18,0.942100,0.944200,0.938100,0.942100,False,False,False
2010-10-19,0.939200,0.939700,0.932900,0.939300,False,False,False
2010-10-20,0.940200,0.946500,0.939700,0.940200,False,False,False
2010-10-21,0.942900,0.954000,0.941600,0.942800,False,False,False
2010-10-22,0.951700,0.954300,0.948500,0.951700,False,False,False
2010-10-25,0.953000,0.963300,0.950500,0.952900,False,False,False
2010-10-26,0.961100,0.962500,0.957200,0.961000,False,False,False
2010-10-27,0.962400,0.964400,0.957200,0.962300,False,False,False
2010-10-28,0.962400,0.969900,0.962100,0.962300,False,False,False
2010-11-01,0.967900,0.980500,0.963800,0.963800,False,False,False
2010-11-02,0.979300,0.980300,0.966900,0.979000,False,False,False
2010-11-03,0.970200,0.974100,0.968600,0.970400,False,False,False
2010-11-04,0.963300,0.966900,0.956800,0.963000,False,False,False
2010-11-05,0.955000,0.961600,0.949400,0.954800,False,False,False
2010-11-08,0.960400,0.965300,0.958200,0.960100,False,False,False
2010-11-09,0.962800,0.964600,0.956700,0.962700,False,False,False
2010-11-10,0.961200,0.971000,0.961100,0.961300,False,False,False
2010-11-11,0.969800,0.971000,0.965400,0.969700,False,False,False
2010-11-12,0.971600,0.973000,0.959700,0.971700,False,False,False
2010-11-15,0.968500,0.978000,0.966600,0.968200,False,False,False
2010-11-16,0.975100,0.977000,0.965600,0.975000,False,False,False
2010-11-17,0.974300,0.975900,0.968400,0.974500,False,False,False
2010-11-18,0.967900,0.977100,0.966800,0.967800,False,False,False
2010-11-19,0.977400,0.978300,0.969000,0.977000,False,False,False
2010-11-22,0.976100,0.980000,0.971000,0.976100,False,False,False
2010-11-23,0.968900,0.972200,0.966100,0.968800,False,False,False
2010-11-24,0.974600,0.983900,0.973300,0.975100,False,False,False
2010-11-25,0.984400,0.990600,0.983700,0.984400,False,False,False
2010-11-26,0.991000,0.991300,0.978200,0.991000,False,False,False
2010-11-29,0.983600,0.985100,0.977000,0.983700,False,False,False
2010-11-30,0.981600,0.982200,0.970000,0.981900,False,False,False
2010-12-01,0.977200,0.987300,0.975800,0.977100,False,False,False
2010-12-02,0.984600,0.992500,0.983100,0.984700,False,False,False
2010-12-03,0.988600,0.992300,0.971300,0.988700,False,False,False
2010-12-06,0.971800,0.980700,0.968200,0.971700,False,False,False
2010-12-07,0.976000,0.976600,0.972800,0.976000,False,False,False
2010-12-08,0.976700,0.979500,0.974500,0.977000,False,False,False
2010-12-09,0.976000,0.977800,0.972200,0.975300,False,False,False
2010-12-10,0.972800,0.974300,0.969200,0.972900,False,False,False
2010-12-13,0.971600,0.975400,0.961600,0.971100,False,False,False
2010-12-14,0.960100,0.961200,0.951700,0.960400,False,False,False
2010-12-15,0.954800,0.958400,0.951700,0.954900,False,False,False
2010-12-16,0.962700,0.967300,0.961600,0.962900,False,False,False
2010-12-17,0.958700,0.959400,0.949400,0.958700,False,False,False
2010-12-20,0.957600,0.959400,0.945600,0.957600,False,False,False
2010-12-21,0.947300,0.948600,0.938600,0.947200,False,False,False
2010-12-22,0.941100,0.942200,0.936300,0.941000,False,False,False
2010-12-23,0.939000,0.950000,0.937500,0.939200,False,False,False
2010-12-24,0.948100,0.957100,0.946400,0.948000,False,False,False
2010-12-27,0.953200,0.957400,0.951000,0.953200,False,False,False
2010-12-28,0.952500,0.952800,0.941200,0.952700,False,False,False
2010-12-29,0.949400,0.954800,0.944700,0.949600,False,False,False
2010-12-30,0.944300,0.944500,0.936400,0.944200,False,False,False
