Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
88,Entry short,2018-11-27,1.1371835313,1.12934,127493.5,143983.5093,-934.53,-0.65,0,337.86,0.23,-1217.56,-0.85,13087.39,1.31,1
89,Exit short,2018-12-04,SL/TP 1,1.13988,123962.5,140301.9971,-1000.38,-0.71,0,0,0.00,-1000.38,-0.71,12087.02,1.21,2
89,Entry short,2018-11-30,1.1398769673,1.13181,123962.5,140301.9971,-1000.38,-0.71,0,0,0.00,-1000.38,-0.71,12087.02,1.21,2
90,Exit short,2018-12-06,BL Exit Short 2,1.13768,123962.5,140301.9971,-727.66,-0.52,0,92.97,0.07,-1244.58,-0.89,11359.36,1.14,4
90,Entry short,2018-11-30,1.1398769673,1.13181,123962.5,140301.9971,-727.66,-0.52,0,92.97,0.07,-1244.58,-0.89,11359.36,1.14,4
91,Exit long,2019-01-02,SL/TP 1,1.13472,119501,136600.3981,-1000.22,-0.73,0,792.29,0.58,-1000.22,-0.73,10359.13,1.04,3
91,Entry long,2018-12-27,1.1347218621,1.14309,119501,136600.3981,-1000.22,-0.73,0,792.29,0.58,-1000.22,-0.73,10359.13,1.04,3
92,Exit long,2019-01-02,Exit Long 2,1.13442,119501,136600.3981,-1036.07,-0.76,0,792.29,0.58,-1265.52,-0.93,9323.06,0.93,3
92,Entry long,2018-12-27,1.1347218621,1.14309,119501,136600.3981,-1036.07,-0.76,0,792.29,0.58,-1265.52,-0.93,9323.06,0.93,3
93,Exit long,2019-01-15,SL/TP 1,1.13887,116648.5,133848.3213,-1000.84,-0.75,0,1117.49,0.83,-1000.84,-0.75,8322.22,0.83,6
93,Entry long,2019-01-07,1.1388772386,1.14745,116648.5,133848.3213,-1000.84,-0.75,0,1117.49,0.83,-1000.84,-0.75,8322.22,0.83,6
94,Exit long,2019-01-15,BL Exit Long 2,1.14124,116648.5,133848.3213,-724.39,-0.54,0,1117.49,0.83,-1079,-0.81,7597.83,0.76,6
94,Entry long,2019-01-07,1.1388772386,1.14745,116648.5,133848.3213,-724.39,-0.54,0,1117.49,0.83,-1079,-0.81,7597.83,0.76,6
95,Exit short,2019-04-08,Exit Short 1,1.12611,156128.5,175891.2455,73.38,0.04,0,1280.25,0.73,-309.13,-0.18,7671.21,0.77,9
95,Entry short,2019-03-26,1.1329849741,1.12658,156128.5,175891.2455,73.38,0.04,0,1280.25,0.73,-309.13,-0.18,7671.21,0.77,9
96,Exit short,2019-04-08,Exit Short 2,1.12611,156128.5,175891.2455,73.38,0.04,0,1280.25,0.73,-309.13,-0.18,7744.59,0.77,9
96,Entry short,2019-03-26,1.1329849741,1.12658,156128.5,175891.2455,73.38,0.04,0,1280.25,0.73,-309.13,-0.18,7744.59,0.77,9
97,Exit short,2020-04-30,SL/TP 1,1.09314,92806.5,100450.0433,-1000.45,-1.00,0,894.65,0.89,-1000.45,-1.00,6744.14,0.67,6
97,Entry short,2020-04-22,1.0931351153,1.08236,92806.5,100450.0433,-1000.45,-1.00,0,894.65,0.89,-1000.45,-1.00,6744.14,0.67,6
98,Exit short,2020-04-30,Exit Short 2,1.0952,92806.5,100450.0433,-1191.64,-1.19,0,894.65,0.89,-1381.89,-1.38,5552.5,0.56,6
98,Entry short,2020-04-22,1.0931351153,1.08236,92806.5,100450.0433,-1191.64,-1.19,0,894.65,0.89,-1381.89,-1.38,5552.5,0.56,6
99,Exit short,2020-05-13,SL/TP 1,1.0892,103829.5,112090.175,-1000.92,-0.89,0,301.11,0.27,-1000.92,-0.89,4551.58,0.46,5
99,Entry short,2020-05-06,1.0891911679,1.07956,103829.5,112090.175,-1000.92,-0.89,0,301.11,0.27,-1000.92,-0.89,4551.58,0.46,5
100,Exit short,2020-05-18,Exit Short 2,1.0915,103829.5,112090.175,-1239.72,-1.11,0,301.11,0.27,-1365.36,-1.22,3311.86,0.33,8
100,Entry short,2020-05-06,1.0891911679,1.07956,103829.5,112090.175,-1239.72,-1.11,0,301.11,0.27,-1365.36,-1.22,3311.86,0.33,8
101,Exit long,2020-07-15,SL/TP 1,1.14364,118402.5,133909.6754,1500.16,1.12,0,1500.16,1.12,-650.03,-0.49,4812.02,0.48,7
101,Entry long,2020-07-06,1.1225242419,1.13097,118402.5,133909.6754,1500.16,1.12,0,1500.16,1.12,-650.03,-0.49,4812.02,0.48,7
102,Exit long,2020-08-10,Exit Long 2,1.17368,118402.5,133909.6754,5056.97,3.78,0,7188.22,5.37,-650.03,-0.49,9868.99,0.99,25
102,Entry long,2020-07-06,1.1225242419,1.13097,118402.5,133909.6754,5056.97,3.78,0,7188.22,5.37,-650.03,-0.49,9868.99,0.99,25
103,Exit long,2020-09-03,SL/TP 1,1.18123,108358,128995.8647,-1000.14,-0.78,0,1157.26,0.90,-1000.14,-0.78,8868.84,0.89,4
103,Entry long,2020-08-28,1.1812313155,1.19046,108358,128995.8647,-1000.14,-0.78,0,1157.26,0.90,-1000.14,-0.78,8868.84,0.89,4
104,Exit long,2020-09-04,BL Exit Long 2,1.18383,108358,128995.8647,-718.41,-0.56,0,1157.26,0.90,-1339.3,-1.04,8150.43,0.82,5
104,Entry long,2020-08-28,1.1812313155,1.19046,108358,128995.8647,-718.41,-0.56,0,1157.26,0.90,-1339.3,-1.04,8150.43,0.82,5
105,Exit short,2021-02-18,BL Exit Short 1,1.2093,151177.5,182035.8513,-783.1,-0.43,0,83.15,0.05,-808.8,-0.44,7367.33,0.74,1
105,Entry short,2021-02-17,1.2107347431,1.20412,151177.5,182035.8513,-783.1,-0.43,0,83.15,0.05,-808.8,-0.44,7367.33,0.74,1
106,Exit short,2021-02-18,BL Exit Short 2,1.2093,151177.5,182035.8513,-783.1,-0.43,0,83.15,0.05,-808.8,-0.44,6584.23,0.66,1
106,Entry short,2021-02-17,1.2107347431,1.20412,151177.5,182035.8513,-783.1,-0.43,0,83.15,0.05,-808.8,-0.44,6584.23,0.66,1
107,Exit short,2021-08-19,SL/TP 1,1.16752,173643,204231.9509,1500.28,0.73,0,1500.28,0.73,-751.87,-0.37,8084.51,0.81,9
107,Entry short,2021-08-06,1.1819189482,1.17616,173643,204231.9509,1500.28,0.73,0,1500.28,0.73,-751.87,-0.37,8084.51,0.81,9
108,Exit short,2021-08-24,Exit Short 2,1.17573,173643,204231.9509,74.67,0.04,0,1694.76,0.83,-751.87,-0.37,8159.17,0.82,12
108,Entry short,2021-08-06,1.1819189482,1.17616,173643,204231.9509,74.67,0.04,0,1694.76,0.83,-751.87,-0.37,8159.17,0.82,12
109,Exit short,2021-11-01,BL Exit Short 1,1.16062,166153,192104.4371,-736.06,-0.38,0,262.52,0.14,-782.58,-0.41,7423.12,0.74,1
109,Entry short,2021-10-29,1.1622085482,1.15619,166153,192104.4371,-736.06,-0.38,0,262.52,0.14,-782.58,-0.41,7423.12,0.74,1
110,Exit short,2021-11-01,BL Exit Short 2,1.16062,166153,192104.4371,-736.06,-0.38,0,262.52,0.14,-782.58,-0.41,6687.06,0.67,1
110,Entry short,2021-10-29,1.1622085482,1.15619,166153,192104.4371,-736.06,-0.38,0,262.52,0.14,-782.58,-0.41,6687.06,0.67,1
111,Exit short,2021-11-10,SL/TP 1,1.14916,170041,196905.7776,1501.46,0.76,0,1501.46,0.76,-622.35,-0.32,8188.52,0.82,6
111,Entry short,2021-11-02,1.1638709421,1.15799,170041,196905.7776,1501.46,0.76,0,1501.46,0.76,-622.35,-0.32,8188.52,0.82,6
112,Exit short,2021-11-30,Exit Short 2,1.13392,170041,196905.7776,4092.89,2.08,0,6696.21,3.40,-622.35,-0.32,12281.41,1.23,20
112,Entry short,2021-11-02,1.1638709421,1.15799,170041,196905.7776,4092.89,2.08,0,6696.21,3.40,-622.35,-0.32,12281.41,1.23,20
113,Exit short,2022-01-05,BL Exit Short 1,1.13129,147523,166500.3587,-390.94,-0.23,0,135.72,0.08,-886.61,-0.53,11890.47,1.19,1
113,Entry short,2022-01-04,1.135418603,1.12864,147523,166500.3587,-390.94,-0.23,0,135.72,0.08,-886.61,-0.53,11890.47,1.19,1
114,Exit short,2022-01-05,BL Exit Short 2,1.13129,147523,166500.3587,-390.94,-0.23,0,135.72,0.08,-886.61,-0.53,11499.54,1.15,1
114,Entry short,2022-01-04,1.135418603,1.12864,147523,166500.3587,-390.94,-0.23,0,135.72,0.08,-886.61,-0.53,11499.54,1.15,1
115,Exit short,2022-01-07,Exit Short 1,1.13616,150566,170115.4894,-951.58,-0.56,0,126.48,0.07,-999.76,-0.59,10547.96,1.05,1
115,Entry short,2022-01-06,1.1364816015,1.12984,150566,170115.4894,-951.58,-0.56,0,126.48,0.07,-999.76,-0.59,10547.96,1.05,1
116,Exit short,2022-01-07,Exit Short 2,1.13616,150566,170115.4894,-951.58,-0.56,0,126.48,0.07,-999.76,-0.59,9596.38,0.96,1
116,Entry short,2022-01-06,1.1364816015,1.12984,150566,170115.4894,-951.58,-0.56,0,126.48,0.07,-999.76,-0.59,9596.38,0.96,1
117,Exit short,2022-08-22,SL/TP 1,1.00011,94638.5,96148.93046,1500.02,1.56,0,1500.02,1.56,-411.68,-0.43,11096.4,1.11,5
117,Entry short,2022-08-15,1.0265265113,1.01596,94638.5,96148.93046,1500.02,1.56,0,1500.02,1.56,-411.68,-0.43,11096.4,1.11,5
118,Exit short,2022-09-09,Exit Short 2,1.00467,94638.5,96148.93046,1068.47,1.11,0,2797.51,2.91,-411.68,-0.43,12164.87,1.22,19
118,Entry short,2022-08-15,1.0265265113,1.01596,94638.5,96148.93046,1068.47,1.11,0,2797.51,2.91,-411.68,-0.43,12164.87,1.22,19
119,Exit long,2022-11-10,SL/TP 1,1.02095,79577.5,79744.61275,1500.04,1.88,0,1500.04,1.88,-681.18,-0.85,13664.91,1.37,3
119,Entry long,2022-11-07,0.9895336094,1.0021,79577.5,79744.61275,1500.04,1.88,0,1500.04,1.88,-681.18,-0.85,13664.91,1.37,3
120,Exit long,2023-01-03,Exit Long 2,1.0549,79577.5,79744.61275,4201.69,5.27,0,5691.38,7.14,-681.18,-0.85,17866.6,1.79,40
120,Entry long,2022-11-07,0.9895336094,1.0021,79577.5,79744.61275,4201.69,5.27,0,5691.38,7.14,-681.18,-0.85,17866.6,1.79,40
121,Exit long,2023-01-18,SL/TP 1,1.08859,98624.5,105861.5658,1500.08,1.42,0,1500.08,1.42,-213.03,-0.20,19366.68,1.94,7
121,Entry long,2023-01-09,1.0632405219,1.07338,98624.5,105861.5658,1500.08,1.42,0,1500.08,1.42,-213.03,-0.20,19366.68,1.94,7
122,Exit long,2023-02-03,Exit Long 2,1.0794,98624.5,105861.5658,593.72,0.56,0,2950.85,2.79,-213.03,-0.20,19960.4,2.00,19
122,Entry long,2023-01-09,1.0632405219,1.07338,98624.5,105861.5658,593.72,0.56,0,2950.85,2.79,-213.03,-0.20,19960.4,2.00,19
123,Exit short,2023-03-17,SL/TP 1,1.06719,103940,109922.7864,-1000.94,-0.91,0,255.69,0.23,-1000.94,-0.91,18959.46,1.90,2
123,Entry short,2023-03-15,1.0671809333,1.05756,103940,109922.7864,-1000.94,-0.91,0,255.69,0.23,-1000.94,-0.91,18959.46,1.90,2
124,Exit short,2023-03-17,BL Exit Short 2,1.06656,103940,109922.7864,-935.46,-0.85,0,255.69,0.23,-1141.26,-1.04,18023.99,1.80,2
124,Entry short,2023-03-15,1.0671809333,1.05756,103940,109922.7864,-935.46,-0.85,0,255.69,0.23,-1141.26,-1.04,18023.99,1.80,2
125,Exit short,2023-09-14,SL/TP 1,1.06585,128597,138565.8394,1500.73,1.08,0,1500.73,1.08,-434.66,-0.31,19524.72,1.95,9
125,Entry short,2023-09-01,1.0852962424,1.07752,128597,138565.8394,1500.73,1.08,0,1500.73,1.08,-434.66,-0.31,19524.72,1.95,9
126,Exit short,2023-10-06,Exit Short 2,1.05872,128597,138565.8394,2417.62,1.74,0,4201.26,3.03,-434.66,-0.31,21942.35,2.19,25
126,Entry short,2023-09-01,1.0852962424,1.07752,128597,138565.8394,2417.62,1.74,0,4201.26,3.03,-434.66,-0.31,21942.35,2.19,25
127,Exit short,2025-02-05,SL/TP 1,1.04301,114621,118550.2079,-1000.64,-0.84,0,812.66,0.69,-1000.64,-0.84,20941.7,2.09,2
127,Entry short,2025-02-03,1.043004402,1.03428,114621,118550.2079,-1000.64,-0.84,0,812.66,0.69,-1000.64,-0.84,20941.7,2.09,2
128,Exit short,2025-02-05,BL Exit Short 2,1.04028,114621,118550.2079,-687.73,-0.58,0,812.66,0.69,-1150.79,-0.97,20253.98,2.03,2
128,Entry short,2025-02-03,1.043004402,1.03428,114621,118550.2079,-687.73,-0.58,0,812.66,0.69,-1150.79,-0.97,20253.98,2.03,2
129,Exit long,2025-06-02,SL/TP 1,1.144,96014.5,108339.8814,1500.71,1.39,0,1500.71,1.39,-702.83,-0.65,21754.68,2.18,9
129,Entry long,2025-05-20,1.1179549185,1.12837,96014.5,108339.8814,1500.71,1.39,0,1500.71,1.39,-702.83,-0.65,21754.68,2.18,9
130,Exit long,2025-07-10,Exit Long 2,1.17006,96014.5,108339.8814,4002.84,3.69,0,5244.31,4.84,-702.83,-0.65,25757.53,2.58,37
130,Entry long,2025-05-20,1.1179549185,1.12837,96014.5,108339.8814,4002.84,3.69,0,5244.31,4.84,-702.83,-0.65,25757.53,2.58,37
131,Exit long,2025-09-04,BL Exit Long 1,1.16507,123416.5,143918.449,-129.59,-0.09,0,103.67,0.07,-385.06,-0.27,25627.94,2.56,1
131,Entry long,2025-09-03,1.1580173644,1.16612,123416.5,143918.449,-129.59,-0.09,0,103.67,0.07,-385.06,-0.27,25627.94,2.56,1
132,Exit long,2025-09-04,BL Exit Long 2,1.16507,123416.5,143918.449,-129.59,-0.09,0,103.67,0.07,-385.06,-0.27,25498.35,2.55,1
132,Entry long,2025-09-03,1.1580173644,1.16612,123416.5,143918.449,-129.59,-0.09,0,103.67,0.07,-385.06,-0.27,25498.35,2.55,1
133,Exit long,2025-09-16,SL/TP 1,1.18387,124281.5,145633.0617,1500.08,1.03,0,1500.08,1.03,-713.38,-0.49,26998.43,2.70,7
133,Entry long,2025-09-05,1.1637537479,1.1718,124281.5,145633.0617,1500.08,1.03,0,1500.08,1.03,-713.38,-0.49,26998.43,2.70,7
134,Exit long,2025-09-25,Exit Long 2,1.1666,124281.5,145633.0617,-646.26,-0.44,0,2495.57,1.71,-899.8,-0.62,26352.17,2.64,14
134,Entry long,2025-09-05,1.1637537479,1.1718,124281.5,145633.0617,-646.26,-0.44,0,2495.57,1.71,-899.8,-0.62,26352.17,2.64,14
